Gene = geko
Position 4828: 0.00041964858173118027
Position 936: 0.00041219363742375765
Position 2133: 0.0003418139966584595
Position 1467: 0.00029352751710490823
Position 2940: 0.0002812366022441883
Position 4651: 0.00025550195169993435
Position 4367: 0.0002351013814635036
Position 350: 0.00019777114327922788
Position 104: 0.00016596322672463807
Position 112: 0.00016333540660137436
Position 2040: 0.0001537064573013253
Position 4410: 0.0001451441666520879
Position 2114: 0.00014436170193162483
Position 581: 0.00014297193590842838
Position 3459: 0.0001314817921353881
Position 128: 0.00012224268614194293
Position 4515: 0.00011965937881865018
Position 5038: 0.00011148089760276024
Position 1154: 0.00011073124273657145
Position 1983: 0.00010939186000489377
Position 4726: 9.306651516926572e-05
Position 277: 9.271488513745708e-05
Position 1828: 9.043894043316075e-05
Position 191: 5.588786869572014e-05
Position 4891: 4.540404469247073e-05
Position 954: 4.467077862287531e-05
Position 5810: 3.519599359749801e-05
Position 68: 3.507794881733479e-05
Position 5010: 2.924879872963088e-05
Position 5842: 2.651193756104345e-05
Position 5856: 2.4601288604281238e-05
Position 171: 2.297240568886215e-05
Position 839: 2.195268117522653e-05
Position 5903: 2.150773028744948e-05
Position 453: 1.9941289059104843e-05
Position 4349: 1.9095595763791598e-05
Position 5848: 1.8780746942782304e-05
Position 5158: 1.7577019234176224e-05
Position 1246: 1.6705904318713653e-05
Position 222: 1.4194985314943441e-05
Position 4401: 1.3664107950656486e-05
Position 4359: 1.2624041986973751e-05
Position 123: 1.2621640502803142e-05
Position 275: 1.1117070683920834e-05
Position 4655: 1.0716181868130809e-05
Position 1267: 1.0148881115572448e-05
Position 5597: 1.0138421700446481e-05
Position 5780: 8.60468347219454e-06
Position 997: 8.524797411441228e-06
Position 81: 7.577864268982838e-06
Position 4955: 6.63718162237842e-06
Position 1380: 6.101532988694698e-06
Position 1811: 5.824836315227013e-06
Position 1004: 5.6747631798188935e-06
Position 4744: 5.371657639434499e-06
Position 745: 5.286468044138339e-06
Position 807: 5.169713470175906e-06
Position 2402: 5.124394873416449e-06
Position 1446: 4.457582468467066e-06
Position 1980: 4.413854345864804e-06
Position 4374: 3.864659951222515e-06
Position 1520: 3.6662253113775516e-06
Position 364: 3.499901979969355e-06
Position 254: 3.141149747638461e-06
Position 764: 3.0294753876531638e-06
Position 1576: 2.6451810353967515e-06
Position 544: 2.5368306774546625e-06
Position 556: 2.409682858016093e-06
Position 1058: 2.3949486208329946e-06
Position 1253: 2.2806072024771878e-06
Position 771: 2.1392411207747004e-06
Position 1410: 2.13273427879516e-06
Position 1224: 2.09619244834268e-06
Position 1648: 1.7262813741835818e-06
Position 623: 1.600917929848969e-06
Position 83: 1.3737892906876135e-06
Position 4638: 1.0560557585052077e-06
Position 4602: 1.000957300138917e-06
Position 541: 9.96710884211243e-07
Position 1112: 8.367004092752749e-07
Position 534: 7.485841187018356e-07
Position 842: 6.065436817573678e-07
Position 940: 5.836113606196819e-07
Position 889: 5.773204453939212e-07
Position 3: 4.795639032758024e-07
Position 655: 4.3683881949910155e-07
Position 353: 2.8138402665027846e-07
Position 2000: 2.3273137384426762e-07
Position 678: 2.248668817079562e-07
Position 858: 1.8262796963639696e-07
Position 432: 1.8100418662573268e-07
Position 648: 1.710010998254677e-07
Position 377: 1.0128346351551246e-07
Position 488: 5.211278724853648e-08
Position 412: 4.457111550370005e-08
Position 643: 2.6992880748087052e-08
Position 438: 2.3708282053834122e-08
Position 657: 1.902508911367013e-08
Position 1038: 1.0497300982802794e-08
Position 1055: 4.931341133253126e-09
Position 1920: 2.7582822439117844e-09
Position 690: 1.1634661870107834e-09
Position 929: 1.043458523863889e-09
Position 797: 8.259732804866343e-10
Position 415: 8.638961098495163e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5519: 0.9459100669169553
Position 4099: 0.8799209009162161
Position 5818: 0.13470714269063647
Position 4126: 0.07723603267355911
Position 1061: 0.06534466823171553
Position 4436: 0.04038649329625544
Position 4918: 0.03647567189095927
Position 1614: 0.02561654694333532
Position 4946: 0.0206872217840012
Position 4123: 0.01870652410252264
Position 5485: 0.01760126406626453
Position 4515: 0.01719425822026361
Position 1205: 0.017062619890039186
Position 1400: 0.014944526019865515
Position 4569: 0.014891023593390878
Position 5021: 0.014668487978860742
Position 377: 0.014007349595221416
Position 5466: 0.013276586297573157
Position 4546: 0.011857823055804115
Position 4566: 0.010570080419689237
Position 3858: 0.00964198916675176
Position 3307: 0.009347193394663292
Position 912: 0.008352431374452676
Position 2267: 0.007097524063650318
Position 1648: 0.006675317822288207
Position 112: 0.005272711308810045
Position 1359: 0.005179269409661757
Position 4129: 0.004596772068755373
Position 5945: 0.00349435409471588
Position 889: 0.003384754683921379
Position 2209: 0.003117352004262012
Position 3864: 0.0030314996170633045
Position 5322: 0.0030264575559284285
Position 2659: 0.002835745886094822
Position 4799: 0.0027193474217352014
Position 1415: 0.0018525053740137659
Position 5851: 0.001822534256521819
Position 5171: 0.0014923107034911227
Position 3375: 0.0014574095240271925
Position 5916: 0.001408484069117688
Position 3938: 0.0013496077703489715
Position 2455: 0.0013178403145127874
Position 350: 0.0012193593705102745
Position 4722: 0.0012097356592629266
Position 5133: 0.001194478622416584
Position 3090: 0.0010606515844165608
Position 2541: 0.000999392947705493
Position 2927: 0.0008821190497531849
Position 953: 0.000683026178856584
Position 4635: 0.0006489996986468461
Position 4349: 0.0005766401411620613
Position 3817: 0.0005634164711922231
Position 5240: 0.0005406733490697236
Position 1490: 0.0005326848399756686
Position 4787: 0.0004913630538118112
Position 1709: 0.0004648213933508734
Position 5138: 0.00046234734445452897
Position 4958: 0.00045600022924740873
Position 288: 0.00045009502811819746
Position 202: 0.00044998616835644926
Position 5889: 0.00044630692266022957
Position 1684: 0.00043680127049758566
Position 1879: 0.0003804799041316942
Position 2074: 0.00036603833875771953
Position 3971: 0.0003439352233475364
Position 2591: 0.0003407330396170719
Position 5789: 0.00032042722628655154
Position 5218: 0.0003166171445303858
Position 4359: 0.0003156786723860665
Position 4606: 0.00029783336274165703
Position 3404: 0.00028658640800611736
Position 4227: 0.0002865124605496445
Position 5043: 0.0002863661046354699
Position 2017: 0.00028345289052137144
Position 1591: 0.00027505300681158855
Position 1520: 0.0002679262851443199
Position 4143: 0.0002622356072055215
Position 4770: 0.0002565633890018488
Position 1427: 0.00025192045224013487
Position 4384: 0.00023881000951196616
Position 4483: 0.0002307271935985879
Position 1210: 0.0002283306955878209
Position 517: 0.00022819193581250096
Position 1239: 0.00021404743041822125
Position 4651: 0.00020618409457550248
Position 5618: 0.0001923182105039075
Position 2039: 0.00018732280540074202
Position 4524: 0.00017715189328332918
Position 1070: 0.00016923627674595774
Position 4076: 0.00016377887604950735
Position 1576: 0.00015668014128253317
Position 3911: 0.00014972653973588233
Position 5663: 0.00014662137226152726
Position 4730: 0.00014520969728672016
Position 1380: 0.00012444734241849083
Position 5145: 0.00011979886461857355
Position 5957: 0.00011676598970811185
Position 275: 0.00011104775094777698
Position 2503: 0.00010946481219957242
Position 3968: 0.00010868056842060714
Position 4156: 0.00010232101611656258
Position 175: 9.666910871849729e-05
Position 842: 9.343028688485155e-05
Position 2816: 7.7162275250299e-05
Position 5895: 7.259250984144258e-05
Position 5842: 7.255365664060061e-05
Position 1436: 7.07747322739841e-05
Position 1828: 5.9425979951787313e-05
Position 3823: 5.935573577883291e-05
Position 5825: 5.607622648349915e-05
Position 4404: 4.7574742983138035e-05
Position 5156: 4.34791985940899e-05
Position 3841: 4.3384282578467004e-05
Position 5030: 4.303689466802473e-05
Position 1467: 4.289611738393228e-05
Position 1552: 3.970172698720731e-05
Position 853: 3.185570224311162e-05
Position 308: 3.008795663579195e-05
Position 1907: 2.6642778120037872e-05
Position 570: 2.6628312223714913e-05
Position 3338: 2.661960064161113e-05
Position 4704: 2.489052165669875e-05
Position 3265: 2.369533651769349e-05
Position 2784: 2.086061326235276e-05
Position 3545: 1.816226399479106e-05
Position 3430: 1.6524727687052678e-05
Position 3287: 1.629095563000881e-05
Position 3595: 1.455789817921593e-05
Position 4808: 1.3581338706774427e-05
Position 3491: 1.2874980290387372e-05
Position 3698: 1.247672928138235e-05
Position 4401: 1.2022712565944115e-05
Position 3450: 1.1826206713474214e-05
Position 858: 8.615172919840035e-06
Position 5340: 7.998545138965145e-06
Position 3150: 7.042719195549847e-06
Position 4455: 6.377795016311878e-06
Position 2681: 6.049026016313913e-06
Position 5964: 5.928906374663996e-06
Position 5929: 5.071290904239763e-06
Position 1174: 3.1488213971603457e-06
Position 2461: 1.768886231915069e-06
Position 4998: 1.6781419099390853e-06
Position 1983: 1.3546566740569785e-06
Position 1130: 1.1442891402805788e-06
Position 2100: 9.091264795376705e-07
Position 210: 8.214987990317458e-07
Position 4964: 8.145111261597477e-07
Position 1273: 6.725032421899317e-07
Position 4581: 5.658925791970272e-07
Position 4367: 5.20500046522217e-07
Position 2382: 4.4720324254880433e-07
Position 4415: 4.1182569626126504e-07
Position 2000: 4.106129971069075e-07
Position 2183: 3.8097513657575455e-07
Position 1010: 3.064494277040357e-07
Position 4410: 2.908705197635144e-07
Position 326: 2.7503380107817084e-07
Position 1956: 2.0966570213172132e-07
Position 2684: 2.0091344870825812e-07
Position 305: 1.8561795048199326e-07
Position 123: 1.7031872563564938e-07
Position 1498: 1.6878614773664713e-07
Position 1785: 9.380923128669307e-08
Position 488: 6.674853242994966e-08
Position 2596: 5.336616186548481e-08
Position 2508: 2.326369714892124e-08
Position 618: 2.302735428196863e-08
Position 62: 1.50986481451387e-08
Position 310: 1.3416635438359654e-08
Position 1594: 1.149972520269098e-09
Position 1988: 4.737223407802414e-10
Position 623: 3.825839259125563e-10
Position 587: 2.73664663292958e-10
Position 577: 1.9741210620026056e-10
Position 581: 3.1527597535231103e-12
