Gene = ect
Position 1636: 6.0758719440242315e-05
Position 5439: 5.7890556063744776e-05
Position 470: 5.747078051012484e-05
Position 5527: 5.6966952033257116e-05
Position 6025: 5.463543863032796e-05
Position 9131: 5.050132444702294e-05
Position 11180: 4.98435538632691e-05
Position 511: 4.883350926929828e-05
Position 1033: 4.7480749932663325e-05
Position 6304: 4.672040647833375e-05
Position 8686: 4.514229413753739e-05
Position 799: 4.3022795645185325e-05
Position 1831: 4.1785989355766766e-05
Position 9158: 4.0678043228534785e-05
Position 9657: 3.918785772425123e-05
Position 685: 3.733600950008153e-05
Position 11380: 3.4313887433275175e-05
Position 5703: 3.33168082694569e-05
Position 1429: 3.302124200636958e-05
Position 711: 3.257579193950723e-05
Position 8457: 3.2186902016172956e-05
Position 6349: 3.2179688827256646e-05
Position 2073: 2.9802137301098713e-05
Position 429: 2.9657306191075682e-05
Position 6691: 2.874035785798645e-05
Position 403: 2.831120962522693e-05
Position 6285: 2.6994714418885378e-05
Position 5694: 2.6505398003713575e-05
Position 35: 2.6335438448317343e-05
Position 834: 2.5111271613253397e-05
Position 1701: 2.4987451514533647e-05
Position 8311: 2.4760551192730415e-05
Position 8292: 2.3908144722973974e-05
Position 8697: 2.323302610053777e-05
Position 49: 2.2996293806941803e-05
Position 305: 2.2415638126873413e-05
Position 2178: 2.1749559757319812e-05
Position 993: 2.1366332675209786e-05
Position 672: 2.1346323384029172e-05
Position 3614: 2.126458678802801e-05
Position 6023: 1.927032448256454e-05
Position 5409: 1.9121417051979897e-05
Position 8918: 1.8572989555885263e-05
Position 735: 1.829304338584442e-05
Position 509: 1.4322567530984636e-05
Position 11292: 1.3538275962607556e-05
Position 391: 1.249686701975043e-05
Position 6268: 1.0279672049573605e-05
Position 6051: 9.873613888910545e-06
Position 10960: 7.784414435432118e-06
Position 5999: 6.390760285831134e-06
Position 878: 5.929359592928656e-06
Position 11115: 5.778287704604557e-06
Position 5650: 5.535970735368782e-06
Position 6957: 5.286964768716189e-06
Position 8990: 4.655414486824229e-06
Position 5920: 3.8275093633212326e-06
Position 11059: 2.896983704329272e-06
Position 7855: 1.958467352720544e-06
Position 6721: 1.7436105198878441e-06
Position 7291: 1.624013899762535e-06
Position 5515: 1.5830174172886266e-06
Position 7481: 1.3580105369290756e-06
Position 11245: 1.1203676437996333e-06
Position 733: 1.1142201962692242e-06
Position 6830: 1.006777995354398e-06
Position 6028: 7.568430405705585e-07
Position 11395: 7.259842776022901e-07
Position 762: 4.672817957957302e-07
Position 8716: 4.6588370795849516e-07
Position 8546: 2.559641653939068e-07
Position 11374: 2.2233131395134834e-07
Position 7811: 2.0337018631809903e-07
Position 11383: 1.9569121613933133e-07
Position 19: 8.777642957279485e-08
Position 7795: 7.515072318656694e-08
Position 1120: 4.346314068545732e-08
Position 1010: 2.3685609884100746e-08
Position 5: 9.225345559484656e-09
Position 11075: 2.533995732760996e-09
Position 7404: 1.9685953188980447e-09
Position 5833: 1.1983425983739834e-09
Position 11105: 1.0088603409902111e-09
Position 11068: 5.406260991379558e-10
Position 10713: 4.866805819053947e-10
Position 6932: 2.6787373892680258e-11
Position 7286: 4.327516699657385e-12
Position 7001: 3.1657586276074196e-13
Position 6187: 1.621795018376025e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5393: 0.9975467819674801
Position 5865: 0.9974666433588864
Position 11244: 0.9703748497159088
Position 6127: 0.9684186818028134
Position 10559: 0.8520993513676408
Position 10029: 0.7879333025820885
Position 6841: 0.4410247501976931
Position 9578: 0.16472403776079936
Position 6492: 0.14198584567751124
Position 10366: 0.03769588221674624
Position 11370: 0.02877429660361705
Position 6579: 0.026168079116528024
Position 10338: 0.02582465091704631
Position 10076: 0.02394837067702046
Position 10653: 0.021914559858715887
Position 302: 0.020287505302579893
Position 10602: 0.017408134396531383
Position 8835: 0.01724591886497621
Position 926: 0.013030518064897538
Position 8503: 0.012884791886758016
Position 6558: 0.012313681123238886
Position 6508: 0.01223689619409429
Position 10472: 0.011338247922814015
Position 9948: 0.009817054714068744
Position 8793: 0.008518863217458346
Position 2410: 0.008323262391362055
Position 1004: 0.00816022375812887
Position 10440: 0.00798116488141059
Position 8998: 0.006192410304196832
Position 299: 0.005826004456050051
Position 2310: 0.005806362245858744
Position 6700: 0.005296370030137745
Position 9723: 0.0047622922503854056
Position 10355: 0.0043986153933257485
Position 10495: 0.004129869009327396
Position 1094: 0.003620901933824244
Position 3977: 0.0032191533609468963
Position 253: 0.0031009053635141764
Position 8676: 0.0030540751972110143
Position 6522: 0.0026436379715122026
Position 8085: 0.002632868398345309
Position 9828: 0.0025756124093314994
Position 265: 0.0022206702525172993
Position 5511: 0.0021817023517094855
Position 10315: 0.0021803708431451254
Position 5841: 0.0021207933329088838
Position 3950: 0.002011159853357163
Position 10499: 0.0019357407418073651
Position 6651: 0.0018495569050484425
Position 10659: 0.0018157517281361772
Position 2332: 0.0017394491228547213
Position 10375: 0.0017268140999043536
Position 8738: 0.0015343356358385925
Position 10304: 0.0015224541311992502
Position 10380: 0.0011926348530009996
Position 1167: 0.0011908751730128153
Position 11455: 0.0010698420570011934
Position 10845: 0.0010491138444723152
Position 9591: 0.001005455924989806
Position 6525: 0.0009879480714110806
Position 6303: 0.0009820019257455374
Position 5032: 0.000972173097445255
Position 4091: 0.0009284578813295346
Position 5145: 0.0009229680671009531
Position 4480: 0.0008002445974604382
Position 6691: 0.0007848709683771052
Position 781: 0.0007491405712391401
Position 3479: 0.0006869019022628948
Position 6082: 0.0006508033732250837
Position 9788: 0.0006427012823555821
Position 1892: 0.0005934324212745586
Position 10195: 0.0005918387977445977
Position 6180: 0.0005289836050089636
Position 10448: 0.0005209046118214165
Position 4453: 0.0004984140641234564
Position 305: 0.0004864179684684424
Position 2269: 0.00043320373999153263
Position 959: 0.00037382441542205437
Position 651: 0.0003527275060804458
Position 9479: 0.0003450424223260059
Position 11212: 0.00034298237651624714
Position 5681: 0.00032687781362959756
Position 10387: 0.00031769271978941146
Position 844: 0.0002778196227935332
Position 8372: 0.00027086572462493917
Position 6177: 0.00026179381760984855
Position 2454: 0.0002486912728478041
Position 1606: 0.00023905885389231984
Position 1925: 0.00023143236092368013
Position 2563: 0.00023073399894267313
Position 3307: 0.00022973355653889923
Position 10476: 0.00020891111365460346
Position 9398: 0.00020813885769826828
Position 10412: 0.0002015101873525373
Position 9806: 0.0001920575503206405
Position 8310: 0.00018947423158363022
Position 8234: 0.00018073689818084117
Position 5686: 0.00017430638211906444
Position 319: 0.00017138818055398427
Position 10563: 0.00016129310917917345
Position 9549: 0.00015579632748895396
Position 10740: 0.00015409388882347798
Position 1804: 0.0001473021573001956
Position 868: 0.0001454386131542744
Position 11461: 0.00013666353863948778
Position 7915: 0.00013510594785602086
Position 11087: 0.0001258291139679186
Position 8765: 0.00012555913783874692
Position 6607: 0.00012377422170903402
Position 10941: 0.00012200692958375192
Position 8602: 0.00011935834749092798
Position 9729: 0.00011768774300376377
Position 479: 0.00011180864452983376
Position 3128: 0.00010761745122722477
Position 7873: 0.00010700139674753298
Position 6467: 0.00010692384262049219
Position 10831: 9.935886842716002e-05
Position 762: 9.714104142456544e-05
Position 790: 9.277260127601499e-05
Position 1970: 9.254484599250173e-05
Position 460: 9.093994981574689e-05
Position 6136: 8.533992796337277e-05
Position 9425: 8.166120239209256e-05
Position 3269: 8.141167869227553e-05
Position 10683: 7.744348925938178e-05
Position 5876: 7.704146436364036e-05
Position 4283: 7.315070146917852e-05
Position 83: 7.094606396718633e-05
Position 10518: 7.009188523272769e-05
Position 9776: 6.958769422211725e-05
Position 1666: 6.293913830151632e-05
Position 8515: 6.216679098925645e-05
Position 2348: 6.175675917718899e-05
Position 1591: 6.104346278719961e-05
Position 6094: 5.801671982839956e-05
Position 8526: 5.7792043921539296e-05
Position 617: 5.540752172825312e-05
Position 7192: 5.512960563040132e-05
Position 3678: 5.386271237675794e-05
Position 8959: 5.3339106928433344e-05
Position 2385: 5.0340276647734576e-05
Position 7926: 4.780359531607489e-05
Position 2472: 4.7579542966455176e-05
Position 1010: 4.510625457555862e-05
Position 8605: 4.2902021744760645e-05
Position 6662: 4.259515947916179e-05
Position 2120: 4.250548739602575e-05
Position 8221: 3.967204604492646e-05
Position 2427: 3.6755234373398994e-05
Position 10800: 3.446324582820602e-05
Position 5879: 3.3785135936343226e-05
Position 2354: 3.279064287148414e-05
Position 624: 3.0303157336620692e-05
Position 7318: 2.9905416606083933e-05
Position 9278: 2.9524069158778284e-05
Position 3091: 2.939518719953409e-05
Position 1996: 2.7948975507168137e-05
Position 1545: 2.7792832761708805e-05
Position 11250: 2.7554170808249537e-05
Position 7464: 2.7132390464570013e-05
Position 8620: 2.28653172169653e-05
Position 5472: 2.0389759612396666e-05
Position 1409: 1.9308720834832632e-05
Position 179: 1.8844055909481144e-05
Position 1358: 1.861269141361273e-05
Position 5924: 1.84219727982326e-05
Position 234: 1.808908830260902e-05
Position 415: 1.7937754300530397e-05
Position 1199: 1.680719680804915e-05
Position 6455: 1.659723519102711e-05
Position 772: 1.6149097052337837e-05
Position 227: 1.5969443498423542e-05
Position 888: 1.5702048572596852e-05
Position 9240: 1.2500012999832827e-05
Position 6458: 1.1449387418238498e-05
Position 10311: 9.59817314092733e-06
Position 6443: 6.823577200661071e-06
Position 11347: 6.6932951150995155e-06
Position 6864: 6.192947518420183e-06
Position 7508: 6.1618690462323335e-06
Position 7543: 6.134856533858207e-06
Position 8376: 5.662683603381347e-06
Position 7377: 5.511073093808227e-06
Position 7117: 5.2320050060111535e-06
Position 6602: 4.801078472911574e-06
Position 4407: 4.317169466638811e-06
Position 5918: 4.063838073908735e-06
Position 551: 2.728496410060638e-06
Position 1133: 2.6601123864204146e-06
Position 429: 2.394482174292175e-06
Position 4562: 2.3783824727996816e-06
Position 896: 2.2411150928818135e-06
Position 5995: 1.9140881263477103e-06
Position 874: 1.8073099328490104e-06
Position 11409: 1.562366581200355e-06
Position 4817: 1.4899826404032612e-06
Position 4036: 1.3434793377757372e-06
Position 4345: 1.2093881013135004e-06
Position 4744: 1.2041377099537235e-06
Position 523: 1.072199263839727e-06
Position 6433: 9.066435241243571e-07
Position 6380: 8.9972877029006e-07
Position 6771: 7.861916400327539e-07
Position 11387: 7.509178525676076e-07
Position 5882: 7.376594392992413e-07
Position 7374: 7.122423655305085e-07
Position 7011: 6.750536731100896e-07
Position 11262: 5.984554954564703e-07
Position 3688: 5.827105824442164e-07
Position 6141: 4.954581010292034e-07
Position 231: 4.360247105413254e-07
Position 8858: 3.6901157816790745e-07
Position 3796: 3.595585983267028e-07
Position 8847: 3.178581363521077e-07
Position 338: 2.48950339018937e-07
Position 694: 2.2519823655816595e-07
Position 7566: 2.2353095092451512e-07
Position 6285: 2.0078954919609667e-07
Position 5903: 1.9574887312513925e-07
Position 434: 1.7577681096990437e-07
Position 439: 1.5114884546661242e-07
Position 619: 1.2463024405303888e-07
Position 700: 1.1249871066601661e-07
Position 6333: 1.0845873691786246e-07
Position 313: 1.0393440205493762e-07
Position 7086: 8.234734508112345e-08
Position 6421: 7.832110774491026e-08
Position 697: 7.184864483836395e-08
Position 5738: 6.575184723164324e-08
Position 5757: 5.669736912989476e-08
Position 476: 5.339516542739946e-08
Position 5900: 3.817415189931508e-08
Position 1029: 3.8006341983781516e-08
Position 7502: 3.1312873888931544e-08
Position 89: 2.359695508084245e-08
Position 6219: 1.9036001855011646e-08
Position 6464: 1.8849010549656126e-08
Position 8032: 1.709731663754791e-08
Position 6867: 1.704167085602507e-08
Position 7014: 1.1882654772392737e-08
Position 7348: 1.1437676807202138e-08
Position 5668: 1.0265052368848677e-08
Position 7090: 8.299567787037351e-09
Position 185: 7.842115449813894e-09
Position 163: 6.215394613148003e-09
Position 6377: 5.804714512847538e-09
Position 7147: 4.732473627782013e-09
Position 217: 4.373941917507677e-09
Position 7001: 3.977336517590573e-09
Position 7137: 2.9701303757139756e-09
Position 6383: 1.7216696672192472e-09
Position 4103: 7.897858808416271e-10
Position 6615: 4.449590492365502e-11
Position 6510: 2.3453365930233217e-11
Position 6937: 1.7719934342568565e-11
Position 205: 1.714472798223937e-11
Position 1233: 1.3839039838113708e-11
Position 1202: 1.3749143765435356e-11
Position 341: 1.1027027687673173e-11
Position 201: 4.786084193518045e-12
Position 6156: 6.19467610436857e-14
Position 7156: 5.505253307503876e-14
Position 99: 3.694578186686632e-14
Position 104: 2.0309108765430395e-15
Position 94: 1.677158356659078e-15
Position 85: 5.219386693570733e-17
Position 189: 8.04577582232451e-18
Position 187: 2.163470576085242e-18
