Gene = Glg1
Position 3914: 2.211547855638485e-07
Position 3890: 2.0863643389719903e-07
Position 3579: 2.075399239443682e-07
Position 864: 1.8251589296909346e-07
Position 778: 1.7232364443464173e-07
Position 433: 1.4916386370687952e-07
Position 3718: 1.4789993159924924e-07
Position 249: 1.1383387853713035e-07
Position 1862: 8.820400848650784e-08
Position 8171: 7.704358747154332e-08
Position 421: 5.6160266394052426e-08
Position 3509: 4.3544532227195836e-08
Position 381: 4.1427533844467674e-08
Position 3790: 3.680300967974997e-08
Position 3630: 2.5396449844489223e-08
Position 3760: 2.4060295780731493e-08
Position 970: 1.7700342271530278e-08
Position 1766: 1.716415872634915e-08
Position 1095: 1.5568443620264608e-08
Position 3675: 1.3183305919506116e-08
Position 2024: 1.0105906984175045e-08
Position 696: 6.035305354933007e-09
Position 100: 4.923300321416708e-09
Position 786: 4.6973017206537e-09
Position 1300: 2.286880280125841e-09
Position 365: 7.701022388530002e-10
Position 1384: 7.353432498442454e-10
Position 426: 6.899562771070768e-10
Position 4015: 6.401686549715036e-10
Position 975: 6.374481687435837e-10
Position 597: 5.777353533099619e-10
Position 4001: 5.55620415396818e-10
Position 1306: 4.999126909051283e-10
Position 4027: 4.2181312140610686e-10
Position 3892: 3.205337909931965e-10
Position 1587: 1.7407336615579295e-10
Position 3474: 8.428107164990026e-12
Position 3705: 4.9716298823961346e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3178: 0.9903548809608833
Position 2598: 0.9653358300714333
Position 1312: 0.9187592175066968
Position 6610: 0.9167171537991298
Position 9045: 0.6672636113560728
Position 3708: 0.40283086999917495
Position 7049: 0.17257418694270776
Position 5236: 0.11104383459602644
Position 9625: 0.06046062956346076
Position 5610: 0.04002867240279383
Position 2365: 0.03629798292161073
Position 9961: 0.03583568320000999
Position 2622: 0.0281690010794984
Position 5249: 0.02790440743517774
Position 1174: 0.025302507672399232
Position 4658: 0.021023743832613073
Position 7028: 0.020662810910269922
Position 5785: 0.020292608416921952
Position 3722: 0.01980556968012348
Position 8638: 0.018146914337892915
Position 2031: 0.016176035105490393
Position 2333: 0.015534896070157683
Position 5294: 0.012696384228264145
Position 9877: 0.012510350172356535
Position 1604: 0.012332800365288964
Position 3304: 0.01208149186924646
Position 5827: 0.011398067783669303
Position 1384: 0.01117540102934911
Position 4429: 0.01113182008120486
Position 3058: 0.009945384298285119
Position 1318: 0.00939125889182372
Position 4030: 0.008428851003680841
Position 4465: 0.007388964799946016
Position 8169: 0.007009698106274089
Position 4498: 0.00687895002965652
Position 5172: 0.006434097199602252
Position 1636: 0.005406520372307405
Position 2053: 0.005237582322932766
Position 5654: 0.004283623696868449
Position 9854: 0.0038257712897746383
Position 8004: 0.003807077757974386
Position 1531: 0.0034851599353510477
Position 9656: 0.0034850884122880586
Position 7687: 0.003463906098922005
Position 4865: 0.003273784192257073
Position 3330: 0.003045027886075441
Position 2803: 0.0028977904989245396
Position 4487: 0.002866910654033195
Position 5458: 0.0028194332337229044
Position 9061: 0.002635937227620894
Position 4700: 0.0025443581717962066
Position 4470: 0.0025190738143790205
Position 8391: 0.0025186575131759927
Position 5058: 0.0024608279276590234
Position 3906: 0.002305544929146391
Position 2793: 0.0022954815602466727
Position 1180: 0.0022296832781329968
Position 5313: 0.0021860767664881875
Position 2870: 0.002172600444639773
Position 5697: 0.002138129423407529
Position 8337: 0.002008055625240667
Position 3770: 0.0019042328789618946
Position 9904: 0.001902551055711047
Position 5891: 0.0018802005233360904
Position 6040: 0.0018181130615619397
Position 2122: 0.0017548581803092029
Position 7922: 0.0017270075529880744
Position 2383: 0.001725335740038051
Position 3786: 0.001715156143045088
Position 4181: 0.0016784071233884828
Position 8498: 0.0016430412155740252
Position 5278: 0.0016156781641758627
Position 981: 0.0015855182226312016
Position 7868: 0.0015753154777939707
Position 4073: 0.001561430190760768
Position 4634: 0.0015417781578049884
Position 1760: 0.0015062420347980493
Position 7661: 0.0014878076302972693
Position 7632: 0.0014740716197371184
Position 6629: 0.0014268454569928142
Position 7039: 0.0013456995371369644
Position 2187: 0.0013216288665006783
Position 4399: 0.0011815647526943877
Position 9555: 0.0011494369406964756
Position 3210: 0.0010405655767710576
Position 7824: 0.0009988899641630903
Position 2770: 0.0009868026464118804
Position 1005: 0.0009228083941465867
Position 5208: 0.0009187019135524298
Position 8293: 0.0009119796444550357
Position 9969: 0.0009064952819527823
Position 5621: 0.0008050516942694217
Position 267: 0.0007655681772609978
Position 3468: 0.0007624615045367495
Position 5618: 0.0007188857972154174
Position 7415: 0.0006168748937733277
Position 2227: 0.0005865828396270148
Position 7332: 0.0005691476445076774
Position 3816: 0.0005574861610215484
Position 3964: 0.0005082185323682779
Position 4001: 0.0005018504467397412
Position 4347: 0.00046770531339339707
Position 7032: 0.00044578954760890715
Position 4768: 0.000429057545001535
Position 88: 0.00042241746688639567
Position 2104: 0.0004194778452797298
Position 2338: 0.00041798187751570604
Position 2101: 0.00038729952302137807
Position 5097: 0.00038527211958793925
Position 626: 0.00038238970906498046
Position 8729: 0.00036918211389208816
Position 1255: 0.00036184444173725176
Position 2894: 0.0003561995287774221
Position 3970: 0.00034682674374966586
Position 85: 0.0003415907143552344
Position 2831: 0.00032916880346299965
Position 582: 0.0003234376167486226
Position 7650: 0.000322152263936188
Position 4219: 0.00031406552052084435
Position 2846: 0.00030886403693426544
Position 96: 0.00029261500829878346
Position 390: 0.0002855148874805094
Position 2389: 0.00025456816504915104
Position 2285: 0.0002530097839224022
Position 3364: 0.00024989035145442666
Position 370: 0.00024967781166439294
Position 373: 0.0002493718496643679
Position 5938: 0.00024547239123881375
Position 7128: 0.0002321259970938667
Position 8034: 0.00022693630803649503
Position 2837: 0.0002055186925617628
Position 1788: 0.00019162964383679263
Position 3319: 0.00018423578819307452
Position 7057: 0.00017449129606646532
Position 1263: 0.00016786293737855955
Position 1508: 0.00016104401817542143
Position 8049: 0.0001601752626513675
Position 6301: 0.00015203163917857268
Position 6730: 0.00014505047985549882
Position 6436: 0.00013633807372082592
Position 3734: 0.00013566260576124698
Position 7643: 0.00013522512560251533
Position 3857: 0.00013459543718650295
Position 7355: 0.00012217416895684319
Position 4771: 0.00011720456769946961
Position 7572: 0.00011383933825361679
Position 2287: 0.00011315958035857475
Position 2281: 0.00011197883220955248
Position 1681: 0.00010845382267976517
Position 1999: 0.00010621609933868512
Position 2145: 0.00010201721776602347
Position 6634: 9.969892971488958e-05
Position 2086: 9.892005257741982e-05
Position 2921: 9.24831453347658e-05
Position 1553: 9.162276970659808e-05
Position 2891: 8.888853763377476e-05
Position 778: 8.118731979027066e-05
Position 4922: 7.86372944096412e-05
Position 1834: 7.79643374128918e-05
Position 2041: 7.749874296434995e-05
Position 3098: 7.339360427098127e-05
Position 4285: 7.290474802057763e-05
Position 129: 6.803405507908224e-05
Position 2858: 6.679700447311376e-05
Position 4668: 6.570651176145232e-05
Position 1878: 6.560625203670534e-05
Position 1771: 6.085353137071305e-05
Position 1407: 6.0092171978326186e-05
Position 1733: 5.958315425379597e-05
Position 126: 5.903104057392662e-05
Position 2753: 5.8352479138816215e-05
Position 1776: 5.596501225610136e-05
Position 1342: 5.442151999100617e-05
Position 4079: 5.348037027177871e-05
Position 4615: 5.231892082461668e-05
Position 684: 5.201001286552371e-05
Position 4077: 4.893708829714709e-05
Position 2033: 4.7998186505017176e-05
Position 1895: 4.786372833797419e-05
Position 527: 4.4321483722889006e-05
Position 300: 4.3398039694022626e-05
Position 2855: 3.816412456703186e-05
Position 4436: 3.735823068123919e-05
Position 1513: 3.60856871339158e-05
Position 2630: 3.537239332226994e-05
Position 843: 3.494334846507722e-05
Position 2787: 3.47494395828389e-05
Position 1421: 3.1493207664118043e-05
Position 4990: 3.0370664740160983e-05
Position 2723: 2.8131564778415274e-05
Position 2687: 2.734563715301263e-05
Position 3253: 2.6747156050999762e-05
Position 4909: 2.5681800675374445e-05
Position 876: 2.476308053901368e-05
Position 2335: 2.4096349857336485e-05
Position 3250: 2.2368621154368125e-05
Position 5462: 2.22244432096385e-05
Position 3385: 2.2081394458656196e-05
Position 3394: 2.1719421737338357e-05
Position 681: 2.1672116745600483e-05
Position 7068: 1.9331355287829533e-05
Position 825: 1.9203788224610286e-05
Position 1456: 1.8044488118337794e-05
Position 2807: 1.8014799958936414e-05
Position 1914: 1.7360447926428445e-05
Position 3202: 1.7290538199442846e-05
Position 3104: 1.612652866877816e-05
Position 3430: 1.521790394252361e-05
Position 1210: 1.5022914854363794e-05
Position 4235: 1.4958882910362623e-05
Position 386: 1.4438658390192237e-05
Position 4112: 1.3789831810924139e-05
Position 4102: 1.2369826443283576e-05
Position 747: 1.200161602753183e-05
Position 1189: 1.1994869183488427e-05
Position 756: 1.1983296623451101e-05
Position 477: 1.1230972525742994e-05
Position 632: 1.0825367990978588e-05
Position 3198: 1.0458187718367857e-05
Position 712: 9.04066896075564e-06
Position 2230: 8.875429118653858e-06
Position 854: 8.08339492375208e-06
Position 609: 7.753669955800174e-06
Position 2640: 7.05409085543789e-06
Position 663: 6.923193447620756e-06
Position 3064: 6.49777613075001e-06
Position 1083: 6.198593451338414e-06
Position 2876: 6.18716281074571e-06
Position 297: 5.541285152704912e-06
Position 4187: 5.48352803996282e-06
Position 517: 5.345305053189492e-06
Position 2702: 4.383621337022213e-06
Position 3270: 4.297536415633524e-06
Position 791: 3.868663724439183e-06
Position 3825: 3.61143457137642e-06
Position 936: 3.5136060361817254e-06
Position 73: 3.333878578135423e-06
Position 1044: 2.4733098480014055e-06
Position 884: 2.2104267290036904e-06
Position 552: 1.977414150293869e-06
Position 561: 1.929906120683408e-06
Position 804: 1.9194960907365477e-06
Position 228: 1.7489447473298737e-06
Position 3881: 1.7326830164874723e-06
Position 696: 1.5877089242857182e-06
Position 4122: 1.5553064980779256e-06
Position 1048: 1.433074882521291e-06
Position 2537: 1.3204488628661387e-06
Position 3187: 1.2040686748282336e-06
Position 333: 1.1116185320594085e-06
Position 394: 1.0831310157867448e-06
Position 3481: 1.0062281811587016e-06
Position 1110: 9.969711304830354e-07
Position 3373: 9.329207745462147e-07
Position 3740: 8.589810732804814e-07
Position 269: 8.202949922220548e-07
Position 3220: 6.739911114760682e-07
Position 1086: 6.709002355259653e-07
Position 482: 6.368530609768667e-07
Position 636: 5.918569622739824e-07
Position 106: 5.536096713161993e-07
Position 1360: 5.053727264253318e-07
Position 1020: 4.174155973929592e-07
Position 3746: 3.0316770967082583e-07
Position 1008: 2.997408024194533e-07
Position 3516: 2.7829693857717165e-07
Position 358: 2.7567711646065867e-07
Position 892: 2.0866819712526675e-07
Position 493: 1.7665093257398357e-07
Position 3928: 1.7051680272706644e-07
Position 807: 1.3876428895280446e-07
Position 1036: 1.0839555455504859e-07
Position 1151: 9.355979088534117e-08
Position 1176: 8.751013374168614e-08
Position 138: 8.19246006338561e-08
Position 654: 7.772046416465323e-08
Position 3114: 7.127090766170133e-08
Position 690: 6.307041742994205e-08
Position 133: 6.043556640597649e-08
Position 397: 5.973261593031381e-08
Position 3976: 4.8057151165005773e-08
Position 816: 4.1474313488175986e-08
Position 1268: 3.454292364493351e-08
Position 157: 3.268033027013927e-08
Position 801: 2.970700122147777e-08
Position 762: 2.184776615694949e-08
Position 147: 2.1779285296697464e-08
Position 149: 2.0988852129916467e-08
Position 1465: 1.212589668125419e-08
Position 1477: 1.0025509018828304e-08
Position 1414: 8.09551122929456e-09
Position 1201: 6.2088766625178896e-09
Position 1597: 4.572209260882166e-09
Position 1648: 2.9310034464598673e-09
Position 1217: 2.5100252365357454e-09
Position 1273: 1.7018922644700506e-10
Position 165: 3.884413189438522e-17
