Gene = Rcd2
Position 240: 0.0005634072263943049
Position 257: 0.0005474156062495027
Position 1382: 0.0005302952328790786
Position 520: 0.0004300385299999886
Position 657: 0.0004295688623544984
Position 861: 0.0004026335477791305
Position 11133: 0.0003993540310592684
Position 11816: 0.00039362555884647575
Position 4078: 0.0003914149747355366
Position 11014: 0.0003685381085961109
Position 5524: 0.000352931267040516
Position 415: 0.00033952705414027733
Position 683: 0.00033315042103465164
Position 5017: 0.000320795364395789
Position 10833: 0.000315753363092467
Position 859: 0.0002900610881759258
Position 10870: 0.00027098661527198323
Position 11001: 0.0002586168956003533
Position 8620: 0.00021886550464390167
Position 10868: 0.00019687720180708702
Position 1123: 0.000189245512231885
Position 212: 0.00017205150489345942
Position 3174: 0.00017181424235430213
Position 1039: 0.0001638809168742983
Position 1004: 0.00014862106764768684
Position 4994: 0.00014509177302568895
Position 10686: 0.0001258897503280437
Position 8394: 0.00011589445672769828
Position 420: 0.00010961408089466565
Position 1030: 0.00010789323757320601
Position 358: 9.126999229064003e-05
Position 1197: 8.883420936292378e-05
Position 1019: 7.18923123405488e-05
Position 49: 6.844438926671519e-05
Position 4799: 6.183984974161087e-05
Position 2144: 5.7297636990513976e-05
Position 1400: 5.655318131649172e-05
Position 671: 5.63518973790315e-05
Position 892: 5.0094852251127355e-05
Position 890: 4.944756621146653e-05
Position 34: 3.977867786584948e-05
Position 2280: 3.948578736105198e-05
Position 4064: 3.697271573487833e-05
Position 2837: 3.5483266710937196e-05
Position 454: 3.0679965033489855e-05
Position 575: 3.0253315405828594e-05
Position 360: 2.7647688766911088e-05
Position 617: 2.5042097789392518e-05
Position 386: 2.4336466066571955e-05
Position 2179: 2.3336541311867284e-05
Position 5722: 2.2620577121851082e-05
Position 6901: 2.259920543710545e-05
Position 1556: 2.166284667536111e-05
Position 5184: 2.020004057800737e-05
Position 36: 1.984568963339786e-05
Position 910: 1.9144754882918844e-05
Position 4: 1.4453609235223677e-05
Position 2097: 1.3627893480910984e-05
Position 984: 1.2958068571317395e-05
Position 2457: 1.2360670066912753e-05
Position 391: 1.1846079062142277e-05
Position 4436: 1.1071751768055274e-05
Position 1002: 1.0201794507198795e-05
Position 2479: 9.912489030927874e-06
Position 952: 8.597918583527083e-06
Position 771: 7.300034662207679e-06
Position 41: 7.246447530803355e-06
Position 688: 7.238310336689342e-06
Position 4478: 6.993494913135692e-06
Position 3325: 6.940435330930939e-06
Position 4368: 6.376405714027558e-06
Position 982: 5.811948111644841e-06
Position 4808: 5.75767022132351e-06
Position 448: 5.225196170056572e-06
Position 465: 3.4006714310488528e-06
Position 7449: 2.7129430932733408e-06
Position 298: 2.5099496099426945e-06
Position 600: 2.507358399000735e-06
Position 4372: 2.457003432534703e-06
Position 935: 2.042535751377439e-06
Position 3951: 1.892960083459854e-06
Position 602: 1.8053909038785759e-06
Position 7421: 1.3673448141216627e-06
Position 3518: 1.1518151832191353e-06
Position 3543: 7.46919851397613e-07
Position 3707: 6.080202507414599e-07
Position 1756: 5.426019565010467e-07
Position 2674: 4.3679870727751887e-07
Position 3162: 4.122291247596685e-07
Position 5528: 4.095238445181331e-07
Position 1736: 3.647138174522097e-07
Position 4091: 3.540757777192876e-07
Position 1775: 3.3231850791374927e-07
Position 10757: 2.338844797650423e-07
Position 3201: 7.590330146185732e-08
Position 5278: 7.518624788294412e-08
Position 1602: 2.8356664593504957e-08
Position 2608: 1.4976550515219967e-08
Position 3124: 1.2421349151716973e-08
Position 3060: 8.033440180515342e-09
Position 1588: 7.017070130529595e-09
Position 3097: 6.420064240206228e-09
Position 1596: 4.991182939496875e-09
Position 4822: 4.222186368891651e-09
Position 1543: 3.9156053326240026e-09
Position 1476: 2.9415020220138276e-09
Position 1960: 1.917258492943808e-09
Position 1517: 1.8230070839677839e-09
Position 3738: 1.6675742401155753e-09
Position 1531: 1.0894205330134233e-09
Position 549: 1.0416276389168455e-09
Position 1515: 6.488970424383738e-10
Position 2795: 6.016806438273415e-10
Position 2941: 5.492101751624694e-10
Position 2192: 4.877154194464464e-10
Position 2022: 4.81742134814118e-10
Position 2008: 4.4820178550507964e-10
Position 2425: 3.1325674143595035e-10
Position 2812: 1.769920842736303e-10
Position 3103: 2.696968541385411e-11
Position 1611: 7.015545469123014e-12
Position 1977: 7.580385608370056e-13
Position 1964: 6.932156525266377e-13
Position 1880: 6.307813662612907e-13
Position 2015: 1.779047028217281e-13
Position 1968: 1.4152289406225451e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1342: 0.9930855893793654
Position 10661: 0.9626206853168867
Position 10475: 0.6839747097046669
Position 11264: 0.14599471666649827
Position 10455: 0.14172405115728795
Position 8485: 0.06441799439332242
Position 12057: 0.04730566579849638
Position 10541: 0.04199612836451178
Position 4696: 0.03151368807056331
Position 10510: 0.02010986172088914
Position 10682: 0.01465007304923182
Position 1106: 0.012505548706171174
Position 11351: 0.011413602522600161
Position 9546: 0.008787397800822858
Position 9671: 0.008625719361364999
Position 331: 0.008254990011404275
Position 11243: 0.007375267151892368
Position 11343: 0.006846277860875764
Position 8619: 0.005954425275762716
Position 779: 0.005261853735082321
Position 12092: 0.004895949218083835
Position 964: 0.004648966303116874
Position 591: 0.0044853420346007335
Position 11219: 0.004270308774797622
Position 1444: 0.0037392684791709638
Position 515: 0.003716138267753974
Position 1062: 0.003389040198950691
Position 11286: 0.002911819797580801
Position 11918: 0.0028438001175539896
Position 11552: 0.0026823859767248627
Position 11214: 0.001954466159336454
Position 873: 0.0018213874782771744
Position 976: 0.0017933964634251293
Position 11183: 0.0016890628064986694
Position 8978: 0.0015897664368695848
Position 8932: 0.0014189181736993931
Position 11843: 0.0011613598758340878
Position 542: 0.0011437066900521172
Position 11050: 0.0010270343931935788
Position 1400: 0.0010101840576149997
Position 4706: 0.0009247603067039709
Position 10745: 0.0008663237502311869
Position 11421: 0.0007676984342973492
Position 358: 0.0007137057981692475
Position 8217: 0.0006624257461781158
Position 1000: 0.0006474666470451244
Position 4650: 0.0005850921104672054
Position 9015: 0.0005067894960790281
Position 11768: 0.0005036788967025407
Position 11086: 0.00047201964421507913
Position 4764: 0.00045738204296790326
Position 1350: 0.00042803925980080794
Position 89: 0.00042503225103437216
Position 3252: 0.00037723056955086496
Position 11979: 0.00035184215192717364
Position 4861: 0.0003429232410472278
Position 7126: 0.0003254509635735805
Position 1164: 0.00031643153138577294
Position 11169: 0.0003100460266316212
Position 7500: 0.00030271740232077444
Position 11592: 0.00025004676071969863
Position 12307: 0.0002489337083143918
Position 811: 0.00024323460659198971
Position 3809: 0.00023846010149683922
Position 8653: 0.00023403503120802394
Position 11331: 0.00022877711068136508
Position 12402: 0.00020741403392331788
Position 3016: 0.00020305019641953892
Position 836: 0.00018209980909406344
Position 4532: 0.00015580664308828857
Position 1066: 0.0001514641270694752
Position 1284: 0.0001360701278768653
Position 11202: 0.00012794184158769592
Position 10686: 0.00010835517484021875
Position 708: 0.00010199992676704167
Position 882: 0.00010077287718064472
Position 10691: 9.939558960772177e-05
Position 917: 9.670510207018183e-05
Position 4894: 9.202844562442924e-05
Position 657: 8.488829208404696e-05
Position 337: 7.767140341530483e-05
Position 973: 7.586705215749639e-05
Position 745: 7.080705299543165e-05
Position 565: 5.881335886585264e-05
Position 825: 5.3284904264645415e-05
Position 1089: 5.2309797448794136e-05
Position 908: 4.95032625088656e-05
Position 119: 4.8248906331637266e-05
Position 4209: 4.751131082393261e-05
Position 2714: 4.424970787390178e-05
Position 4701: 4.150256468720377e-05
Position 4368: 4.043991155287677e-05
Position 5046: 3.7336784165878156e-05
Position 1465: 3.3064751066572976e-05
Position 5409: 3.298464374776574e-05
Position 1210: 3.092133254374501e-05
Position 9551: 3.087166038664863e-05
Position 1375: 2.9571005269235686e-05
Position 1664: 2.8571758752635538e-05
Position 5767: 2.8570786759385836e-05
Position 482: 2.8476344816122744e-05
Position 9743: 2.8052960748137793e-05
Position 1246: 2.5684673941428756e-05
Position 9791: 2.5528913654974096e-05
Position 1655: 2.221413155592289e-05
Position 1170: 1.9796273459400315e-05
Position 6791: 1.9310927053413937e-05
Position 1410: 1.8836413359175326e-05
Position 2095: 1.8545637383392274e-05
Position 5889: 1.844509137285797e-05
Position 3449: 1.7788099969968782e-05
Position 5144: 1.1154400481650121e-05
Position 1096: 1.051576485700859e-05
Position 6690: 1.036719673867422e-05
Position 6852: 9.657878302886548e-06
Position 2392: 9.557958219155622e-06
Position 3364: 9.295344665508021e-06
Position 2870: 7.639585396665478e-06
Position 2179: 6.378346373309691e-06
Position 8175: 6.362627232725699e-06
Position 7543: 6.234730933908761e-06
Position 3967: 6.005129793996971e-06
Position 1773: 5.969445085455403e-06
Position 3853: 5.251968926428521e-06
Position 8300: 4.963728320542536e-06
Position 7724: 4.925766888472254e-06
Position 7900: 4.635908770145885e-06
Position 7775: 4.184820260696024e-06
Position 7364: 2.776222802700926e-06
Position 7169: 2.471355512144019e-06
Position 3080: 2.447716461961878e-06
Position 2844: 2.0186253220544737e-06
Position 1998: 1.9493360802763192e-06
Position 1037: 1.7395206221702118e-06
Position 7578: 1.6511725540390323e-06
Position 1639: 1.6018817031158657e-06
Position 1114: 1.5936174690851463e-06
Position 5558: 1.5697478876480632e-06
Position 7148: 1.4861264760792676e-06
Position 7549: 1.4698023490877317e-06
Position 4335: 1.2907680807764504e-06
Position 7229: 1.2707998951548197e-06
Position 5587: 1.237494509889862e-06
Position 6007: 1.1251005966137244e-06
Position 4266: 1.034738282920236e-06
Position 2599: 9.980240274448721e-07
Position 3884: 9.945126661314798e-07
Position 6633: 8.947138463457031e-07
Position 6359: 8.69163088052493e-07
Position 2131: 8.129455907207554e-07
Position 2697: 8.043354880630306e-07
Position 4287: 7.936379374370555e-07
Position 2554: 6.689800115855289e-07
Position 2437: 6.386335831235778e-07
Position 2323: 5.927042117529932e-07
Position 1643: 5.607259259121824e-07
Position 2584: 5.299732733078078e-07
Position 1257: 4.982487163104427e-07
Position 4263: 4.2899131694605024e-07
Position 5126: 4.269857761256209e-07
Position 2252: 4.0868939956584906e-07
Position 6154: 3.839326924599741e-07
Position 5742: 3.5510498833961165e-07
Position 1228: 3.464572117335525e-07
Position 6167: 3.3102464422551015e-07
Position 5510: 2.785046560655286e-07
Position 5187: 2.403557365043495e-07
Position 1190: 2.1467414510827114e-07
Position 1355: 2.0400235736303954e-07
Position 5438: 1.9092731351733948e-07
Position 3371: 1.766274328282344e-07
Position 5483: 1.612085970483361e-07
Position 2408: 1.5289881013100026e-07
Position 2296: 1.5217133951338718e-07
Position 3764: 1.496864269351485e-07
Position 4372: 8.869476214606497e-08
Position 2913: 6.437895992882101e-08
Position 1779: 3.800210365315932e-08
Position 2143: 3.576035824470953e-08
Position 1689: 3.4054976554757666e-08
Position 4163: 2.851625044261337e-08
Position 4320: 2.479232150298233e-08
Position 3201: 1.5681053323124703e-08
Position 3396: 8.633557768863821e-09
Position 3337: 8.439950341759747e-09
Position 1692: 5.933983347164573e-09
Position 2518: 4.994564867057238e-09
Position 2479: 4.36575610275193e-09
Position 2824: 4.184372675303541e-09
Position 2808: 3.882772985882881e-09
Position 2275: 3.47501203027486e-09
Position 2484: 3.350502783767597e-09
Position 2202: 3.292810776549998e-09
Position 1215: 3.107736440279149e-09
Position 257: 2.5517071681638965e-09
Position 261: 2.036291150297444e-09
Position 1633: 1.7536330938782522e-09
Position 715: 1.5370661183423522e-09
Position 1799: 1.3448538287524492e-09
Position 230: 1.0955962769811845e-09
Position 283: 3.2871461895881706e-10
Position 171: 2.476984443256909e-10
Position 132: 1.3230540693053888e-10
Position 2722: 1.164167521213671e-10
Position 3728: 8.351343145040212e-11
Position 520: 7.986238101962496e-11
Position 204: 7.544625903556998e-11
Position 49: 3.688171838014914e-11
Position 208: 3.362360775969979e-11
Position 189: 3.028831590802116e-11
Position 137: 2.3372188476000203e-11
Position 240: 2.0355552165843482e-11
Position 278: 8.113674493977099e-12
Position 191: 4.985290114484359e-12
Position 273: 3.514986000065176e-12
Position 1960: 1.7623156156470949e-12
Position 298: 5.214529582392012e-14
Position 1084: 3.276777632059276e-17
