Gene = Mul1
Position 1014: 2.21365691356492e-05
Position 1051: 1.7271628961344135e-05
Position 355: 1.6333076081542265e-05
Position 376: 1.513836854877603e-05
Position 49: 1.487211334291128e-05
Position 644: 1.3207763058203535e-05
Position 899: 1.2087909724872297e-05
Position 207: 1.1944173319019584e-05
Position 389: 1.1129107772098742e-05
Position 621: 1.0819074177051443e-05
Position 1778: 8.396503919260546e-06
Position 1704: 7.209616088476654e-06
Position 619: 6.748456207895866e-06
Position 717: 6.047466044946969e-06
Position 851: 5.373286631843328e-06
Position 1734: 5.244387367788714e-06
Position 1200: 4.416487199360132e-06
Position 1887: 3.991079370010003e-06
Position 1679: 3.4422596638953324e-06
Position 548: 3.2438762918292733e-06
Position 853: 3.034933931797203e-06
Position 286: 1.8966653303304462e-06
Position 565: 1.7902706495279349e-06
Position 394: 1.7281721583610707e-06
Position 902: 1.5792772538112683e-06
Position 136: 1.5252261494666727e-06
Position 535: 1.3764305558978027e-06
Position 526: 1.3480458983257419e-06
Position 150: 1.196270361634786e-06
Position 904: 1.142144448366261e-06
Position 289: 8.93965895813455e-07
Position 1640: 8.034154632968191e-07
Position 44: 6.501021522940917e-07
Position 556: 4.288284934981542e-07
Position 1648: 4.198485268682307e-07
Position 1691: 3.5751135265663123e-07
Position 603: 1.4207815052778535e-07
Position 134: 1.0379156373257506e-07
Position 38: 6.859856720459135e-08
Position 214: 1.1120925082488547e-08
Position 1392: 7.650054316616826e-09
Position 228: 5.993886716895888e-09
Position 111: 4.086990667452282e-09
Position 1380: 2.2969637097583595e-09
Position 929: 1.720956247448914e-09
Position 99: 1.6436191540417884e-09
Position 1619: 1.5084015421385887e-09
Position 1454: 6.593151817921968e-10
Position 1383: 6.476987382046984e-10
Position 1390: 5.852936623043258e-10
Position 1407: 2.1210865910890948e-10
Position 1438: 6.256866395182776e-11
Position 1617: 3.051923392221222e-11
Position 219: 9.712822978446739e-12
Position 1440: 1.2347962739591633e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 888: 0.9947325173364258
Position 1363: 0.9788183757992291
Position 246: 0.9767827173659684
Position 1663: 0.015265095115614509
Position 648: 0.012623862274038259
Position 1244: 0.011305269287775728
Position 1660: 0.009208083973047943
Position 744: 0.006823737744517286
Position 1585: 0.006100982719431209
Position 1969: 0.005065596987934915
Position 1263: 0.004036344276579583
Position 516: 0.0029134379726473265
Position 1215: 0.0012931782356652654
Position 1813: 0.000855235586915267
Position 1449: 0.0006769043135579054
Position 2010: 0.0006430721665268093
Position 895: 0.0006374808392922864
Position 967: 0.00038067084930099943
Position 1825: 0.0003659774621235131
Position 468: 0.00034555185826804576
Position 1414: 0.00033478583613029937
Position 970: 0.0003293076455911829
Position 402: 0.0002898915885430556
Position 1802: 0.000277832804880301
Position 946: 0.0002738367257412439
Position 1268: 0.00018814225037364958
Position 909: 0.00013082057795695944
Position 717: 0.00011008353214666356
Position 1305: 0.00010588799703057694
Position 1252: 8.695389103800135e-05
Position 1669: 8.185091354506931e-05
Position 340: 6.472525385837009e-05
Position 1726: 5.5972573935277625e-05
Position 531: 5.4243499038713276e-05
Position 1220: 4.100636536117648e-05
Position 1944: 3.7969329635464786e-05
Position 1790: 3.7444568014228984e-05
Position 1402: 3.466596778931001e-05
Position 1702: 3.0348087587688944e-05
Position 1794: 2.9285746266314842e-05
Position 214: 2.1526026008019943e-05
Position 383: 2.1404084131134683e-05
Position 1834: 2.0334720465350894e-05
Position 672: 1.9344550122995385e-05
Position 801: 1.8495950244730448e-05
Position 300: 1.6812269642789682e-05
Position 786: 1.4941791281651091e-05
Position 228: 1.3984938711067313e-05
Position 518: 1.3872801704608468e-05
Position 756: 1.182093694725638e-05
Position 425: 1.1559223335248397e-05
Position 274: 1.1511262759726484e-05
Position 492: 9.323309875690827e-06
Position 669: 8.705443013340505e-06
Position 548: 7.583809327698655e-06
Position 1902: 6.7329901654057436e-06
Position 1987: 6.555627786759293e-06
Position 680: 6.392344850700404e-06
Position 389: 4.027544789925183e-06
Position 811: 3.267250032107171e-06
Position 1466: 3.1319219146759193e-06
Position 1483: 2.729794153054698e-06
Position 504: 1.8886947046633868e-06
Position 411: 1.2852710302852785e-06
Position 979: 7.064299369686416e-07
Position 973: 6.706716494145818e-07
Position 1200: 4.878482093957101e-07
Position 1977: 4.6400477274143226e-07
Position 1462: 4.5847188834717786e-07
Position 689: 4.462794501713322e-07
Position 685: 4.2893849959692935e-07
Position 650: 3.2069241431757247e-07
Position 312: 2.656143912102021e-07
Position 1057: 2.5939036421610176e-07
Position 394: 2.3233043789330857e-07
Position 146: 8.097959537239021e-08
Position 682: 6.550534530983131e-08
Position 294: 3.946276091301859e-08
Position 368: 3.716027311491611e-08
Position 192: 3.6718535080042695e-08
Position 1093: 2.8327770666880167e-08
Position 161: 2.102473568505425e-08
Position 591: 1.9098593173282917e-08
Position 819: 1.874074464859961e-08
Position 173: 1.3047653491079951e-08
Position 309: 8.53727775389745e-11
Position 1865: 1.8533740729423914e-11
Position 182: 1.8395149876152865e-11
Position 1754: 1.6226471782299037e-11
Position 365: 1.2565929717885122e-12
Position 420: 4.415110276235285e-14
