Gene = Ir31a
Position 1058: 0.00020915949614889703
Position 1072: 0.00018818944357719427
Position 2090: 0.0001848846064596177
Position 697: 0.00017719985787452457
Position 265: 0.0001523273647225419
Position 1715: 0.0001434928704234374
Position 1424: 0.00014174918997788538
Position 2386: 0.0001243374055887593
Position 651: 0.00012284171463963593
Position 868: 9.509850477863453e-05
Position 704: 9.424054888858483e-05
Position 2062: 8.282792174025628e-05
Position 1594: 7.213411264236338e-05
Position 2006: 7.204777165343506e-05
Position 1375: 7.087901354938107e-05
Position 529: 6.934847825151715e-05
Position 313: 6.609141865906408e-05
Position 1803: 6.527630898807443e-05
Position 606: 5.836024721850977e-05
Position 1599: 5.6230584666094404e-05
Position 1409: 5.616459809749527e-05
Position 280: 5.55380386791676e-05
Position 2369: 5.140771880813736e-05
Position 1212: 4.4837865456398846e-05
Position 344: 3.2629213537726966e-05
Position 2169: 3.106210970621528e-05
Position 1762: 2.8640810304778195e-05
Position 438: 2.8209812795952054e-05
Position 457: 2.7490812309499073e-05
Position 507: 2.7108733767330346e-05
Position 321: 2.0625180968383406e-05
Position 678: 1.88168362638727e-05
Position 2001: 1.7841392773129346e-05
Position 888: 1.6068687768262863e-05
Position 1992: 1.238322938460903e-05
Position 2109: 9.661713054322367e-06
Position 351: 7.866904608476809e-06
Position 1543: 7.1982411429766226e-06
Position 1006: 6.703165948617323e-06
Position 323: 6.590846814652737e-06
Position 2153: 6.369959028157694e-06
Position 1746: 4.294188469895565e-06
Position 2097: 2.79774464604278e-06
Position 315: 2.749145948900202e-06
Position 1940: 2.388717935639862e-06
Position 1555: 1.4853093333016118e-06
Position 2125: 1.35344989107412e-06
Position 2242: 1.311141417294055e-06
Position 121: 1.3068264522671294e-06
Position 1849: 1.2615406564089994e-06
Position 1943: 1.1805898769355463e-06
Position 2352: 9.191080333993998e-07
Position 207: 9.184708901065904e-07
Position 2304: 8.19751953052116e-07
Position 2253: 3.677587126931278e-07
Position 441: 2.4195338982852475e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2280: 0.9860284588483285
Position 1798: 0.8740058376949287
Position 933: 0.8078691173303986
Position 2480: 0.7497422872645594
Position 387: 0.2586137902022039
Position 1364: 0.22745410505252558
Position 693: 0.18338494719067022
Position 441: 0.1140076648179353
Position 457: 0.09040215186515492
Position 1881: 0.07948258194603172
Position 1500: 0.07870798670419776
Position 668: 0.05581268963360308
Position 1967: 0.03881372215690382
Position 1091: 0.027139358092159536
Position 555: 0.02399010217348536
Position 2446: 0.023523948397288504
Position 1546: 0.02323905151642229
Position 396: 0.023129801933528354
Position 568: 0.0187632365104009
Position 1648: 0.018456353847295562
Position 2148: 0.01690802535409161
Position 904: 0.012700993417851787
Position 590: 0.011603101075032703
Position 726: 0.010577197366974714
Position 2084: 0.009324515529922332
Position 103: 0.004874270101866165
Position 1640: 0.004599126011181365
Position 911: 0.003965417004975984
Position 765: 0.003920971582980103
Position 2296: 0.0037611714124341786
Position 795: 0.0033039324468425685
Position 1824: 0.0031471025595803197
Position 287: 0.0029485165208139406
Position 820: 0.002654031310922932
Position 334: 0.002471049671194005
Position 1473: 0.0023427990622234295
Position 523: 0.002249580348864907
Position 1319: 0.0020267761698031296
Position 1424: 0.0019760221790172156
Position 996: 0.001959072687123427
Position 617: 0.0016698901293745927
Position 223: 0.0014754933929786783
Position 2185: 0.0013932085341691386
Position 1401: 0.0011191731190375491
Position 133: 0.0010772963324105342
Position 2242: 0.0010480004859356768
Position 529: 0.0010441305775334706
Position 1666: 0.0008357463412976718
Position 1832: 0.0007952800097579892
Position 2312: 0.0006877755668276401
Position 1232: 0.0006830534433739814
Position 945: 0.0005935928571395503
Position 1555: 0.0004566330631707598
Position 1940: 0.00041897183949647247
Position 1449: 0.00041716563655348353
Position 1249: 0.0003743585730278029
Position 1913: 0.0003680873969543301
Position 203: 0.0003574644210141642
Position 170: 0.0002638114794099723
Position 1854: 0.00025747711740729324
Position 2006: 0.00022944541130716172
Position 292: 0.00021177407299491322
Position 229: 0.0002056524338594136
Position 1801: 0.0001696993437383236
Position 1454: 0.00015258427955676293
Position 167: 0.00014937023424095832
Position 136: 0.00011313395820621486
Position 859: 0.00010930062074618132
Position 1147: 9.67046893372012e-05
Position 2303: 5.99533757831173e-05
Position 2425: 5.37489511061511e-05
Position 942: 3.979563495870303e-05
Position 1093: 3.914234306361338e-05
Position 1857: 3.7277641072565844e-05
Position 259: 2.9684850744438634e-05
Position 740: 2.499511421820749e-05
Position 362: 2.3695652017648056e-05
Position 1708: 1.8719796276523744e-05
Position 2058: 1.840384381297205e-05
Position 2427: 1.7665912080089322e-05
Position 1325: 1.7112971707948736e-05
Position 1023: 1.696293618810674e-05
Position 303: 1.0061852707267842e-05
Position 2216: 8.421833319406233e-06
Position 339: 8.156286099192217e-06
Position 2522: 7.389921629147798e-06
Position 861: 3.45236595386391e-06
Position 1840: 2.100016444969503e-06
Position 182: 1.392223951405063e-06
Position 307: 9.028941405782811e-07
Position 1834: 8.766075733763923e-07
Position 251: 3.2551245516848853e-07
Position 2382: 3.158968048771994e-07
Position 313: 1.4752793044190596e-07
Position 234: 6.350663647051839e-08
Position 351: 5.6748271129913225e-08
Position 436: 4.213031964061769e-09
