Gene = Cand1
Position 2033: 0.0002984341722097832
Position 1470: 0.00029094331466266414
Position 51: 0.00026802262143344
Position 2931: 0.00023102272046402944
Position 2684: 0.00022264514502842627
Position 649: 0.000215949963511315
Position 1526: 0.00020836889179707107
Position 3808: 0.0002024372418174819
Position 604: 0.00019781349368607582
Position 205: 0.0001971444310460326
Position 1553: 0.00019501556186766008
Position 698: 0.0001765652914609788
Position 3174: 0.00013302239038063383
Position 4446: 0.00011486115135643602
Position 2334: 0.00011469069577373858
Position 3126: 0.00010531359710993833
Position 4004: 9.738440188663602e-05
Position 3545: 8.356211626736196e-05
Position 3073: 7.615295408306053e-05
Position 2012: 7.362449003428736e-05
Position 3306: 7.123502358009426e-05
Position 2153: 6.991411241588337e-05
Position 587: 5.865230426480947e-05
Position 457: 5.7727548619175986e-05
Position 1516: 5.3777342915180894e-05
Position 1064: 5.318922130164605e-05
Position 3842: 5.1992232687609665e-05
Position 1880: 5.1587403994435574e-05
Position 214: 4.450258994485104e-05
Position 1451: 3.4575329854608105e-05
Position 1518: 3.2170138534229334e-05
Position 540: 3.169938529863776e-05
Position 4106: 2.9238121330426036e-05
Position 4340: 2.8192330643350448e-05
Position 2345: 2.790575475956215e-05
Position 2075: 2.2860884401180845e-05
Position 3456: 2.199393758748122e-05
Position 424: 2.1695793278972392e-05
Position 3944: 1.985002727145121e-05
Position 183: 1.7074781675682037e-05
Position 1046: 1.483277029418216e-05
Position 764: 1.2621961565084712e-05
Position 3209: 1.0992039678665724e-05
Position 954: 1.049023868801701e-05
Position 4283: 9.90099264560698e-06
Position 399: 9.791875611217743e-06
Position 865: 9.157520232495502e-06
Position 162: 8.971503225532756e-06
Position 477: 8.675654149842378e-06
Position 3910: 8.64992491089882e-06
Position 4132: 5.164040202365355e-06
Position 1774: 4.990318163753996e-06
Position 485: 4.755031760298373e-06
Position 775: 4.271339964631704e-06
Position 1024: 4.1376591456766765e-06
Position 493: 3.233228310037562e-06
Position 653: 2.7806746302071004e-06
Position 2811: 2.6530976553405946e-06
Position 4086: 2.535009501094776e-06
Position 1244: 2.3871375829344537e-06
Position 817: 2.3242298991289348e-06
Position 3961: 2.0643242469345013e-06
Position 887: 1.9448726742925495e-06
Position 624: 1.9317135522097225e-06
Position 5: 1.584839171696409e-06
Position 3974: 1.5739492163385702e-06
Position 555: 1.5649211776464226e-06
Position 897: 1.2347357387958483e-06
Position 1216: 1.2139512740383403e-06
Position 529: 1.0627390892377675e-06
Position 758: 9.676875177145885e-07
Position 1578: 8.804744824092244e-07
Position 3914: 8.601091021455307e-07
Position 3450: 8.090524019668183e-07
Position 3648: 7.98561900268417e-07
Position 3423: 7.805449710847349e-07
Position 2878: 6.292866618528838e-07
Position 1803: 5.917051011106286e-07
Position 4231: 5.404557840430911e-07
Position 4301: 5.189166705883787e-07
Position 737: 4.7224705570030256e-07
Position 4170: 4.636719659037141e-07
Position 1221: 4.124370701933959e-07
Position 1500: 3.928744448082281e-07
Position 728: 3.8114600590921306e-07
Position 1985: 3.3601434083249286e-07
Position 3657: 2.360501277354656e-07
Position 4175: 2.2851014723611563e-07
Position 956: 2.2030672445793655e-07
Position 3213: 2.171570185427401e-07
Position 4121: 2.162347177667941e-07
Position 1183: 1.9247566544925438e-07
Position 2993: 1.749887057969378e-07
Position 2892: 1.4911204532371418e-07
Position 824: 1.4283889027677294e-07
Position 2642: 1.2127891527085045e-07
Position 1341: 1.0965095367341725e-07
Position 335: 1.0368747571661514e-07
Position 905: 1.0146122988534101e-07
Position 913: 8.360678705338851e-08
Position 3360: 7.493795432510697e-08
Position 3781: 7.471473809345497e-08
Position 3400: 5.63552293358638e-08
Position 3691: 5.159596119830357e-08
Position 472: 4.881430434238492e-08
Position 1336: 2.7385679354117037e-08
Position 740: 2.535646398858187e-08
Position 2162: 1.5154057343983368e-08
Position 1320: 9.714201110542395e-09
Position 2615: 9.111786169280539e-09
Position 2789: 8.583490561825625e-09
Position 2582: 5.997832131996898e-09
Position 1308: 4.982614321392905e-09
Position 315: 1.395709074989201e-09
Position 1682: 7.778835857383401e-10
Position 2411: 4.681295784952737e-10
Position 2149: 3.297724424803212e-10
Position 4158: 2.882149522931843e-10
Position 1357: 2.1589530061902413e-10
Position 1122: 3.937659869032564e-11
Position 4093: 8.793855997986021e-12
Position 4287: 6.0047477720165326e-12
Position 299: 2.2445092527312119e-13
Position 2192: 8.829234265208417e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2768: 0.9968384890167941
Position 4058: 0.9960246629432791
Position 4269: 0.992743407600514
Position 309: 0.9897480690322936
Position 1345: 0.955267356147396
Position 751: 0.9373202935114038
Position 1122: 0.8505826205047802
Position 2182: 0.7138602999035221
Position 1093: 0.13925055681154327
Position 162: 0.061756706575040274
Position 1546: 0.050789977996022855
Position 1850: 0.050280848969052196
Position 837: 0.04960766078458645
Position 3860: 0.027450881300241155
Position 1328: 0.024586813703108282
Position 2387: 0.0237517642843977
Position 3887: 0.01583188137131002
Position 2161: 0.01543478796163488
Position 2533: 0.010602107015228575
Position 1129: 0.009830096420811422
Position 2488: 0.009315760749911198
Position 754: 0.0065240404556390005
Position 3593: 0.00643852382180652
Position 4514: 0.006155059699787346
Position 4482: 0.005051473357519016
Position 2053: 0.004041117129756554
Position 4438: 0.003984398471214825
Position 4078: 0.0036780896198210754
Position 1771: 0.0036558566610886347
Position 3125: 0.0035832427970698627
Position 2585: 0.0033173627396133154
Position 3334: 0.003103983020004728
Position 1603: 0.0028986123367111473
Position 3137: 0.0028745963223454204
Position 2618: 0.002552510828094718
Position 2343: 0.0025218985889066806
Position 3905: 0.0024696939345399647
Position 4283: 0.002357915380060985
Position 4280: 0.0022258480541119613
Position 570: 0.002036172825718561
Position 1808: 0.0020191079268680684
Position 3590: 0.0015079228868119065
Position 1511: 0.0014555404161857915
Position 2990: 0.0012784961762761222
Position 2086: 0.001267838160604196
Position 1744: 0.0012197976731131816
Position 3540: 0.0012006974208242263
Position 3380: 0.0011356270864137535
Position 2111: 0.0010832396224543784
Position 1711: 0.0009412722781414768
Position 4301: 0.0008930614733791907
Position 1572: 0.0008588838973201689
Position 2461: 0.000826842118701468
Position 2275: 0.0007143523048492032
Position 3563: 0.0006759062166003105
Position 3740: 0.0006671138368889384
Position 1914: 0.0006447072351647073
Position 2209: 0.0006244013381791079
Position 1923: 0.0005705193300248614
Position 2537: 0.0005581944763865612
Position 2245: 0.0005485940342914919
Position 2024: 0.0005437500870285406
Position 4502: 0.0005305286962703498
Position 3100: 0.000489364555655067
Position 931: 0.0004544402584618869
Position 1354: 0.0004505769551879709
Position 865: 0.0004460637662175679
Position 2443: 0.0004390495253678941
Position 1660: 0.0004111375657067907
Position 1970: 0.00037089324808378996
Position 1549: 0.00035815104284347846
Position 1399: 0.00033392825651649196
Position 4311: 0.0003184759410206766
Position 2822: 0.0002657617086511489
Position 717: 0.0002498704752459763
Position 3347: 0.0002466015481880701
Position 1875: 0.00023745038642333273
Position 2993: 0.0002315572255747587
Position 2858: 0.00022301188175194371
Position 191: 0.00019568805773333448
Position 3179: 0.00019316320806522905
Position 2369: 0.00018971130150066052
Position 659: 0.00017981725558484534
Position 4105: 0.00017754733711204874
Position 2625: 0.0001448902509416668
Position 2083: 0.00012843284602226374
Position 501: 0.0001224432171629027
Position 3389: 0.0001180841688064948
Position 775: 0.0001093113360085676
Position 624: 0.00010320132312269535
Position 3302: 0.00010242513157493896
Position 124: 0.00010184404426316304
Position 3398: 9.09751713615128e-05
Position 3569: 9.091861561295536e-05
Position 110: 7.34512755486929e-05
Position 2508: 6.896000151839883e-05
Position 477: 6.859473868163775e-05
Position 2590: 6.386184697248725e-05
Position 3746: 6.380343741153451e-05
Position 2804: 6.016929311085614e-05
Position 462: 5.976989060400466e-05
Position 567: 5.672148695462716e-05
Position 3686: 5.640946372642741e-05
Position 3691: 5.528831248001786e-05
Position 604: 5.297456723848427e-05
Position 600: 5.2487048572337024e-05
Position 2629: 5.2361416958828984e-05
Position 4527: 4.870354562150978e-05
Position 4462: 4.0103811465013326e-05
Position 883: 3.951867970117768e-05
Position 4129: 3.760344554712344e-05
Position 3545: 3.685475286513262e-05
Position 516: 3.579595882374305e-05
Position 4331: 3.384540797563667e-05
Position 1763: 3.311488414775172e-05
Position 4175: 2.9972410513016992e-05
Position 1024: 2.8147200100987375e-05
Position 1886: 2.7221830094766642e-05
Position 92: 2.4824582375904017e-05
Position 3002: 2.4643165196091552e-05
Position 2320: 2.127974276616617e-05
Position 4369: 2.006012452625908e-05
Position 1831: 1.9829176146804177e-05
Position 3047: 1.9115465001280278e-05
Position 3026: 1.7874006438992804e-05
Position 4544: 1.597728009680048e-05
Position 3220: 1.4861012008831713e-05
Position 1933: 1.335167599849229e-05
Position 2936: 1.1716152144565695e-05
Position 2902: 1.1220440373177009e-05
Position 104: 1.0123379136389817e-05
Position 1183: 9.732293432452867e-06
Position 3227: 9.495820924912337e-06
Position 2795: 9.431478779811424e-06
Position 4537: 9.427008426563978e-06
Position 939: 8.703902391191882e-06
Position 851: 7.914855037431114e-06
Position 4132: 7.898465831510357e-06
Position 1188: 7.659061167172654e-06
Position 3254: 7.4131390763307055e-06
Position 4349: 7.377845235954457e-06
Position 3305: 6.722122851512256e-06
Position 1578: 6.562202892256293e-06
Position 2948: 6.217894127915387e-06
Position 1228: 6.21280552522911e-06
Position 983: 5.608568046841009e-06
Position 372: 5.424236647618592e-06
Position 1516: 5.362015559883137e-06
Position 1458: 5.131807578057998e-06
Position 3044: 5.016264999983081e-06
Position 1606: 4.066023721167471e-06
Position 4394: 3.7824386545482207e-06
Position 214: 2.8975068083822765e-06
Position 1001: 2.3882626911556024e-06
Position 4202: 1.9207386124344415e-06
Position 4352: 1.2223687148172167e-06
Position 895: 1.0080714187808903e-06
Position 129: 1.0041187016637242e-06
Position 4403: 9.328416348184004e-07
Position 682: 9.321314546005416e-07
Position 327: 8.952204464277519e-07
Position 4340: 7.83074580920369e-07
Position 69: 7.425268514637992e-07
Position 4383: 7.181058409038339e-07
Position 375: 6.76096640324729e-07
Position 432: 6.698778319360519e-07
Position 411: 5.557523984257526e-07
Position 1259: 4.712543353222178e-07
Position 507: 4.7102671306822114e-07
Position 4374: 3.828558657301051e-07
Position 510: 3.735308684620997e-07
Position 4144: 3.0963097967921566e-07
Position 254: 3.046567317293915e-07
Position 4287: 2.903371454747055e-07
Position 615: 2.8104866604599894e-07
Position 366: 2.0621793075718722e-07
Position 587: 1.9867569990102213e-07
Position 4111: 1.472063881999533e-07
Position 1192: 1.4559986503412436e-07
Position 1612: 7.245935474420966e-08
Position 245: 6.780489523778866e-08
Position 1465: 5.801384663692481e-08
Position 4027: 5.109366175517864e-08
Position 817: 4.43694479976185e-08
Position 4156: 4.0909100920256316e-08
Position 457: 3.742940314779513e-08
Position 4529: 3.214666088503797e-08
Position 1447: 1.7729879890793047e-08
Position 1216: 1.5732209382531453e-08
Position 1525: 1.4258417569362767e-08
Position 442: 1.4034418549654646e-08
Position 1438: 1.2850095661477861e-08
Position 1624: 8.878740437009905e-09
Position 522: 8.315276842135599e-09
Position 399: 7.984248732487565e-09
Position 1470: 6.317391537052442e-09
Position 447: 5.830925155757875e-09
Position 985: 4.4148701336248606e-09
Position 405: 3.3636897959432394e-09
Position 380: 1.4152485412060533e-09
Position 1207: 1.2153319715886093e-09
Position 1179: 8.913038417673566e-10
Position 1495: 8.08036987077529e-10
Position 1238: 5.922262485420762e-10
Position 1290: 5.494529583580623e-10
Position 1462: 4.26358045566715e-10
Position 51: 3.268058619692097e-10
Position 1293: 6.632353487538228e-11
