Gene = RhoGEF4
Position 435: 5.816685103134134e-07
Position 1495: 5.800016903864353e-07
Position 260: 5.777994953495851e-07
Position 1586: 5.141139719074138e-07
Position 1482: 4.558370880793257e-07
Position 196: 3.847970799985495e-08
Position 220: 2.1126887428213756e-08
Position 241: 8.184163265283273e-09
Position 250: 3.6158757015013427e-09
Position 199: 1.1019489165833156e-09
Position 396: 1.0344893104195094e-09
Position 233: 8.693154834580783e-10
Position 411: 2.513626844634708e-12
Position 576: 1.709728016181759e-12
Position 238: 1.5379219871910693e-16
