Gene = pelo
Position 1652: 5.08589085242261e-06
Position 722: 3.7222772638951687e-06
Position 938: 3.534764184476193e-06
Position 710: 2.4893012948951595e-06
Position 6347: 2.4412692086445467e-06
Position 1327: 2.278330350680238e-06
Position 7978: 2.0588958222381875e-06
Position 7580: 2.057026438646501e-06
Position 539: 2.050383312479281e-06
Position 1360: 1.8494395750477084e-06
Position 83: 1.7523595507843654e-06
Position 1922: 1.6668998103890372e-06
Position 1768: 1.4876868824872729e-06
Position 2389: 1.4219235992461252e-06
Position 1658: 1.3114897693946777e-06
Position 2010: 1.2823822472463613e-06
Position 5900: 1.2229651401673919e-06
Position 2822: 1.166346415263997e-06
Position 1422: 1.153682527772898e-06
Position 2952: 1.1491873218314276e-06
Position 1601: 1.1207572991947055e-06
Position 2767: 8.892787829108325e-07
Position 66: 8.749589183887043e-07
Position 1317: 8.741910168039916e-07
Position 2835: 7.823462665745185e-07
Position 264: 7.319331139098142e-07
Position 1454: 6.470863614409762e-07
Position 977: 6.039714158183864e-07
Position 367: 3.953920328040356e-07
Position 1698: 2.5598538608915096e-07
Position 2139: 2.2798653773456405e-07
Position 581: 1.976440969501623e-07
Position 347: 1.8937316925469681e-07
Position 6024: 1.8930653764803892e-07
Position 356: 1.7675118476979024e-07
Position 822: 1.3517821038511093e-07
Position 1756: 1.284195964914295e-07
Position 746: 1.0336988924883837e-07
Position 1350: 6.309819827959663e-08
Position 964: 5.787375253986921e-08
Position 1179: 4.55901280382578e-08
Position 1462: 2.2963411337244987e-08
Position 303: 1.2339801808230316e-08
Position 1673: 7.9110952444055e-09
Position 1635: 7.690670968851934e-09
Position 1671: 6.40052375836969e-09
Position 719: 6.359866107490261e-09
Position 194: 5.881695511723706e-09
Position 379: 2.4951018147474995e-09
Position 1783: 1.7953369600567134e-09
Position 1479: 1.6305541425026055e-09
Position 1719: 1.6077615335041778e-09
Position 1955: 7.775379211351946e-11
Position 824: 3.892017944709701e-11
Position 319: 1.9654669191483576e-11
Position 1656: 6.7705653723848496e-12
Position 1101: 2.736941845410569e-13
Position 1251: 8.010926795436556e-14
Position 1268: 7.218656344527732e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 342: 0.9964505007044914
Position 5829: 0.9873512972407729
Position 7334: 0.8933615062024814
Position 1119: 0.7565397161839483
Position 6638: 0.6856791331528359
Position 1130: 0.2366794135454479
Position 5585: 0.11228240372421841
Position 8059: 0.10765165386292957
Position 7361: 0.06831282252970182
Position 700: 0.06527284649406709
Position 1370: 0.05937346986929029
Position 3655: 0.05459095896676951
Position 970: 0.04761238040957131
Position 554: 0.025543491096081332
Position 2275: 0.024442011820332666
Position 973: 0.019799371371245246
Position 3070: 0.013940217229982293
Position 4172: 0.01329699306109854
Position 5051: 0.01298921107070428
Position 6170: 0.012685025068964505
Position 6009: 0.011464598118760305
Position 6154: 0.011179996470233912
Position 1360: 0.008313209623274179
Position 3493: 0.007797391711476205
Position 6886: 0.006423264815074728
Position 6185: 0.006326678645427623
Position 5474: 0.004811975097142602
Position 3809: 0.004727983379356369
Position 1756: 0.003976483767191159
Position 2293: 0.0039144022459311695
Position 3854: 0.0037358466449178866
Position 1386: 0.003724254189700969
Position 532: 0.0036905643877458176
Position 4632: 0.003567576384130713
Position 5983: 0.003281636074051898
Position 3348: 0.0030798208973244097
Position 4635: 0.0030586650287934935
Position 1778: 0.0029481824476585436
Position 668: 0.0029298282206821247
Position 6219: 0.0028621575969695638
Position 3047: 0.002632200597223866
Position 6099: 0.0025906491351420685
Position 1396: 0.002391451856035368
Position 2582: 0.002089296834539126
Position 4368: 0.0020565757167951317
Position 7179: 0.001964938243454232
Position 506: 0.0019306858683130245
Position 5186: 0.0017193951829341137
Position 6074: 0.0015943484339232792
Position 6862: 0.0015409832784930855
Position 5205: 0.0014074142304351172
Position 765: 0.0013805781900204513
Position 6367: 0.0012229044153589013
Position 4090: 0.0011979643570361896
Position 6058: 0.001167013897421313
Position 3466: 0.0011177146284195622
Position 6835: 0.001015410963165331
Position 1151: 0.0009920102574143505
Position 1817: 0.0009681057540876195
Position 6966: 0.0008724519736679897
Position 730: 0.000857724756988385
Position 558: 0.0007328134629882196
Position 6320: 0.0007308479686805611
Position 2631: 0.000700284669900046
Position 6353: 0.0005894107104883797
Position 713: 0.0005638408070795977
Position 2440: 0.0005466247273946626
Position 1848: 0.0005364352350998033
Position 4268: 0.00048547931509206
Position 2217: 0.0004529610420753302
Position 1851: 0.0004501714910102237
Position 1166: 0.00044846797285075425
Position 6024: 0.00040564120676515105
Position 4343: 0.00039679086582145707
Position 230: 0.00039559906240143456
Position 2208: 0.00038762378696117794
Position 7608: 0.00035834663193668424
Position 949: 0.0003492587620367366
Position 2187: 0.0003411949770265402
Position 5190: 0.00033716181947757287
Position 7872: 0.00032867074282209353
Position 6951: 0.0003039692775249094
Position 1663: 0.0002982991982824524
Position 2588: 0.0002936265068554166
Position 4246: 0.00027373463290188593
Position 1170: 0.00027255099661087524
Position 407: 0.000250694003801656
Position 2550: 0.00024439118802770446
Position 5156: 0.00023055687045771684
Position 1431: 0.0002172801469954816
Position 5062: 0.00021522720407211903
Position 6244: 0.000192106104969566
Position 4695: 0.00018704206778315
Position 5451: 0.0001611723662189785
Position 3094: 0.00014809475279467586
Position 7071: 0.00013858282619081874
Position 7992: 0.0001371540974824334
Position 5980: 0.00013015883299131835
Position 5992: 0.0001271121870014237
Position 1950: 0.00012678724358913167
Position 3716: 0.00012356350673189354
Position 2591: 0.00012132771994477024
Position 6972: 0.00012048587191410645
Position 3632: 0.0001069315705271879
Position 910: 0.00010582432119880191
Position 1676: 0.00010577075850750682
Position 477: 0.00010032535119638047
Position 811: 9.594125313917462e-05
Position 6113: 9.023187192173881e-05
Position 1513: 9.00395925084697e-05
Position 7249: 8.819561560772934e-05
Position 865: 8.43171629877527e-05
Position 577: 7.98782039187713e-05
Position 4038: 6.889633409207555e-05
Position 1783: 6.567572197365066e-05
Position 6477: 6.068978403201918e-05
Position 6608: 5.825270188629609e-05
Position 190: 5.80808166593619e-05
Position 994: 5.7514801565540266e-05
Position 3950: 5.1214736268168484e-05
Position 1713: 4.091774150163934e-05
Position 7571: 3.368382678076337e-05
Position 1408: 3.287242991763068e-05
Position 3227: 3.0648965264379686e-05
Position 829: 2.9725956635668346e-05
Position 817: 2.904759191139856e-05
Position 7908: 2.7686012760768254e-05
Position 445: 2.731217234283166e-05
Position 616: 2.718933322937533e-05
Position 874: 2.6338023954395133e-05
Position 5640: 2.5563324504987283e-05
Position 518: 2.1503422457616775e-05
Position 7233: 2.1118432040565856e-05
Position 474: 2.0378382793674204e-05
Position 364: 1.6339164882348078e-05
Position 2792: 1.6004473128668545e-05
Position 2774: 1.539389018151535e-05
Position 1051: 1.433272437443523e-05
Position 787: 1.3908983845746858e-05
Position 841: 1.350167539192751e-05
Position 5522: 1.3015712749820476e-05
Position 7096: 1.2031057102580489e-05
Position 1877: 1.1232404783322927e-05
Position 7393: 1.06671621837342e-05
Position 628: 1.046919997678572e-05
Position 194: 1.0021221531704562e-05
Position 2825: 9.775699203028284e-06
Position 1802: 9.475310285325547e-06
Position 6197: 9.21157977889174e-06
Position 8001: 8.930921563447679e-06
Position 634: 6.555083614538216e-06
Position 1795: 4.866448581400432e-06
Position 2247: 4.253920739208884e-06
Position 6691: 3.6680451833625614e-06
Position 2006: 3.333614033999446e-06
Position 1683: 3.2614030031787072e-06
Position 4638: 3.2050213764813365e-06
Position 4784: 3.182218621633985e-06
Position 6772: 3.168751633806962e-06
Position 1062: 3.1546522224751183e-06
Position 1904: 3.144346965291659e-06
Position 439: 3.101226774796935e-06
Position 4922: 2.9573766197275423e-06
Position 822: 2.6516195149246114e-06
Position 1808: 2.496630922358263e-06
Position 586: 2.3314293215833886e-06
Position 3921: 2.2726216797839553e-06
Position 853: 1.9039017169149681e-06
Position 6241: 1.7861280843093531e-06
Position 2230: 1.7195714835035609e-06
Position 643: 1.7011082029362365e-06
Position 367: 1.5760296368684798e-06
Position 126: 1.4503937620603828e-06
Position 1274: 1.4221058990908756e-06
Position 1087: 1.4138650050413572e-06
Position 151: 1.035365221456519e-06
Position 237: 1.02410174948963e-06
Position 1558: 6.910534532120723e-07
Position 740: 5.906754441089259e-07
Position 423: 5.567245220719271e-07
Position 414: 4.865277112941017e-07
Position 1402: 4.844278328537641e-07
Position 1229: 4.2482587643672076e-07
Position 2636: 3.908912460754427e-07
Position 1858: 3.3123211597970936e-07
Position 862: 3.1575539115823965e-07
Position 1422: 2.8104857085938247e-07
Position 1260: 2.4458381670252146e-07
Position 1101: 2.1889068750278306e-07
Position 158: 2.0413582550117568e-07
Position 4734: 1.8076386740708346e-07
Position 248: 1.5756505005614904e-07
Position 733: 8.422987247901019e-08
Position 4744: 7.198295687100946e-08
Position 176: 6.072137888370246e-08
Position 1244: 5.1626126247600696e-08
Position 281: 4.957234910059011e-08
Position 1184: 3.5386801718323264e-08
Position 1460: 3.232447992070132e-08
Position 165: 2.8556952083344095e-08
Position 1312: 1.2455020458481604e-08
Position 1534: 9.558428774215748e-09
Position 2398: 6.899439015420015e-09
Position 511: 6.892922256835849e-09
Position 272: 6.751319495651728e-09
Position 373: 6.711375803099978e-09
Position 1268: 6.700416788138372e-09
Position 167: 6.206537968290985e-09
Position 568: 2.1599902485076766e-09
Position 301: 1.785256797469341e-09
Position 571: 7.255594361257063e-10
Position 1410: 2.5037723036307454e-11
Position 288: 5.165439231690071e-14
Position 303: 3.332119650710421e-14
