Gene = Su(z)12
Position 382: 7.63816948525425e-06
Position 585: 7.2058827769953434e-06
Position 1366: 6.25838969309272e-06
Position 1757: 5.5486245350344474e-06
Position 3573: 5.522620639491157e-06
Position 1951: 5.423875141392393e-06
Position 163: 5.006978074273127e-06
Position 2387: 4.162273986353262e-06
Position 3343: 4.059952751458136e-06
Position 404: 3.970385824337549e-06
Position 416: 3.727079183192666e-06
Position 3599: 3.5161975869847175e-06
Position 2819: 3.241147963058054e-06
Position 221: 2.840668602407011e-06
Position 209: 2.8042110867553962e-06
Position 1434: 2.6339234631467124e-06
Position 2769: 2.2114588257706254e-06
Position 3484: 1.9733393337954174e-06
Position 3795: 1.7305636638964148e-06
Position 3360: 1.7273096672568327e-06
Position 683: 1.2433690675297788e-06
Position 379: 1.186020308524074e-06
Position 4: 9.106326708981912e-07
Position 6: 9.002778577850153e-07
Position 2635: 8.965948335599518e-07
Position 2310: 7.690785493816239e-07
Position 374: 5.593596413541051e-07
Position 388: 5.245286469242679e-07
Position 206: 4.5956608813849224e-07
Position 4307: 4.0106357103603924e-07
Position 4583: 3.645012482656682e-07
Position 4417: 3.6229167690195397e-07
Position 4253: 3.430859657669228e-07
Position 2201: 3.2940602027643455e-07
Position 2807: 2.608524886010199e-07
Position 4592: 2.400433197144076e-07
Position 3232: 2.3181039303205343e-07
Position 2018: 2.1336302279095267e-07
Position 2458: 2.0747673007929356e-07
Position 3788: 1.947434163222385e-07
Position 3693: 1.7699382107493538e-07
Position 2167: 1.7683392326344661e-07
Position 165: 1.6751824288913346e-07
Position 340: 1.1562837918989814e-07
Position 447: 1.0129728269077915e-07
Position 517: 9.114831194032158e-08
Position 198: 6.067951610117731e-08
Position 2048: 4.3634352603001927e-08
Position 2006: 4.168409286385871e-08
Position 1476: 3.232314138776141e-08
Position 696: 2.0652776634579023e-08
Position 1500: 1.764684743073354e-08
Position 395: 9.062583215205316e-09
Position 1364: 2.212237212755507e-09
Position 1863: 1.6596219533589163e-09
Position 1519: 1.457521052270009e-09
Position 2593: 1.0349663603927515e-09
Position 2767: 5.80544687662777e-10
Position 1197: 2.738399494026165e-10
Position 2557: 2.608868200573628e-10
Position 2035: 1.2616366804934802e-10
Position 2302: 1.1804911199170118e-10
Position 2280: 1.1753185648303782e-10
Position 2072: 1.1563605127608575e-10
Position 1577: 8.887959842714711e-11
Position 2004: 7.986761607072477e-11
Position 2295: 2.5310814605487173e-11
Position 1783: 2.4666599109830753e-11
Position 1582: 3.0193290900306356e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2475: 0.9995439871601406
Position 1557: 0.9889203656719581
Position 730: 0.9509248312197801
Position 1005: 0.7948441443530498
Position 4171: 0.6054658267303751
Position 1317: 0.10255215145302475
Position 4180: 0.09828767989811397
Position 4843: 0.09417319304326935
Position 935: 0.08915272746342269
Position 3696: 0.08784708614540111
Position 3941: 0.08641644312496075
Position 1401: 0.056080333132059984
Position 4818: 0.05333502227131694
Position 825: 0.05166095092369116
Position 3706: 0.04695898423762883
Position 5009: 0.037206590412957576
Position 3693: 0.02861156786721029
Position 159: 0.027332398796476844
Position 859: 0.02015152249809468
Position 2023: 0.018054122286777486
Position 3729: 0.016116250578953918
Position 1359: 0.015257373868125567
Position 2042: 0.014786440706208753
Position 1173: 0.013929411767092588
Position 3360: 0.012413308929146664
Position 1031: 0.010073941790649377
Position 4706: 0.008916938064115634
Position 953: 0.008016161053817203
Position 5012: 0.007723907099059229
Position 3411: 0.006876679332498396
Position 3484: 0.006148740621730077
Position 4191: 0.005094704924840566
Position 3644: 0.004717851056417675
Position 3512: 0.004298886615589675
Position 4300: 0.004274887528466763
Position 888: 0.0038507320333442505
Position 4595: 0.0036333959985247084
Position 1690: 0.003512365229112157
Position 1712: 0.0033771755259718304
Position 908: 0.003199320671337628
Position 206: 0.0030466608087206717
Position 366: 0.0024634926475477856
Position 3734: 0.002389747501283133
Position 163: 0.002378940121613102
Position 4197: 0.002377617927242057
Position 4205: 0.0021691671107995506
Position 1341: 0.002026409467790895
Position 1823: 0.0019958876010339383
Position 4763: 0.0018442846947818023
Position 1933: 0.0018261929703219848
Position 2981: 0.0017776232194944847
Position 2680: 0.0017467045065906665
Position 5036: 0.0015937715237910159
Position 1286: 0.0015133759114190522
Position 741: 0.001204145587807292
Position 2965: 0.001156655798708619
Position 1320: 0.0011233933334432265
Position 4572: 0.0010902538215294408
Position 831: 0.0010655960237084892
Position 5082: 0.0010383392564352312
Position 1224: 0.0009676375578972174
Position 1781: 0.0009592320305550937
Position 5063: 0.0009104829143408909
Position 1458: 0.0008505494841709581
Position 2039: 0.0008034211700750136
Position 3952: 0.00079038643962477
Position 1778: 0.0007686467347021609
Position 1170: 0.0007455357593293524
Position 2717: 0.0007318548493213567
Position 4969: 0.0006626548044166426
Position 2156: 0.0006140243773210185
Position 1425: 0.0005904612381348678
Position 1388: 0.0005540885544361815
Position 4632: 0.0005459153047637483
Position 1218: 0.0005420524109782287
Position 5041: 0.00040606604348420296
Position 2302: 0.0003979883414088511
Position 2519: 0.0003786809193002812
Position 3984: 0.00036145839010057196
Position 1221: 0.00028505558364733255
Position 1741: 0.0002720501686833347
Position 1628: 0.0002704659667277678
Position 2969: 0.0002303926014150132
Position 483: 0.00022497820250227103
Position 1574: 0.00022179459273217574
Position 2000: 0.00020919905707564488
Position 3106: 0.00018971255151554417
Position 4325: 0.0001887032120607075
Position 4322: 0.00018696225426595293
Position 3808: 0.00017584238956796076
Position 3819: 0.00017575383745951765
Position 249: 0.00017273828914644173
Position 402: 0.00016860993994499416
Position 2323: 0.00015613595422652433
Position 3822: 0.00015395312791509618
Position 3086: 0.0001494841528014997
Position 271: 0.00014097506804769392
Position 1856: 0.00012981851580125408
Position 962: 0.00012796397658819595
Position 3081: 0.0001165728438552341
Position 212: 0.00011499429594463076
Position 3573: 0.00011331832315811145
Position 3138: 0.00011105119739608307
Position 1041: 8.832437295259158e-05
Position 1116: 7.979911327618425e-05
Position 4021: 7.655050906964126e-05
Position 732: 7.091624968821688e-05
Position 416: 6.659201128075705e-05
Position 5201: 6.357827252709607e-05
Position 842: 6.35122506037142e-05
Position 1519: 5.988460065136723e-05
Position 555: 5.346933534247743e-05
Position 3594: 5.114501138011343e-05
Position 1673: 4.8961139581160447e-05
Position 3077: 4.640105663842641e-05
Position 221: 3.693466600355047e-05
Position 3585: 3.667298456371983e-05
Position 1472: 3.475455201346407e-05
Position 1296: 3.4637382609989746e-05
Position 4319: 3.393970453326101e-05
Position 5051: 3.214035194903468e-05
Position 1134: 3.160094690586863e-05
Position 505: 3.154404712719772e-05
Position 5188: 2.8989987876620814e-05
Position 1122: 2.837778588940969e-05
Position 1650: 2.5793533042107292e-05
Position 95: 2.5773154632984906e-05
Position 653: 2.567311499829279e-05
Position 4427: 2.332267729156535e-05
Position 1253: 2.1648252727537187e-05
Position 2929: 2.090758042632586e-05
Position 1301: 2.080368241295648e-05
Position 844: 1.9121737000795047e-05
Position 274: 1.831985964842027e-05
Position 2827: 1.7619646834856207e-05
Position 1850: 1.5229452968935685e-05
Position 5100: 1.3742203386586285e-05
Position 181: 1.350659209446016e-05
Position 799: 1.3157914516050935e-05
Position 1184: 1.3080159162066141e-05
Position 2833: 1.2931441235709832e-05
Position 3599: 1.2644932566967733e-05
Position 2114: 1.1390994629934114e-05
Position 2824: 1.1149068917045444e-05
Position 3458: 1.0756558090925632e-05
Position 1796: 1.0358758075076694e-05
Position 1275: 1.0306424938465056e-05
Position 3144: 9.190095820227004e-06
Position 1290: 8.666169670275835e-06
Position 501: 8.338749563715657e-06
Position 1068: 8.209168268232034e-06
Position 2987: 8.079734649613953e-06
Position 130: 7.2859625441625285e-06
Position 1328: 7.131202736682543e-06
Position 3018: 5.8105007271009785e-06
Position 629: 5.649112409109005e-06
Position 3043: 5.523902938127233e-06
Position 2737: 5.067907271609763e-06
Position 255: 5.0530109726552555e-06
Position 1440: 4.798886744735477e-06
Position 2057: 4.030429280817262e-06
Position 1076: 3.6058879608456116e-06
Position 1083: 2.3297775861070712e-06
Position 1868: 2.078684792914602e-06
Position 2521: 1.991795256143044e-06
Position 632: 1.6538354840959378e-06
Position 1697: 1.611560712338138e-06
Position 1625: 1.5781106879834604e-06
Position 2953: 1.5704601088241194e-06
Position 2863: 1.4381532479620714e-06
Position 1661: 1.276955232197576e-06
Position 2848: 1.0651341550760808e-06
Position 104: 1.0365619819884358e-06
Position 3033: 9.302047522918588e-07
Position 3241: 9.086991742493884e-07
Position 2494: 6.818668277772366e-07
Position 3147: 4.975483267637417e-07
Position 2569: 4.683375152349865e-07
Position 1488: 4.655945081195423e-07
Position 3190: 4.6095749106094653e-07
Position 3216: 4.436405597110278e-07
Position 2803: 4.420759264674366e-07
Position 2539: 3.6835181203162127e-07
Position 2815: 3.249133040105077e-07
Position 2866: 3.2432689295207376e-07
Position 635: 2.6526782756649e-07
Position 1101: 2.3549501880588858e-07
Position 608: 1.933017331262499e-07
Position 1065: 1.6802369016088333e-07
Position 704: 1.3578831708550018e-07
Position 2572: 9.105951713221651e-08
Position 242: 8.822028340624571e-08
Position 2844: 7.088668177914504e-08
Position 308: 5.150280553306991e-08
Position 2926: 4.881022406349806e-08
Position 671: 2.1399998740652566e-08
Position 916: 1.695359552253832e-08
Position 282: 1.54698627383015e-08
Position 771: 8.444367135153206e-09
Position 638: 5.521173666939364e-09
Position 602: 3.7066997652665917e-09
Position 662: 3.162882852178553e-09
Position 782: 2.194296495778254e-09
Position 668: 4.96269334911375e-10
Position 1332: 3.9672111708864703e-10
