Gene = Zasp66
Position 1734: 7.991776012447112e-06
Position 323: 7.289575706242971e-06
Position 3581: 6.3331623081374665e-06
Position 4694: 6.2817379396318815e-06
Position 3870: 5.988478534668194e-06
Position 1077: 5.739433435429697e-06
Position 1783: 5.457138459918129e-06
Position 6611: 4.346594385636764e-06
Position 3135: 4.294199102641412e-06
Position 6436: 4.0643024802206325e-06
Position 3: 3.6288835968122723e-06
Position 3824: 3.516092555370507e-06
Position 4487: 3.4940471914093495e-06
Position 8265: 3.369833658996965e-06
Position 2817: 2.819917464863817e-06
Position 11825: 2.5066638925618323e-06
Position 2791: 2.4423555254315083e-06
Position 762: 2.3862104552701337e-06
Position 11493: 2.1962105684883607e-06
Position 3219: 2.112372048884836e-06
Position 1048: 1.8631152647695484e-06
Position 11006: 1.849162645660904e-06
Position 192: 1.7415090658029884e-06
Position 3493: 1.2089433010188645e-06
Position 11538: 1.184852120672901e-06
Position 3240: 1.0683723578451851e-06
Position 2596: 1.058869117417315e-06
Position 3375: 8.111518692032242e-07
Position 200: 7.477619183115012e-07
Position 10885: 7.279599886597898e-07
Position 816: 5.656766095080273e-07
Position 934: 5.642032597899575e-07
Position 1169: 5.349794638832633e-07
Position 959: 5.137138008089914e-07
Position 906: 4.1453177276226e-07
Position 371: 3.991656845732229e-07
Position 229: 3.873903732180376e-07
Position 667: 2.0834842753318945e-07
Position 1066: 2.0020491929060187e-07
Position 3438: 1.7995631043195908e-07
Position 10812: 1.7495713402740277e-07
Position 3401: 1.6893801907341628e-07
Position 88: 1.642294682012122e-07
Position 1106: 1.159069815885124e-07
Position 3566: 1.0861718778196909e-07
Position 3327: 1.0164457771895572e-07
Position 404: 9.311128140918004e-08
Position 1039: 7.172300467741942e-08
Position 283: 5.757597171216087e-08
Position 1640: 3.338967438791742e-08
Position 814: 3.269396190011827e-08
Position 942: 2.4185409006616428e-08
Position 98: 1.3710095237569986e-08
Position 3265: 1.2775969914085273e-08
Position 389: 5.26642576260871e-09
Position 3702: 4.437872684576139e-09
Position 535: 6.816064044437401e-10
Position 387: 3.792867291184299e-10
Position 3713: 2.8403670763260165e-10
Position 3655: 2.5138790966451306e-10
Position 456: 1.2891657248540247e-10
Position 493: 5.410681444562881e-11
Position 923: 7.531342175590507e-12
Position 420: 5.096107607718648e-12
Position 610: 1.4955045479157791e-12
Position 3403: 1.1983408880317097e-12
Position 3167: 1.2376128239780965e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10630: 0.9979660296581616
Position 2589: 0.9905734762297528
Position 10211: 0.9129747941330183
Position 3055: 0.8999182788434108
Position 13957: 0.4672516553607424
Position 13785: 0.4422029051335374
Position 11309: 0.3991171712215985
Position 13895: 0.3179221971070389
Position 2004: 0.2704620096840981
Position 9660: 0.15741514144490149
Position 13285: 0.13794922722538283
Position 13067: 0.13733952843967417
Position 3080: 0.09515993406231006
Position 1221: 0.08778685039153142
Position 3974: 0.08243153942368214
Position 1280: 0.07470806591801694
Position 13167: 0.057506035385848836
Position 2021: 0.052184742697003635
Position 12617: 0.05014379003152291
Position 12274: 0.047833063840747286
Position 13188: 0.04027927620632639
Position 13731: 0.03857251667401735
Position 3549: 0.0384055154832516
Position 13705: 0.03606150099635001
Position 13086: 0.03474609724122828
Position 5673: 0.033322708736257534
Position 13674: 0.0328769040920588
Position 3873: 0.030063491292977307
Position 8621: 0.026083992493849892
Position 12465: 0.023607887035522877
Position 10470: 0.023322264817562968
Position 4602: 0.022397612607432865
Position 10530: 0.021810926988920655
Position 3464: 0.021540849605283952
Position 10575: 0.01995753998946486
Position 13342: 0.019926923002114072
Position 13446: 0.01854755297222219
Position 98: 0.017503401271446943
Position 3945: 0.016268870049800696
Position 10912: 0.015482669529545063
Position 1531: 0.015045299283282493
Position 3658: 0.01386230957199979
Position 2873: 0.012638526829789222
Position 13295: 0.012638232804190404
Position 1057: 0.011954048029455103
Position 13115: 0.010957563857398699
Position 12677: 0.010778856264017254
Position 10182: 0.010646521524447594
Position 1701: 0.009909081307880619
Position 13426: 0.008885180414529775
Position 649: 0.008772167570946445
Position 13625: 0.007967950893764746
Position 11636: 0.007652558101268589
Position 8899: 0.007647142865003672
Position 6145: 0.007634937528892266
Position 3525: 0.007403500764353667
Position 13097: 0.007246011643904869
Position 1286: 0.007177134614344221
Position 10472: 0.007082220121409772
Position 12072: 0.007021033646781605
Position 11668: 0.006590403178813607
Position 10888: 0.006481902866919004
Position 11911: 0.0063378873017253
Position 13313: 0.006226885170855295
Position 4848: 0.006172659728062526
Position 1841: 0.006068110004282344
Position 11078: 0.005563012410171434
Position 2488: 0.005394414683056669
Position 12581: 0.005342873889856334
Position 13453: 0.005268827537554922
Position 1160: 0.005138212354074729
Position 12515: 0.004653113230100957
Position 5643: 0.004284708174224822
Position 8048: 0.004201670005055829
Position 12031: 0.004162438227534395
Position 11650: 0.004027570627833782
Position 1672: 0.0039767481479474065
Position 14156: 0.003779484202665495
Position 1251: 0.003746726259796126
Position 827: 0.0034495140752073138
Position 4082: 0.0034217548915028706
Position 12718: 0.00335803431054105
Position 5941: 0.003303356649715748
Position 12416: 0.0033011054971164694
Position 4973: 0.003254765278894122
Position 2275: 0.0031639351178273183
Position 1335: 0.003117022660604318
Position 12667: 0.003104868337879092
Position 12049: 0.0029306780082198015
Position 13928: 0.0028710245396046507
Position 13622: 0.00282823020218842
Position 1852: 0.002803503499377395
Position 11579: 0.002663721602830422
Position 1456: 0.002155840403868999
Position 1638: 0.0021174031558038784
Position 12301: 0.0020907140167002953
Position 12412: 0.002087306143485915
Position 10928: 0.0019666749481136673
Position 11811: 0.0019631363156716493
Position 439: 0.001628919102615574
Position 3880: 0.0015832628548563495
Position 14318: 0.0015766844800774486
Position 10009: 0.0015195555676167636
Position 12357: 0.001494980951584254
Position 12625: 0.001443585121835386
Position 870: 0.001438205183429675
Position 11998: 0.0014278754204962159
Position 4175: 0.0014213683584712443
Position 10757: 0.0013016933902912343
Position 4875: 0.0012858927464114579
Position 11468: 0.0012261417136133304
Position 13194: 0.0011479016807635538
Position 6217: 0.001053910313615093
Position 1781: 0.0009900502196171594
Position 12376: 0.0009870684385607468
Position 12670: 0.0009616528473069308
Position 13916: 0.0009178843652238014
Position 2510: 0.0009104769496022526
Position 2953: 0.00086628096705375
Position 4349: 0.0008652937079466814
Position 3212: 0.0008274135190344225
Position 1461: 0.0008199599768966842
Position 3092: 0.0007429316518533495
Position 11050: 0.0006426594843405846
Position 3566: 0.0006348115888134601
Position 11321: 0.0006345641477709068
Position 5683: 0.0006290250203130292
Position 3824: 0.0006179314358586592
Position 3251: 0.0005981302778645479
Position 10642: 0.0005970626850043626
Position 607: 0.0005882871385325106
Position 11676: 0.0005865265893632467
Position 14126: 0.0005762138240812142
Position 5068: 0.0005273536561564775
Position 14296: 0.0005044140294001706
Position 2933: 0.0004817632919107259
Position 11410: 0.00046069558336680496
Position 4630: 0.00044772527590258973
Position 251: 0.00040816759194785805
Position 6198: 0.00039668176436750285
Position 1487: 0.0003703462714656752
Position 1183: 0.00036669204670497854
Position 4860: 0.00036353591778819533
Position 4724: 0.00035519834601102125
Position 11175: 0.0003328192696148825
Position 12056: 0.00032209371151829043
Position 1351: 0.00030807331428138376
Position 207: 0.00029032462619120003
Position 12640: 0.0002785950011912254
Position 14078: 0.00027070898299798047
Position 1543: 0.0002523973589655234
Position 498: 0.0002483103147181334
Position 11182: 0.00023770886499562642
Position 10830: 0.00022001406335843144
Position 10964: 0.00021849295130445305
Position 748: 0.00020965997491228738
Position 3616: 0.00020127000179306207
Position 11869: 0.00020100638492116663
Position 1762: 0.00019791794384160162
Position 11340: 0.00019591518278696868
Position 14429: 0.00017717079341050858
Position 4026: 0.00016753618773887347
Position 723: 0.0001668526770943832
Position 558: 0.00013087065570413007
Position 4244: 0.00013058448104954424
Position 3489: 0.00013033441267542206
Position 2073: 0.0001150952366866311
Position 13222: 0.00010876187712415209
Position 2214: 0.000107082800511787
Position 12079: 0.00010116105409220926
Position 3833: 9.968417689920893e-05
Position 2907: 9.784430896639016e-05
Position 8132: 8.974775526594022e-05
Position 2893: 8.12208686621236e-05
Position 2994: 7.977945250181583e-05
Position 8489: 7.382164320033716e-05
Position 2627: 6.259863495143152e-05
Position 11009: 6.235204896416928e-05
Position 3236: 6.159906433681137e-05
Position 3921: 5.939298923827391e-05
Position 1077: 5.840246291627316e-05
Position 3275: 5.6898943740116745e-05
Position 11644: 5.675119206363298e-05
Position 11785: 5.6574406632509075e-05
Position 7359: 5.561770909884812e-05
Position 540: 5.4883473307437605e-05
Position 2854: 5.4291827072776733e-05
Position 2216: 5.400863171154336e-05
Position 661: 4.7569571634640595e-05
Position 1649: 4.2455051351546014e-05
Position 11092: 4.1924963951945806e-05
Position 974: 4.027164507929003e-05
Position 2034: 3.308592334949942e-05
Position 1708: 3.274395063622955e-05
Position 3493: 3.156205830438188e-05
Position 5283: 3.05523570720623e-05
Position 2815: 2.9176981320399818e-05
Position 2138: 2.8916483001638602e-05
Position 774: 2.8203977985611613e-05
Position 2306: 2.7919623769938654e-05
Position 109: 2.5784707240883248e-05
Position 2897: 2.300823564334182e-05
Position 7649: 2.2087418773285624e-05
Position 1066: 2.1201411175305435e-05
Position 149: 1.7858563896789754e-05
Position 6869: 1.694863245942242e-05
Position 902: 1.6792838860381824e-05
Position 6500: 1.6705415610913743e-05
Position 2694: 1.6133493644183757e-05
Position 11015: 1.5461890580749995e-05
Position 125: 1.4857507860742367e-05
Position 2629: 1.4283306121274634e-05
Position 851: 1.3539619367380012e-05
Position 4421: 1.2824923068348745e-05
Position 898: 1.1951581500087024e-05
Position 2162: 1.1896585866297222e-05
Position 11780: 1.1383919253696969e-05
Position 2913: 1.1349275913269338e-05
Position 2646: 9.27555569080738e-06
Position 1815: 8.277321512024227e-06
Position 1230: 7.331152614406725e-06
Position 6929: 7.268885294603368e-06
Position 4665: 7.142648097179281e-06
Position 1731: 6.992375238917556e-06
Position 2822: 6.49930938356251e-06
Position 2219: 6.497089547379691e-06
Position 10961: 6.482325628649424e-06
Position 2691: 6.009242236623926e-06
Position 1303: 5.984938954374394e-06
Position 3190: 5.8184084760358014e-06
Position 10985: 5.722409667029949e-06
Position 2320: 5.7088687316561954e-06
Position 1130: 5.427021720763362e-06
Position 6517: 5.191704521486109e-06
Position 733: 4.40660775307122e-06
Position 4012: 4.208701284189295e-06
Position 3310: 3.960969364332913e-06
Position 122: 3.7803850609119333e-06
Position 4090: 3.3689526783886652e-06
Position 2338: 3.3483382437917667e-06
Position 2782: 3.048902167357866e-06
Position 10936: 2.9955938721804807e-06
Position 2236: 2.9620196496655195e-06
Position 2985: 2.803192260712412e-06
Position 5833: 2.663150814437648e-06
Position 3302: 2.403902509370952e-06
Position 4033: 1.8469494955758114e-06
Position 6708: 1.8056896513813594e-06
Position 1240: 1.3493035963763059e-06
Position 4057: 1.3334448545605961e-06
Position 4006: 1.3089958782103612e-06
Position 1037: 1.2989586104157921e-06
Position 1035: 1.250273962458618e-06
Position 11345: 1.211858056901352e-06
Position 804: 7.598431273515341e-07
Position 11547: 7.501873646905812e-07
Position 834: 6.78059303125321e-07
Position 2210: 6.57413203744902e-07
Position 3438: 5.238993782953374e-07
Position 667: 2.2646672146539117e-07
Position 754: 1.684349553726034e-07
Position 1392: 1.2978141025960792e-07
Position 11327: 9.111560394644473e-08
Position 620: 8.416916003549194e-08
Position 3338: 5.59352803062181e-08
Position 456: 5.5909277296910155e-08
Position 168: 4.1025288347496806e-08
Position 892: 3.567941712249377e-08
Position 263: 3.497704961503401e-08
Position 1191: 2.8754397900199102e-08
Position 845: 2.4109025566414938e-08
Position 260: 2.2763136352861145e-08
Position 841: 2.1751837758147357e-08
Position 5975: 2.028814929274097e-08
Position 4145: 1.864283850582521e-08
Position 449: 1.479124477788509e-08
Position 54: 1.621258105914025e-09
Position 266: 7.02851578286979e-10
Position 279: 1.233427287126376e-11
Position 47: 1.232182889241487e-11
Position 276: 2.010484669012293e-13
Position 77: 1.871358183084083e-13
Position 317: 1.6791709002098687e-13
Position 323: 7.579875984628022e-14
Position 300: 2.2951794294906888e-14
Position 336: 1.7053601038878198e-14
Position 342: 2.9289372685760694e-17
Position 331: 3.613520435357756e-21
