Gene = Mnn1
Position 1512: 0.000816641262235846
Position 43: 0.0007977009700436055
Position 5432: 0.0007573345155383549
Position 5224: 0.000673722071853591
Position 2381: 0.0006724184676204671
Position 4141: 0.0006398293334611112
Position 4550: 0.0004468651867638959
Position 319: 0.00044217656552306166
Position 1449: 0.0004174092134715959
Position 2460: 0.0004112237080386593
Position 3463: 0.0003945703152663395
Position 2471: 0.0003670667009119514
Position 4459: 0.00035706681684504154
Position 1019: 0.0003381481039591634
Position 860: 0.00033447262941115773
Position 877: 0.0003232955484957398
Position 559: 0.00030972846148830444
Position 5323: 0.0002856721699758769
Position 3294: 0.0002852623253323302
Position 3324: 0.0002780137494677382
Position 1717: 0.00026784425051739583
Position 590: 0.00026190494299672235
Position 3292: 0.0002550341156294833
Position 2477: 0.00024636353138890585
Position 1907: 0.00023541283722092516
Position 1359: 0.00023422447887477154
Position 4465: 0.00021297221524271104
Position 3177: 0.0001967051914957755
Position 4222: 0.00019299104072116545
Position 5111: 0.00018362439900028622
Position 1186: 0.00018215201872123004
Position 4630: 0.00017036629288921923
Position 3088: 0.000170108036715121
Position 3829: 0.00011716468672422531
Position 3059: 0.00010815090894464383
Position 247: 0.00010344792308500767
Position 3936: 0.00010121802871243913
Position 330: 7.250093092941449e-05
Position 3472: 6.640646731123676e-05
Position 662: 5.768478006570439e-05
Position 218: 5.6228273642903534e-05
Position 1456: 5.045980343755901e-05
Position 1215: 4.3428127642377806e-05
Position 240: 4.2756148323758e-05
Position 1017: 3.9849276017454915e-05
Position 4367: 3.779715951070801e-05
Position 2039: 3.732985503018248e-05
Position 2488: 3.66185320868325e-05
Position 1046: 3.508240350635854e-05
Position 353: 3.204106702419773e-05
Position 1661: 3.1815356358867544e-05
Position 4437: 3.171506861260849e-05
Position 2700: 3.055616648869929e-05
Position 229: 2.9184969465463888e-05
Position 1430: 2.3578153432275908e-05
Position 2207: 2.3320468457863484e-05
Position 1657: 2.2377515477817613e-05
Position 1871: 2.1018436237937007e-05
Position 1563: 1.828786662029751e-05
Position 17: 1.8212481529125063e-05
Position 3095: 1.654886562542233e-05
Position 3426: 1.5842411114598014e-05
Position 766: 1.5738128421187737e-05
Position 2103: 1.488340599433685e-05
Position 3091: 1.4757517992087999e-05
Position 2106: 1.2618933230350563e-05
Position 3023: 1.2598371023278031e-05
Position 1376: 1.212232712823926e-05
Position 2181: 1.1998887470877056e-05
Position 1137: 1.084851240794955e-05
Position 864: 1.0491827599252655e-05
Position 1210: 1.046046874262224e-05
Position 1199: 1.0260030286702627e-05
Position 665: 1.0143099932436101e-05
Position 553: 1.0101346891970764e-05
Position 476: 1.0060728014040848e-05
Position 64: 9.450771696740053e-06
Position 1390: 9.037965925027885e-06
Position 80: 8.769312810979519e-06
Position 374: 8.03132936501829e-06
Position 3335: 7.707942119614284e-06
Position 1633: 7.4010121092767195e-06
Position 1157: 7.05934187927892e-06
Position 1642: 6.958590237373806e-06
Position 1940: 6.5015997571130344e-06
Position 183: 5.854875723161964e-06
Position 1904: 5.83628364286804e-06
Position 1545: 5.818186131760204e-06
Position 2483: 5.229266671932757e-06
Position 120: 3.8056538815585044e-06
Position 3030: 2.579809265881881e-06
Position 1807: 1.8879080661057362e-06
Position 213: 1.6996262674170419e-06
Position 518: 1.601509979681831e-06
Position 424: 1.575387216431718e-06
Position 1340: 1.4964024975285704e-06
Position 700: 1.478681633537199e-06
Position 498: 1.1005962267477357e-06
Position 515: 1.074123266194493e-06
Position 847: 1.0414342726731844e-06
Position 527: 1.0274642127353443e-06
Position 509: 9.17278264312198e-07
Position 710: 8.089598063014277e-07
Position 754: 8.078323459330122e-07
Position 3965: 8.059176506938825e-07
Position 10: 7.140997149225411e-07
Position 1835: 5.256440684579382e-07
Position 2047: 4.7409860269574836e-07
Position 2116: 4.462063640188541e-07
Position 501: 4.335051808510804e-07
Position 3388: 4.2826360486454905e-07
Position 211: 3.876284078584254e-07
Position 1838: 3.8731005804924617e-07
Position 3422: 3.118145722207551e-07
Position 95: 1.973707534849137e-07
Position 1823: 1.565101093719755e-07
Position 3596: 1.4684307870266564e-07
Position 3104: 1.4008423548677396e-07
Position 521: 1.1564781172364303e-07
Position 4402: 1.055297709214772e-07
Position 2127: 7.192538919287045e-08
Position 1852: 6.898695245162351e-08
Position 2950: 5.0686704321000997e-08
Position 669: 4.758223558750774e-08
Position 686: 3.959188608323209e-08
Position 1664: 3.891598038395236e-08
Position 347: 1.1486087298835607e-08
Position 1268: 5.520943763727879e-09
Position 3047: 4.102867828469733e-09
Position 1174: 3.613574255589832e-09
Position 19: 3.0039784157013986e-09
Position 1285: 2.522213279588018e-09
Position 1845: 9.50712037160554e-10
Position 1592: 5.563778044526087e-10
Position 2831: 2.3394290020612277e-10
Position 2742: 1.863281131068925e-10
Position 1795: 1.4032233290996647e-10
Position 2717: 5.076626080869442e-11
Position 3025: 8.75612185896349e-12
Position 1265: 2.2912514190631807e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2091: 0.9657265946335896
Position 1562: 0.7763215825526467
Position 4261: 0.7445075612322749
Position 4664: 0.667370137274743
Position 1046: 0.5287212642383828
Position 5278: 0.42925779413630766
Position 2734: 0.42779218936454966
Position 922: 0.42231505285917276
Position 4497: 0.3080678070411225
Position 5536: 0.18908229950988187
Position 4515: 0.14888172073137268
Position 1442: 0.10221114551018008
Position 692: 0.09184013680963106
Position 4576: 0.07216334010487353
Position 1604: 0.06710251262053471
Position 3004: 0.05240893193133777
Position 6268: 0.050659031690424614
Position 6849: 0.04929766124189312
Position 5253: 0.040040416773664114
Position 5558: 0.0392799979687034
Position 4520: 0.03585555834445639
Position 4291: 0.03147642987400103
Position 292: 0.029197625081462782
Position 4037: 0.026727135396320448
Position 4058: 0.025262594893526433
Position 3537: 0.02511991217067327
Position 5700: 0.02232457568372955
Position 424: 0.022244804815376433
Position 6911: 0.02164299223277697
Position 5030: 0.019758031530455723
Position 1522: 0.018963755198072727
Position 3073: 0.01568967275722003
Position 1788: 0.01566977918780552
Position 1085: 0.015078869681432664
Position 6422: 0.015051718744779678
Position 6036: 0.014705806017987082
Position 6389: 0.01383523159988397
Position 3361: 0.013682432149577392
Position 7264: 0.013478803562083447
Position 7036: 0.012465667467133242
Position 4754: 0.010356639326296718
Position 4673: 0.009108400807670385
Position 3022: 0.00772082858490493
Position 3709: 0.007577943975113956
Position 1088: 0.007373671856640608
Position 3679: 0.0072232901734210955
Position 315: 0.006353804479352577
Position 1122: 0.006281755954193028
Position 3896: 0.005999136371560511
Position 4502: 0.005923770935058052
Position 5528: 0.005430236585844809
Position 3145: 0.005296718690703669
Position 5697: 0.0052804174160112904
Position 2393: 0.005153955800486683
Position 3926: 0.004894706189899536
Position 6662: 0.003941914712788408
Position 2717: 0.0038982481370967094
Position 5779: 0.0038039239637041836
Position 319: 0.0030481143589614623
Position 5944: 0.0026336968048798182
Position 6857: 0.0025989824062050966
Position 590: 0.0025216627054837357
Position 5514: 0.0024991379515257525
Position 4120: 0.002482338244878697
Position 6467: 0.0021180485063024257
Position 1125: 0.0020764610332461154
Position 4081: 0.0016403764476538624
Position 4315: 0.0014806756399068763
Position 3162: 0.0014369080105112076
Position 2741: 0.0013953582674752696
Position 3502: 0.0012684227679414283
Position 476: 0.0012472347854738575
Position 6001: 0.0012214831893963185
Position 5474: 0.0012124728401057424
Position 5479: 0.0011021964027414575
Position 2173: 0.0010758199593719742
Position 1752: 0.0010225504013583765
Position 1590: 0.0010177049958244116
Position 719: 0.0010068512241802887
Position 490: 0.0009654019642754085
Position 1538: 0.0009020203950718283
Position 6204: 0.0008881919661724146
Position 3177: 0.0008773988110276766
Position 4312: 0.0008662911173075437
Position 1186: 0.0008509520123224394
Position 4727: 0.0008192273008530467
Position 479: 0.0008165389408421106
Position 3460: 0.0007952815796097333
Position 4271: 0.0007825042885710712
Position 3472: 0.0007793131512328641
Position 1051: 0.0007298958674252759
Position 5511: 0.0007108440614112743
Position 2945: 0.0006327146345940885
Position 976: 0.0006153710845283098
Position 2483: 0.0005888788107858582
Position 1749: 0.0005769887664216892
Position 139: 0.000569661733656397
Position 2305: 0.0005440026606201863
Position 1642: 0.00048371634075664575
Position 4141: 0.00041702787283486595
Position 4580: 0.0004123300409193059
Position 4843: 0.00040823051397779526
Position 3733: 0.0003932054649710196
Position 3366: 0.00037303699847973394
Position 1648: 0.00036936402695260303
Position 4818: 0.0003613475359130548
Position 722: 0.0003526147548826907
Position 3091: 0.00033458191482996366
Position 2603: 0.0003337388631150538
Position 5290: 0.00033106855044620143
Position 4061: 0.00032076381655188227
Position 1447: 0.00030249832713489963
Position 3343: 0.0002802085650892622
Position 736: 0.00024384439180178153
Position 3544: 0.0002321077100308778
Position 1807: 0.00019381665556371237
Position 2559: 0.0001875429844153396
Position 4234: 0.00016745835337847546
Position 700: 0.0001623423676631994
Position 4849: 0.00015407695303436554
Position 3490: 0.00014415220698276888
Position 933: 0.00011978229168463593
Position 1672: 9.744138746880417e-05
Position 4220: 9.302369961935989e-05
Position 3249: 8.719451768773978e-05
Position 948: 8.284842431127823e-05
Position 3204: 8.076409628219005e-05
Position 2753: 7.789569104231031e-05
Position 1491: 7.628553257775499e-05
Position 3821: 7.007830561344785e-05
Position 3841: 6.81665330756867e-05
Position 805: 6.765744288571108e-05
Position 602: 6.701268764317423e-05
Position 759: 6.091492881504928e-05
Position 1921: 5.5294670357518894e-05
Position 3430: 5.484458002415572e-05
Position 3452: 5.133302451824784e-05
Position 2950: 4.862487850739422e-05
Position 3292: 4.112027698793731e-05
Position 498: 3.922309532023295e-05
Position 2960: 3.8774077558870125e-05
Position 3606: 3.6644543832492037e-05
Position 2771: 3.5488112152657654e-05
Position 4130: 3.4700848006774545e-05
Position 1867: 3.161994681558567e-05
Position 2777: 3.16043538882422e-05
Position 1456: 3.1502413724275004e-05
Position 2584: 3.0282273560650097e-05
Position 553: 2.8785119136984454e-05
Position 990: 2.8365013868769597e-05
Position 1170: 2.82213947340102e-05
Position 1639: 2.727846647207808e-05
Position 630: 2.7027055366948464e-05
Position 2651: 2.4099463225878555e-05
Position 4083: 2.3983415487118557e-05
Position 1702: 2.2195789428661516e-05
Position 754: 2.0798764826432208e-05
Position 2780: 1.8612427880137433e-05
Position 1131: 1.754300061936771e-05
Position 389: 1.7094377929743316e-05
Position 622: 1.57710834869786e-05
Position 997: 1.3438858404490056e-05
Position 772: 1.2708857653147667e-05
Position 662: 1.1925989544172565e-05
Position 981: 1.0063164088544928e-05
Position 824: 8.26019120370703e-06
Position 607: 6.929651476551475e-06
Position 1940: 6.42148531281698e-06
Position 1017: 5.039825457243095e-06
Position 597: 4.925541697883386e-06
Position 2595: 4.910204089556349e-06
Position 783: 4.747362330923763e-06
Position 1958: 4.648753548135569e-06
Position 1714: 4.612706333837793e-06
Position 2271: 4.3998120820640215e-06
Position 1315: 4.377399098012658e-06
Position 1468: 3.7997577017053944e-06
Position 1014: 3.510645262278435e-06
Position 567: 3.3711664258410348e-06
Position 559: 3.2069357377080273e-06
Position 564: 3.0772460028312215e-06
Position 1691: 2.796574413836343e-06
Position 3059: 2.2021107061834975e-06
Position 1711: 2.1852413062443313e-06
Position 396: 2.0567005038920434e-06
Position 2340: 1.8948104215995787e-06
Position 1282: 1.8772826984490146e-06
Position 637: 1.691823341299947e-06
Position 404: 1.1799111613943072e-06
Position 643: 1.0438009342121615e-06
Position 1678: 9.53249296158696e-07
Position 203: 9.365536028517809e-07
Position 270: 7.106558351045312e-07
Position 1005: 6.304176420321181e-07
Position 610: 4.992769241304587e-07
Position 218: 4.310803112579754e-07
Position 640: 3.9622985079909774e-07
Position 229: 2.3728169816549294e-07
Position 323: 1.9747587110331237e-07
Position 792: 1.617035151753253e-07
Position 1137: 1.582002407821364e-07
Position 2207: 1.2655175293823466e-07
Position 1340: 1.2050681509763103e-07
Position 336: 8.109309010507378e-08
Position 2311: 7.665713356257439e-08
Position 2878: 7.539887181889e-08
Position 1301: 7.446347700013946e-08
Position 766: 3.0678951164254605e-08
Position 795: 2.432866937963439e-08
Position 833: 1.4026819684784766e-08
Position 325: 7.3805329009788475e-09
Position 838: 4.717094098838886e-09
Position 1349: 3.232815900147197e-09
Position 175: 2.1112296085019056e-12
Position 245: 4.323279410330164e-14
Position 257: 8.489647827920638e-16
Position 255: 3.159520139845645e-22
