Gene = chinmo
Position 50489: 0.04348629877812637
Position 52221: 0.04178151083632571
Position 51068: 0.03538143596558498
Position 52724: 0.030646441212683628
Position 52064: 0.02972893930197061
Position 52373: 0.02738205781544493
Position 49480: 0.02654999713249636
Position 50843: 0.024029260626306267
Position 52190: 0.0220889530195803
Position 2416: 0.02184207229594486
Position 52549: 0.01916484081396109
Position 13259: 0.019022681331817667
Position 51761: 0.01773757432196104
Position 12741: 0.017585861358592345
Position 2118: 0.017301426477716337
Position 52677: 0.01691192367569391
Position 49286: 0.016779660609277935
Position 51406: 0.01571199891429137
Position 52171: 0.015295656446812578
Position 52391: 0.014551377563051322
Position 2718: 0.013739142530373217
Position 52915: 0.01370587522855303
Position 52831: 0.012623986985759197
Position 52780: 0.012347704255716662
Position 50570: 0.011159636298243819
Position 1557: 0.010924966323018547
Position 1443: 0.010134767089927409
Position 52262: 0.009919221047225892
Position 50022: 0.008895036603132685
Position 48937: 0.00792856602090221
Position 51649: 0.007113125549478235
Position 52794: 0.00668828380197083
Position 51458: 0.006513449067295827
Position 3606: 0.006195924244588422
Position 52426: 0.005654194679248043
Position 3986: 0.005625964170527929
Position 46376: 0.00520977888598913
Position 51847: 0.004767804513292007
Position 1936: 0.004492117095772744
Position 50540: 0.00445214082688208
Position 49871: 0.0044215634111698906
Position 48248: 0.004330844359849661
Position 51086: 0.004101572965292673
Position 52938: 0.00397463527685888
Position 49506: 0.003917622095246475
Position 51599: 0.0038776914209082292
Position 9002: 0.003514584124299976
Position 746: 0.003306966802818377
Position 50141: 0.002731176988193187
Position 51526: 0.0024998955062964902
Position 47170: 0.002488467936058549
Position 51714: 0.0023904837739827534
Position 51171: 0.0022886019199842237
Position 3717: 0.0018996608523278965
Position 51020: 0.0018747983610608362
Position 46918: 0.0018280105267136134
Position 50600: 0.001777617632241019
Position 48516: 0.0017252997914528475
Position 50363: 0.0016700566495211702
Position 51091: 0.0016648705950413779
Position 7255: 0.001654356074163354
Position 3504: 0.0016396482550160997
Position 252: 0.0016396061804042435
Position 48693: 0.0015052374608661803
Position 3750: 0.0014235454636304678
Position 2426: 0.001388734976757784
Position 3796: 0.0013793095034908558
Position 49878: 0.0013254836209845781
Position 50690: 0.0013184652652874595
Position 51209: 0.0012989513539292375
Position 44237: 0.00128991376883988
Position 50258: 0.0012731229267047596
Position 13005: 0.001256626296170644
Position 49457: 0.0011900815696668657
Position 45968: 0.001171522035255334
Position 780: 0.0011383083386675092
Position 49673: 0.001130617715762344
Position 992: 0.0010948683054389844
Position 3923: 0.0010674699718938785
Position 8969: 0.0010555322884312002
Position 48509: 0.0010092723418236341
Position 48652: 0.0009894680999656244
Position 3579: 0.0009550693736674346
Position 507: 0.0009274002557807711
Position 51429: 0.0009175143490023534
Position 8706: 0.0007725143833555721
Position 48328: 0.0007704586510810757
Position 50774: 0.0007006819308690997
Position 44690: 0.0006703088571817877
Position 50203: 0.0006663648252228159
Position 47748: 0.0006475856483049127
Position 44417: 0.0006377376034723607
Position 2002: 0.0006056722528320523
Position 4076: 0.0005876304672028543
Position 1125: 0.0005741291835371185
Position 48873: 0.000573833127649084
Position 49964: 0.0005689806576373086
Position 2266: 0.0005688003009032218
Position 50151: 0.0005349620713380613
Position 49782: 0.0004900887921180276
Position 7759: 0.00046764322009936756
Position 355: 0.00046550136627161585
Position 1891: 0.00046297698435126606
Position 2517: 0.0004460901848069304
Position 518: 0.0004384098302648354
Position 49040: 0.0004281656299101399
Position 8314: 0.0004181445892968682
Position 6450: 0.00041487319951076187
Position 2032: 0.000382024114792093
Position 734: 0.000375016115310728
Position 46588: 0.00037452270701271515
Position 1175: 0.00037377358036048936
Position 379: 0.0003660827836145695
Position 49293: 0.0003612940830811669
Position 6638: 0.0003450819219871406
Position 48494: 0.00033908151829902645
Position 44198: 0.0003272415072739423
Position 49934: 0.0003241100489974247
Position 44165: 0.00030478084425833874
Position 44204: 0.00029001871500307147
Position 1206: 0.0002793226002068183
Position 6790: 0.00027785371011787173
Position 44190: 0.00027742254380853665
Position 46923: 0.0002742557312680117
Position 5919: 0.0002659111536526208
Position 48095: 0.00026422598870048285
Position 47870: 0.0002633037194074821
Position 3632: 0.00026234967462209836
Position 49062: 0.0002600699539902412
Position 2664: 0.0002522991637696991
Position 260: 0.0002490177669440753
Position 2396: 0.00023181841849091148
Position 46755: 0.00020732876340696617
Position 48201: 0.0002027027320672421
Position 48843: 0.00018994377599250062
Position 1311: 0.0001867122791110018
Position 1460: 0.0001779151604669486
Position 47993: 0.00016290006250800962
Position 48292: 0.00016128421958352252
Position 46506: 0.00015864296874423524
Position 49788: 0.0001569535942003959
Position 49692: 0.00015259414299879643
Position 1228: 0.0001406714332583097
Position 6404: 0.00013763372846380118
Position 49072: 0.0001308478153779146
Position 44234: 0.0001291740392018749
Position 47959: 0.00012372470616932058
Position 46489: 0.00011887052094774591
Position 45897: 0.00011735195846971434
Position 48545: 0.00011247864880145908
Position 2684: 0.00010459512181294773
Position 2432: 0.00010157053547654049
Position 3729: 9.907153115784965e-05
Position 3875: 9.651893821331411e-05
Position 47902: 9.225503269260751e-05
Position 46161: 7.869064548785672e-05
Position 47996: 7.401051489451418e-05
Position 48033: 7.310239733431556e-05
Position 48943: 6.788904790359526e-05
Position 1193: 6.233218967228946e-05
Position 47282: 5.5685511592121374e-05
Position 45999: 5.1813157341542945e-05
Position 48898: 5.1119682758748216e-05
Position 47463: 4.5538672955075986e-05
Position 47064: 4.400252912726288e-05
Position 46387: 3.766443533730944e-05
Position 924: 3.699248745199422e-05
Position 46575: 3.533440840446774e-05
Position 45581: 3.293917494413232e-05
Position 47508: 3.11281697732219e-05
Position 48156: 2.870590808544382e-05
Position 46992: 2.779293047732995e-05
Position 1095: 2.7722579679031464e-05
Position 106: 2.5467894256680203e-05
Position 4148: 2.445419411921637e-05
Position 48058: 2.4170367268782105e-05
Position 46813: 2.4137244513536273e-05
Position 4452: 2.3559457322624393e-05
Position 47874: 2.353975771130436e-05
Position 48735: 2.157213818734431e-05
Position 47643: 2.1183834530624716e-05
Position 48188: 2.0977815041080155e-05
Position 642: 1.913803606059773e-05
Position 48002: 1.851200439108425e-05
Position 46076: 1.7344407329084144e-05
Position 47814: 1.6536192193033778e-05
Position 47489: 1.5310497127969935e-05
Position 46769: 1.5260765662694067e-05
Position 45310: 1.5038113074314395e-05
Position 761: 1.4333218842020268e-05
Position 486: 1.2255236848768309e-05
Position 45146: 1.2130466609177423e-05
Position 45721: 1.0922588683773655e-05
Position 46561: 1.0148682606382138e-05
Position 46018: 9.588878005268866e-06
Position 2013: 8.979854597426073e-06
Position 46593: 8.696451579368596e-06
Position 4259: 8.577500467019346e-06
Position 45935: 8.5164053294707e-06
Position 44891: 8.515223802351267e-06
Position 46452: 8.27649576393494e-06
Position 1975: 8.201912095953593e-06
Position 1225: 8.054244259768046e-06
Position 44699: 6.994932435515187e-06
Position 2130: 6.672338789960568e-06
Position 4471: 6.630502465340813e-06
Position 47175: 6.082224919609828e-06
Position 47088: 5.6319486641091035e-06
Position 294: 5.353049297803981e-06
Position 44773: 5.215964087923711e-06
Position 46618: 5.057528326966084e-06
Position 45526: 5.01042272442564e-06
Position 44423: 4.908772921396179e-06
Position 46508: 4.8493890838013855e-06
Position 44841: 4.7286270469383295e-06
Position 454: 4.702149510607501e-06
Position 45724: 4.580434827568754e-06
Position 44975: 4.488969584837884e-06
Position 44823: 4.326837960920322e-06
Position 46214: 4.210545766112672e-06
Position 45298: 4.190805369697749e-06
Position 46015: 4.147374007403782e-06
Position 47468: 4.0066403462042335e-06
Position 46086: 3.7896222554897575e-06
Position 45904: 3.161838661082532e-06
Position 444: 2.9368482112798957e-06
Position 44663: 2.880297047548963e-06
Position 398: 2.831118325808412e-06
Position 47086: 2.6992641826108726e-06
Position 755: 2.62333105278588e-06
Position 45485: 2.3832528066710955e-06
Position 1058: 2.106056366257208e-06
Position 46021: 2.0728955640619974e-06
Position 44835: 1.838069823192584e-06
Position 44397: 1.793827528771703e-06
Position 45765: 1.7867838686551503e-06
Position 45402: 1.750047186342166e-06
Position 465: 1.6349692023530104e-06
Position 1594: 1.560727416551458e-06
Position 1547: 1.507634775055948e-06
Position 1964: 1.315133064622499e-06
Position 46541: 1.2790874595909072e-06
Position 44582: 1.1802442726748504e-06
Position 44942: 1.0548595634191604e-06
Position 1403: 1.0200060738092765e-06
Position 1450: 9.470347079015128e-07
Position 1954: 9.460905281371196e-07
Position 44895: 6.038844171293188e-07
Position 1757: 5.997068268918746e-07
Position 138: 4.3144868371751076e-07
Position 285: 3.259941624517864e-07
Position 45042: 1.8406060488210285e-07
Position 663: 6.423704945065128e-08
Position 44495: 6.244312154966338e-08
Position 44524: 5.98335325060994e-08
Position 44599: 3.191263510914439e-08
Position 44432: 2.3567473261841605e-08
Position 44402: 1.615293982623643e-08
Position 669: 3.0188286512877734e-09
Position 656: 2.1483365884144755e-09
Position 684: 8.444707656979375e-10
Position 44621: 8.320753347900408e-10
Position 181: 5.099995052268797e-10
Position 44594: 4.966477799989029e-10
Position 278: 4.95195705407976e-10
Position 153: 3.560845339046545e-10
Position 408: 3.348806934586113e-10
Position 269: 1.690986445293015e-10
Position 74: 1.2097471267925376e-10
Position 400: 1.1391416031386822e-10
Position 350: 7.740435994750013e-11
Position 44624: 6.239578005507501e-11
Position 201: 3.836374257531794e-11
Position 77: 3.324382725373528e-11
Position 188: 2.18428142870426e-11
Position 1014: 2.6186487901245396e-36
Position 962: 2.2218460605444854e-36
Position 1010: 1.5535595483259327e-36
Position 192: 1.190767050886028e-39
Position 80: 3.929316629923884e-40
Position 83: 2.553743525939682e-40
Position 419: 3.3539501225558825e-41
Position 163: 1.9468777540715762e-41
