Gene = CTPsyn
Position 13327: 2.182907042151727e-05
Position 823: 2.0247406541922245e-05
Position 13902: 1.8335859131992124e-05
Position 404: 1.7566365428852174e-05
Position 750: 1.6825943668359965e-05
Position 536: 1.6694881659403145e-05
Position 357: 1.6334851534265338e-05
Position 1494: 1.5489217125426468e-05
Position 13265: 1.5044499669493775e-05
Position 14788: 1.4551069840932532e-05
Position 1095: 1.3193181070924146e-05
Position 14409: 1.3045447366559941e-05
Position 13809: 1.2732977059655423e-05
Position 14011: 1.253427290601255e-05
Position 304: 1.19758458749023e-05
Position 359: 1.1579766469116586e-05
Position 746: 1.0546585414681797e-05
Position 220: 9.771548790989225e-06
Position 2020: 8.70156019225095e-06
Position 768: 7.460635682643573e-06
Position 2028: 7.444714522277932e-06
Position 618: 7.1182208305440826e-06
Position 528: 6.731898510948322e-06
Position 488: 6.01972614090809e-06
Position 196: 5.829649867915271e-06
Position 13782: 5.679622842830327e-06
Position 85: 5.5614886356427e-06
Position 13024: 5.489366817133993e-06
Position 1467: 5.266508737166327e-06
Position 816: 4.880474058536852e-06
Position 12963: 3.9486983191027285e-06
Position 333: 3.457816838933308e-06
Position 1320: 3.1430401291164645e-06
Position 1088: 3.0386482341541137e-06
Position 890: 2.9694763483413453e-06
Position 201: 2.9520482892011686e-06
Position 13359: 2.949344355372637e-06
Position 844: 2.9077097986447317e-06
Position 13614: 2.248428618465832e-06
Position 476: 2.069489329893609e-06
Position 818: 1.931482441982011e-06
Position 12934: 1.9151427122511893e-06
Position 13508: 1.631113110616554e-06
Position 1001: 1.603951951209218e-06
Position 1115: 1.5664706566857274e-06
Position 1458: 1.1970311005210899e-06
Position 108: 1.105581865701595e-06
Position 1471: 1.0196634764170378e-06
Position 13258: 6.217549812207207e-07
Position 525: 5.447405524405579e-07
Position 2190: 5.247836159275953e-07
Position 13851: 4.7273806855891836e-07
Position 1068: 2.864793764861129e-07
Position 144: 2.8366326984674897e-07
Position 459: 2.2857574516563332e-07
Position 639: 2.2675634504812357e-07
Position 2924: 2.2574504223415657e-07
Position 733: 1.8986208228529043e-07
Position 14364: 1.831641469369245e-07
Position 14507: 1.6097685438722977e-07
Position 2684: 1.5983856631387718e-07
Position 785: 1.5636077612292567e-07
Position 14446: 1.5419293690434647e-07
Position 1045: 1.305510328860936e-07
Position 1135: 9.682311170309697e-08
Position 802: 9.421843665653936e-08
Position 502: 7.980263609531684e-08
Position 14047: 6.983095071814075e-08
Position 1941: 5.762337124174552e-08
Position 1937: 5.751264882346649e-08
Position 2059: 4.614431541508077e-08
Position 471: 2.6632642360900165e-08
Position 464: 2.4512598679023483e-08
Position 13428: 1.8965270895760832e-08
Position 13146: 9.225378197447808e-09
Position 13789: 5.325357783570526e-09
Position 14628: 5.023154714730269e-09
Position 735: 4.909445751758304e-09
Position 14020: 4.642827466422791e-09
Position 641: 4.258066026959589e-09
Position 3413: 3.6478035078749563e-09
Position 14196: 2.6015312093094444e-09
Position 721: 1.960520943252356e-09
Position 13616: 1.5732041364462422e-09
Position 677: 9.487101283049995e-10
Position 765: 4.314024950798318e-10
Position 754: 4.136984739896392e-10
Position 13589: 2.978876111463392e-10
Position 607: 2.225042196460507e-10
Position 13475: 1.8088045018000858e-10
Position 13806: 1.580360806314104e-10
Position 652: 1.5130930634140176e-10
Position 13208: 1.3699423110905226e-10
Position 13379: 1.185103669015389e-10
Position 13461: 9.459568123551745e-11
Position 13768: 7.632452011842052e-11
Position 682: 7.230446689155553e-11
Position 727: 8.991657842128e-12
Position 779: 8.102707865005063e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13172: 0.9886230302667747
Position 13738: 0.9668306924408252
Position 12901: 0.9628783866012444
Position 11629: 0.886665889410904
Position 11423: 0.8803913029824998
Position 309: 0.5289106718656343
Position 12730: 0.29970995870936806
Position 10169: 0.22514120295323017
Position 10881: 0.20240490609457984
Position 10178: 0.13597106866235914
Position 10701: 0.11858264147496489
Position 11331: 0.06762717831345048
Position 415: 0.06372752978245255
Position 10932: 0.061155159067195146
Position 13748: 0.032816494307418925
Position 351: 0.027750068134508393
Position 2522: 0.020066890967419114
Position 9155: 0.019625906506157864
Position 1043: 0.011025025147236902
Position 2605: 0.010249111924958906
Position 13201: 0.010130623947044524
Position 13609: 0.009078513686811856
Position 10100: 0.007462343113903319
Position 9453: 0.006448421655794048
Position 14864: 0.006098712078707438
Position 2183: 0.0057159756892370996
Position 9379: 0.005522373440629928
Position 2133: 0.005450051297074855
Position 2268: 0.004505521284240473
Position 11175: 0.004398512192243868
Position 9472: 0.004354016046042899
Position 1113: 0.003598755326622892
Position 9760: 0.0035017476202045205
Position 11760: 0.0034490541167028163
Position 1539: 0.0032553954997475596
Position 8854: 0.002870073003573494
Position 314: 0.0027842588927857064
Position 2443: 0.0027796586456402257
Position 178: 0.002723645039377175
Position 13393: 0.002684591709770945
Position 12399: 0.0024349145035954555
Position 471: 0.0023770524781620366
Position 8524: 0.0022820210650635266
Position 14833: 0.0022714616016525947
Position 13313: 0.0020367657094721154
Position 13333: 0.0020076351616221716
Position 12669: 0.0020043225500258116
Position 648: 0.0019226824141355648
Position 13881: 0.0019070917147159191
Position 1564: 0.0016717871477873938
Position 12500: 0.0015098903693645687
Position 14567: 0.0014950648117934414
Position 71: 0.0014837083127277452
Position 2288: 0.0010551690113167296
Position 14184: 0.0009920597797667568
Position 14166: 0.0008693051515647097
Position 14481: 0.0008362597471918854
Position 13120: 0.0008332675350408289
Position 14284: 0.0007849881304896698
Position 8317: 0.0007387073433486403
Position 572: 0.0007151185870982805
Position 1423: 0.0006820076276037566
Position 727: 0.0006479193561400949
Position 11181: 0.0006400241730489096
Position 12522: 0.0006163062494721267
Position 13645: 0.0006018851191288317
Position 13327: 0.0005762305448629424
Position 13345: 0.0005445656796244831
Position 11687: 0.0005444619540861005
Position 14812: 0.00042153825357541853
Position 108: 0.0003822544983154148
Position 14297: 0.0003188054380267344
Position 1209: 0.00030918477441143813
Position 12824: 0.0003034640473421336
Position 790: 0.00030268473763976037
Position 14980: 0.00024604795900064013
Position 14317: 0.00023753005921997106
Position 6540: 0.00022414397638055708
Position 2489: 0.00021561974508357368
Position 2496: 0.00019335212498363405
Position 435: 0.00018967283221572832
Position 428: 0.0001725949516187681
Position 11658: 0.00012267820184208415
Position 13428: 0.0001211364391416976
Position 13141: 0.00011903018949860792
Position 2611: 0.00011782145688808644
Position 13851: 0.00011260122021442898
Position 2189: 0.0001052941782213017
Position 12847: 9.874169712099989e-05
Position 3116: 8.629837286212142e-05
Position 550: 6.757152549107894e-05
Position 3310: 6.64741399406209e-05
Position 1088: 6.0650155025817755e-05
Position 12844: 5.787669361453326e-05
Position 13439: 5.5890305279435705e-05
Position 13237: 5.280154398767271e-05
Position 273: 4.99165744108936e-05
Position 13606: 4.425168713630246e-05
Position 1908: 3.726226418024307e-05
Position 2818: 3.2161543034986226e-05
Position 13298: 3.0915362038768124e-05
Position 13437: 3.0401660443140995e-05
Position 14594: 2.9861052174647365e-05
Position 12694: 2.8295248170738482e-05
Position 14150: 2.7634867606051188e-05
Position 13255: 2.6538301348841702e-05
Position 11943: 2.441210420987379e-05
Position 14942: 2.4285916751845032e-05
Position 14940: 2.2614401909904013e-05
Position 772: 1.851565470525639e-05
Position 6129: 1.7956624637152087e-05
Position 1283: 1.7597164979865965e-05
Position 13507: 1.660717431747647e-05
Position 1335: 1.506104764632364e-05
Position 14422: 1.4633475012097043e-05
Position 13132: 1.4132555396886428e-05
Position 11947: 1.1396964674197109e-05
Position 14956: 1.1378005393535197e-05
Position 5843: 1.0799132564380654e-05
Position 12747: 8.937626767269854e-06
Position 1001: 6.8569686969167375e-06
Position 11691: 6.199439496480424e-06
Position 3052: 5.439938088655659e-06
Position 13552: 4.918895636977805e-06
Position 11667: 4.664567774433406e-06
Position 13411: 4.465584820760622e-06
Position 14211: 4.171347935030628e-06
Position 13225: 3.4704117416277183e-06
Position 13794: 2.7519677497895616e-06
Position 11964: 2.3578462568926056e-06
Position 13249: 1.9738902481800937e-06
Position 1547: 1.1723302831817562e-06
Position 1141: 1.0176049137823503e-06
Position 11673: 9.656276777653655e-07
Position 485: 6.782441990599884e-07
Position 2031: 6.587452442211011e-07
Position 85: 4.948487601325166e-07
Position 13668: 4.457127605239673e-07
Position 1058: 2.2743072445225916e-07
Position 959: 1.648094107040622e-07
Position 733: 1.4761012087412357e-07
Position 1629: 1.4503052672701076e-07
Position 1151: 1.0644849263962043e-07
Position 744: 5.3570197323071875e-08
Position 357: 4.02598412009457e-08
Position 2394: 2.8265436742000725e-08
Position 1829: 2.2645029020621743e-08
Position 615: 2.0173388266790026e-08
Position 2238: 1.8007818396532204e-08
Position 2146: 1.7709500488153452e-08
Position 750: 1.2936045232550274e-08
Position 1331: 8.810679129761643e-09
Position 1240: 6.1960685096709185e-09
Position 1155: 5.604731313284762e-09
Position 488: 5.32162068434185e-09
Position 13403: 5.194583393818089e-09
Position 2399: 4.338203337480216e-09
Position 822: 3.3634156963435972e-09
Position 617: 1.883883339587231e-09
Position 607: 3.247996861629471e-10
Position 220: 6.122135644355096e-13
Position 245: 1.8598071311947214e-13
Position 834: 2.2154628986090178e-14
