Gene = Eno
Position 714: 5.736853059341131e-05
Position 318: 5.702131636937911e-05
Position 3281: 4.436383439206041e-05
Position 2913: 4.2610865063671656e-05
Position 646: 4.096930224802769e-05
Position 3647: 4.08979413863656e-05
Position 352: 3.77589982393758e-05
Position 1513: 3.6830768528439494e-05
Position 2933: 3.6110136812829374e-05
Position 1927: 3.297036799080849e-05
Position 1831: 3.100588095329258e-05
Position 1128: 2.8744665452150748e-05
Position 411: 2.8437235263734047e-05
Position 474: 2.016486576757098e-05
Position 273: 1.777069286807163e-05
Position 1973: 1.4233866034339598e-05
Position 1707: 1.2328569963769957e-05
Position 2802: 1.1813487901945769e-05
Position 2682: 1.1414417414269612e-05
Position 880: 9.916306985181426e-06
Position 910: 8.845581174537397e-06
Position 2657: 7.582169374886461e-06
Position 1519: 7.181749673978003e-06
Position 124: 4.898700525569888e-06
Position 2445: 4.67701418627061e-06
Position 375: 4.163642687238659e-06
Position 1038: 3.705942087925744e-06
Position 2006: 2.620061838175071e-06
Position 132: 2.123933555214768e-06
Position 937: 1.6620875375631189e-06
Position 299: 1.614223576808642e-07
Position 366: 4.225313745526016e-08
Position 100: 2.0095610966840068e-08
Position 526: 1.7502956072015417e-08
Position 285: 1.4337663838607948e-08
Position 397: 4.394780618257826e-09
Position 198: 4.074941434304119e-09
Position 304: 1.935107467708221e-09
Position 597: 4.730301034040709e-10
Position 294: 3.6907634079843685e-13
Position 287: 2.4737078347109256e-13
