Gene = bib
Position 7053: 0.0002417312677534577
Position 89: 0.00023042359042378227
Position 9204: 0.00021856618825852726
Position 1563: 0.00021256714020179794
Position 1062: 0.00020136881573986845
Position 769: 0.00018742400421451074
Position 2705: 0.000179293576359211
Position 7102: 0.00017262505595056705
Position 393: 0.00017197882085770964
Position 5606: 0.00016483228395237188
Position 7814: 0.0001643148787029359
Position 2031: 0.0001612571960464116
Position 3652: 0.00015727716226384314
Position 4450: 0.00015305672880477054
Position 4002: 0.00015008395832960154
Position 2054: 0.0001488215539758257
Position 743: 0.00014752674848238697
Position 2867: 0.00014609538253929053
Position 9020: 0.00013488102268442451
Position 7690: 0.0001323125510687429
Position 1681: 0.0001311733851107996
Position 1873: 0.00012906946561674315
Position 5558: 0.000125199607168923
Position 8693: 0.00011881811374912652
Position 1313: 0.00011752364296186217
Position 191: 0.00010698702424149303
Position 4945: 0.00010459485453313672
Position 2885: 0.00010247934779407261
Position 10126: 9.93886442984412e-05
Position 8699: 9.716524736505685e-05
Position 2900: 8.805455792253632e-05
Position 3661: 8.593294605513384e-05
Position 2922: 8.250428266859518e-05
Position 3525: 8.235124365326579e-05
Position 2554: 8.182963935882178e-05
Position 2658: 8.146416553496938e-05
Position 1852: 8.036293123285739e-05
Position 2227: 7.689245795648558e-05
Position 1013: 7.684379033722646e-05
Position 2058: 7.608133065583174e-05
Position 4398: 7.021586163176865e-05
Position 2177: 6.988251019291006e-05
Position 3690: 6.592851260512554e-05
Position 6056: 6.350254628324069e-05
Position 3625: 6.211662316440415e-05
Position 8060: 6.155513806134774e-05
Position 33: 6.094597295305269e-05
Position 2503: 6.0476632119149045e-05
Position 2815: 5.758321169277615e-05
Position 3823: 5.742146376302287e-05
Position 7734: 5.4405218396569626e-05
Position 8205: 4.862433512073032e-05
Position 7986: 4.755263376150421e-05
Position 4858: 4.6203228905424093e-05
Position 506: 4.493241819692743e-05
Position 83: 4.0814468010583534e-05
Position 3947: 3.853308297897517e-05
Position 5593: 3.655019373055584e-05
Position 8088: 3.468978440928523e-05
Position 8660: 3.4508746143565305e-05
Position 3095: 3.302233017260826e-05
Position 8736: 3.257326090874113e-05
Position 3814: 3.157885371206732e-05
Position 4545: 2.9517114092461497e-05
Position 2315: 2.90711364521276e-05
Position 172: 2.8969784491756597e-05
Position 4090: 2.5221369006637215e-05
Position 1508: 2.4352510791733468e-05
Position 2609: 2.3648599308402236e-05
Position 185: 2.27486404162068e-05
Position 5815: 2.206137511568056e-05
Position 2865: 2.0509401206976102e-05
Position 7963: 2.046160859892867e-05
Position 2827: 1.9266900608707627e-05
Position 2036: 1.9207251174328502e-05
Position 3443: 1.9147893642308375e-05
Position 1468: 1.9088895126947605e-05
Position 8306: 1.8910119651317344e-05
Position 67: 1.863165296652033e-05
Position 5834: 1.7355659067277853e-05
Position 3029: 1.3828551409613108e-05
Position 3087: 1.3616196845979775e-05
Position 1055: 1.3501025117239113e-05
Position 170: 1.302398183083844e-05
Position 4084: 1.2517460948315388e-05
Position 3366: 1.1605104943696116e-05
Position 2399: 1.0716981869666959e-05
Position 4615: 1.0529938564845166e-05
Position 4501: 9.768980114673319e-06
Position 5092: 9.597707522700739e-06
Position 1568: 9.039416733726567e-06
Position 2234: 9.013578594604047e-06
Position 4486: 8.927924109122308e-06
Position 493: 8.449388945098664e-06
Position 139: 8.096551967815133e-06
Position 3454: 7.341844873776584e-06
Position 830: 7.144223841516923e-06
Position 1133: 6.13849604945583e-06
Position 2835: 6.041953401596275e-06
Position 8375: 5.9051034658405995e-06
Position 1854: 5.6151237672823705e-06
Position 245: 4.874432818881654e-06
Position 2217: 4.859508577510443e-06
Position 1219: 4.814062408759896e-06
Position 7789: 4.5362463802165e-06
Position 1120: 3.933142918492545e-06
Position 2818: 3.60286789163476e-06
Position 1551: 3.543376071964961e-06
Position 4125: 3.0804668901322425e-06
Position 1421: 2.9467607753683327e-06
Position 2926: 2.852812980613783e-06
Position 899: 2.833199590596629e-06
Position 2211: 2.801203298294944e-06
Position 1212: 2.5849225175276323e-06
Position 3261: 2.5459080577979507e-06
Position 7719: 2.4913213815584595e-06
Position 1650: 2.4125423555409082e-06
Position 1868: 2.112050699357196e-06
Position 854: 2.026346160813297e-06
Position 3378: 1.9815863156778477e-06
Position 3137: 1.926487510033993e-06
Position 2722: 1.841779144370819e-06
Position 2367: 1.681973275649612e-06
Position 7724: 1.670102830494073e-06
Position 1260: 1.6694477197635289e-06
Position 3540: 1.652795897355418e-06
Position 1262: 1.5820722490103697e-06
Position 243: 1.557488496713337e-06
Position 272: 1.5543185507963815e-06
Position 1008: 1.1921570900757463e-06
Position 2291: 1.076701089099e-06
Position 422: 1.0441487116821435e-06
Position 8982: 9.840451500608916e-07
Position 3484: 9.110474236988439e-07
Position 2838: 8.876822854497273e-07
Position 158: 7.972707991987903e-07
Position 1232: 7.764156100331413e-07
Position 7757: 6.841039890618558e-07
Position 298: 6.405005272415043e-07
Position 3376: 6.019869437699411e-07
Position 183: 5.657135871514126e-07
Position 9100: 5.571049399898946e-07
Position 4054: 5.390344390276666e-07
Position 3122: 5.252184362401361e-07
Position 3392: 5.026865308585003e-07
Position 289: 4.970452685338262e-07
Position 2381: 4.86126614989816e-07
Position 3106: 4.724406502709794e-07
Position 318: 4.065997871798007e-07
Position 7822: 3.181955453716316e-07
Position 3456: 3.127831674707608e-07
Position 4302: 2.851769902852384e-07
Position 362: 1.7394133313831765e-07
Position 1131: 1.2140805359906596e-07
Position 3920: 1.0467099834645102e-07
Position 3855: 1.0300561716340616e-07
Position 69: 1.0233444549764535e-07
Position 2976: 7.282376176310269e-08
Position 670: 4.0518568112806294e-08
Position 1644: 2.6246654934466503e-08
Position 238: 2.219192359347093e-08
Position 926: 2.045089108596607e-08
Position 557: 1.3161620534467788e-08
Position 329: 1.288507750171865e-08
Position 960: 6.444539460912126e-09
Position 411: 2.2382373326150527e-09
Position 1011: 1.9055717575172634e-09
Position 586: 1.7137969642702917e-09
Position 1155: 1.216844240186094e-09
Position 1632: 5.785501881617125e-10
Position 814: 3.231179715704471e-10
Position 817: 3.175472182295454e-10
Position 626: 2.647007141494987e-10
Position 3189: 8.994312796130798e-12
Position 436: 8.515760675284581e-13
Position 2369: 2.2865635693019838e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7609: 0.9838098428252096
Position 2143: 0.9610084429601881
Position 2955: 0.9409335414629304
Position 8621: 0.7687315273763271
Position 9308: 0.18849537629751106
Position 6961: 0.16700241978820496
Position 3504: 0.10719377628675504
Position 10827: 0.04607137103182128
Position 7863: 0.04190893457233672
Position 3747: 0.031088347887059567
Position 8446: 0.028646746207609732
Position 2807: 0.0257402318329325
Position 7005: 0.01968446435949022
Position 7876: 0.01663385260898591
Position 10500: 0.013192722747785289
Position 8403: 0.013187081374049123
Position 3415: 0.01278778545362853
Position 2054: 0.012777641214504351
Position 1164: 0.010907605560397417
Position 7631: 0.010682964102489916
Position 8580: 0.009650690704969914
Position 7999: 0.009503805431785823
Position 2997: 0.009397523924060415
Position 10805: 0.00929038815283285
Position 1202: 0.008485686305527467
Position 4183: 0.008409756593255947
Position 5933: 0.00563299839445054
Position 9803: 0.005099539956831276
Position 3323: 0.004762407131328468
Position 6224: 0.004722710936949349
Position 5722: 0.004329763162724779
Position 8483: 0.0038464905871284454
Position 7905: 0.003808473659438974
Position 7269: 0.0033552495865576907
Position 170: 0.003034454074763279
Position 1951: 0.0028640167101436622
Position 3149: 0.0026497844692147735
Position 719: 0.0026398257031893246
Position 3548: 0.002634011226733503
Position 2658: 0.0022816179125466807
Position 8509: 0.0021509397558838864
Position 10700: 0.0019451542272078855
Position 2862: 0.001921700768963866
Position 10743: 0.001877335674026216
Position 9767: 0.0018217523953062093
Position 2490: 0.0017939064514817474
Position 3536: 0.001752698934676739
Position 8552: 0.0016878847246973667
Position 9195: 0.0016416419930456807
Position 8359: 0.0016116230255310443
Position 1655: 0.0014685076323468404
Position 6662: 0.0013869506231766451
Position 5884: 0.00130000065853193
Position 7883: 0.001215227195064456
Position 2084: 0.0010699528369710733
Position 830: 0.0010420068890226123
Position 3436: 0.0010028077903091548
Position 2865: 0.0010007790555677568
Position 275: 0.000997449117096771
Position 9215: 0.000963823868282574
Position 3303: 0.0009482520749503397
Position 4079: 0.0009468130501074832
Position 680: 0.0009435782897405362
Position 10791: 0.0009357406185388595
Position 6272: 0.0009347435341021412
Position 931: 0.0009185309601539763
Position 3472: 0.0008636715249791046
Position 2913: 0.0008493704416530916
Position 7643: 0.0008482380319304148
Position 3196: 0.0007851067973386574
Position 3214: 0.0007834271751300251
Position 1710: 0.0007770743226054141
Position 5781: 0.0007050784405312308
Position 2637: 0.0007027895920025253
Position 10572: 0.0006545745150957645
Position 615: 0.0006467002260205948
Position 1702: 0.0006258559851374145
Position 10613: 0.0006123826690576503
Position 8039: 0.0006114428306871587
Position 2155: 0.0006014641523220197
Position 3345: 0.0005926830223540887
Position 9885: 0.0005784155763472964
Position 10877: 0.0005315066290629097
Position 1674: 0.000528243878301605
Position 6352: 0.0005188873719445611
Position 8498: 0.0005157225433013707
Position 3865: 0.0005048023767867319
Position 9121: 0.0005005111700617814
Position 7089: 0.0004971089407157668
Position 10207: 0.0004963239966033653
Position 9329: 0.00048135788248434685
Position 8683: 0.0004786312847123022
Position 3251: 0.00046581797705972625
Position 6457: 0.00046326179214440733
Position 9047: 0.0004454484335875745
Position 6726: 0.0004325274826120645
Position 3598: 0.0004273813067746546
Position 3811: 0.00042430350916290667
Position 1755: 0.00040908574692436855
Position 2523: 0.0004079470317081466
Position 2353: 0.0004061040093146611
Position 8115: 0.00038915360290054773
Position 9118: 0.0003778269441516701
Position 10212: 0.0003653552552480928
Position 3963: 0.0003609772219148626
Position 10709: 0.00034198491027090394
Position 5959: 0.00033218407879708194
Position 8809: 0.00033159600367440033
Position 3153: 0.000329983068577893
Position 883: 0.0003250466947042165
Position 6920: 0.0003215623367194462
Position 9239: 0.00031655248880162006
Position 272: 0.000313645388602509
Position 2827: 0.0003105795113988961
Position 3125: 0.00030234145822463805
Position 4300: 0.00030069632920845264
Position 2442: 0.0002824721582855793
Position 6039: 0.00027573430134551167
Position 7798: 0.00027156105434010357
Position 8825: 0.00027147214319117195
Position 7206: 0.0002684317994843748
Position 2420: 0.0002656783061299083
Position 6908: 0.0002530243243194923
Position 2686: 0.0002501292600674616
Position 985: 0.00023993543229473556
Position 3261: 0.0002256265051589577
Position 1260: 0.00021837776053046644
Position 9242: 0.0001994259605789027
Position 6588: 0.00019460970787920544
Position 4716: 0.0001908816352327425
Position 9879: 0.00018179309538544414
Position 7175: 0.00018152144676325977
Position 4140: 0.00017654292011937708
Position 3374: 0.00017199953922918316
Position 1270: 0.00016899266549688462
Position 6886: 0.00016762568131102054
Position 2935: 0.00015833856337205582
Position 4047: 0.00015767469408124675
Position 6711: 0.00014555332705682125
Position 10664: 0.0001445549247480953
Position 7660: 0.00012809306363973177
Position 6867: 0.00012791072066970838
Position 4356: 0.00012711736151833702
Position 3823: 0.00012702465269278268
Position 8640: 0.0001269200341435487
Position 9638: 0.00012292171145943145
Position 8250: 0.0001218101350726471
Position 10440: 0.00011852184631448401
Position 8513: 0.00011639644970905296
Position 9323: 0.00011226405484848911
Position 9509: 0.00010874452103239273
Position 5970: 0.00010402493396870127
Position 3646: 0.00010227563761471651
Position 4157: 0.00010164142492829082
Position 1878: 9.843177173266011e-05
Position 6247: 9.72465214045888e-05
Position 9386: 9.349840299317964e-05
Position 3592: 9.135999382799903e-05
Position 6924: 8.965893018235379e-05
Position 662: 8.700387398520085e-05
Position 1735: 8.607061532979906e-05
Position 2159: 8.527485310190117e-05
Position 1995: 8.128776479302625e-05
Position 6075: 8.06657232915588e-05
Position 1313: 7.523009868607285e-05
Position 766: 7.432341624646285e-05
Position 5513: 7.421317784474399e-05
Position 5809: 6.769647484007562e-05
Position 1777: 6.715676158819392e-05
Position 1621: 6.67245777929842e-05
Position 5703: 6.442666750916225e-05
Position 441: 6.410491647064343e-05
Position 3695: 6.330084395449524e-05
Position 9599: 6.295956345606722e-05
Position 298: 6.285633544689153e-05
Position 3685: 6.187332383580921e-05
Position 9056: 5.7951955305993295e-05
Position 7754: 5.416977290638649e-05
Position 2487: 5.3016719829753864e-05
Position 1340: 5.2585818066017046e-05
Position 4145: 5.188606869361193e-05
Position 8094: 4.9665144764223564e-05
Position 839: 4.840156882687789e-05
Position 1979: 4.668120921226304e-05
Position 7890: 4.396284997392745e-05
Position 8304: 4.06864521346704e-05
Position 318: 4.030016602343843e-05
Position 2673: 3.9479615196437066e-05
Position 1036: 3.6656605178636177e-05
Position 8268: 3.605512832416842e-05
Position 4328: 3.604745863296328e-05
Position 1788: 3.540057217323229e-05
Position 8110: 3.4036315762891214e-05
Position 2367: 3.378889788808286e-05
Position 726: 3.311361841843537e-05
Position 1768: 3.244103871866491e-05
Position 196: 3.228832831478242e-05
Position 974: 3.1587512955846345e-05
Position 1881: 3.0102080918544564e-05
Position 350: 2.988110767311355e-05
Position 3578: 2.9228260516573848e-05
Position 691: 2.882815207559538e-05
Position 451: 2.7562278349862248e-05
Position 1410: 2.66736035002726e-05
Position 1563: 2.651538953593157e-05
Position 2667: 2.3627704147106304e-05
Position 2729: 2.2810750789971978e-05
Position 9155: 2.2112211971065816e-05
Position 223: 2.115692645626535e-05
Position 1589: 2.080626610534001e-05
Position 8882: 2.0657642160554053e-05
Position 191: 1.927936885394138e-05
Position 1721: 1.8418410672051926e-05
Position 2926: 1.761962418196761e-05
Position 1551: 1.7459617909045443e-05
Position 2554: 1.7173108139938935e-05
Position 1508: 1.6569812606222827e-05
Position 8999: 1.603679220759846e-05
Position 1907: 1.4916055107785388e-05
Position 3515: 1.4660083627587497e-05
Position 3189: 1.460019948967957e-05
Position 854: 1.4331179142563257e-05
Position 8786: 1.3691139908115168e-05
Position 1417: 1.3530101971332558e-05
Position 1223: 1.2250898505379819e-05
Position 8043: 1.0895734338782168e-05
Position 7308: 1.011717362967945e-05
Position 1245: 6.253218008957472e-06
Position 1354: 5.989583511707878e-06
Position 208: 4.957005903141467e-06
Position 132: 4.6645262474127016e-06
Position 376: 4.625435475246561e-06
Position 1387: 4.480717616764324e-06
Position 1285: 4.3611020621901755e-06
Position 340: 3.3542839591467673e-06
Position 1518: 3.156332531848325e-06
Position 2446: 3.1464880540949333e-06
Position 3376: 3.0108575108404215e-06
Position 1902: 2.4111404640931714e-06
Position 89: 2.3945829380748757e-06
Position 2708: 2.1160326784769857e-06
Position 83: 2.0768015124981495e-06
Position 3482: 1.839195060015782e-06
Position 385: 1.7359066666691501e-06
Position 1468: 1.5694068692907913e-06
Position 1414: 1.367762743221547e-06
Position 3522: 1.2378155356231928e-06
Position 939: 7.556139046284641e-07
Position 693: 6.054062334754876e-07
Position 127: 5.316978278713881e-07
Position 3634: 5.039946582112494e-07
Position 1845: 4.866353123543614e-07
Position 397: 4.504350088917139e-07
Position 2291: 3.9982730166050836e-07
Position 3704: 3.808113665110864e-07
Position 2915: 3.7188666397262945e-07
Position 3664: 3.204697491833994e-07
Position 5134: 2.7747570705373954e-07
Position 3484: 2.361922420303691e-07
Position 3266: 2.2172177872476082e-07
Position 1568: 2.17812731907097e-07
Position 2675: 2.054104364693221e-07
Position 2693: 1.946640711486902e-07
Position 2700: 1.5884810236969737e-07
Position 863: 1.5426680233969784e-07
Position 4654: 1.4540677555404277e-07
Position 3594: 1.207128763327014e-07
Position 4534: 9.672471321255817e-08
Position 3106: 8.675880343994877e-08
Position 3881: 8.577168404699846e-08
Position 6425: 6.95486630913445e-08
Position 3905: 6.758578565559786e-08
Position 4391: 6.48588450474624e-08
Position 6735: 5.915837717195009e-08
Position 6279: 5.6062572392470056e-08
Position 6797: 4.868675514550478e-08
Position 3754: 4.421875566378103e-08
Position 4195: 3.895067478322463e-08
Position 6304: 3.0482121119890536e-08
Position 7928: 1.947345312704711e-08
Position 460: 2.46931182741967e-09
Position 3650: 2.4134538882969314e-09
Position 472: 1.9862744108970133e-09
Position 677: 7.391230340272695e-10
Position 95: 6.40611167931504e-10
Position 158: 5.019120123217044e-10
Position 98: 3.075637484558129e-10
Position 101: 1.9160788257358087e-10
Position 493: 1.7100391156934642e-10
Position 538: 4.243831072923653e-11
Position 478: 1.068903692963161e-12
Position 465: 8.685669143078124e-14
