Gene = Mdh1
Position 2317: 9.521092881000894e-05
Position 590: 9.517775235061188e-05
Position 2444: 8.871218636035086e-05
Position 765: 7.504988511198837e-05
Position 1322: 7.2695673852703e-05
Position 1372: 7.20201486852156e-05
Position 997: 6.621244622491766e-05
Position 1981: 6.06812114624829e-05
Position 1864: 5.6527479354599196e-05
Position 2335: 5.269264804460584e-05
Position 1486: 4.747226253072384e-05
Position 1663: 4.058126087063358e-05
Position 1187: 3.924806057636381e-05
Position 1156: 3.901141745538291e-05
Position 2507: 3.7556345422696215e-05
Position 1468: 3.4914598719554815e-05
Position 1882: 2.9908288876193825e-05
Position 547: 2.9822624332043465e-05
Position 1713: 2.6456746923591044e-05
Position 910: 2.3199797351349463e-05
Position 1286: 1.9362556620515815e-05
Position 2432: 1.7968284776568962e-05
Position 407: 1.7621875997754664e-05
Position 1418: 1.2697657470830726e-05
Position 793: 1.1526085161695844e-05
Position 533: 1.1135483319199694e-05
Position 2468: 1.0048856543617274e-05
Position 1221: 9.264645469082976e-06
Position 838: 9.047240515034224e-06
Position 616: 8.898000843858232e-06
Position 962: 8.829142988527898e-06
Position 934: 7.920574102260288e-06
Position 942: 7.463375104734408e-06
Position 1140: 7.4523262132244865e-06
Position 122: 1.9925835325351183e-07
Position 491: 9.358323443106691e-08
Position 538: 3.371351908186214e-08
Position 498: 3.33391226612108e-08
Position 91: 8.499893815144447e-10
Position 430: 2.344229683528701e-13
