Gene = rk
Position 15243: 1.8909570251291688e-06
Position 17937: 1.098845528186002e-06
Position 15684: 8.901772431626232e-07
Position 2473: 4.78306352690518e-07
Position 15789: 4.411420125724046e-07
Position 15884: 3.2514374717294623e-07
Position 1249: 2.4733968170973833e-07
Position 15815: 2.095468365133686e-07
Position 1714: 1.7019977867577505e-07
Position 15491: 1.2321763603666717e-07
Position 15964: 1.043180463904841e-07
Position 1565: 7.355441697694089e-08
Position 1262: 6.21304216193316e-08
Position 845: 1.9825617546020644e-08
Position 1240: 1.9139779156996124e-08
Position 912: 1.5824990840354964e-08
Position 567: 1.1497734330513978e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14709: 0.9935202275533316
Position 15667: 0.9909203770488221
Position 15243: 0.9798604738159509
Position 14915: 0.9584329308113285
Position 17506: 0.9475790962456994
Position 14516: 0.8986646758566038
Position 13358: 0.8738648738211383
Position 15038: 0.8297153694039953
Position 15868: 0.8251575641467537
Position 10658: 0.7942402263277428
Position 9534: 0.7296217985061272
Position 10189: 0.7257674284828575
Position 11539: 0.6376344987514495
Position 18047: 0.4178400747957125
Position 9907: 0.3059905879084999
Position 5957: 0.2175398605130566
Position 9859: 0.14467908229426824
Position 7003: 0.12244064850791976
Position 5804: 0.07445180512127128
Position 10110: 0.06762700737366008
Position 17209: 0.06328594017037424
Position 11204: 0.06320285154651155
Position 8450: 0.062183725879073865
Position 16755: 0.06007142606287569
Position 16170: 0.05605480461131117
Position 7417: 0.05300153606363476
Position 7724: 0.04418580388618918
Position 14225: 0.03365363739254636
Position 9171: 0.03309845971782827
Position 17153: 0.032139666871166116
Position 8166: 0.0289932125902142
Position 6095: 0.02588698789903378
Position 18185: 0.025574012733002655
Position 9765: 0.02344137947052659
Position 9800: 0.021588407492916423
Position 9701: 0.021263782303678532
Position 6845: 0.021002103720503446
Position 6817: 0.02098286087885633
Position 7299: 0.020633581370303956
Position 11393: 0.019596884305201175
Position 5552: 0.0191283450470346
Position 6387: 0.01904924151167917
Position 6160: 0.016874029408876768
Position 11128: 0.016790394489009375
Position 10417: 0.016195142316016414
Position 6562: 0.01586846751553268
Position 8933: 0.015514585593646586
Position 6332: 0.015002352996538112
Position 11666: 0.013798932613730866
Position 6986: 0.012848118106942984
Position 13147: 0.01240571223754564
Position 15072: 0.0123478999742705
Position 18226: 0.011785446370046092
Position 14528: 0.01098872578214418
Position 11271: 0.010700564944750452
Position 10662: 0.010444324208800813
Position 10207: 0.009431933788035191
Position 16795: 0.009314832549740878
Position 11961: 0.009266397472619618
Position 13733: 0.008540771207459245
Position 15040: 0.007344346760445602
Position 10716: 0.007278041358217891
Position 10051: 0.006892034455513205
Position 16752: 0.006788350998416759
Position 14917: 0.006193677440958212
Position 9981: 0.0061116634073122384
Position 17559: 0.005654911472660815
Position 9726: 0.005289084126799072
Position 16885: 0.005161265655926868
Position 11050: 0.004902083882083989
Position 9462: 0.004662633451747721
Position 15677: 0.004569640648098783
Position 8859: 0.0043654767399000476
Position 6100: 0.004049627625318287
Position 16715: 0.00397834362297612
Position 18121: 0.003962497487466194
Position 17288: 0.003958281234845738
Position 14385: 0.003776606660963828
Position 8782: 0.003692661463902777
Position 9316: 0.0035677778727214696
Position 10977: 0.0034965483468180547
Position 18419: 0.003464050582069712
Position 16394: 0.002961820936500867
Position 16060: 0.002885481856694882
Position 7274: 0.0026999791290054005
Position 15302: 0.0026054207781396354
Position 11981: 0.0025499318018180933
Position 16761: 0.002275174707135103
Position 18057: 0.002218090045147634
Position 4432: 0.0021952661916841377
Position 17234: 0.0021783301329426677
Position 16214: 0.0020138812269915487
Position 9945: 0.0019270723778995434
Position 17923: 0.0018357772896218443
Position 18074: 0.0016846806937448624
Position 15096: 0.001662444559115639
Position 5477: 0.0014981639217561855
Position 17899: 0.001497425670843095
Position 15066: 0.001489673569543942
Position 5895: 0.0013368901191221504
Position 16968: 0.0012914779470978915
Position 16314: 0.001219255313819973
Position 13624: 0.0011975541474155546
Position 15894: 0.0010977583982525398
Position 17174: 0.00108852225072359
Position 5934: 0.0010830349953504434
Position 7620: 0.0010766940223834872
Position 6537: 0.0010603450858293613
Position 10685: 0.0010546792571271175
Position 11018: 0.0010189695589570445
Position 14334: 0.0009881978033144663
Position 14960: 0.0009415793203088093
Position 15213: 0.000913450178001856
Position 18429: 0.0008914345459064912
Position 10873: 0.0008668788715153597
Position 16515: 0.0008489720666482238
Position 12342: 0.0008342255689825043
Position 6060: 0.0007897211744096129
Position 10271: 0.0007419687612163664
Position 15741: 0.000715495641547824
Position 15405: 0.0007082376647269848
Position 8420: 0.000704595725771627
Position 18453: 0.000678653169108832
Position 18070: 0.0006618024869299197
Position 17168: 0.0006378779237728502
Position 15050: 0.0006210188020466106
Position 16038: 0.000551621118032745
Position 14957: 0.0005470196009431193
Position 4790: 0.0005122196051461457
Position 18019: 0.0005043375330546882
Position 15870: 0.00048210180069258816
Position 15135: 0.0004598385700493187
Position 5966: 0.0004551860708194276
Position 4752: 0.00044316920951361266
Position 4471: 0.0004198468273787802
Position 16677: 0.00041639115272782486
Position 17737: 0.00041597185590451285
Position 4218: 0.0004132522136692077
Position 18358: 0.00038412016438782746
Position 17526: 0.00033616663816158135
Position 15511: 0.00030946224274019317
Position 4327: 0.00029770517527933705
Position 3758: 0.0002848729300997622
Position 15681: 0.000263672386959536
Position 14966: 0.00024042038816881426
Position 4399: 0.00024034292218123713
Position 5633: 0.00023913480830804127
Position 15341: 0.00023322322390268292
Position 3382: 0.0002118691051099733
Position 15435: 0.0002071292747557264
Position 5043: 0.00020533815600277334
Position 16891: 0.0002035250198753002
Position 15004: 0.00019695953949030215
Position 18085: 0.00019534511389145706
Position 4347: 0.00017291560809334992
Position 15078: 0.0001349904108432877
Position 4238: 0.0001345765276470625
Position 15253: 0.00011443917044991717
Position 17520: 0.00010637956627011503
Position 15910: 0.00010022979312740439
Position 16336: 0.00010019132219164994
Position 14755: 9.60636473885427e-05
Position 3655: 9.338711813031952e-05
Position 15736: 8.896130051782466e-05
Position 15508: 6.620520753462236e-05
Position 2782: 6.563891933158633e-05
Position 2326: 5.752370166239923e-05
Position 14998: 5.689044724702286e-05
Position 15684: 4.160836580922125e-05
Position 15159: 3.786587867233255e-05
Position 15523: 2.3679729848692768e-05
Position 2545: 2.2878151671108297e-05
Position 15280: 2.1201162370648596e-05
Position 4372: 2.0187698639278508e-05
Position 13819: 1.926569530957316e-05
Position 2193: 1.56436486453205e-05
Position 15382: 1.1231704170978065e-05
Position 2167: 9.458805943288655e-06
Position 15714: 8.542312323877565e-06
Position 2137: 7.940359960333657e-06
Position 13876: 7.925635663612318e-06
Position 14882: 7.586479963545948e-06
Position 1477: 7.0186983504801495e-06
Position 1626: 6.165790945631811e-06
Position 1761: 6.1446096764756754e-06
Position 2823: 5.41706328956419e-06
Position 14252: 5.083371902443509e-06
Position 15284: 5.068527899775244e-06
Position 12981: 4.928395644926005e-06
Position 15634: 4.037599856565055e-06
Position 15776: 2.263566234702049e-06
Position 15343: 1.6084426648328954e-06
Position 13486: 1.3245474940967732e-06
Position 16188: 8.73565269434747e-07
Position 15738: 8.351968587728358e-07
Position 15529: 7.940708203266555e-07
Position 15585: 6.669239993319734e-07
