Gene = Cnb
Position 1586: 0.0003529367580134652
Position 1597: 0.00032192058782263693
Position 458: 0.0003121902999890935
Position 1956: 0.0002794077332422085
Position 618: 0.00025118672424307066
Position 1298: 0.00023035287940411148
Position 1785: 0.0002096687523670178
Position 2323: 0.00020027652887621766
Position 563: 0.00014346215306086427
Position 994: 0.00014019585306894022
Position 1010: 0.0001320379778523359
Position 2448: 0.0001283571567431851
Position 1752: 0.00012048883329987548
Position 1755: 0.00010798702634974713
Position 1275: 0.00010135359893484529
Position 1709: 9.911701316453274e-05
Position 1059: 9.695124826803128e-05
Position 2482: 9.261979435537637e-05
Position 2424: 8.877333299423566e-05
Position 2678: 7.84120888604859e-05
Position 2220: 7.372372188706302e-05
Position 1302: 7.030167618304307e-05
Position 2690: 6.423326450066229e-05
Position 1281: 6.281905542468162e-05
Position 360: 5.963902543352126e-05
Position 1161: 5.5990942922595145e-05
Position 1155: 5.475133545018261e-05
Position 2685: 4.959208488719628e-05
Position 1007: 4.784906997115803e-05
Position 1126: 3.661071840140118e-05
Position 431: 3.644558868811679e-05
Position 1758: 3.5636135347992616e-05
Position 1827: 3.349750351488876e-05
Position 2328: 3.307642367402928e-05
Position 2313: 3.29217080328799e-05
Position 2017: 2.308572601700933e-05
Position 1078: 2.0443916186198814e-05
Position 1773: 1.914247054697324e-05
Position 1248: 1.890517821642104e-05
Position 462: 1.7463887087857058e-05
Position 1824: 1.700657947366885e-05
Position 1104: 1.6210295135146844e-05
Position 96: 1.4366708784030389e-05
Position 2487: 1.412387451176922e-05
Position 388: 1.2078444959174346e-05
Position 902: 1.1141889445928643e-05
Position 1212: 8.101550290716378e-06
Position 436: 7.922937072827086e-06
Position 519: 6.4743231606673605e-06
Position 1329: 6.248318450904766e-06
Position 894: 6.220876508872313e-06
Position 479: 6.2058908586109715e-06
Position 996: 6.193465187269321e-06
Position 1343: 5.848762316360461e-06
Position 856: 5.212015840090863e-06
Position 2571: 4.119291939699516e-06
Position 878: 3.7757797196942864e-06
Position 2034: 3.3581405543309057e-06
Position 1833: 3.0258258337798432e-06
Position 575: 2.572487008535009e-06
Position 2428: 2.5170637816487165e-06
Position 2506: 2.105849913315634e-06
Position 2185: 1.960481327104291e-06
Position 1474: 1.6603436297585188e-06
Position 1770: 1.630118987297524e-06
Position 818: 1.543142182202166e-06
Position 1546: 1.2288049491230123e-06
Position 2031: 1.075313021381814e-06
Position 2191: 9.913166641965079e-07
Position 2496: 8.752511200727576e-07
Position 2118: 8.225516464124144e-07
Position 1989: 7.973165574630565e-07
Position 2255: 7.742116262848634e-07
Position 1649: 6.728303329824463e-07
Position 2055: 2.2047747338196063e-07
Position 2179: 2.1466342165516359e-07
Position 2542: 2.1139959346931799e-07
Position 2436: 1.8982482839464991e-07
Position 2194: 1.7145378366802535e-07
Position 444: 9.248111871444099e-08
Position 105: 8.219281439365222e-08
Position 2344: 1.8846777285667842e-08
Position 471: 1.8476548396607026e-08
Position 2395: 1.4319859545373164e-08
Position 2259: 1.1246715952484623e-08
Position 225: 6.989537840677749e-09
Position 584: 6.214333502958753e-09
Position 581: 1.6869149620341578e-09
Position 2272: 1.6712463043756172e-09
Position 371: 5.364267392521547e-14
