Gene = brun
Position 1883: 5.044530315656169e-07
Position 12: 4.426642311741758e-07
Position 2216: 4.082811409613583e-07
Position 124: 4.0810271481455014e-07
Position 3964: 4.080922759991051e-07
Position 1056: 4.0201982091565255e-07
Position 709: 3.7915071269406e-07
Position 858: 3.3403020573902347e-07
Position 3183: 3.2761688311120784e-07
Position 3795: 3.1219263173331857e-07
Position 1362: 3.0974961208921507e-07
Position 4478: 3.0887676059547803e-07
Position 1204: 2.8556117109827036e-07
Position 106: 2.623815772168203e-07
Position 1404: 2.403587839626706e-07
Position 3448: 2.143382763136176e-07
Position 3089: 2.04268799459318e-07
Position 4770: 1.842420288932886e-07
Position 4747: 1.7290490995416177e-07
Position 4750: 1.7166698555816834e-07
Position 1340: 1.600727543204956e-07
Position 3952: 1.5682395856551425e-07
Position 1359: 1.4811367548102743e-07
Position 4670: 1.389907944909746e-07
Position 4735: 1.1292916884648961e-07
Position 1202: 1.061421455041877e-07
Position 3335: 9.665674377393076e-08
Position 1122: 7.492041911579432e-08
Position 3532: 6.774763254926333e-08
Position 4586: 4.354465242088996e-08
Position 3525: 3.335615319029361e-08
Position 4118: 2.644464857214316e-08
Position 3424: 1.3276954225647907e-08
Position 4121: 1.0843547923077746e-08
Position 3341: 8.046699454891824e-09
Position 2841: 6.3256514154137146e-09
Position 2586: 4.857201357095362e-09
Position 420: 3.927413314745672e-09
Position 4692: 3.651426086253569e-09
Position 4928: 1.629947944648065e-09
Position 3066: 1.608955266634731e-09
Position 863: 5.320157707228905e-10
Position 2707: 4.5424429205583174e-10
Position 2047: 3.840232283845902e-10
Position 3305: 1.920945253062595e-10
Position 2691: 1.4307548858608995e-10
Position 3035: 7.457355284535834e-11
Position 1199: 5.092534322281672e-11
Position 763: 3.744602664744345e-11
Position 4530: 2.936440484893675e-11
Position 1066: 9.114987250817663e-12
Position 453: 5.2048641044468976e-12
Position 2412: 2.2317169757142018e-12
Position 3366: 5.575970267973561e-13
Position 1059: 5.523083786639061e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3839: 0.9990006260191536
Position 655: 0.998492071913848
Position 3292: 0.9983076635830436
Position 1474: 0.9720645815271673
Position 4617: 0.8922332483443274
Position 4344: 0.8785094159188672
Position 2381: 0.8433962633545787
Position 4092: 0.8107149348269893
Position 2679: 0.6516951389513344
Position 2687: 0.2831723058092885
Position 4112: 0.10338666804157111
Position 2389: 0.0909548408266603
Position 3026: 0.0460197762436812
Position 2396: 0.043374078161297305
Position 4161: 0.02901300856053039
Position 4351: 0.02780318857339605
Position 3468: 0.021768943337780757
Position 2888: 0.021433080613651304
Position 2998: 0.02071776687625976
Position 2489: 0.013672544958664677
Position 3079: 0.012739751201981151
Position 5164: 0.01184921869871385
Position 2265: 0.011495952888701458
Position 4977: 0.009577403621006047
Position 4699: 0.00903266014539552
Position 4642: 0.008895483207679281
Position 2707: 0.008540335768297935
Position 4456: 0.007950077307664857
Position 3517: 0.0077258872280073256
Position 1397: 0.00757252341224396
Position 1992: 0.006837398397629807
Position 4373: 0.0067577009677284566
Position 2213: 0.005595435786279485
Position 1506: 0.005219835841208663
Position 288: 0.004743522126309467
Position 4818: 0.004153073383744229
Position 2807: 0.0040174789288895075
Position 5090: 0.003850444092360449
Position 5053: 0.0038045245556584156
Position 1911: 0.0036743053355951104
Position 3525: 0.0029878957705914842
Position 1184: 0.002615815759959403
Position 2027: 0.0025023746794081217
Position 5195: 0.0024771901118539846
Position 5396: 0.0024689123887708313
Position 1708: 0.0024265360434827183
Position 5036: 0.0024195790439999953
Position 1578: 0.002282749339666067
Position 2524: 0.002204414993889386
Position 4208: 0.0021748541394411972
Position 4729: 0.0020861851486688836
Position 2193: 0.001985797189296208
Position 3725: 0.0018876826777073795
Position 4778: 0.0018101959784974553
Position 3634: 0.0017445858518122294
Position 1517: 0.0014673047177262248
Position 3109: 0.0014225353912465436
Position 1989: 0.0013197269297709976
Position 4639: 0.0013177572410937386
Position 2822: 0.0013037985964423193
Position 4598: 0.0012600764713578368
Position 891: 0.0011726732799653373
Position 2402: 0.0011552484661825617
Position 1222: 0.001117426009239583
Position 2593: 0.001088450325369101
Position 5021: 0.000984728766272795
Position 1413: 0.0009819327353211443
Position 3305: 0.0009812785168780884
Position 3745: 0.0009711080435899826
Position 738: 0.0007795484615212546
Position 3052: 0.0007245999641171341
Position 4142: 0.0007233891540762544
Position 2105: 0.0006870411937691569
Position 2896: 0.000534727696233062
Position 4645: 0.0005272973342369526
Position 3316: 0.0004947578613254071
Position 5120: 0.0004845947245861664
Position 2149: 0.0004572551681008142
Position 3134: 0.0004119511205236102
Position 1212: 0.00035145496397079936
Position 5349: 0.00034895195222519953
Position 5103: 0.0003230642937486885
Position 1008: 0.00031375776469000485
Position 3889: 0.0003094968274570027
Position 2712: 0.00029535318646466477
Position 3480: 0.00028347057130961325
Position 4359: 0.00027474034737156954
Position 463: 0.00023890707627925
Position 1143: 0.00021861240855856155
Position 3773: 0.0002183668588112481
Position 3040: 0.00020540202239197766
Position 4732: 0.00020192029992044603
Position 3641: 0.0001869802022561902
Position 3738: 0.00018407458600187555
Position 1808: 0.00017119720620500576
Position 361: 0.00016391188212654196
Position 1052: 0.00016289226304298956
Position 5244: 0.00015786334776388524
Position 1878: 0.00015666514640209754
Position 1533: 0.0001447320089334429
Position 5218: 0.0001437665526052061
Position 2055: 0.00013529058166052575
Position 2006: 0.0001342125339271255
Position 1300: 0.00013049778129868727
Position 2043: 0.00013026748890986538
Position 2052: 0.00012671053881381205
Position 4781: 0.00012637362969433432
Position 491: 0.00011993450090220914
Position 4704: 0.00010897888254859814
Position 309: 9.763734349005209e-05
Position 1190: 9.729707828560428e-05
Position 2010: 9.519109249695357e-05
Position 5241: 8.361402755938747e-05
Position 4138: 8.290423161930414e-05
Position 4719: 7.772708541767427e-05
Position 4735: 7.205625628157025e-05
Position 319: 7.18075583991734e-05
Position 2953: 6.317236569612351e-05
Position 2143: 6.255977229686385e-05
Position 1587: 6.144743976290942e-05
Position 4298: 5.994729018738837e-05
Position 3335: 5.826609287466211e-05
Position 4487: 5.108736637884615e-05
Position 4263: 4.61558407783774e-05
Position 4651: 4.5210873840238344e-05
Position 4181: 4.264965388100205e-05
Position 1237: 4.261629499274143e-05
Position 3918: 4.0661950466846615e-05
Position 1416: 3.9413059541324084e-05
Position 2271: 3.8021847652206084e-05
Position 987: 3.74739615335043e-05
Position 1720: 3.193399053926643e-05
Position 4244: 3.032708676022156e-05
Position 4168: 2.8985287932178294e-05
Position 2918: 2.8635342582335014e-05
Position 931: 2.683369948524797e-05
Position 2531: 2.663080775336612e-05
Position 1087: 2.642415412841457e-05
Position 4406: 2.5674142072100837e-05
Position 4233: 2.5265253729411426e-05
Position 3353: 2.4135767443293297e-05
Position 3805: 2.309542423807292e-05
Position 2541: 2.2627860294658084e-05
Position 5222: 2.2306353293794833e-05
Position 3191: 2.1709122288868896e-05
Position 3194: 2.115473305298628e-05
Position 1544: 2.0709497807994172e-05
Position 1812: 2.035306277684042e-05
Position 5128: 1.8032003475663726e-05
Position 1584: 1.6842878139988987e-05
Position 5199: 1.61959725437242e-05
Position 1170: 1.506423595157508e-05
Position 3654: 1.43573586921921e-05
Position 912: 1.3856402607145274e-05
Position 5277: 1.3252385825211923e-05
Position 4542: 1.2035025373598092e-05
Position 1378: 1.1460045939138177e-05
Position 474: 1.1037513952239148e-05
Position 1530: 1.0470389903714361e-05
Position 3891: 1.0438062726254625e-05
Position 5362: 9.438511996944333e-06
Position 2084: 8.664443757485843e-06
Position 785: 8.624349832829613e-06
Position 1761: 8.18522030377949e-06
Position 2496: 8.128654182155795e-06
Position 4648: 8.031112371123477e-06
Position 1834: 7.437003954686805e-06
Position 1538: 6.4972430130871185e-06
Position 3661: 6.155514663772782e-06
Position 3169: 5.840970244972777e-06
Position 1817: 5.770207896566374e-06
Position 1104: 5.488493534118915e-06
Position 3674: 5.332216168888141e-06
Position 270: 4.6727609117162965e-06
Position 1791: 4.515314178775798e-06
Position 1330: 3.917678304721503e-06
Position 327: 3.4978730792329907e-06
Position 3155: 3.2673103015777824e-06
Position 4420: 3.024626627363924e-06
Position 888: 2.704432475769696e-06
Position 982: 2.6714319713184628e-06
Position 448: 2.4769136609349536e-06
Position 2936: 2.411724853835883e-06
Position 2625: 2.2340419646933938e-06
Position 4427: 2.083725532479401e-06
Position 1728: 2.014919904676715e-06
Position 1147: 1.7174358316775782e-06
Position 1292: 1.6965867474846363e-06
Position 5404: 1.642321433751688e-06
Position 608: 1.5412230777806232e-06
Position 4478: 1.2697610468961725e-06
Position 3482: 1.2443890607499452e-06
Position 2767: 9.721655804495986e-07
Position 3753: 9.618545553890431e-07
Position 546: 8.609678297213975e-07
Position 832: 7.445553678368769e-07
Position 3940: 7.084935637825208e-07
Position 3775: 6.534016350251708e-07
Position 150: 6.507354909918034e-07
Position 858: 6.424567116608888e-07
Position 207: 6.378168195674608e-07
Position 4385: 6.322593599268416e-07
Position 2060: 6.319908113940724e-07
Position 1825: 6.013627964055398e-07
Position 952: 5.447628972927324e-07
Position 3933: 5.257837859324806e-07
Position 1959: 4.704404522044984e-07
Position 3602: 4.64992495997286e-07
Position 444: 4.2538077234282013e-07
Position 252: 4.182635894033906e-07
Position 2548: 3.785970774472252e-07
Position 1945: 3.3845354768929574e-07
Position 3612: 2.637847671869502e-07
Position 375: 2.5439882047241215e-07
Position 1875: 2.5371847232239227e-07
Position 3596: 2.3554324322355446e-07
Position 237: 2.1395761671914042e-07
Position 228: 2.0602669706869946e-07
Position 81: 1.7846449120974967e-07
Position 471: 1.6836630530406684e-07
Position 2609: 1.3505682414529896e-07
Position 3444: 1.1768883898074408e-07
Position 1284: 1.0088378034505674e-07
Position 816: 8.751960120870111e-08
Position 1175: 8.75135690774068e-08
Position 4741: 7.59231066151947e-08
Position 153: 7.527480125990453e-08
Position 185: 5.676019996123019e-08
Position 714: 4.678015866666116e-08
Position 158: 3.51355039916261e-08
Position 89: 3.457441733401052e-08
Position 1113: 3.446381783980725e-08
Position 173: 2.883640383937004e-08
Position 2322: 1.0695371383224777e-08
Position 193: 9.440174969808806e-09
Position 3841: 6.708999612058654e-09
Position 124: 5.308109682324608e-09
Position 234: 3.856341379460425e-09
Position 1101: 1.5209750304519887e-09
Position 204: 1.4012491560306521e-09
Position 562: 1.32025787257722e-09
Position 4059: 1.6477166409429455e-10
Position 822: 1.4112555936566492e-10
Position 272: 5.0551521323076044e-11
Position 476: 3.8507117694938816e-11
Position 558: 3.665620237740566e-11
Position 377: 2.3938698107483944e-11
Position 795: 3.408355881800133e-14
Position 178: 1.71429550048797e-15
