Gene = Plap
Position 962: 2.588755383277211e-05
Position 1928: 2.385155686782261e-05
Position 1500: 2.2606777749095006e-05
Position 1393: 2.0225844269538734e-05
Position 203: 1.493634261197637e-05
Position 105: 1.2693072106009664e-05
Position 1238: 1.1695019136724607e-05
Position 978: 1.096909976691138e-05
Position 452: 1.002565590228467e-05
Position 2797: 8.474381737453404e-06
Position 693: 8.293629762371153e-06
Position 41: 6.909740044180834e-06
Position 424: 6.56971666392918e-06
Position 591: 2.5310296175104714e-06
Position 855: 2.2316111608671104e-06
Position 873: 2.0775740210244648e-06
Position 948: 1.754822169202236e-06
Position 1419: 1.1649940037515923e-06
Position 193: 5.63269112383186e-07
Position 1081: 5.128032238663285e-07
Position 1532: 4.812432139617186e-07
Position 1564: 4.805861792405223e-07
Position 1396: 3.899371795354222e-07
Position 1117: 3.494265652612138e-07
Position 1690: 3.185505042206939e-07
Position 810: 2.590692248500038e-07
Position 980: 2.1572829486805233e-07
Position 1615: 1.657622865806368e-09
Position 969: 3.0481345332369645e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2410: 0.7246154277610829
Position 834: 0.6294880328676312
Position 1726: 0.5228210646409811
Position 803: 0.2952162673064583
Position 1734: 0.14069824196149747
Position 3065: 0.08501002710600088
Position 540: 0.026981676749715296
Position 1698: 0.014056217604163911
Position 2039: 0.013614116303399844
Position 2957: 0.01358749417097297
Position 1984: 0.011065298065126912
Position 203: 0.008930708520898814
Position 1486: 0.007660329641551897
Position 165: 0.006367968841107037
Position 368: 0.005556816309736158
Position 2229: 0.005429601023712995
Position 994: 0.005304449410005265
Position 2029: 0.005279418891359668
Position 2852: 0.004658013108904478
Position 1090: 0.002022295487104091
Position 1509: 0.0017604030326954004
Position 2105: 0.001713593726147333
Position 2075: 0.001519502322251955
Position 1933: 0.0012150518332767
Position 1895: 0.0011913703208993188
Position 170: 0.0009595910189167426
Position 1615: 0.0009295834631949086
Position 406: 0.0007815150946364035
Position 2054: 0.0007535535095128882
Position 2629: 0.000749915929896792
Position 2431: 0.0007294134718857734
Position 1612: 0.0005666389643151867
Position 2375: 0.0005429736234818225
Position 2299: 0.0005416417183247165
Position 1535: 0.0005343116302278724
Position 2684: 0.00043928989029988876
Position 508: 0.00042800917497331836
Position 2123: 0.00038404979591058876
Position 77: 0.00036671100196087345
Position 560: 0.00026831090776264225
Position 415: 0.00022818980189203794
Position 1025: 0.00016113335176311675
Position 190: 0.00013487581405501856
Position 2523: 0.00012792150700391576
Position 1579: 0.00012310587859512486
Position 843: 0.00011937228291402017
Position 89: 0.0001083787484454799
Position 343: 0.0001064495892867663
Position 2446: 0.00010020499960590051
Position 2252: 7.958727773740567e-05
Position 1967: 7.279265252999486e-05
Position 1769: 6.935059648139575e-05
Position 3175: 4.861509008524439e-05
Position 2085: 4.542764577148329e-05
Position 1848: 4.3975150870912326e-05
Position 1390: 4.1085424403188656e-05
Position 1192: 3.572367135869004e-05
Position 1166: 3.317263976716132e-05
Position 960: 3.184185772463868e-05
Position 1137: 3.1065643090701325e-05
Position 632: 3.089789624297055e-05
Position 930: 2.5617161664294177e-05
Position 879: 2.3953183949467362e-05
Position 821: 2.236121575225587e-05
Position 1215: 2.007857450230284e-05
Position 873: 1.9152857857220287e-05
Position 1058: 1.9063152619668135e-05
Position 606: 1.751647768787853e-05
Position 1019: 1.5787680729509772e-05
Position 327: 1.4503330443540493e-05
Position 564: 1.0697930501796204e-05
Position 676: 9.272198565968855e-06
Position 3135: 8.807023986697549e-06
Position 810: 7.731996468889974e-06
Position 1200: 4.348227639421906e-06
Position 1131: 2.920477064245794e-06
Position 1374: 2.724315534102724e-06
Position 927: 2.6027890377328354e-06
Position 1415: 2.3599174087351925e-06
Position 569: 2.1170399846319438e-06
Position 899: 2.0169299218626685e-06
Position 521: 1.5546619109157587e-06
Position 578: 1.4928036908339283e-06
Position 1682: 1.1761876170951262e-06
Position 652: 1.1654299679661913e-06
Position 585: 7.366510316621322e-07
Position 684: 5.301607009917984e-07
Position 172: 4.4101615279135184e-07
Position 711: 3.8708193148972805e-07
Position 93: 3.533477777111938e-07
Position 1600: 3.420288485422527e-07
Position 611: 2.346530655085218e-07
Position 99: 9.91283422749008e-08
Position 102: 3.01484559341584e-08
Position 1197: 1.6765615087434515e-08
Position 729: 6.943481618434225e-09
Position 1308: 3.2613107312908744e-09
Position 1035: 2.754119324394636e-09
Position 468: 2.719760683938309e-09
Position 721: 6.994410192568367e-10
Position 105: 4.004172605669121e-10
Position 213: 3.925145212506394e-10
Position 1343: 2.2067168244845949e-10
