Gene = Grip71
Position 366: 1.5316385683886653e-05
Position 435: 1.5188996758851095e-05
Position 1951: 1.4351462355103138e-05
Position 1647: 1.3745436386851976e-05
Position 2067: 1.1563908203480317e-05
Position 450: 9.699735663346469e-06
Position 1805: 9.236589932644651e-06
Position 606: 8.506185023601247e-06
Position 609: 6.6373282424736665e-06
Position 1796: 6.282735669256874e-06
Position 724: 5.165662725360034e-06
Position 1886: 5.104631060547782e-06
Position 1035: 5.083473363738213e-06
Position 628: 4.581452445589959e-06
Position 1058: 4.4703123633830286e-06
Position 1051: 4.187367723326413e-06
Position 546: 3.623670303498447e-06
Position 348: 1.9419244676620354e-06
Position 509: 1.9370876799737863e-06
Position 597: 1.8658742649326036e-06
Position 877: 1.529703713936875e-06
Position 160: 4.677659160667345e-07
Position 265: 2.38774649358987e-07
Position 581: 1.690064973531879e-07
Position 1159: 1.622016458738138e-07
Position 271: 3.935834188036444e-08
Position 358: 3.8818152095167354e-08
Position 226: 2.7564259529889066e-08
Position 268: 1.796899193212321e-08
Position 437: 7.687812261510057e-09
Position 280: 6.306403604630561e-09
Position 181: 1.3561188613393956e-09
Position 646: 8.022200609771973e-11
Position 286: 2.575709036839797e-11
Position 282: 1.287293529189317e-12
Position 292: 2.771719129437714e-13
Position 420: 5.664017024511418e-14
Position 288: 1.5237070751151704e-16
Position 290: 4.03504525719451e-17
