Gene = eya
Position 599: 4.481926345724305e-06
Position 610: 3.954597646974858e-06
Position 19344: 3.878942406622148e-06
Position 491: 3.750506075970149e-06
Position 205: 3.5857057402290092e-06
Position 19358: 3.4270956623216187e-06
Position 337: 3.003426874035794e-06
Position 946: 1.6313717467605134e-06
Position 5: 1.5460081889112183e-06
Position 973: 1.3582538047108734e-06
Position 207: 1.3041888825077982e-06
Position 18603: 1.1212131007577553e-06
Position 18563: 9.262035613812404e-07
Position 32: 8.051069372533582e-07
Position 532: 7.869968033526958e-07
Position 1611: 7.791917297215873e-07
Position 1063: 7.021874548997034e-07
Position 838: 6.540706348212136e-07
Position 992: 4.223098607418298e-07
Position 565: 3.087632526938753e-07
Position 581: 2.839899674693899e-07
Position 586: 2.278386999391837e-07
Position 18493: 2.0567105090049127e-07
Position 431: 1.409940682156628e-07
Position 803: 9.473851560212576e-08
Position 379: 3.760330974701265e-08
Position 417: 2.5919988243110208e-08
Position 19018: 1.1230887260305188e-08
Position 402: 6.220221279868426e-09
Position 1190: 9.360613293585104e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16646: 0.9996953369323384
Position 18784: 0.9966592501698801
Position 18463: 0.9951215586478426
Position 14023: 0.3957854311399697
Position 3458: 0.22453483000316976
Position 3494: 0.18785860251504555
Position 3678: 0.09808489253544082
Position 17046: 0.09176534713538564
Position 19268: 0.08770874952042941
Position 5068: 0.04221760718045752
Position 4662: 0.03420976075928256
Position 622: 0.031691280740343206
Position 577: 0.03049025088494515
Position 14260: 0.02601750774231131
Position 14217: 0.024869526498471076
Position 2742: 0.02451137682976166
Position 812: 0.021573960718450382
Position 19160: 0.02055389091825866
Position 930: 0.01975301611578553
Position 4901: 0.018495584079851773
Position 1154: 0.01300584175627117
Position 3530: 0.011719270721924172
Position 348: 0.010600730261694943
Position 2296: 0.009463920648316254
Position 6751: 0.008891132961366099
Position 1232: 0.007097200989870708
Position 2578: 0.006614451012321896
Position 14188: 0.005800465409349369
Position 19479: 0.005631680129777692
Position 2107: 0.005597669324616968
Position 2560: 0.0052870600318934554
Position 3473: 0.004918128393026548
Position 2030: 0.0048299354020683374
Position 19502: 0.0047810932607861385
Position 776: 0.0044804177200108925
Position 19204: 0.004353719056554467
Position 725: 0.004214297591461726
Position 19142: 0.004204115778240169
Position 5264: 0.0037245554785119727
Position 696: 0.0036809316575842116
Position 19441: 0.003256815237219942
Position 18509: 0.00280182061783847
Position 667: 0.002781221219620979
Position 136: 0.002735766510621288
Position 5619: 0.0027043089657143964
Position 4850: 0.002611001082144932
Position 6489: 0.0023529693030367223
Position 4694: 0.001957588115624488
Position 19294: 0.001922771933551097
Position 3776: 0.0018705421834006937
Position 967: 0.0018582729392890398
Position 3187: 0.0018440231553675948
Position 19520: 0.0018202437274487304
Position 1195: 0.0016178943318273613
Position 5622: 0.0016023628516280753
Position 1471: 0.0015231552399067134
Position 379: 0.0014602173552720047
Position 13013: 0.0014172430547676124
Position 408: 0.0013985132650998378
Position 1773: 0.0013020315947799641
Position 5556: 0.0012894572712626182
Position 4064: 0.0012272861195851545
Position 337: 0.001219472484402942
Position 4377: 0.0012106502693420996
Position 19488: 0.0011158505680323937
Position 1342: 0.0010696850191179615
Position 6716: 0.001044936476475354
Position 5653: 0.000986764315330427
Position 3595: 0.0009231942170178588
Position 5851: 0.000921913083238662
Position 3855: 0.0008460018729122781
Position 3078: 0.0008151936814664626
Position 910: 0.0008137979594164511
Position 3699: 0.0007675541203913736
Position 1542: 0.0007497158531068523
Position 260: 0.000699252115259035
Position 411: 0.0006105665286501496
Position 1865: 0.0006031416868068088
Position 1313: 0.0005520262372471605
Position 942: 0.0005461675387576999
Position 1321: 0.0005293272268695429
Position 19276: 0.0004905150070689626
Position 2700: 0.00047480319248644967
Position 571: 0.00045804410879969696
Position 4152: 0.00036406024870485465
Position 2917: 0.000360313065938504
Position 5597: 0.00032779940475558846
Position 3518: 0.00029610397233786824
Position 365: 0.0002894848554755683
Position 4905: 0.00026026694069632064
Position 1516: 0.0002372712489094283
Position 1945: 0.00022929192740142273
Position 868: 0.00018490201547001622
Position 4132: 0.00016489708521820202
Position 4468: 0.00015568508303090428
Position 19228: 0.0001481527337698537
Position 2510: 0.0001431435975980119
Position 3050: 0.0001266232562386944
Position 19526: 0.0001194492224637545
Position 838: 0.00010596249052592631
Position 19092: 9.828582271147402e-05
Position 307: 8.722251312045402e-05
Position 1282: 8.196426359418907e-05
Position 19281: 8.022695296517856e-05
Position 835: 7.378862138006144e-05
Position 1681: 7.123602001776282e-05
Position 973: 6.440375522516347e-05
Position 19213: 5.504974242546263e-05
Position 1236: 5.253130472645712e-05
Position 18920: 5.050101226833938e-05
Position 19358: 4.901996289136178e-05
Position 5639: 4.900841078752841e-05
Position 700: 4.1239759467133906e-05
Position 3125: 3.449276022534795e-05
Position 19344: 3.0812444875878434e-05
Position 18831: 2.3897636842131874e-05
Position 992: 2.3056746647410658e-05
Position 19412: 2.0180699163581285e-05
Position 714: 1.8857827741446934e-05
Position 1896: 1.8750653793944142e-05
Position 2655: 1.6211634398188337e-05
Position 703: 1.3789552301693486e-05
Position 3564: 1.3646297992110764e-05
Position 949: 1.3434457065147258e-05
Position 19490: 1.2464336941727243e-05
Position 1057: 1.0906967785591948e-05
Position 5075: 1.0612231826151076e-05
Position 1024: 8.813336314762193e-06
Position 984: 8.768128257903618e-06
Position 3240: 7.546182055411053e-06
Position 3287: 4.840321154698688e-06
Position 888: 4.271306269951515e-06
Position 856: 3.5134109958366435e-06
Position 3401: 3.3112641938168095e-06
Position 3306: 2.952845247145076e-06
Position 2167: 2.6996098061833803e-06
Position 2305: 2.431555179878023e-06
Position 1818: 2.0667555144733157e-06
Position 879: 1.980424506443159e-06
Position 1063: 1.894474983335202e-06
Position 1108: 1.776220300551446e-06
Position 1039: 1.5641654885568252e-06
Position 550: 1.330035936703108e-06
Position 2084: 1.1856895108838986e-06
Position 1004: 1.0719458125582758e-06
Position 423: 7.412375490268366e-07
Position 18753: 7.225559762784873e-07
Position 996: 4.7534463564097963e-07
Position 439: 4.039821117934112e-07
Position 2803: 2.8748775495036016e-07
Position 727: 2.3352363221480023e-07
Position 1072: 1.8588023893811084e-07
Position 1104: 1.8486755963508905e-07
Position 956: 1.3270608321057367e-07
Position 1529: 1.0860681749866856e-07
Position 946: 1.033845393253717e-07
Position 239: 6.049116729343383e-08
Position 445: 5.6725998923337395e-08
Position 1118: 8.160952491012028e-09
Position 451: 1.1271760860220957e-09
Position 528: 1.1092771646177104e-09
Position 457: 7.95549562848106e-10
Position 89: 7.45115430369549e-10
Position 431: 3.0226840692648143e-10
Position 63: 2.1273656152765865e-10
Position 10081: 1.785722452260689e-10
Position 539: 1.1864332614134848e-10
Position 367: 8.611926064395157e-11
Position 532: 7.504614038700393e-11
Position 8190: 2.4515350017979708e-11
Position 8951: 2.1011617683405084e-11
Position 7167: 6.862412534782712e-12
Position 454: 5.024999499579361e-12
Position 116: 4.3796700071887456e-14
Position 65: 1.459191434708153e-17
