Gene = sowah
Position 1727: 0.0025845960726728987
Position 1735: 0.002375521839380763
Position 34802: 0.002312871439571813
Position 1754: 0.0021947934961016858
Position 492: 0.0021587883116009395
Position 34679: 0.0021388724075562986
Position 2016: 0.002123925951300622
Position 1463: 0.0020801701804607016
Position 32573: 0.0018832690839730379
Position 1943: 0.0018296596173613161
Position 15024: 0.0016511976956592052
Position 1124: 0.0016068792733310456
Position 461: 0.0015808417487560382
Position 4171: 0.0015169179655727966
Position 20860: 0.0014716754879662392
Position 31369: 0.0013755798502270342
Position 33049: 0.0012836782337633348
Position 1062: 0.0012599947075115363
Position 21040: 0.0011877602533785362
Position 6452: 0.001081910498329999
Position 5036: 0.0010798015960748278
Position 510: 0.0010755283045994928
Position 4083: 0.0010520659755476132
Position 1475: 0.001040697944123468
Position 700: 0.0009986232136166447
Position 33431: 0.000879055256550895
Position 34454: 0.0008224510530030593
Position 437: 0.000807882786493298
Position 38: 0.0007841195633947001
Position 20867: 0.0007838129039239732
Position 3441: 0.0007756164129412164
Position 32510: 0.0007531969552502766
Position 2421: 0.0006575148235838686
Position 32963: 0.0006450492954335654
Position 2826: 0.0006282812572039315
Position 3993: 0.0005928162397849522
Position 709: 0.0005902404885613892
Position 33600: 0.0005815828222917151
Position 33067: 0.0005187881548823146
Position 25: 0.0005172295971145049
Position 188: 0.0005159282676008545
Position 884: 0.000514418700395936
Position 3460: 0.0004921427244577179
Position 244: 0.0004508258562970218
Position 32720: 0.00041337323593239523
Position 34194: 0.0004047061898433696
Position 1128: 0.00038213311978811074
Position 1486: 0.00037457521683733225
Position 31240: 0.0003739715023351382
Position 1022: 0.0003532769504280448
Position 6126: 0.00032629374806568786
Position 14660: 0.0003241028118313886
Position 34522: 0.00031941155214173524
Position 33572: 0.0002950387090333692
Position 2816: 0.00028007655762314507
Position 5293: 0.0002652845267111628
Position 34888: 0.000265232356330286
Position 32: 0.00026517142547007196
Position 34257: 0.00026054451351014037
Position 21286: 0.00025935777499947545
Position 3638: 0.00025873476086588613
Position 32478: 0.00025734241315039956
Position 5297: 0.0002489251546369941
Position 21206: 0.0002311654047181499
Position 33061: 0.00021729719378908512
Position 17: 0.0001745360350152296
Position 34449: 0.0001535320607386569
Position 34696: 0.00015312509179139926
Position 34475: 0.00014625110146391026
Position 8: 0.00013853650040640414
Position 14557: 0.00012915178879145485
Position 32518: 0.00011590686094331462
Position 87: 0.00010955501069450918
Position 42: 9.037379381471361e-05
Position 141: 8.973792314189622e-05
Position 14471: 8.470273383047447e-05
Position 34741: 7.894171905796062e-05
Position 34796: 7.592113350586494e-05
Position 34345: 6.183797175924349e-05
Position 1750: 6.121299726228903e-05
Position 235: 5.190243440200915e-05
Position 34377: 4.2814500005696705e-05
Position 34101: 4.131075592344924e-05
Position 770: 3.70150744095202e-05
Position 914: 2.9219069825783176e-05
Position 34683: 2.814286394961932e-05
Position 9375: 2.5695175120605524e-05
Position 1333: 2.516577951619813e-05
Position 1186: 2.443876182468516e-05
Position 12993: 2.4229690760421493e-05
Position 9291: 2.24272040036392e-05
Position 1183: 2.186271243683391e-05
Position 1571: 2.1709485521474165e-05
Position 11534: 1.9070325963105925e-05
Position 10202: 1.8283759462173503e-05
Position 14569: 1.707788057643502e-05
Position 242: 1.632120786685161e-05
Position 34874: 1.4468498300387771e-05
Position 748: 1.3963777654203898e-05
Position 10403: 1.2352746263152151e-05
Position 4813: 1.176604464590292e-05
Position 34744: 1.171957997071161e-05
Position 34187: 1.04013150215202e-05
Position 10106: 9.301691047574737e-06
Position 1339: 9.23680594359207e-06
Position 798: 8.770396953475596e-06
Position 275: 8.185949307576018e-06
Position 10: 7.892913160318262e-06
Position 34564: 6.6786186944256994e-06
Position 1364: 6.668225524408345e-06
Position 2613: 5.761753347552522e-06
Position 34892: 5.373795934561211e-06
Position 1256: 5.180183550068355e-06
Position 45: 5.15125286149392e-06
Position 9919: 4.489562777421811e-06
Position 9560: 3.997537470990452e-06
Position 949: 3.877886000258603e-06
Position 248: 3.83736557985914e-06
Position 14259: 3.611879570140781e-06
Position 163: 3.228889524141414e-06
Position 1416: 3.092619027261891e-06
Position 1068: 2.9330972936412786e-06
Position 412: 2.8406576933908175e-06
Position 77: 2.8166072107331663e-06
Position 829: 2.772416119871078e-06
Position 1319: 2.3386075909205784e-06
Position 9974: 2.2883777978976095e-06
Position 1466: 2.1144240884075e-06
Position 151: 1.727230292442992e-06
Position 2542: 1.648949076950626e-06
Position 2234: 1.5530015302924466e-06
Position 2022: 1.4857953236743593e-06
Position 47: 1.2842670950228986e-06
Position 2034: 1.2388875515148473e-06
Position 2080: 1.134557871869927e-06
Position 1166: 1.0777150889064214e-06
Position 476: 7.119017316660716e-07
Position 223: 6.171895344165137e-07
Position 599: 5.723475814167438e-07
Position 9388: 5.582747683285921e-07
Position 1235: 5.21603088213937e-07
Position 2245: 4.766415179341948e-07
Position 704: 4.719215391961681e-07
Position 2318: 4.618906386040145e-07
Position 99: 3.97104290381463e-07
Position 69: 3.1591250113744586e-07
Position 34385: 3.0329399711298906e-07
Position 34388: 2.5713182998881365e-07
Position 9340: 2.2174202214366793e-07
Position 464: 1.7626895975942304e-07
Position 8527: 1.740701213688419e-07
Position 1108: 1.5311127501446146e-07
Position 32622: 1.3598238003400722e-07
Position 79: 9.78529676322715e-08
Position 32762: 8.352306371103105e-08
Position 8283: 7.873621287097191e-08
Position 33145: 7.369251374015623e-08
Position 128: 6.634150794080161e-08
Position 34243: 5.093180513374886e-08
Position 32639: 4.489503595352631e-08
Position 1070: 4.454850770052278e-08
Position 121: 3.1022716668304775e-08
Position 8966: 1.1874215851860827e-08
Position 1098: 1.0067999838551862e-08
Position 32876: 8.045886515737462e-09
Position 8800: 8.03196487296681e-09
Position 581: 3.480982244923728e-09
Position 7632: 2.0667428610277076e-09
Position 8145: 1.6857272059013586e-09
Position 1228: 4.027187381279385e-10
Position 382: 3.941777229101518e-10
Position 371: 2.3902711770246924e-10
Position 33165: 2.1682333708395936e-10
Position 32555: 2.1048040079271267e-10
Position 33006: 2.0728085081956015e-10
Position 307: 1.9885381326197645e-12
Position 321: 2.3641110129239476e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 31164: 0.998633230862521
Position 34053: 0.99466212434691
Position 7502: 0.9909256774750902
Position 32395: 0.9698444558405385
Position 341: 0.9338744052506495
Position 33965: 0.7468601943825287
Position 31512: 0.5310517213172278
Position 20731: 0.3489723427487834
Position 32079: 0.3337139340928029
Position 33500: 0.21236141852083412
Position 21057: 0.2040388178908864
Position 33853: 0.05366458167470887
Position 4262: 0.04513747319168943
Position 31943: 0.043982560260360376
Position 24045: 0.037590279184759164
Position 3522: 0.036785459534141515
Position 31737: 0.03555384852526268
Position 34549: 0.034201525391101446
Position 33730: 0.0295509729230935
Position 1546: 0.02864759492903397
Position 32636: 0.026457585894974427
Position 33113: 0.026136368354282253
Position 20683: 0.024392220297461333
Position 31354: 0.01902974645508637
Position 1416: 0.017928355009953604
Position 7031: 0.016849486809203493
Position 3499: 0.016505484703086225
Position 1569: 0.015466892145254721
Position 14741: 0.01354914704800459
Position 33710: 0.012955042849162959
Position 223: 0.012716840315916886
Position 32351: 0.012488965464681116
Position 1296: 0.010310596076568633
Position 25787: 0.009451235931624105
Position 21950: 0.00921720514304741
Position 31449: 0.009104852757392066
Position 21089: 0.00907991509475858
Position 10634: 0.008366027209339452
Position 33881: 0.008293108513186875
Position 6616: 0.008090896690512507
Position 21907: 0.007924901322420316
Position 4640: 0.007673980396862612
Position 33405: 0.007325991737920146
Position 33744: 0.00668762643470194
Position 5553: 0.005375438612475503
Position 31965: 0.005174000855107478
Position 32558: 0.005038256313190146
Position 3284: 0.004965336961910162
Position 3914: 0.004327857428524683
Position 2657: 0.004314665939340228
Position 31694: 0.004282036916866226
Position 7352: 0.004145917921699105
Position 1273: 0.003950008472083851
Position 25609: 0.0038731386845827142
Position 20801: 0.003759938682280246
Position 2790: 0.003735360798569421
Position 3972: 0.0036606717860867195
Position 33164: 0.0036133565498233646
Position 33522: 0.003471982421223901
Position 4742: 0.003318928241920247
Position 1826: 0.0032595238230524975
Position 3212: 0.003185377049239655
Position 2701: 0.003103316188910946
Position 14367: 0.003013256750392018
Position 1183: 0.003001360031654299
Position 1378: 0.002970513995980526
Position 20759: 0.002898018526774571
Position 10349: 0.0027370929590343363
Position 1575: 0.0025374810155882354
Position 1202: 0.0024709165444802635
Position 34856: 0.0024407961983405626
Position 4887: 0.002348923234896425
Position 34944: 0.002336128327089683
Position 1376: 0.002294164900285331
Position 1540: 0.00220028321978022
Position 15588: 0.0021628724324681994
Position 2196: 0.0020534763168673226
Position 7355: 0.0019076517234503042
Position 31532: 0.0018697452004349966
Position 4073: 0.0017441869322359252
Position 1626: 0.0016831973121555189
Position 3737: 0.0015464277696593796
Position 31989: 0.001356175160035149
Position 2495: 0.0012358161198897232
Position 31713: 0.0012146021380283767
Position 32109: 0.0012124721115980659
Position 21340: 0.001150585067741607
Position 10054: 0.001112508324666057
Position 19624: 0.0010398861601741939
Position 6669: 0.0009720570951067073
Position 4622: 0.0009653187479146853
Position 4669: 0.0009298337402478548
Position 4349: 0.000867227438055449
Position 87: 0.0008651590523518877
Position 33665: 0.0007759012954695159
Position 14142: 0.0007355942286232114
Position 34573: 0.0006542619948264677
Position 6342: 0.0006531948379892223
Position 99: 0.0005835026577868774
Position 34748: 0.0005824276976226152
Position 4224: 0.0005716147301864304
Position 32745: 0.0005424399245698306
Position 3696: 0.0005137921410725386
Position 2066: 0.0005136194359644766
Position 596: 0.0004635753289297364
Position 34576: 0.0004468374883665672
Position 77: 0.00042803329250566056
Position 2679: 0.0004265042144573284
Position 34888: 0.0003975262186891776
Position 1093: 0.0003963886969315468
Position 5482: 0.000385005500399871
Position 1638: 0.0003258480837385366
Position 9495: 0.0003167855247970714
Position 34598: 0.000307814049863009
Position 14334: 0.0002900507506140178
Position 872: 0.00026681078671122614
Position 34999: 0.0002634121518969093
Position 2522: 0.0002610363545203492
Position 3949: 0.00023282322404141723
Position 4373: 0.0002260000543163602
Position 34839: 0.00021188239489847467
Position 32585: 0.00020771849013109082
Position 33625: 0.00019652574265665044
Position 887: 0.0001954294599255394
Position 8706: 0.0001938389138664143
Position 10199: 0.00017737619654793687
Position 15629: 0.00017313050233904822
Position 1789: 0.00016583857376881511
Position 10959: 0.0001653455264069582
Position 394: 0.0001638117255232228
Position 3859: 0.00015738815439448922
Position 460: 0.00015635678236638093
Position 14802: 0.00013949672760373962
Position 8415: 0.0001345012813965341
Position 2223: 0.00013339174075090865
Position 34753: 0.00012306567972076676
Position 616: 0.00011231637191194127
Position 34062: 0.00011185609146603542
Position 817: 0.00010618482757821373
Position 1794: 0.00010431484632224962
Position 850: 0.00010216690062101498
Position 14890: 0.000101163353461291
Position 3017: 9.997783543302295e-05
Position 834: 9.71424710707817e-05
Position 7083: 9.70123857002676e-05
Position 983: 9.553653650865703e-05
Position 34345: 8.355781554420003e-05
Position 21063: 8.051152676290413e-05
Position 32353: 8.013691382853839e-05
Position 6987: 7.9844407630922e-05
Position 33239: 7.717571489002214e-05
Position 6971: 7.126172822718234e-05
Position 34241: 7.032365932197077e-05
Position 2594: 7.019310329223109e-05
Position 667: 6.616139470769815e-05
Position 364: 6.184333899118556e-05
Position 2213: 5.838277783653532e-05
Position 34357: 5.329849831236535e-05
Position 1128: 5.206301268579861e-05
Position 34613: 4.6283145526436724e-05
Position 34445: 4.534306421401872e-05
Position 9154: 4.246391562375105e-05
Position 32397: 3.9203207692915394e-05
Position 9012: 3.596603731428508e-05
Position 10083: 3.110410835303654e-05
Position 34385: 3.0257589520048634e-05
Position 34903: 2.440203100818036e-05
Position 34109: 1.923612504583904e-05
Position 12671: 1.4917947153053738e-05
Position 6919: 1.386764095958555e-05
Position 11217: 1.0389276549723187e-05
Position 1466: 9.611046023360162e-06
Position 34106: 9.090938940896292e-06
Position 288: 7.163194382891752e-06
Position 430: 6.5010338993982405e-06
Position 32604: 5.292247014963085e-06
Position 8256: 5.080308955289054e-06
Position 553: 4.915879279806428e-06
Position 1679: 4.689515120743207e-06
Position 12723: 4.557009368815274e-06
Position 2080: 3.982949699023796e-06
Position 12551: 3.8004368566916667e-06
Position 32196: 3.419461721419549e-06
Position 622: 3.333929346335696e-06
Position 1473: 2.883026780469775e-06
Position 3993: 2.81290594057156e-06
Position 118: 2.786650431233963e-06
Position 1758: 2.6518264853389174e-06
Position 11147: 2.4713521278126826e-06
Position 1937: 2.4092035769367956e-06
Position 784: 2.2821609522225835e-06
Position 11328: 1.996121329811726e-06
Position 8086: 1.977235328589326e-06
Position 613: 1.911435778388658e-06
Position 3554: 1.6699498056205607e-06
Position 549: 1.6671990372835554e-06
Position 1204: 1.6304561262663097e-06
Position 6998: 1.1653139605471247e-06
Position 8576: 1.1116629867495042e-06
Position 1656: 1.0277035327808153e-06
Position 912: 9.736919723383553e-07
Position 11863: 9.542973818608182e-07
Position 1253: 8.966090264993758e-07
Position 109: 8.469022887946588e-07
Position 8855: 7.274509710527054e-07
Position 1423: 7.200716675119539e-07
Position 32816: 7.147364463006573e-07
Position 8095: 6.452243327255784e-07
Position 7783: 6.214594912020075e-07
Position 787: 5.800420623723123e-07
Position 7717: 5.658462805232116e-07
Position 9092: 5.560048056458767e-07
Position 8671: 5.38687074138913e-07
Position 412: 5.039928173891707e-07
Position 9408: 5.025178368900553e-07
Position 400: 4.738291541295389e-07
Position 680: 4.685680156324746e-07
Position 2121: 4.2077034037613974e-07
Position 7694: 3.96899229191153e-07
Position 202: 3.62399179540216e-07
Position 7864: 2.9276264916374027e-07
Position 8632: 2.8155082845199284e-07
Position 169: 2.6401813278809857e-07
Position 1463: 2.499150571614872e-07
Position 193: 2.439761276732635e-07
Position 409: 2.421635028282428e-07
Position 1765: 1.9835539912373277e-07
Position 91: 1.9225531203030003e-07
Position 730: 1.773639457420846e-07
Position 736: 1.5400391412579118e-07
Position 1845: 1.4614855179033956e-07
Position 856: 1.439690337156283e-07
Position 510: 1.3161709892245e-07
Position 121: 1.1298066072855375e-07
Position 637: 1.1007551238608988e-07
Position 1580: 8.596885578795115e-08
Position 346: 7.772260750391572e-08
Position 136: 7.632476772551716e-08
Position 355: 6.433660230460553e-08
Position 7861: 5.512590323706649e-08
Position 956: 5.14452308143953e-08
Position 7739: 3.6820039015758814e-08
Position 634: 3.3150107160783404e-08
Position 1212: 2.8849369182285376e-08
Position 959: 2.653855397377196e-08
Position 727: 1.321702352693077e-08
Position 163: 1.091567486730864e-08
Position 10287: 1.0485944949658208e-08
Position 733: 9.20286682670625e-09
Position 231: 8.084566580560106e-09
Position 922: 7.614468675913839e-09
Position 709: 3.6930530554628595e-09
Position 988: 2.4030696372750066e-09
Position 1147: 2.3794000911449392e-09
Position 919: 2.062672840713527e-09
Position 502: 2.0363340342334313e-10
Position 715: 1.6286165250601039e-10
Position 5402: 2.4522501903830137e-11
Position 6146: 2.129109156734186e-11
Position 5692: 6.632640957705254e-12
Position 235: 8.539008625681641e-14
