Gene = l(3)02640
Position 1014: 0.00025376838481337325
Position 2047: 0.00025326722198330435
Position 1286: 0.00022715778494565838
Position 2327: 0.00020053643283870766
Position 2030: 0.00019379585251654615
Position 3034: 0.00019300195042479815
Position 3125: 0.00018873736132056593
Position 469: 0.00018451108319005431
Position 3945: 0.00017772516431732008
Position 363: 0.00017501919930765173
Position 3102: 0.00016701533477535063
Position 2750: 0.00015017246213349362
Position 3969: 0.00013897495716625613
Position 1261: 0.00011883622874874881
Position 2528: 0.0001182465618494751
Position 3031: 0.00011254820605999201
Position 2233: 0.00010992401250746693
Position 2938: 0.00010537491937956103
Position 743: 0.00010391014632437755
Position 3847: 0.0001034743010559851
Position 2540: 9.703669601021684e-05
Position 1096: 9.417974658292085e-05
Position 4012: 9.323534572133411e-05
Position 2742: 8.917311527110228e-05
Position 1836: 8.758306903207717e-05
Position 369: 8.745752532850545e-05
Position 1554: 8.293865730045817e-05
Position 1551: 7.430998516223659e-05
Position 1877: 7.383923647735386e-05
Position 3798: 7.220822924522801e-05
Position 1347: 6.912517796935312e-05
Position 3051: 5.757960481548226e-05
Position 3368: 5.697095642374992e-05
Position 2331: 5.3490582860252065e-05
Position 2856: 5.107537830264445e-05
Position 3814: 4.630891493464125e-05
Position 1338: 4.269180122788269e-05
Position 1814: 4.180456025413658e-05
Position 4154: 3.877884020302067e-05
Position 3884: 3.287542614926392e-05
Position 3450: 2.6999031847416502e-05
Position 3181: 2.645614285182097e-05
Position 1271: 2.5935383160654194e-05
Position 4018: 2.4396566441112583e-05
Position 4478: 2.2967987706248542e-05
Position 1327: 2.1775490691798182e-05
Position 2994: 1.8855541270650217e-05
Position 4519: 1.8237315062199727e-05
Position 3365: 1.7502858336808692e-05
Position 138: 1.2730565109973822e-05
Position 740: 1.0836337214758978e-05
Position 901: 8.792926199590778e-06
Position 2246: 8.320813671409826e-06
Position 2811: 7.907637375331134e-06
Position 3228: 7.095108243274903e-06
Position 3255: 6.618440290390461e-06
Position 2832: 5.589169581576776e-06
Position 2941: 4.68732168967654e-06
Position 2977: 2.033205958494531e-06
Position 906: 1.6387428568059511e-06
Position 94: 9.084695984566042e-07
Position 1099: 7.143022621992628e-07
Position 1114: 6.746329359845184e-07
Position 716: 3.994577791814758e-07
Position 965: 3.277164375698383e-07
Position 399: 2.6984661783068326e-07
Position 654: 9.53203228734154e-08
Position 393: 6.796893444843742e-08
Position 414: 6.67018306364769e-08
Position 664: 4.7909479059130456e-08
Position 1111: 3.2885514239950224e-08
Position 701: 1.482917367638068e-08
Position 1207: 4.4774968519988635e-09
Position 101: 3.5048949001124335e-09
Position 648: 1.0191934247774896e-10
Position 343: 4.419331498734076e-11
Position 668: 2.99010160116888e-11
Position 395: 2.7013508049034003e-12
Position 404: 2.1562606069991245e-13
Position 422: 7.229196252537172e-14
Position 660: 3.7513363625148997e-17
