Gene = ssp2
Position 69: 2.9887030376703716e-07
Position 584: 2.9650064008879243e-07
Position 521: 2.644972767048282e-07
Position 393: 2.0132620685097815e-07
Position 1012: 1.6720148966423288e-07
Position 1152: 1.5095163418359403e-07
Position 7074: 9.663930981993441e-08
Position 369: 8.346688546987383e-08
Position 661: 4.463893086537151e-08
Position 349: 2.5081906713747786e-08
Position 496: 2.025591235683187e-08
Position 479: 1.885810765500449e-08
Position 553: 1.7124544853642683e-08
Position 538: 2.1262125184213654e-09
Position 593: 8.141201652918599e-10
Position 931: 3.9251181373553893e-10
Position 687: 1.1185535609339184e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5958: 0.9953271455377749
Position 3557: 0.9142222284389422
Position 6217: 0.755913525652795
Position 241: 0.5321637094689677
Position 5700: 0.4631060364517394
Position 3329: 0.2904902995225992
Position 2723: 0.22177028782650537
Position 320: 0.2005848417124401
Position 2571: 0.19655083448471558
Position 5310: 0.162538771965019
Position 4484: 0.12507312989925215
Position 484: 0.11994349979018716
Position 4369: 0.11425075322711432
Position 6603: 0.10543224747739767
Position 5519: 0.07146720141834374
Position 270: 0.07093178161020229
Position 2857: 0.051908204743516054
Position 4115: 0.04863900137568164
Position 3443: 0.04678779614764662
Position 4873: 0.03521618235867988
Position 6577: 0.03363116614163162
Position 6331: 0.029055531094975263
Position 7686: 0.02529395932364485
Position 3115: 0.0244659176884816
Position 7184: 0.02315605181139638
Position 7587: 0.0224514094529722
Position 4131: 0.02167572293615562
Position 1426: 0.02083441440845051
Position 3005: 0.018503800369137405
Position 6230: 0.018274173289711548
Position 5107: 0.018001504295414406
Position 1408: 0.017847898723287434
Position 703: 0.01774950058665945
Position 3051: 0.01737389878586222
Position 4098: 0.017302172859252316
Position 6246: 0.01721291956134737
Position 2984: 0.014819999609763882
Position 3397: 0.014669448358011077
Position 4174: 0.014516386437772269
Position 366: 0.013891859984860576
Position 5573: 0.01355870589293064
Position 1984: 0.012229021111414424
Position 7442: 0.01051408956813571
Position 7233: 0.008835706127908002
Position 2729: 0.008734952302098656
Position 4694: 0.0084258187256844
Position 6825: 0.008231912720642517
Position 6170: 0.007896133914921749
Position 1140: 0.00785254982466877
Position 6765: 0.007452159976954352
Position 496: 0.007360425621589679
Position 6608: 0.007322374570190231
Position 2027: 0.00663768399342709
Position 5102: 0.0064825101229472005
Position 7836: 0.006150087171410558
Position 2539: 0.0059131804225138725
Position 4593: 0.005249112312780992
Position 6743: 0.005165927250662147
Position 7817: 0.0047554542922726255
Position 1282: 0.004462826641530452
Position 2205: 0.0043214844955597916
Position 3336: 0.0042684850299649435
Position 2839: 0.004257292004968161
Position 2476: 0.00425252118457143
Position 3836: 0.003961889528698806
Position 1108: 0.0038729460628459007
Position 3088: 0.003766883356159447
Position 2214: 0.00370532135439398
Position 3062: 0.0035941878911636056
Position 6313: 0.0035526944386351286
Position 5980: 0.003093871426104423
Position 369: 0.002918426233699685
Position 6304: 0.0028421382642293247
Position 3164: 0.0026769405653494357
Position 4337: 0.002628825129828868
Position 2183: 0.0025940217239158576
Position 3092: 0.002461042163843969
Position 3224: 0.002398581173287677
Position 3481: 0.002354768411107531
Position 3017: 0.0023384622748482504
Position 2536: 0.002232540590966774
Position 7667: 0.0021409116217795095
Position 7504: 0.002084269289961018
Position 3011: 0.0020373844316406604
Position 2362: 0.0020235530226181573
Position 1649: 0.0018450726840573393
Position 2309: 0.0018034955840993433
Position 817: 0.0017329653085432974
Position 2608: 0.001694035551240415
Position 2519: 0.001329079527405066
Position 6900: 0.0012001686208509504
Position 5489: 0.0011207596419755591
Position 2145: 0.0011166685242025448
Position 7271: 0.00111583526383178
Position 7361: 0.0010982610841009115
Position 2428: 0.0010745328934954098
Position 4200: 0.0010332335584458813
Position 7396: 0.000991310855731774
Position 6686: 0.0009422000102337528
Position 4068: 0.0008677196614014661
Position 1037: 0.0008605129860193856
Position 4021: 0.0008134270591056983
Position 6418: 0.0007612210213106837
Position 4460: 0.0007259399682497039
Position 414: 0.0007152068830045822
Position 2037: 0.0007148633853229209
Position 4699: 0.0006961649949298322
Position 5324: 0.0006945531492852202
Position 7743: 0.0006392127184947425
Position 1954: 0.0006376892624021576
Position 7593: 0.0006361864692670383
Position 2389: 0.0006189019316573604
Position 1086: 0.0005917304361540399
Position 4554: 0.0005834543047500724
Position 274: 0.0005823292097467594
Position 1214: 0.0005763800083776014
Position 1220: 0.0005711183961057784
Position 1051: 0.0005690612601738934
Position 2244: 0.0005605533434636987
Position 6705: 0.000554861822685564
Position 7149: 0.00048074520320853787
Position 6074: 0.0004106573830290104
Position 4646: 0.00040530970912325693
Position 6625: 0.0003998513487095962
Position 6355: 0.0003654862227169646
Position 7163: 0.00036048295600960673
Position 974: 0.0003393150563794474
Position 3541: 0.000334843615438128
Position 6423: 0.000322888198663257
Position 2467: 0.00030513548887384283
Position 6536: 0.0002932711789337191
Position 603: 0.0002820626282442766
Position 629: 0.00027694287395724963
Position 6262: 0.00026243622561370963
Position 7031: 0.0002393719719329114
Position 7552: 0.00023914313052194626
Position 4218: 0.0002076101546034414
Position 3865: 0.00019312602267019377
Position 1765: 0.00016597576373412752
Position 399: 0.00013854474713036815
Position 1155: 0.00013452600397414655
Position 6444: 0.00013272909844655502
Position 90: 0.00012629798371448887
Position 1152: 0.00011200767203888099
Position 6273: 0.00010723887333766673
Position 1510: 0.00010516937169891764
Position 1091: 0.00010076998885628593
Position 6635: 9.540204501004527e-05
Position 7279: 9.180314152247476e-05
Position 4373: 9.159617738254734e-05
Position 732: 9.045424013508891e-05
Position 3803: 7.755424715926235e-05
Position 567: 7.501040693834762e-05
Position 1525: 7.466195721984235e-05
Position 553: 7.086825750199516e-05
Position 1791: 6.438184881598932e-05
Position 7747: 6.188107355265195e-05
Position 6034: 5.685127941772377e-05
Position 661: 5.1530975650761864e-05
Position 547: 4.4325768199273175e-05
Position 894: 2.957431938243255e-05
Position 3886: 2.953071297061337e-05
Position 821: 2.7956547915240327e-05
Position 3756: 2.3857162957208568e-05
Position 1589: 2.3689531673523492e-05
Position 1248: 2.2125922046861943e-05
Position 584: 2.15538608044788e-05
Position 1012: 1.8960119616177187e-05
Position 4613: 1.8764525358655706e-05
Position 4243: 1.6548648088294265e-05
Position 1309: 1.6011854354962183e-05
Position 336: 1.5482876101579506e-05
Position 1744: 1.3351076890280072e-05
Position 1477: 6.708052058280139e-06
Position 916: 6.459312212279078e-06
Position 1786: 5.445357948892714e-06
Position 931: 4.815637773255802e-06
Position 1485: 4.242005561665858e-06
Position 1577: 4.027701849850592e-06
Position 102: 1.1688772887848206e-06
Position 985: 1.0884454681696292e-06
Position 6346: 8.912243265519853e-07
Position 387: 5.839826652495371e-07
Position 116: 4.7065817022282873e-07
Position 1158: 3.117641665393178e-07
Position 112: 1.5964749614733688e-07
Position 375: 9.518445541990042e-08
Position 762: 5.305494098546613e-08
Position 581: 4.086151687142278e-08
Position 194: 2.879340384372443e-08
Position 276: 2.174180438238811e-08
Position 124: 1.8338797925748455e-08
Position 175: 1.3728572316972445e-08
Position 426: 8.300274886277697e-09
Position 1566: 2.5066617033070824e-09
Position 432: 2.0507539066440977e-09
Position 166: 1.297500487268286e-10
