Gene = l(2)37Cd
Position 210: 1.1550202502386023e-07
Position 460: 1.0514104630741043e-07
Position 1267: 1.0201984261723895e-07
Position 595: 1.0142947868593779e-07
Position 1198: 7.682866024159336e-08
Position 726: 4.430437988445084e-08
Position 937: 3.675408121816869e-08
Position 485: 3.3833460381743214e-08
Position 757: 2.7279480258462138e-08
Position 15: 1.784880038958043e-08
Position 1477: 1.2585910129565196e-08
Position 1086: 1.1111840210856629e-08
Position 289: 9.855369360676322e-09
Position 696: 6.1866514330094025e-09
Position 766: 2.4139609555369875e-09
Position 713: 1.6454099038777942e-09
Position 291: 1.595313500337471e-09
Position 1184: 3.2473584765740587e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 453: 0.9889933595018991
Position 194: 0.9768301691025011
Position 710: 0.9176290307347944
Position 1076: 0.10145517244372487
Position 681: 0.038420983071336366
Position 2017: 0.02779308470749105
Position 1777: 0.011167871736575527
Position 1534: 0.010148459371561482
Position 799: 0.00742586616258731
Position 1178: 0.006045253670680659
Position 499: 0.005934570983594391
Position 1284: 0.00550016181129906
Position 722: 0.005130294359230739
Position 1152: 0.0045537554332699065
Position 802: 0.0021402468478226686
Position 1521: 0.0014249713915526468
Position 927: 0.0013433560846389618
Position 1855: 0.0011253572338880238
Position 1493: 0.001102087181567552
Position 1900: 0.0010848759848111978
Position 652: 0.0009298207352076118
Position 1212: 0.0006867224919919632
Position 1331: 0.0005740861240392436
Position 1734: 0.0005711968073787733
Position 1931: 0.0005135379383996969
Position 521: 0.0004477338908139576
Position 1729: 0.00043851535233547964
Position 2053: 0.0004103520021983378
Position 1209: 0.0003562963142236409
Position 1786: 0.0003228443437467851
Position 1524: 0.00029546834869973685
Position 2033: 0.0002668157000707379
Position 644: 0.00026032990799561295
Position 1961: 0.0002348956617605327
Position 1044: 0.0002324210147103518
Position 951: 0.0002104093065068745
Position 1128: 0.0002097393023530113
Position 691: 0.0001385786436278808
Position 1821: 0.00013768496966683734
Position 855: 0.00011835609028832466
Position 1221: 0.00011683670207136623
Position 1557: 0.00010963229081217024
Position 726: 0.00010593756166814363
Position 1869: 7.038955039426922e-05
Position 1414: 7.005202295182277e-05
Position 897: 6.269058821819771e-05
Position 1317: 5.849015250715629e-05
Position 1540: 5.1196203639997066e-05
Position 154: 4.5303470754887034e-05
Position 1947: 4.266109706218283e-05
Position 884: 3.576807914023536e-05
Position 1139: 3.400119120583748e-05
Position 132: 2.9729297741987863e-05
Position 1260: 2.7750054368000546e-05
Position 1473: 2.495215229497006e-05
Position 831: 2.2518851084043112e-05
Position 901: 2.1859963279408474e-05
Position 545: 2.1820900034029796e-05
Position 1660: 1.9323077513247717e-05
Position 1549: 1.8968140300800412e-05
Position 1909: 1.734472749719734e-05
Position 1392: 1.3015202710385715e-05
Position 1697: 1.1061524003431494e-05
Position 210: 9.605085520517816e-06
Position 933: 7.66230064163935e-06
Position 584: 5.121537351686823e-06
Position 284: 2.563925844030694e-06
Position 524: 5.198939508502511e-07
Position 242: 5.058465730217861e-07
Position 326: 4.689947827354946e-07
Position 313: 1.5448321044300865e-07
Position 837: 1.2434851809331698e-07
Position 379: 1.0074664661139926e-07
Position 100: 5.309367272600992e-08
Position 376: 4.3263501154275344e-08
Position 332: 3.739040792828346e-08
Position 816: 1.942662437755702e-08
Position 621: 2.8635524688659657e-09
Position 629: 1.946012800107037e-09
Position 404: 1.8724396139145284e-09
Position 46: 1.4744494720818797e-09
Position 588: 3.4327436364066634e-10
Position 382: 1.6839147317693227e-10
Position 397: 5.78168874612432e-11
Position 623: 3.8208610031832923e-11
Position 76: 1.4257099939608491e-11
Position 63: 2.7652751866255866e-12
Position 54: 1.0849426301292504e-12
Position 401: 5.965145856505915e-15
