Gene = fs(2)ltoPP43
Position 81: 4.67453343113194e-08
Position 2794: 3.799710169957116e-08
Position 1409: 2.8922066591091805e-08
Position 2818: 2.216583579491694e-08
Position 1435: 1.8520339714236355e-08
Position 1347: 1.729290250128681e-08
Position 1380: 1.4061575324051265e-08
Position 2709: 7.344800190633721e-09
Position 1429: 6.9708500248041085e-09
Position 1392: 4.618211314896166e-09
Position 1273: 1.448001067052903e-09
Position 1240: 3.115862984542136e-10
Position 1444: 1.2929463397726533e-10
Position 1388: 1.2385924591622696e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2692: 0.9996598275701251
Position 807: 0.9930297210516337
Position 2448: 0.9805013176960713
Position 616: 0.3241483671279917
Position 421: 0.18051913183087936
Position 593: 0.10665780197829096
Position 622: 0.09407941562284311
Position 3046: 0.033774527384448264
Position 683: 0.019836034140658973
Position 437: 0.016542324910843818
Position 665: 0.009655205785930859
Position 543: 0.006138880856262524
Position 1542: 0.005824496254088427
Position 1489: 0.0033714933300718433
Position 2151: 0.003208139334922477
Position 2497: 0.0025430596727879823
Position 3022: 0.002266419322114788
Position 1510: 0.002218077905789001
Position 1373: 0.0019145881613834145
Position 597: 0.001669147092904774
Position 600: 0.0016241631884954
Position 2044: 0.0014259530778479126
Position 645: 0.0013801960712470744
Position 2174: 0.001370552315206159
Position 1719: 0.0013344855521900923
Position 1729: 0.0012890153212674353
Position 2480: 0.0012467295295459531
Position 553: 0.0011322168307510761
Position 1976: 0.0005873971344143451
Position 842: 0.0005846530262137009
Position 2075: 0.0005723885691912101
Position 2477: 0.0004589419270016553
Position 111: 0.0004212337642748116
Position 1457: 0.00028494703031822717
Position 2518: 0.00026615848059091955
Position 3012: 0.00021202034364527044
Position 1960: 0.00015864409227850167
Position 1905: 0.00015572353771082508
Position 458: 0.00014711167995514187
Position 1089: 0.00011150411256991308
Position 1939: 9.260200496264362e-05
Position 3002: 9.070948227311363e-05
Position 2184: 8.719393324634845e-05
Position 1993: 8.061924414103913e-05
Position 2530: 6.993265541345741e-05
Position 479: 6.809948288390605e-05
Position 920: 6.486684437070275e-05
Position 758: 6.097747905253167e-05
Position 1688: 6.0507257508140735e-05
Position 1635: 3.837740366659572e-05
Position 1095: 3.707721666179744e-05
Position 2408: 3.661614176961115e-05
Position 879: 3.311820395936675e-05
Position 1920: 3.1115578964835075e-05
Position 2345: 2.544397658263411e-05
Position 2021: 2.4951309603325018e-05
Position 1627: 2.436337131166347e-05
Position 2312: 2.161844480691537e-05
Position 1615: 2.152557080520976e-05
Position 2281: 2.0746217305374766e-05
Position 696: 1.7904427343157582e-05
Position 2092: 1.6815258872162917e-05
Position 882: 1.61160361349579e-05
Position 2085: 1.4965348234241153e-05
Position 2655: 1.3810543598147656e-05
Position 2709: 1.3024896171896331e-05
Position 1949: 1.2795065021173113e-05
Position 2275: 1.2390375669858341e-05
Position 2723: 9.118364661780154e-06
Position 3009: 7.69974672327926e-06
Position 2703: 6.989433947027244e-06
Position 1782: 5.897767441692986e-06
Position 717: 5.327095989321017e-06
Position 992: 4.99069793856144e-06
Position 1650: 4.002648831022723e-06
Position 723: 3.7284510323361177e-06
Position 2250: 3.326709555920119e-06
Position 128: 3.32562760862733e-06
Position 176: 3.148783836611873e-06
Position 2861: 3.0950391495250736e-06
Position 1820: 2.7594739786748445e-06
Position 713: 2.214845320823737e-06
Position 1590: 1.933276618908476e-06
Position 1007: 1.901871822423415e-06
Position 2829: 1.6597476925499276e-06
Position 2717: 1.513480661093186e-06
Position 852: 1.1278686789220082e-06
Position 152: 5.573518766241311e-07
Position 343: 4.1159649912856627e-07
Position 2856: 1.6538183029035327e-07
Position 2781: 1.6534658595143527e-07
Position 2880: 1.1913065438398224e-07
Position 2785: 1.1878363862962664e-07
Position 1018: 4.064581386418066e-08
Position 898: 3.0796352272304946e-08
Position 311: 3.03910890331155e-08
Position 287: 3.013809211939434e-08
Position 329: 2.863665024783466e-08
Position 2886: 2.4287093809843682e-08
Position 908: 2.3342959785853077e-08
Position 1120: 2.0674726313257808e-08
Position 1015: 1.4792384663980658e-08
Position 1117: 1.3516428303802597e-08
Position 1055: 1.2558957015928355e-08
Position 334: 1.073051290829756e-08
Position 143: 6.085907729556604e-09
Position 308: 5.708235641929986e-09
Position 859: 5.520594995522733e-09
Position 200: 5.028430148073614e-09
Position 1038: 1.7680256887001138e-09
Position 212: 1.536162679337302e-09
Position 2837: 1.3091444132094722e-09
Position 146: 1.2478931222355658e-09
Position 2871: 8.974269951748696e-10
Position 1167: 8.029771358092771e-10
Position 1112: 7.751301073733096e-10
Position 936: 3.83060977724704e-10
Position 1224: 2.0691579139193412e-10
Position 1040: 1.817149087937695e-10
Position 258: 9.250861003346686e-11
Position 930: 2.0629360155974068e-11
Position 264: 1.7819337771234696e-11
Position 331: 1.5583733081627074e-11
Position 222: 4.465824108427193e-12
Position 234: 3.63807496282955e-14
Position 246: 8.614728582850096e-15
