Gene = SCAR
Position 2112: 0.011984656524996183
Position 2648: 0.011132903837861865
Position 2368: 0.010725036707030122
Position 2267: 0.010501012381540272
Position 514: 0.009824233931329326
Position 2127: 0.007406957234936624
Position 350: 0.007115157524030535
Position 1405: 0.006126126403620739
Position 5087: 0.006077142857545514
Position 4732: 0.005960419954633973
Position 69: 0.0058927666270766205
Position 5383: 0.005723169900603487
Position 3730: 0.005457322511275066
Position 2507: 0.005323979955659697
Position 336: 0.004651097157917918
Position 2304: 0.004121196570276148
Position 2728: 0.003999962267193068
Position 5173: 0.0035883230610922762
Position 2116: 0.0030558518120409168
Position 277: 0.0028091144023483176
Position 3681: 0.002405371548033745
Position 2966: 0.0023284672646173062
Position 1684: 0.002272009490177127
Position 3737: 0.0018274177391824978
Position 1723: 0.0016486425576556622
Position 1246: 0.0016361007066926709
Position 3364: 0.0014165269102086203
Position 4802: 0.0013150625349792416
Position 3287: 0.0012878583819196467
Position 866: 0.0012735557422804637
Position 1576: 0.0012446661070496972
Position 5427: 0.00118144417328895
Position 1315: 0.0011035256473442138
Position 2898: 0.0008509030515820151
Position 4418: 0.0007945428298273505
Position 2564: 0.0007642794441248702
Position 3782: 0.0006585187745307729
Position 5116: 0.0006535170096697189
Position 2336: 0.0006243878679959428
Position 5606: 0.000618159032578585
Position 3327: 0.0005489504551754365
Position 3637: 0.0005353633101387713
Position 2162: 0.0005335425429920613
Position 1837: 0.0005126081475754758
Position 96: 0.0004957779460927647
Position 280: 0.00046882932591902124
Position 5236: 0.0004491046827166446
Position 919: 0.0004402845027871636
Position 2589: 0.0004338219413681251
Position 1834: 0.0003807737829144411
Position 77: 0.00032434036813282864
Position 1672: 0.0002699917101426179
Position 817: 0.00025250583173290546
Position 5017: 0.00020808459913449571
Position 980: 0.00020781410768696293
Position 2408: 0.00019533641320659308
Position 5267: 0.00019217520535505557
Position 2866: 0.00019010199818901574
Position 2436: 0.0001873556683727965
Position 1603: 0.000157465475884507
Position 1489: 0.00015499312036480672
Position 244: 0.00014724103486155293
Position 5435: 0.00014689368316429964
Position 446: 0.00013870863257428058
Position 528: 0.00013080053289757942
Position 2209: 0.00012350389227833622
Position 4467: 0.00010118127213586448
Position 602: 9.50876855704097e-05
Position 4744: 9.196727328333709e-05
Position 5186: 8.048755561763312e-05
Position 566: 7.865409824186523e-05
Position 4740: 7.549813758688382e-05
Position 4752: 6.521526872604438e-05
Position 2312: 6.484781726694947e-05
Position 5448: 6.233463580543826e-05
Position 5523: 6.155612763596438e-05
Position 1276: 6.0418692960489266e-05
Position 1441: 6.0063248175749595e-05
Position 5476: 5.932637872497227e-05
Position 1492: 5.8532322255499176e-05
Position 1340: 5.66647766103639e-05
Position 4914: 5.585500362167697e-05
Position 2429: 4.986547905953608e-05
Position 1983: 4.836061950827046e-05
Position 2185: 4.115380137430309e-05
Position 4989: 3.5503646465141125e-05
Position 2203: 3.033856841856474e-05
Position 1619: 2.97647176325611e-05
Position 680: 2.7175328192824862e-05
Position 4941: 2.5633211314509744e-05
Position 5270: 2.2304898349579674e-05
Position 1795: 2.1514482951351695e-05
Position 4746: 2.1143628891815645e-05
Position 5520: 2.0804804091795605e-05
Position 4944: 2.0561202883191043e-05
Position 826: 1.9032204060036955e-05
Position 5202: 1.7421820715697322e-05
Position 1642: 1.7064304561422707e-05
Position 1630: 1.700061494415898e-05
Position 939: 1.6468826811667128e-05
Position 1433: 1.4636646118309475e-05
Position 2919: 9.152059433338469e-06
Position 1424: 8.678428420304685e-06
Position 1133: 8.60435865895988e-06
Position 4958: 7.422289223871101e-06
Position 1333: 6.7142262849623515e-06
Position 535: 6.475406180127649e-06
Position 1166: 5.7499780295924325e-06
Position 170: 5.389596230755502e-06
Position 1050: 4.385831992807062e-06
Position 1449: 3.710351317717732e-06
Position 2682: 3.2339816159823467e-06
Position 3298: 1.6293973085337506e-06
Position 220: 1.5984476407983106e-06
Position 366: 1.4392700951115443e-06
Position 2569: 9.062760596660182e-07
Position 141: 7.589375030799561e-07
Position 293: 5.486098682977898e-07
Position 372: 4.4471732971870383e-07
Position 3068: 2.4716096657206843e-07
Position 297: 2.25686602882956e-07
Position 4833: 1.1359131863499012e-07
Position 98: 1.0876695092104922e-07
Position 771: 9.14122549721058e-08
Position 201: 1.2588658948572909e-08
Position 4844: 1.2428088228519456e-08
Position 303: 2.280361053959557e-09
Position 368: 2.0310767484920863e-09
Position 4947: 1.898156889798096e-09
Position 696: 1.2922598805010054e-09
Position 185: 8.745437387397298e-10
Position 224: 1.0119965545255391e-10
Position 56: 8.3630768890126e-11
