Gene = fok
Position 2417: 0.001265344065225975
Position 844: 0.0012137410292183243
Position 4098: 0.001062412085644887
Position 647: 0.000983484339776026
Position 2376: 0.0009108982256276179
Position 720: 0.0008458160027760119
Position 630: 0.0007661745214089167
Position 2764: 0.0007120099758721641
Position 3238: 0.0005479427992535849
Position 297: 0.0005218283959932135
Position 995: 0.000491391065668664
Position 1138: 0.0004270669712624316
Position 1367: 0.00038816808757746025
Position 2924: 0.0003533276800812041
Position 3941: 0.0003163145919520604
Position 5173: 0.0002911973483362773
Position 3624: 0.00028948325045226417
Position 1093: 0.0002480253933305657
Position 1143: 0.00020594706976087711
Position 1097: 0.0001998405929786064
Position 907: 0.0001990294539675567
Position 854: 0.0001899798107512722
Position 1509: 0.00018031418318603933
Position 333: 0.00017679342779897023
Position 5785: 0.00015476783720871608
Position 662: 0.00015136980566209665
Position 4498: 0.00014573195062208291
Position 1635: 0.00014079263026771686
Position 361: 0.00011060696529913044
Position 634: 8.629360004019293e-05
Position 1339: 7.391531353911275e-05
Position 1146: 6.951911244136367e-05
Position 163: 6.606574855083495e-05
Position 2059: 6.313301606729935e-05
Position 761: 6.067744384053786e-05
Position 1104: 5.929691041099869e-05
Position 963: 5.716595805796926e-05
Position 1355: 5.2800571973739316e-05
Position 1041: 4.848287731615517e-05
Position 1499: 4.671894666504234e-05
Position 897: 4.2532898752063574e-05
Position 2116: 3.8705421957899485e-05
Position 1210: 3.789128026957827e-05
Position 310: 3.4506778948691686e-05
Position 2373: 3.4306338026535656e-05
Position 862: 2.8475685431697522e-05
Position 969: 2.8073609921886932e-05
Position 1019: 2.7652384423713818e-05
Position 2113: 2.7513428904243582e-05
Position 1736: 2.6866681882958006e-05
Position 397: 2.285402658095828e-05
Position 514: 1.9060717440743035e-05
Position 3414: 1.653080346795284e-05
Position 2584: 1.5211460348018037e-05
Position 561: 1.5043275561437575e-05
Position 159: 1.0127202607139509e-05
Position 543: 9.164399438808497e-06
Position 1032: 6.829224042720317e-06
Position 3538: 5.837645226329439e-06
Position 2543: 3.486729380975879e-06
Position 923: 1.0954758196436076e-06
Position 2074: 8.693152291215896e-07
Position 1611: 7.897188019612319e-07
Position 558: 6.740368216614819e-07
Position 2068: 5.241832790154025e-07
Position 198: 2.535521724781692e-07
Position 147: 1.894849203467464e-07
Position 1178: 1.3977810677908326e-07
Position 2580: 1.1368147622699804e-07
Position 731: 8.127528549038924e-08
Position 1192: 8.036850655815152e-08
Position 745: 6.215529571926519e-08
Position 758: 5.598059360998395e-08
Position 492: 3.741820660833596e-08
Position 229: 3.725364515258132e-08
Position 60: 3.534704785683081e-08
Position 181: 1.9887188346026338e-08
Position 518: 1.516763774224431e-08
Position 470: 1.4211931920401626e-08
Position 481: 1.0966146882170775e-08
Position 525: 9.70712321350584e-09
Position 419: 9.355353573137116e-09
Position 550: 8.560601183075526e-09
Position 486: 1.6283052184575527e-09
Position 241: 1.4778157299761799e-09
Position 443: 5.783361742591506e-10
Position 237: 4.043584466917152e-10
Position 190: 3.749180423040455e-10
Position 233: 1.1433053362161503e-11
Position 422: 5.8934367703103126e-12
Position 66: 4.928512741472281e-12
Position 69: 1.770191849840073e-12
Position 111: 4.230069653792301e-13
Position 72: 1.4608743842285389e-13
Position 123: 6.807165425914447e-14
Position 192: 6.390030447773176e-14
Position 231: 9.547791260574879e-15
Position 79: 1.234200512948233e-16
Position 52: 1.0747762646670455e-16
