Gene = Smg5
Position 351: 0.006282483691787223
Position 4101: 0.005479468063073848
Position 4612: 0.005390957909143652
Position 3424: 0.0046397490134527965
Position 3160: 0.004537147523586926
Position 690: 0.003951455863261279
Position 4274: 0.003796683132204691
Position 3404: 0.0030468652750854403
Position 5665: 0.0030293128380928375
Position 1808: 0.0025895299730728585
Position 1157: 0.0024621626123040325
Position 281: 0.00245028342685352
Position 4087: 0.0022242808280881145
Position 4176: 0.0021414810025432384
Position 1967: 0.001986247675219688
Position 5339: 0.0016244127768249978
Position 2032: 0.0015676034850044711
Position 2937: 0.0015564713327825656
Position 5721: 0.001494545206052517
Position 660: 0.0014784452297213714
Position 5152: 0.001437267602686757
Position 2245: 0.00138100515649766
Position 2326: 0.0013647673333580337
Position 3116: 0.0012795895165702122
Position 1492: 0.001229129468119586
Position 1943: 0.0011795841485357336
Position 757: 0.0011601421586668779
Position 3796: 0.0011430881510608114
Position 3069: 0.0010939573051990143
Position 4318: 0.0010867971443271546
Position 1672: 0.0010485040647900611
Position 3437: 0.0010005286222533568
Position 4295: 0.0009897587948058748
Position 3464: 0.0008995758260661933
Position 3766: 0.0008927795313390472
Position 1862: 0.0008857065587972515
Position 3410: 0.0008641487126695369
Position 3473: 0.0008613151383623269
Position 1691: 0.0008459346494572377
Position 356: 0.0006720340311860825
Position 557: 0.0006597105956999192
Position 4824: 0.0006254745975143138
Position 965: 0.0006238406154128754
Position 906: 0.0005890389716598118
Position 784: 0.0005803496343084509
Position 1154: 0.0005765898806181314
Position 593: 0.000550204370776203
Position 3467: 0.0005422286260036249
Position 263: 0.0005369263307275761
Position 4144: 0.0004943029074498869
Position 523: 0.00047503149805020497
Position 1052: 0.00047128308525648516
Position 1719: 0.00046046415327736964
Position 1743: 0.000450594383368281
Position 590: 0.0004421278697869028
Position 4676: 0.00041967947885848683
Position 4385: 0.0004194868884992744
Position 2699: 0.0003903678595524068
Position 4321: 0.0003442275287126632
Position 1880: 0.00034085252808062875
Position 2929: 0.00033850493402101515
Position 2064: 0.00027398427346552785
Position 5464: 0.00026400731950940637
Position 3584: 0.0002522319064517039
Position 1703: 0.0002434167945270021
Position 4393: 0.0002426011845197081
Position 2854: 0.0002347088532021154
Position 3257: 0.0002299077888219393
Position 1447: 0.00021983679516798818
Position 746: 0.00020389494193832436
Position 4803: 0.0001905247929382326
Position 1047: 0.00018689169371356102
Position 4850: 0.00015969340899959705
Position 399: 0.00014349394287182293
Position 2081: 0.00013612086873689177
Position 224: 0.00013513250826993872
Position 5085: 0.00013166631661059978
Position 788: 0.0001262628886206156
Position 3413: 0.00012302064459797696
Position 333: 0.00012246466864984304
Position 1336: 0.00011440825869817744
Position 4029: 0.00011367691248593925
Position 1085: 0.00010468647014329366
Position 5812: 9.924984786832066e-05
Position 636: 9.29860200415951e-05
Position 2994: 8.441677847326164e-05
Position 3347: 8.255495730921964e-05
Position 1877: 7.343616638865492e-05
Position 1295: 7.232673442935513e-05
Position 2479: 7.175947238246277e-05
Position 4430: 7.174689132622211e-05
Position 1064: 7.067255287451368e-05
Position 359: 6.108138925992893e-05
Position 5585: 5.6148722147392115e-05
Position 4279: 5.5415290577166614e-05
Position 5554: 5.4592384708922706e-05
Position 615: 5.264744934039105e-05
Position 5365: 5.2629763475209804e-05
Position 682: 5.238917402510651e-05
Position 1734: 4.9616078685613235e-05
Position 4974: 4.900136134602605e-05
Position 2828: 4.8280647090338824e-05
Position 3530: 4.759370743515951e-05
Position 2354: 4.6703409834364664e-05
Position 2105: 4.619737602291086e-05
Position 5026: 4.067635846672866e-05
Position 1949: 3.9857166428144115e-05
Position 2706: 3.89555941381698e-05
Position 419: 3.787895979632578e-05
Position 1172: 3.6166373219824355e-05
Position 1076: 3.5487279175313734e-05
Position 5368: 3.5022734818606344e-05
Position 2696: 3.454510734045018e-05
Position 4189: 3.4453498297663986e-05
Position 4192: 3.412874889189841e-05
Position 4922: 3.411759301306775e-05
Position 995: 3.277007874933391e-05
Position 371: 2.9432175165834893e-05
Position 3292: 2.8353385631747998e-05
Position 2870: 2.6709001089091624e-05
Position 2042: 2.4080064975100915e-05
Position 2969: 2.32488460860119e-05
Position 5383: 1.9998963640491422e-05
Position 3299: 1.920512075836618e-05
Position 1547: 1.8684176521882353e-05
Position 4689: 1.8568576775886877e-05
Position 1514: 1.7219334753881037e-05
Position 798: 1.667075071827508e-05
Position 5226: 1.6622595631473954e-05
Position 5279: 1.6284466224785322e-05
Position 2805: 1.5672860967641082e-05
Position 2825: 1.5402388457034388e-05
Position 1007: 1.5377980348538272e-05
Position 4686: 1.4019338187738712e-05
Position 2861: 1.2179454782322764e-05
Position 1361: 1.1228395630927314e-05
Position 414: 1.121221802209291e-05
Position 4433: 1.0358499553822165e-05
Position 3164: 9.19472303714049e-06
Position 4731: 8.44527580161262e-06
Position 1517: 7.530462828520081e-06
Position 1604: 6.2946756540866846e-06
Position 318: 6.072103894460243e-06
Position 4450: 5.901212422950547e-06
Position 667: 5.695782498928861e-06
Position 5783: 5.668087117882656e-06
Position 241: 5.219855575609239e-06
Position 1211: 4.8003895629437275e-06
Position 2802: 4.647219410894553e-06
Position 1178: 4.337972384234758e-06
Position 4230: 3.928334933794333e-06
Position 4466: 3.91364760926639e-06
Position 1501: 3.59083864473309e-06
Position 5011: 3.197870383930027e-06
Position 1511: 3.179403409164284e-06
Position 1100: 3.0570645215688896e-06
Position 1061: 2.353721253936214e-06
Position 289: 2.230574225930224e-06
Position 856: 2.1036380046334577e-06
Position 1169: 2.0976287448546314e-06
Position 121: 1.970950940523989e-06
Position 983: 1.5339818016744305e-06
Position 1016: 1.4098496490872396e-06
Position 609: 4.776545242455709e-07
Position 604: 3.782194913528424e-07
Position 426: 2.3078379490541226e-07
Position 416: 1.754170784672717e-07
Position 161: 1.2626182044153208e-07
Position 447: 1.2130779706421205e-07
Position 198: 6.571224207414859e-08
Position 243: 5.225700186170406e-08
Position 440: 5.1597123200414664e-08
Position 860: 3.148057789187639e-08
Position 421: 2.963822922405792e-08
Position 1029: 1.8811830310050136e-08
Position 885: 1.2389019796537464e-08
Position 880: 1.1768933871819296e-08
Position 985: 9.445271067893957e-09
Position 1394: 8.144777424003022e-09
Position 4746: 1.866154010603456e-10
Position 433: 9.955397610720437e-11
Position 202: 9.078419525791126e-12
Position 144: 7.0919022079047345e-15
Position 204: 7.56947291472033e-19
