Gene = DIP-delta
Position 8349: 0.000528061565464258
Position 13881: 0.0005214648531606885
Position 15540: 0.0005121664034040624
Position 3803: 0.0005062759096174886
Position 14954: 0.0004723641196514273
Position 15355: 0.00045131070376309485
Position 14031: 0.0004479478664307578
Position 9096: 0.00044660083684682205
Position 6266: 0.0004411958238666558
Position 12073: 0.00041505340375715957
Position 3492: 0.00041488314330032436
Position 43: 0.000398000233820637
Position 144: 0.0003566578777622665
Position 16872: 0.00034392785567476705
Position 11024: 0.0003363207779439022
Position 13420: 0.00032111615436687603
Position 935: 0.000310284461315782
Position 6867: 0.00030939642210034576
Position 9122: 0.0003081458739807055
Position 12171: 0.00030082451380667905
Position 10066: 0.0002962867094830739
Position 5713: 0.00028611800142266974
Position 1273: 0.00028413656518546293
Position 15750: 0.0002808562436280739
Position 536: 0.000279466994197075
Position 10488: 0.0002442969194064472
Position 12003: 0.00024138574069080732
Position 14891: 0.00023978991959512373
Position 1867: 0.00023864118513298936
Position 625: 0.00023692248758132835
Position 2174: 0.00022772364579672373
Position 2792: 0.0002100447885115513
Position 13798: 0.0002094184502165774
Position 12542: 0.00020141080808570768
Position 1473: 0.00018766859380354469
Position 15961: 0.00018245842530108437
Position 7576: 0.000177461281462053
Position 13072: 0.00017746103622769133
Position 13144: 0.00017745480634340701
Position 15402: 0.0001751987228397571
Position 2315: 0.0001713161746574851
Position 1413: 0.0001673141758000561
Position 10650: 0.00015762911485630898
Position 2726: 0.0001560736921426854
Position 15821: 0.00015561353644582304
Position 10652: 0.00015514025882197086
Position 11782: 0.00013924294628589373
Position 2890: 0.00012690955782629262
Position 9069: 0.0001058516702752365
Position 12536: 9.304805441893101e-05
Position 12452: 8.936530572672532e-05
Position 15343: 8.776152588778201e-05
Position 13105: 8.672383799065078e-05
Position 549: 8.551730028894143e-05
Position 13400: 8.513255577114869e-05
Position 13406: 8.48113493591932e-05
Position 12889: 7.99409115721997e-05
Position 9779: 7.985362240500238e-05
Position 12953: 7.842092846109689e-05
Position 12731: 7.710972797504758e-05
Position 10648: 6.917628603792261e-05
Position 11619: 6.706972964681044e-05
Position 11672: 6.073847329911515e-05
Position 9470: 6.002047903564626e-05
Position 11995: 6.000424684662801e-05
Position 13945: 5.475287708701357e-05
Position 500: 5.415945542635874e-05
Position 526: 5.414237373936743e-05
Position 12528: 5.305319300306329e-05
Position 1837: 4.5255716353051665e-05
Position 12945: 4.2672241090922055e-05
Position 12899: 4.063442336724744e-05
Position 12208: 4.058134303576606e-05
Position 12325: 4.0157648578413756e-05
Position 16483: 3.693571716446296e-05
Position 11574: 3.449321849970659e-05
Position 12559: 3.3753615728069165e-05
Position 5743: 3.262066115148944e-05
Position 5640: 3.0573768211006466e-05
Position 684: 2.9966678861459594e-05
Position 12961: 2.7789956231036693e-05
Position 337: 2.505443778843449e-05
Position 181: 2.4367319263298892e-05
Position 763: 2.3181512158914956e-05
Position 7768: 2.2928758309264738e-05
Position 541: 2.2713462877409986e-05
Position 12136: 2.1215729932477843e-05
Position 9357: 2.024960977693533e-05
Position 954: 1.9772653841311947e-05
Position 12515: 1.9546473358790494e-05
Position 13695: 1.837895448189436e-05
Position 13682: 1.8223686901056134e-05
Position 825: 1.653282663660972e-05
Position 12264: 1.556808792637597e-05
Position 12314: 1.4755412313174424e-05
Position 12963: 1.3741984205675081e-05
Position 15836: 1.2870429043742845e-05
Position 13277: 1.256154044457546e-05
Position 12951: 1.2133279799142511e-05
Position 12699: 1.0727428660352246e-05
Position 13676: 9.791620744613976e-06
Position 9569: 9.490261438607131e-06
Position 210: 9.426239062672484e-06
Position 12266: 8.897623566080959e-06
Position 1687: 8.893177018244804e-06
Position 2176: 8.785415159135763e-06
Position 15842: 7.479419010669585e-06
Position 1682: 7.173150673432681e-06
Position 1669: 6.794672874260312e-06
Position 443: 5.1291141821633695e-06
Position 1202: 3.7607004762623798e-06
Position 1126: 3.5395866234078915e-06
Position 1657: 3.0430106700085663e-06
Position 1304: 2.676570303486974e-06
Position 1623: 2.6535968400484743e-06
Position 12333: 2.610168227830725e-06
Position 873: 2.571939231457057e-06
Position 698: 2.536542518535031e-06
Position 12551: 2.4352264468475687e-06
Position 204: 2.394933755624444e-06
Position 12148: 2.356090444450985e-06
Position 15377: 1.900993446631432e-06
Position 12534: 1.7930085465615173e-06
Position 13918: 1.6311839620193992e-06
Position 12154: 1.0061352453748526e-06
Position 12748: 8.145641060511496e-07
Position 15496: 7.922902835364444e-07
Position 12745: 6.798147328220735e-07
Position 847: 2.1183226245279836e-07
Position 1415: 7.122484860390332e-08
Position 235: 2.257539391290616e-08
Position 237: 1.8749110035212165e-08
Position 1666: 7.133674569154427e-09
Position 12629: 3.5897781397297166e-09
Position 12517: 4.1777720528810824e-12
Position 1387: 2.384675094960262e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12413: 0.985589772871039
Position 15080: 0.9538272009695524
Position 8912: 0.951669140855265
Position 9181: 0.9400189125419836
Position 11478: 0.930553171157484
Position 7522: 0.9246548774280234
Position 13603: 0.8759361268356578
Position 5053: 0.7979819517186912
Position 15421: 0.7736306821964957
Position 12119: 0.5836238612060413
Position 14227: 0.29830310771843216
Position 11956: 0.2531583444925166
Position 16193: 0.22982958063207892
Position 12673: 0.2217098065272013
Position 9617: 0.1647300259968706
Position 15659: 0.1398936739044454
Position 11922: 0.12908778950641997
Position 878: 0.11832428117325662
Position 8143: 0.09182882484923177
Position 4772: 0.0595791063454958
Position 13188: 0.0574553167278095
Position 9656: 0.05597144309808942
Position 11899: 0.049022230918172434
Position 11282: 0.0467280285340791
Position 8617: 0.03979583220644345
Position 17623: 0.0372986036784373
Position 16600: 0.03718774572416422
Position 5790: 0.03552867725872691
Position 5329: 0.029830958621332237
Position 17236: 0.028840352755530374
Position 11410: 0.025908756224980227
Position 9491: 0.025763640513816702
Position 6608: 0.025669737350241258
Position 715: 0.02490370034216313
Position 8222: 0.02337465394863344
Position 7964: 0.022592468725130068
Position 5460: 0.02086300145547721
Position 8557: 0.0207202310660606
Position 16922: 0.02010935365899823
Position 1980: 0.01833667859547594
Position 5423: 0.018283847477890604
Position 11985: 0.01482778540611064
Position 5703: 0.014724010610901282
Position 11660: 0.01389761421015825
Position 18084: 0.012182779999529648
Position 246: 0.011978431156540117
Position 7835: 0.011974280926855527
Position 10413: 0.011874904389588483
Position 7377: 0.011269954199675102
Position 11368: 0.011186778257091504
Position 366: 0.01084636736997903
Position 9400: 0.009987920232531186
Position 17929: 0.00992457598290513
Position 17437: 0.00933393813022414
Position 12660: 0.00850040121997434
Position 18052: 0.008422673327732999
Position 5755: 0.007862138028211634
Position 3228: 0.007844317550331926
Position 2250: 0.007272944238394782
Position 13423: 0.006684543353954315
Position 9458: 0.006268734057156127
Position 12318: 0.0061861262702401455
Position 13036: 0.006170489854745449
Position 10032: 0.005716431778538971
Position 18108: 0.005611554839890075
Position 16335: 0.0055261212338979715
Position 5357: 0.0054807837069179525
Position 13088: 0.005333336140804911
Position 6084: 0.005181530485738528
Position 10013: 0.004843586775913436
Position 15755: 0.004784149917902727
Position 9410: 0.004756570738851598
Position 16220: 0.004574877733244392
Position 13265: 0.004461126977852024
Position 2675: 0.004037983771962964
Position 15993: 0.003913635084640751
Position 17311: 0.0037353563331049347
Position 10774: 0.0036669051518382436
Position 12339: 0.0035928626280641142
Position 5581: 0.003592740130637948
Position 12755: 0.003391384099226789
Position 7875: 0.003169795805416474
Position 9475: 0.0031098301618763084
Position 5636: 0.00307399363024174
Position 5242: 0.0030662889701639235
Position 4226: 0.0030630088265442756
Position 9438: 0.002993837182146571
Position 13291: 0.002968712368008091
Position 564: 0.0029567874445721363
Position 7324: 0.0029210361666231702
Position 15587: 0.002871911948035847
Position 16275: 0.002800613506886577
Position 17719: 0.002684780695403315
Position 13056: 0.002615000570252061
Position 17543: 0.0024384936584940678
Position 8049: 0.0024277988550018715
Position 6013: 0.002412145309630148
Position 14253: 0.0022374744361508166
Position 1028: 0.0022202438066449576
Position 5610: 0.002201134084882532
Position 5928: 0.002191458412673201
Position 104: 0.0021601104583970415
Position 7839: 0.0021406591448451463
Position 7551: 0.0021098688359948046
Position 1149: 0.002049175554074243
Position 3391: 0.0019994882834015112
Position 13789: 0.0019901854601992986
Position 8640: 0.0019628084183202685
Position 3083: 0.0019284533900879761
Position 12588: 0.0019178542207399386
Position 5840: 0.0019023058002867125
Position 15167: 0.0018493544329303997
Position 11196: 0.0018420543969218546
Position 16945: 0.001760848808284207
Position 6056: 0.0017348134183945403
Position 11671: 0.001658987522292043
Position 10518: 0.0016550483448104735
Position 8497: 0.0016535581515916369
Position 5991: 0.001629865073604932
Position 1965: 0.001544451063398434
Position 15232: 0.0015074164218351518
Position 15895: 0.0014881519130085438
Position 9892: 0.0014847179967766666
Position 11256: 0.001466993869961176
Position 14714: 0.001434814397650936
Position 12806: 0.0014278094295063575
Position 1612: 0.001406489124455384
Position 12392: 0.001324308598993213
Position 4549: 0.0012661762434547851
Position 16168: 0.0012242356138299436
Position 13825: 0.0011976672076221603
Position 17005: 0.0011924963534614514
Position 3920: 0.0011673512635321879
Position 18284: 0.001110096247644012
Position 5881: 0.0010800453927159806
Position 15665: 0.0010738102746059629
Position 3448: 0.0010489678081979995
Position 10430: 0.0009770132103362808
Position 403: 0.0009669617422395062
Position 5441: 0.0009626530356664996
Position 15727: 0.0009152352369531815
Position 249: 0.0009064779841980412
Position 9867: 0.0008668475045421319
Position 10278: 0.0008612823555905524
Position 5091: 0.0008475884354847035
Position 11336: 0.0008114939520006422
Position 15530: 0.000771571552280871
Position 11249: 0.0007670577358474396
Position 16086: 0.0007637422023677705
Position 9091: 0.0007545620687982098
Position 13338: 0.0007443548696888852
Position 804: 0.0007341723449984681
Position 3286: 0.0006999270965504191
Position 10427: 0.0006980667317032869
Position 6543: 0.0006870064231518381
Position 971: 0.0006786063510275982
Position 12616: 0.0006265443314577044
Position 14022: 0.0006258682072925625
Position 13460: 0.000622705262854029
Position 13253: 0.0005965057210711946
Position 4758: 0.0005885873057819015
Position 6482: 0.000585716378990922
Position 16650: 0.0005794489024660395
Position 3425: 0.0005612732996434582
Position 15440: 0.0005484094095624299
Position 12581: 0.0005281152861718531
Position 7269: 0.0005173436325213888
Position 12363: 0.0005077192284761172
Position 16421: 0.0005021421355334435
Position 12073: 0.0005011703186838204
Position 11700: 0.0004872225995647544
Position 8935: 0.0004838338694111683
Position 13199: 0.00047441774415671724
Position 7196: 0.00046734138936005973
Position 8974: 0.0004631508008890015
Position 6309: 0.0004312863136309263
Position 8070: 0.0004294455799097409
Position 14256: 0.00042741984091842404
Position 3996: 0.0004165399640055574
Position 17597: 0.0004082976370236404
Position 3306: 0.0004082960427661885
Position 3337: 0.0003989630844867139
Position 2297: 0.0003968514476405895
Position 13315: 0.00039554634384708393
Position 5177: 0.0003799202269644504
Position 8769: 0.00037966492383408734
Position 210: 0.0003787445483955183
Position 15705: 0.00037469612870355437
Position 15151: 0.0003655127654390494
Position 4698: 0.00032877334186763417
Position 3471: 0.00030690953996949697
Position 1488: 0.0002901223949062574
Position 1231: 0.0002883961504226684
Position 8525: 0.0002855420125249806
Position 1438: 0.00026406833983332956
Position 11042: 0.00024682905898918333
Position 11160: 0.0002453273768631385
Position 2815: 0.00024304875786224916
Position 9951: 0.0002404848478004419
Position 6782: 0.00023807572768252172
Position 9470: 0.0002307004440832703
Position 2750: 0.00021613175126281053
Position 13752: 0.00020322457259261693
Position 988: 0.00019715924684098784
Position 6292: 0.00019654171897166107
Position 9897: 0.00018574804633381478
Position 4716: 0.00018028440119733846
Position 3422: 0.0001794856225743089
Position 10813: 0.0001791121052044311
Position 1406: 0.00017548062846500705
Position 8931: 0.0001622609773514766
Position 998: 0.0001606819496180622
Position 5065: 0.00015897647594723347
Position 11732: 0.00014729585137937946
Position 1346: 0.00014537126485714052
Position 8788: 0.0001417150844103446
Position 16198: 0.00014020874449111894
Position 13912: 0.00013673097196082422
Position 1387: 0.00013170869541945034
Position 15840: 0.00013062069462430325
Position 13192: 0.0001236362453875221
Position 13272: 0.00011394317696330323
Position 11308: 0.00011134732821438363
Position 7881: 0.00010815051931036466
Position 12912: 0.00010127627336794898
Position 7148: 0.00010075357557948947
Position 14881: 9.81088839315408e-05
Position 9875: 9.675927065860707e-05
Position 3431: 9.148930919266764e-05
Position 9207: 8.442420654962699e-05
Position 14049: 7.617587204254785e-05
Position 10363: 7.36807046958927e-05
Position 13833: 7.31882434708884e-05
Position 1732: 7.148111376002018e-05
Position 6514: 6.905117142247627e-05
Position 2645: 6.893026065138964e-05
Position 6547: 6.594772749600815e-05
Position 4509: 6.365128585455585e-05
Position 1085: 6.31708969567288e-05
Position 1633: 6.16965538870219e-05
Position 11532: 6.0605979192825544e-05
Position 7804: 5.986788093877352e-05
Position 14753: 5.973670359056568e-05
Position 438: 5.751190777432862e-05
Position 167: 5.341985044160409e-05
Position 739: 5.2687846785839824e-05
Position 625: 5.117651430330106e-05
Position 6843: 4.8905821472554036e-05
Position 1161: 4.678785513795429e-05
Position 469: 4.5933249711827776e-05
Position 8644: 4.243650953163055e-05
Position 8707: 4.0116769865252196e-05
Position 14796: 3.7218767818532315e-05
Position 517: 3.665265743175907e-05
Position 11767: 3.414950756381905e-05
Position 6891: 3.154636657022979e-05
Position 179: 2.8515737184030257e-05
Position 1292: 2.487132734191256e-05
Position 14303: 2.454136897718879e-05
Position 14491: 2.3551630072013442e-05
Position 12426: 2.229272375615381e-05
Position 15027: 2.2195501707942826e-05
Position 14461: 2.1023828779060522e-05
Position 14936: 1.7720752628502604e-05
Position 11757: 1.5122410893796733e-05
Position 11782: 1.3991013124920816e-05
Position 13482: 1.167971046825638e-05
Position 11746: 8.870358813027142e-06
Position 14088: 6.804157831030154e-06
Position 12483: 6.0432312842698744e-06
Position 2016: 5.652944343413838e-06
Position 10446: 3.97055759739136e-06
Position 9500: 3.928442793989015e-06
Position 6450: 3.867807988561322e-06
Position 4074: 3.858980501266568e-06
Position 594: 3.7976159832382923e-06
Position 10463: 3.4335150736291695e-06
Position 12873: 3.40198249150924e-06
Position 12939: 2.811819347356427e-06
Position 12368: 2.1994190607051627e-06
Position 144: 2.105076954002147e-06
Position 724: 2.0148800174792036e-06
Position 12699: 1.9138565623910147e-06
Position 9446: 1.5860376343939286e-06
Position 1379: 1.4002912763282874e-06
Position 9724: 1.3677624115133574e-06
Position 2261: 9.39881455358199e-07
Position 409: 8.099571313015863e-07
Position 661: 7.131987406111693e-07
Position 12437: 6.003851424084545e-07
Position 678: 4.6985452043695065e-07
Position 1469: 4.3994916388226354e-07
Position 898: 3.628597644157239e-07
Position 9443: 3.4539172628203514e-07
Position 1099: 2.9475333930255716e-07
Position 1077: 2.204850573718561e-07
Position 13228: 2.0782912220861868e-07
Position 763: 1.8641734445267465e-07
Position 309: 1.7453971077057182e-07
Position 12228: 1.411652449338932e-07
Position 1497: 1.2577755140960093e-07
Position 1304: 9.97559146028817e-08
Position 1034: 9.208453896570196e-08
Position 13635: 8.103255449491938e-08
Position 684: 7.421839334665427e-08
Position 667: 7.314541167801145e-08
Position 1238: 6.529445618278319e-08
Position 320: 3.767192934146534e-08
Position 415: 2.22219390566806e-08
Position 12505: 1.6229123738115345e-08
Position 9704: 6.33940840694805e-09
Position 990: 2.4237674980922417e-09
Position 1046: 2.8737247646046215e-10
Position 115: 1.7252941853853864e-10
Position 12729: 7.899730569668379e-12
Position 337: 1.6455511144876735e-14
Position 482: 1.1270386435105171e-15
Position 422: 6.166931074584875e-17
Position 328: 3.312211220592561e-18
