Gene = lilli
Position 278: 1.7769860438265087e-13
Position 673: 1.3130074911707705e-13
Position 5791: 1.3124390871874198e-13
Position 6629: 1.1961859346590412e-13
Position 5718: 1.1809151908113594e-13
Position 1070: 1.1310158829948021e-13
Position 258: 1.0826747499211709e-13
Position 5904: 9.454466255184189e-14
Position 654: 8.060057514501305e-14
Position 1993: 7.390229739251939e-14
Position 6025: 6.678983727249347e-14
Position 689: 4.077718309054935e-14
Position 219: 3.878371802952247e-14
Position 1026: 3.375775434129361e-14
Position 952: 2.6973973908519734e-14
Position 280: 1.962239756713e-14
Position 5878: 1.792488975208226e-14
Position 294: 1.2613319716166125e-14
Position 5854: 1.2100484743576665e-14
Position 687: 4.739891280376486e-15
Position 606: 3.4524591405427898e-15
Position 603: 1.7474268281989951e-15
Position 708: 1.6169952367993169e-15
Position 823: 2.96414353881035e-16
Position 9735: 2.040494568137511e-16
Position 1571: 9.72335056301909e-17
Position 222: 4.462989672472394e-17
Position 7937: 1.2646052784883464e-17
Position 9966: 1.1286645379992971e-17
Position 7319: 1.2958491975683298e-19
Position 996: 1.0008571394248102e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 38984: 0.9999732282800546
Position 4447: 0.6443708347124637
Position 4871: 0.19591797593325228
Position 4749: 0.06480426133964354
Position 4520: 0.021159565651434918
Position 3744: 0.019164504947794765
Position 4488: 0.011154252225087447
Position 4831: 0.011039029079003698
Position 4467: 0.009401878205460476
Position 4666: 0.00795561948116087
Position 4717: 0.003518684214569752
Position 4241: 0.0025322490629290343
Position 3995: 0.001934833364427729
Position 4592: 0.0012935451397991142
Position 4915: 0.001188468067263057
Position 4736: 0.0009485172520436487
Position 4207: 0.0009204234846514503
Position 4546: 0.0004312437809510426
Position 4275: 0.0003964210878178877
Position 4182: 0.0003387390664820475
Position 3637: 0.000334298440647423
Position 3879: 0.0002938815029466314
Position 1934: 0.00022165552310896247
Position 4044: 0.00022022228713496094
Position 2820: 0.00016747123551220035
Position 2776: 0.00010471218780555874
Position 3556: 9.531443200882183e-05
Position 2849: 9.147438268995744e-05
Position 29762: 2.6293355686601158e-05
Position 21146: 8.225206081858179e-06
Position 25530: 4.206669412504905e-07
Position 20733: 1.825316882844272e-07
Position 21530: 1.8680331050327424e-08
Position 23526: 1.216204274866415e-08
Position 13030: 9.132941647054288e-09
Position 5207: 8.846022438964208e-09
Position 403: 4.834876873032963e-09
Position 873: 4.41715957643073e-09
Position 460: 3.661597449135736e-09
Position 609: 3.260502392972886e-09
Position 17756: 2.8196273612795367e-09
Position 432: 2.8024613823187364e-09
Position 5114: 2.512575386146171e-09
Position 21410: 2.4580616208774123e-09
Position 603: 1.6202429300884215e-09
Position 21901: 1.441506805617437e-09
Position 17107: 1.390382970114756e-09
Position 6582: 1.2013211846400763e-09
Position 491: 1.1145976412853184e-09
Position 18094: 7.28981678076422e-10
Position 2206: 6.87097788528673e-10
Position 7146: 5.39449215130304e-10
Position 435: 4.91107431504807e-10
Position 1065: 4.3262072615914476e-10
Position 5714: 3.5484611948837354e-10
Position 2175: 3.4806662657357745e-10
Position 21568: 3.128827790631289e-10
Position 2053: 2.789441790789512e-10
Position 20486: 2.7636383455089515e-10
Position 2133: 2.721578235852164e-10
Position 440: 2.6542878952837865e-10
Position 13630: 2.597223150793727e-10
Position 5225: 2.511704509327145e-10
Position 1523: 2.4561066706297817e-10
Position 5753: 2.3023342745630848e-10
Position 5653: 1.8448560528048094e-10
Position 1130: 1.8269471293939828e-10
Position 5636: 1.7642609710314916e-10
Position 6718: 1.5714267119199708e-10
Position 1552: 1.5202600810951456e-10
Position 13571: 1.4573744967446547e-10
Position 19448: 1.4214558672447794e-10
Position 1600: 1.4046492199070418e-10
Position 3114: 1.3040551139614193e-10
Position 6696: 1.2433884881730779e-10
Position 4168: 1.1860302418596935e-10
Position 7168: 1.1559251804507801e-10
Position 5143: 1.0518669549562889e-10
Position 890: 8.723742801700332e-11
Position 3886: 8.483455774658406e-11
Position 2715: 7.207745206047633e-11
Position 1102: 7.034644014767764e-11
Position 6313: 6.830422723865103e-11
Position 5945: 6.505300304743218e-11
Position 5172: 6.198375704557966e-11
Position 518: 5.847738545139918e-11
Position 619: 5.7838446225772885e-11
Position 5082: 5.63789068535124e-11
Position 11926: 5.597579554966555e-11
Position 6903: 5.252417418176046e-11
Position 1698: 5.052241334813165e-11
Position 6303: 4.942582157573333e-11
Position 6568: 4.380416120139526e-11
Position 616: 4.312055544264319e-11
Position 5465: 4.093988099333084e-11
Position 1513: 3.8729364318058525e-11
Position 19324: 3.753059699756364e-11
Position 4001: 3.578872748524773e-11
Position 2555: 3.4755336796869316e-11
Position 696: 3.4461226019258755e-11
Position 1893: 3.016140196458469e-11
Position 1631: 2.9639911439306545e-11
Position 13607: 2.8617166600953645e-11
Position 236: 2.429296562635449e-11
Position 1769: 2.419873787317842e-11
Position 1262: 2.005532552757972e-11
Position 345: 1.9739098067887428e-11
Position 1850: 1.642695872205621e-11
Position 13456: 1.6102674606898555e-11
Position 5530: 1.571145475511082e-11
Position 11306: 1.5156664226659413e-11
Position 12282: 1.4909633210783852e-11
Position 6013: 1.362235464419364e-11
Position 6088: 1.2862491500780587e-11
Position 5270: 1.2817119591372095e-11
Position 10136: 1.2664123255458489e-11
Position 239: 1.1752476658514267e-11
Position 2257: 1.1312419234820284e-11
Position 16494: 1.0900946200583926e-11
Position 2341: 1.0853970824027133e-11
Position 11992: 9.071754398698787e-12
Position 16843: 8.492446360603092e-12
Position 496: 7.582850151921084e-12
Position 16450: 7.066992016937736e-12
Position 1277: 7.042326826092382e-12
Position 107: 6.397999569259817e-12
Position 17690: 5.764056261572563e-12
Position 1086: 5.263932487764004e-12
Position 2516: 5.1831659671452784e-12
Position 11933: 5.0952072503586245e-12
Position 12247: 4.978600000683462e-12
Position 2513: 4.747565330524239e-12
Position 17713: 3.849270425396819e-12
Position 10855: 3.6820347781332735e-12
Position 17677: 2.4635725423750027e-12
Position 17432: 2.057241406085331e-12
Position 10815: 2.0313907981216444e-12
Position 17503: 1.9267904048957435e-12
Position 7817: 1.6283144986957225e-12
Position 15123: 1.0199700167524616e-12
Position 16952: 9.77134961165461e-13
Position 10462: 9.574411388605421e-13
Position 16777: 9.46336267642148e-13
Position 11036: 7.992087484594379e-13
Position 14753: 5.893528832269956e-13
Position 14137: 4.809393327813428e-13
Position 3235: 4.0718618222477275e-13
Position 15079: 3.8127414201294073e-13
Position 1617: 3.382834521883461e-13
Position 3448: 3.2079868874806015e-13
Position 14085: 2.8848951164161587e-13
Position 7562: 2.4163222534902107e-13
Position 7394: 2.2551108479734438e-13
Position 14342: 2.0042048036214646e-13
Position 903: 1.9622841311116725e-13
Position 7040: 1.8288743975880412e-13
Position 6333: 1.7598585817543286e-13
Position 5331: 1.6438290020486484e-13
Position 14323: 7.676963385815969e-14
Position 14586: 6.019606852368603e-14
Position 12707: 4.600530785140089e-14
Position 6025: 2.9543122666229864e-14
Position 5786: 2.789701710827505e-14
Position 5561: 2.7321730841801413e-14
Position 13051: 2.5116802813163024e-14
Position 300: 1.3694829456885471e-14
Position 12820: 1.221880159310297e-14
Position 12737: 1.0191389220755474e-14
Position 1350: 1.01651985729329e-14
Position 647: 9.886918325666734e-15
Position 1069: 9.647848830634176e-15
Position 324: 8.177660007397316e-15
Position 916: 7.759369348771078e-15
Position 330: 6.969970890963526e-15
Position 1146: 6.262372829979777e-15
Position 905: 5.6279232252976455e-15
Position 12880: 5.5370399179931976e-15
Position 5090: 4.585793582718424e-15
Position 530: 4.474334769111403e-15
Position 789: 3.998503279774135e-15
Position 937: 3.981163824639071e-15
Position 8962: 3.2953672345907846e-15
Position 1040: 2.8636731164878623e-15
Position 10879: 2.7565110597079322e-15
Position 964: 2.7121665765045e-15
Position 9651: 2.13340369909594e-15
Position 11207: 1.6483466325741552e-15
Position 10433: 1.6264659175086762e-15
Position 10743: 1.5938349443063942e-15
Position 11781: 1.5883624246153538e-15
Position 943: 1.2632052407951126e-15
Position 920: 1.1991870562482552e-15
Position 9792: 1.1703859385873608e-15
Position 11005: 9.802841053896567e-16
Position 1138: 8.779854215311797e-16
Position 649: 7.452474307762813e-16
Position 1189: 4.657572001711172e-16
Position 209: 4.1200249667647333e-16
Position 8259: 3.07916567494431e-16
Position 9290: 2.369086107410176e-16
Position 9996: 2.225441392797511e-16
Position 8576: 1.9079554892793409e-16
Position 9014: 1.6118620238179314e-16
Position 248: 1.571701021778767e-16
Position 9582: 1.4808302989095616e-16
Position 9459: 1.3362574694900796e-16
Position 8005: 1.1860324223799339e-16
Position 318: 1.003541801931244e-16
Position 8104: 9.220585360179636e-17
Position 8999: 7.450595958469193e-17
Position 8218: 6.34536825506652e-17
Position 635: 6.00788803858634e-17
Position 149: 4.1433823956665137e-17
Position 8875: 3.937668364658391e-17
Position 8834: 3.3364313173953874e-17
Position 7475: 2.9028295001202285e-17
Position 7420: 2.5098294410499982e-17
Position 7301: 1.9688439617242682e-17
Position 8061: 1.518971684502362e-17
Position 5924: 1.4273016559231837e-17
Position 6071: 1.2296193391696854e-17
Position 7271: 5.8209477628917835e-18
Position 6417: 2.8426647336826477e-18
Position 666: 2.728988060393976e-18
Position 6289: 2.482265082047281e-18
Position 132: 2.408665050100531e-18
Position 6366: 1.7122963857862282e-18
Position 5987: 1.3911741031051287e-18
Position 6143: 1.1213973392819124e-18
Position 7767: 1.0862113173572473e-18
Position 5893: 1.0820367300871844e-18
