Gene = aos
Position 11807: 2.839467997772258e-05
Position 730: 2.520489714282335e-05
Position 12049: 2.509148903949558e-05
Position 1424: 2.2878672763913813e-05
Position 564: 2.2260874377080926e-05
Position 1270: 2.087896389629804e-05
Position 2166: 2.0705912578145917e-05
Position 2059: 2.008397567823608e-05
Position 12943: 1.962212386756304e-05
Position 12929: 1.7575727730463455e-05
Position 281: 1.604185737243615e-05
Position 12599: 1.532005012888109e-05
Position 11990: 1.3740611804237734e-05
Position 727: 1.3501319395426866e-05
Position 12885: 1.347598833630613e-05
Position 817: 1.2623673223862531e-05
Position 12260: 1.2564913149145762e-05
Position 2268: 9.934066608199339e-06
Position 12601: 9.906787937373078e-06
Position 302: 7.0680146867797125e-06
Position 1806: 6.6730436094166525e-06
Position 327: 6.4318640380479645e-06
Position 7112: 6.237638447802996e-06
Position 2226: 6.222747118620018e-06
Position 2218: 3.918099171000448e-06
Position 1468: 3.573329895910378e-06
Position 1940: 3.0852013389318867e-06
Position 1179: 2.949922000568405e-06
Position 22: 2.8429819641314357e-06
Position 974: 2.6075341199265272e-06
Position 640: 2.4951382885947184e-06
Position 12225: 2.4281677792897573e-06
Position 1159: 2.4041015476001192e-06
Position 12656: 2.184695135530679e-06
Position 12234: 2.1469420709197262e-06
Position 346: 2.124382113569035e-06
Position 329: 2.059240304648859e-06
Position 2291: 1.8449359507430485e-06
Position 12972: 1.814037214743874e-06
Position 634: 1.654820456874567e-06
Position 11970: 1.441930983581203e-06
Position 11399: 1.4204596642163892e-06
Position 5: 1.3571066484895468e-06
Position 1353: 1.2864157608647784e-06
Position 2093: 1.2036831262563852e-06
Position 107: 1.1898453254277159e-06
Position 1458: 6.4392694582616e-07
Position 311: 5.924565258845492e-07
Position 7876: 3.6461966113624036e-07
Position 12684: 2.8299508641300135e-07
Position 12254: 2.6920599134499263e-07
Position 12228: 2.670826627589824e-07
Position 10374: 2.1400152610472682e-07
Position 8138: 2.137310565645386e-07
Position 5776: 2.1364916408976137e-07
Position 8777: 2.109608847832794e-07
Position 10136: 2.0826782985612157e-07
Position 9554: 1.9736641517591314e-07
Position 6897: 1.9504812508393794e-07
Position 9292: 1.9255850321920373e-07
Position 1326: 1.838520025278851e-07
Position 12198: 1.6057069152501485e-07
Position 11860: 1.4686161948450936e-07
Position 9397: 1.321984736292951e-07
Position 1072: 1.3068430526828085e-07
Position 6747: 1.2822969563189193e-07
Position 6399: 1.2538113700286405e-07
Position 2918: 1.2137999372005804e-07
Position 2910: 1.1769538257729915e-07
Position 11866: 1.1528602220836265e-07
Position 9246: 1.118766610521408e-07
Position 6649: 8.204729409066152e-08
Position 446: 7.753076178079127e-08
Position 12030: 6.895024077998033e-08
Position 12108: 5.007633594600627e-08
Position 11974: 4.360722844811584e-08
Position 1045: 3.927284032724051e-08
Position 1035: 3.637487786684929e-08
Position 11948: 2.598395067650738e-08
Position 12174: 3.947968173593196e-09
Position 11963: 1.3144991429820188e-09
Position 12116: 4.68931477672513e-10
Position 11976: 4.418494387198589e-10
Position 11941: 3.422004332861223e-10
Position 12149: 3.3405117591195366e-10
Position 600: 1.1075233420187198e-10
Position 12165: 3.478434170885643e-11
Position 12140: 2.1382023834172498e-11
Position 1636: 1.2878303761613528e-11
Position 1021: 4.2930122910475375e-12
Position 2045: 2.2163325986047575e-12
Position 7822: 1.2152332471348793e-12
Position 591: 5.222077975929768e-13
Position 612: 7.313999680650258e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11898: 0.9998746396259368
Position 12138: 0.993708352446693
Position 11275: 0.9352497689151527
Position 12837: 0.23836246335137912
Position 11515: 0.1946792332016457
Position 5259: 0.06195350772437567
Position 838: 0.02700128630678141
Position 12997: 0.026434932398542776
Position 85: 0.021091858251913974
Position 2760: 0.01957607181736152
Position 9428: 0.015849201353218316
Position 13006: 0.015228163638983884
Position 11230: 0.015103117614516003
Position 12392: 0.01217742919956043
Position 11315: 0.011196110933462115
Position 13031: 0.011073272280963267
Position 10268: 0.009759886978538728
Position 1604: 0.009631891216630273
Position 305: 0.009267339619323552
Position 12408: 0.007687673676700835
Position 9110: 0.00764216675637349
Position 10912: 0.007402209624786547
Position 8032: 0.006745531125412187
Position 11418: 0.0061097628958043425
Position 11217: 0.0053677589636298385
Position 5374: 0.004890551574320202
Position 1500: 0.004495482594503328
Position 894: 0.0038921763745486003
Position 7484: 0.0033472494136219536
Position 13165: 0.003281620323709564
Position 8643: 0.0031229240248062708
Position 113: 0.0029982857405960266
Position 1646: 0.0025937503625108093
Position 12555: 0.0025746317724937595
Position 1520: 0.0025391755884546126
Position 5306: 0.0024387651924461357
Position 466: 0.0023705126523113577
Position 12412: 0.002136391177651324
Position 9863: 0.0021052327654827127
Position 12963: 0.0019317610635917906
Position 8036: 0.0018747339957298965
Position 2344: 0.0016555604793726277
Position 5006: 0.0015972249294137885
Position 9470: 0.0014909168827559527
Position 5223: 0.0014123806798543312
Position 2218: 0.0012799028281263842
Position 1523: 0.0012588348589119462
Position 1988: 0.0012286997158968936
Position 1117: 0.0011776333266920174
Position 697: 0.0011745308560285382
Position 10645: 0.0011328588282410327
Position 13108: 0.001120003873452923
Position 2283: 0.0009953890512319795
Position 1329: 0.0009638032523172188
Position 5167: 0.0009560191593824417
Position 4137: 0.0009486978330777612
Position 2317: 0.000941863106320405
Position 7712: 0.0009390590876938045
Position 228: 0.0009342805150353293
Position 5131: 0.0009077098763819567
Position 7217: 0.0008844996500850442
Position 12153: 0.0008795918052313413
Position 543: 0.0008597394614268573
Position 3939: 0.00084969944923031
Position 11326: 0.0008346556765852793
Position 6326: 0.0006761341312774008
Position 1361: 0.000606772508640684
Position 1853: 0.0005675575652537737
Position 10990: 0.0005631819042257681
Position 754: 0.0005530561151424751
Position 1860: 0.000538368561136718
Position 1423: 0.0005139056993584483
Position 12656: 0.0005091683035135813
Position 9698: 0.0004994194672200936
Position 5345: 0.0004959380820892088
Position 2558: 0.000404101586686243
Position 1103: 0.0003984386347856191
Position 12680: 0.00039303391399106284
Position 5476: 0.00038920660396927744
Position 12575: 0.00038144462315997706
Position 1366: 0.00038051956259975526
Position 1071: 0.00037134034936951265
Position 760: 0.00036625452632666806
Position 1420: 0.0003312592690348747
Position 2491: 0.0003267488767290865
Position 13075: 0.00032481504954338014
Position 2471: 0.0003151653610966438
Position 1652: 0.0003123914205390439
Position 521: 0.0002624676283771458
Position 7784: 0.00023632063273021557
Position 2314: 0.00022207218267650435
Position 7415: 0.00021760355239706973
Position 502: 0.00020757250056436892
Position 8369: 0.00019687217313326302
Position 2433: 0.00019062846848502744
Position 7454: 0.00018667356895960075
Position 8050: 0.00017790000576707157
Position 6005: 0.00017121485318293003
Position 2349: 0.00015369835036013497
Position 10722: 0.00015122876524759895
Position 5423: 0.00015100140042037614
Position 13238: 0.00014784482515375048
Position 4724: 0.0001406345103271068
Position 6332: 0.00013216051323698005
Position 6575: 0.00013069526067367005
Position 1307: 0.0001283181526163525
Position 1229: 0.00012282599718888622
Position 12723: 0.0001226770383011253
Position 5416: 0.00012197405269391009
Position 13088: 0.00011998590489706193
Position 2083: 0.00011381697340065984
Position 10617: 0.00011307600267557408
Position 10473: 0.00010351048469219834
Position 2569: 0.00010175261337488289
Position 1695: 9.70939555864024e-05
Position 4285: 9.260980758897986e-05
Position 1346: 9.158262511559811e-05
Position 8058: 9.147106702841531e-05
Position 7271: 9.065453143936932e-05
Position 339: 8.511822479813378e-05
Position 5911: 8.420935405378712e-05
Position 2732: 8.039364789212287e-05
Position 4942: 7.723426706372511e-05
Position 2059: 7.456211983814364e-05
Position 11933: 7.345233128390808e-05
Position 1745: 7.1338848117306e-05
Position 5447: 7.021910206064132e-05
Position 321: 6.880451413159464e-05
Position 5966: 6.606890339959022e-05
Position 254: 6.395295947290647e-05
Position 2543: 6.360253683306493e-05
Position 4491: 6.341575478437496e-05
Position 2446: 6.257088596948834e-05
Position 494: 6.225698771160366e-05
Position 515: 5.833341139261438e-05
Position 4522: 5.819055028437659e-05
Position 12234: 5.669357581370078e-05
Position 1045: 5.569016175894236e-05
Position 12479: 5.263977040511736e-05
Position 527: 5.078772200753438e-05
Position 2584: 4.8230282300017554e-05
Position 2718: 4.529543228052188e-05
Position 2781: 4.496265115813007e-05
Position 666: 4.4262935637567705e-05
Position 2538: 4.3771770624742294e-05
Position 545: 4.1828619815655886e-05
Position 757: 4.1057573285635465e-05
Position 906: 3.437254971554617e-05
Position 785: 3.2402396554476816e-05
Position 12767: 3.200463034751605e-05
Position 12159: 3.184125169496975e-05
Position 11936: 3.110473730547582e-05
Position 2289: 3.0918212118176584e-05
Position 1622: 3.088471004096623e-05
Position 6851: 2.6794613517163828e-05
Position 903: 2.4496453263480335e-05
Position 2604: 2.360559315750544e-05
Position 12244: 2.1792788716619716e-05
Position 12416: 1.765486224482736e-05
Position 745: 1.637299684979587e-05
Position 12448: 1.5958837409416104e-05
Position 194: 1.4500508093573042e-05
Position 11959: 1.4197369548442889e-05
Position 13194: 1.384673271371977e-05
Position 12663: 1.3700863705051165e-05
Position 9762: 1.3140352905973571e-05
Position 7061: 1.156094787944605e-05
Position 12879: 1.1526662340103861e-05
Position 12505: 1.0496382766799099e-05
Position 1239: 7.922147229907991e-06
Position 12189: 7.643109515887125e-06
Position 1248: 6.54794965229633e-06
Position 12195: 4.819226651581404e-06
Position 3577: 4.295816288181938e-06
Position 3662: 4.097149281723213e-06
Position 4118: 3.314112808350654e-06
Position 3882: 3.220348565387887e-06
Position 2069: 2.6897150487274952e-06
Position 2148: 2.5947645137999295e-06
Position 3412: 2.2996507897238615e-06
Position 3973: 1.9480330982437352e-06
Position 1176: 1.6402431396187693e-06
Position 4547: 1.4219420945861772e-06
Position 1130: 1.3681981291692602e-06
Position 12030: 1.2600189926594938e-06
Position 13063: 1.2268531536831078e-06
Position 12364: 9.260884569298685e-07
Position 12286: 8.683104065956954e-07
Position 1392: 8.183229211508067e-07
Position 1293: 6.996755284627376e-07
Position 1908: 4.6125456708719455e-07
Position 4468: 3.6876452259417764e-07
Position 2031: 3.117603602212781e-07
Position 1133: 2.5324044516388e-07
Position 552: 1.696675862863523e-07
Position 556: 1.29540727481524e-07
Position 12914: 1.20291868599866e-07
Position 675: 1.1053375357620419e-07
Position 2037: 8.761870351131224e-08
Position 12742: 8.717009408872395e-08
Position 4669: 8.519534366503672e-08
Position 164: 5.9014935807333617e-08
Position 122: 5.57416184779547e-08
Position 12567: 4.799020092078996e-08
Position 1197: 4.6178693601119064e-08
Position 12519: 3.807399925186788e-08
Position 852: 3.5918806480722223e-08
Position 12725: 3.587858743032946e-08
Position 150: 3.4084012318163985e-08
Position 201: 2.7307013617481118e-08
Position 12042: 2.0296950307600895e-08
Position 446: 1.610996267824337e-08
Position 1005: 1.294397297774194e-08
Position 138: 1.1757053975675306e-08
Position 807: 1.1338276772138826e-08
Position 127: 5.608830301782777e-09
Position 766: 5.2312780394016044e-09
Position 12260: 4.889400286805005e-09
Position 1053: 2.8939011372905585e-09
Position 484: 9.79229371728864e-10
Position 116: 8.711261160130832e-10
Position 12437: 7.825528030360006e-10
Position 361: 4.378763633006404e-10
Position 12198: 2.9476751957650774e-10
Position 183: 2.8189767675045103e-10
Position 143: 1.6349167432003333e-10
Position 964: 8.191189259120264e-11
Position 307: 1.23577574056275e-11
Position 160: 3.61803522473893e-12
Position 53: 4.311179100192892e-13
Position 51: 3.261098689648852e-13
Position 61: 1.6525161633368338e-13
Position 369: 3.147281418517679e-17
