Gene = Tgi
Position 543: 0.00029222687451755796
Position 4833: 0.00029187942127379535
Position 2403: 0.00027020108796543634
Position 15039: 0.0002478898004849423
Position 6657: 0.0002475839708851865
Position 406: 0.0002300384253038775
Position 14662: 0.00022996151104032306
Position 1323: 0.00022673653188281696
Position 1349: 0.00021654451317373006
Position 3100: 0.00020199952502213396
Position 7029: 0.00019856717213131124
Position 901: 0.00019075722532787995
Position 3167: 0.0001762120291178443
Position 15059: 0.00017429861345537236
Position 15358: 0.00014309506608617224
Position 3224: 0.0001359428439715657
Position 4025: 0.0001270234400858742
Position 4232: 0.00012411626226205042
Position 3759: 0.00010882205641971526
Position 807: 0.00010617328457107523
Position 15177: 9.908838457030065e-05
Position 510: 9.015407788557674e-05
Position 14763: 8.782515669645962e-05
Position 2493: 8.526906073034606e-05
Position 14685: 8.419930070891243e-05
Position 15684: 7.403698798498784e-05
Position 2022: 6.646204771047289e-05
Position 685: 5.1299970038870686e-05
Position 1177: 5.008937204237076e-05
Position 507: 4.991534078510381e-05
Position 1139: 4.5011543540592966e-05
Position 1417: 4.014455406107744e-05
Position 804: 2.705715739970232e-05
Position 15126: 2.695896902900373e-05
Position 801: 2.6821127946353378e-05
Position 1142: 2.5993457921619237e-05
Position 1251: 2.4940507411695087e-05
Position 859: 2.2265208320642662e-05
Position 160: 2.183363576990031e-05
Position 993: 2.074862778435673e-05
Position 2258: 2.0230001978342326e-05
Position 413: 1.662172636583505e-05
Position 649: 1.6098758499141046e-05
Position 2855: 1.5648812263610935e-05
Position 14673: 1.559266325626979e-05
Position 15389: 1.294921433404898e-05
Position 6077: 1.209103001388031e-05
Position 720: 1.0502591931975665e-05
Position 6941: 1.0002584595559403e-05
Position 1402: 8.798631574806713e-06
Position 14974: 8.643045875390351e-06
Position 363: 8.4939497024357e-06
Position 1976: 8.456934336824024e-06
Position 14682: 7.92401832766533e-06
Position 1257: 7.826742140622864e-06
Position 1238: 7.5000510142217684e-06
Position 15648: 5.923776480889177e-06
Position 1716: 5.771458670529636e-06
Position 547: 5.52286587151196e-06
Position 3339: 5.217406312633183e-06
Position 1340: 4.495480930554774e-06
Position 1357: 4.415400587537623e-06
Position 1523: 4.222248153200027e-06
Position 14616: 4.177622944608655e-06
Position 1235: 3.7666116355147597e-06
Position 14742: 3.6591698931041253e-06
Position 2834: 2.6702707605461066e-06
Position 1020: 2.4051133496828353e-06
Position 15084: 2.357870609691719e-06
Position 15612: 2.2251677862059837e-06
Position 931: 1.9753077775020492e-06
Position 139: 1.8903804278311953e-06
Position 1254: 1.7813935053384825e-06
Position 2706: 1.4566656605476918e-06
Position 866: 8.08399805384318e-07
Position 14562: 7.891079878509743e-07
Position 125: 6.810342849483241e-07
Position 14706: 3.5059192441407297e-07
Position 551: 2.546131198018766e-07
Position 792: 2.3212988261416323e-07
Position 823: 1.9821946506320272e-07
Position 559: 8.801148668838587e-08
Position 192: 6.190432725028347e-08
Position 165: 5.853434680644296e-08
Position 2413: 5.2228039397298844e-08
Position 555: 4.104238026964082e-08
Position 2271: 3.7190592389696864e-08
Position 2307: 1.7878078102303913e-08
Position 960: 1.398332006920451e-08
Position 1152: 4.752876281667994e-09
Position 171: 4.481274135671563e-09
Position 143: 4.480365102574406e-09
Position 968: 2.573578058935638e-09
Position 1134: 2.5622866964607167e-09
Position 168: 1.5079025114504713e-11
Position 179: 1.497359572180749e-11
Position 216: 3.996587817941179e-12
Position 183: 1.0420370883793271e-12
Position 1191: 9.742400298610015e-13
Position 210: 8.840702751475625e-13
