Gene = Exn
Position 3437: 0.0003725534101282925
Position 22290: 0.00035229573492667505
Position 23807: 0.00034206244961348335
Position 660: 0.00032754257437693745
Position 24202: 0.00026398439422611983
Position 24004: 0.00025770739058788574
Position 8927: 0.0002552382944709855
Position 22560: 0.00025442012359468927
Position 346: 0.00024758809863631366
Position 4022: 0.00022678505408049956
Position 8000: 0.0002242506878316156
Position 23287: 0.00022352430559179128
Position 24285: 0.00021046544527473035
Position 24185: 0.00019885490575408983
Position 1552: 0.00019223831580942666
Position 19240: 0.00017697173842193883
Position 16396: 0.0001600607222879925
Position 21385: 0.00015998085010335546
Position 23916: 0.00014339069671888256
Position 22515: 0.00013903437886683082
Position 21253: 0.00013752722070876084
Position 21438: 0.00013717439921802585
Position 23459: 0.0001264426936960798
Position 23922: 0.00011626219265580051
Position 22480: 0.00011311239698909017
Position 24243: 0.0001075549673044663
Position 24000: 0.00010575408505603114
Position 22489: 9.516400036919142e-05
Position 21451: 8.979865771239229e-05
Position 22460: 8.656640097440536e-05
Position 23905: 8.422658983951052e-05
Position 2695: 8.266749538416484e-05
Position 15364: 7.392209608236873e-05
Position 2332: 7.116175170934599e-05
Position 1865: 6.920932758832301e-05
Position 22434: 6.421000473768865e-05
Position 202: 5.3917864720273954e-05
Position 1809: 4.900421990157589e-05
Position 273: 4.7868613327289086e-05
Position 23617: 4.584902849857009e-05
Position 24048: 3.914543984552153e-05
Position 22264: 3.898703185290825e-05
Position 827: 3.7075323776853323e-05
Position 419: 3.52338156868439e-05
Position 22464: 2.6712073027634888e-05
Position 22564: 2.6464645583313654e-05
Position 23263: 2.6224188049570366e-05
Position 432: 2.4176724865674717e-05
Position 23870: 2.4082410947726563e-05
Position 1858: 2.310194599513258e-05
Position 23810: 2.1135209458613123e-05
Position 23478: 2.1030444543348876e-05
Position 23382: 1.6416499012696626e-05
Position 1869: 1.5982557543060223e-05
Position 863: 1.571308295645473e-05
Position 872: 1.450708007858742e-05
Position 22233: 1.2209072070044437e-05
Position 506: 1.137106147858059e-05
Position 228: 1.0985112464615556e-05
Position 223: 9.397824165234128e-06
Position 23100: 9.375340374729184e-06
Position 1852: 9.28179156306057e-06
Position 981: 9.222673236463745e-06
Position 22767: 8.524412359682187e-06
Position 850: 7.850068903335958e-06
Position 1280: 7.73816857639106e-06
Position 22862: 7.632601474077562e-06
Position 23830: 7.586877443224533e-06
Position 1439: 6.937688287629281e-06
Position 23027: 6.594604956828286e-06
Position 44: 6.4285019136690264e-06
Position 23873: 6.199774390810789e-06
Position 532: 5.938817261085852e-06
Position 22745: 5.706155979396929e-06
Position 22900: 5.653030982306192e-06
Position 761: 5.454261236662328e-06
Position 22496: 4.970771547586029e-06
Position 22111: 4.9522086271954036e-06
Position 22780: 4.34585678740006e-06
Position 22738: 4.181438377384442e-06
Position 108: 3.6309207717569856e-06
Position 22680: 3.1359465068217548e-06
Position 2117: 3.1075101627237017e-06
Position 722: 3.099460563877602e-06
Position 2087: 3.038170299973883e-06
Position 1492: 3.0059316368657535e-06
Position 650: 3.005845670741284e-06
Position 733: 2.7015711588109077e-06
Position 1137: 2.660454728557133e-06
Position 784: 2.3701497667155445e-06
Position 100: 2.3276920830606136e-06
Position 1080: 2.2517703886500808e-06
Position 3514: 2.1340885529955936e-06
Position 23846: 2.0788975061853628e-06
Position 23969: 1.9819618259431925e-06
Position 1092: 1.973226351151051e-06
Position 2483: 1.6407219721151733e-06
Position 21389: 1.5675384479763394e-06
Position 24079: 1.5057570209219805e-06
Position 23919: 1.4639200902766256e-06
Position 1520: 1.1124402631482612e-06
Position 1640: 1.069082077274661e-06
Position 24110: 1.0626867828432138e-06
Position 3878: 1.0485171021327699e-06
Position 21771: 1.0209539973050163e-06
Position 969: 9.974117111650545e-07
Position 21: 9.679699057254887e-07
Position 939: 9.5181401346645e-07
Position 1375: 9.51751765835104e-07
Position 239: 8.408555468514487e-07
Position 1559: 8.22513710519421e-07
Position 3014: 8.158575589114892e-07
Position 21642: 8.115154138558555e-07
Position 22644: 7.900293466587954e-07
Position 1510: 7.630115953479766e-07
Position 1592: 6.412348475719588e-07
Position 23879: 6.352362958339891e-07
Position 1505: 5.208428121350933e-07
Position 21845: 4.690286944328121e-07
Position 22012: 4.466293434695916e-07
Position 1075: 4.113525980430193e-07
Position 21648: 3.685285987606002e-07
Position 23326: 3.317206678888655e-07
Position 22041: 3.1207931829532385e-07
Position 23318: 2.7822047914228576e-07
Position 21792: 2.602780791537728e-07
Position 153: 2.135855455229277e-07
Position 210: 2.056405604083903e-07
Position 1025: 1.9100493209551374e-07
Position 24299: 1.7447871520281562e-07
Position 3560: 1.678443709127397e-07
Position 1600: 1.6541409724618344e-07
Position 1797: 1.6439805883643345e-07
Position 21972: 1.622932876194576e-07
Position 23360: 1.5072396853493832e-07
Position 1817: 1.4934100316013253e-07
Position 22125: 1.1596191032752557e-07
Position 21900: 1.1384940803445088e-07
Position 21716: 1.1077347041839683e-07
Position 21490: 1.0355632692634944e-07
Position 21885: 1.0084878989687412e-07
Position 24008: 9.87673425401243e-08
Position 21102: 9.60475650327354e-08
Position 22108: 9.150117738103235e-08
Position 23453: 8.717131845071577e-08
Position 246: 8.688534645161213e-08
Position 23148: 8.661691286563538e-08
Position 2781: 7.428330438143446e-08
Position 1846: 5.5652443116701897e-08
Position 21593: 5.298382715057108e-08
Position 1533: 5.2239026928995724e-08
Position 7: 2.789044776572959e-08
Position 21485: 2.527211038014977e-08
Position 21512: 2.3192911018677503e-08
Position 21168: 2.1548485978215042e-08
Position 614: 1.642879168879375e-08
Position 1143: 1.440399687548048e-08
Position 22700: 1.4026671441590755e-08
Position 795: 1.1349505230920617e-08
Position 22670: 5.853499601116734e-09
Position 541: 5.4507340759559754e-09
Position 23799: 3.728516143852295e-09
Position 22906: 2.089354062299634e-09
Position 23788: 8.308760913627142e-10
Position 22786: 4.988511721996461e-10
Position 22379: 4.0782756796282347e-10
Position 23098: 2.528671580577706e-10
Position 22628: 2.4309983951995703e-10
Position 23112: 1.0696617363984112e-10
Position 686: 3.679058682927621e-11
Position 22952: 2.7692184659679347e-11
Position 23456: 1.5303351855872846e-11
Position 728: 9.044009475061315e-12
Position 804: 6.5004635557463296e-12
Position 764: 4.303121997781467e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22346: 0.9999639187359126
Position 23964: 0.9990462915327366
Position 22603: 0.9971300038509493
Position 23695: 0.992157544310668
Position 15222: 0.9624902135137134
Position 21310: 0.9549684025777658
Position 21000: 0.9384584970104385
Position 20488: 0.8096867784618542
Position 10545: 0.4569896572248616
Position 16417: 0.14476853852635224
Position 12579: 0.13785369722382576
Position 11840: 0.12848476973040007
Position 20239: 0.056678728377018595
Position 8702: 0.05198311592358234
Position 15608: 0.05178005404592637
Position 20968: 0.029388419261960452
Position 402: 0.0229894099332865
Position 20504: 0.022905329234785
Position 1289: 0.017235021086660255
Position 24326: 0.01553687852272295
Position 14607: 0.015458227149554452
Position 16501: 0.01463468394344741
Position 21370: 0.013391552296811575
Position 21062: 0.012935143253405178
Position 1947: 0.011007157706632341
Position 10433: 0.010403344805693313
Position 16611: 0.009694613826041483
Position 22140: 0.009518613795660071
Position 20948: 0.009394274566268844
Position 23495: 0.0073951788988263776
Position 9575: 0.006418641496326893
Position 3360: 0.006211442825772422
Position 23725: 0.0057078386236066965
Position 22986: 0.005494997650654386
Position 2386: 0.004938631532684599
Position 14981: 0.004855463004565017
Position 6443: 0.004213861489961308
Position 1045: 0.0034160197731169287
Position 4211: 0.0033059344406744543
Position 16453: 0.0031586791146794232
Position 21321: 0.0030796250385981654
Position 6011: 0.002841594437309732
Position 20923: 0.0028046635755367847
Position 23547: 0.0026567156407489457
Position 5250: 0.002051712265609235
Position 23474: 0.001877951765549452
Position 7760: 0.0018632950286530654
Position 23728: 0.0017952509443998788
Position 1025: 0.001763920770531462
Position 22989: 0.0017386910730064304
Position 1296: 0.0015999920917660168
Position 21539: 0.001581309396358339
Position 9578: 0.0014801101638727842
Position 1868: 0.0014727750950203344
Position 23244: 0.0012135291727349276
Position 252: 0.0011493440522972395
Position 481: 0.001091031888128684
Position 21417: 0.0010483303605421464
Position 614: 0.0010465999457035277
Position 14785: 0.0010282792206180477
Position 21442: 0.0010049753988293877
Position 3282: 0.0009792700470274006
Position 21495: 0.000964077472153132
Position 1339: 0.0009489529723252735
Position 6917: 0.0009203851644531155
Position 22616: 0.0008775961959702651
Position 21679: 0.0008238257484550205
Position 2419: 0.0008084252635797365
Position 9757: 0.0008039965844711706
Position 6897: 0.0007994715407985395
Position 5774: 0.0007835529020652536
Position 3603: 0.0007505699582309144
Position 21355: 0.000733788400987689
Position 2424: 0.0007009917427128513
Position 10581: 0.0006981689625027417
Position 447: 0.0006923927858472204
Position 7618: 0.0006887771084920414
Position 1056: 0.0006313417327660896
Position 24285: 0.0005847594493081956
Position 6649: 0.0005363701299476621
Position 16354: 0.0005337563658627114
Position 15376: 0.0005232301556525001
Position 6058: 0.0005147463417083526
Position 21648: 0.0005119927640324417
Position 7014: 0.0005046227156042431
Position 20938: 0.0004965827462382881
Position 6098: 0.0004918193709535099
Position 153: 0.00043702529837205266
Position 9888: 0.00043148996661586473
Position 21403: 0.00037023125853363016
Position 21824: 0.0003089715499604846
Position 21433: 0.0002960723855759792
Position 23556: 0.0002914707047064424
Position 7694: 0.00028361979284835515
Position 15642: 0.00027753574450481016
Position 1730: 0.0002736113487719858
Position 3823: 0.00027073020325434744
Position 21663: 0.00026105365024532825
Position 15852: 0.000256305819338829
Position 7199: 0.00025536645898282997
Position 6683: 0.00025506180678323305
Position 1685: 0.00023851831902514217
Position 24340: 0.0002225375778943348
Position 14427: 0.0002204476767618147
Position 17600: 0.00021633774326540624
Position 22969: 0.0002119382275472296
Position 24185: 0.00020849789338422015
Position 4849: 0.0001952411038002098
Position 571: 0.00019332653667024049
Position 19047: 0.0001769717384219382
Position 24289: 0.0001722954293435916
Position 2544: 0.0001574799528323275
Position 3798: 0.0001502213633194171
Position 4856: 0.0001495146036576137
Position 24260: 0.00014844574659964786
Position 21551: 0.0001417158490507088
Position 5733: 0.00014054971958872388
Position 1363: 0.00013820609572185225
Position 325: 0.00013438671613065804
Position 24295: 0.00013291908592501258
Position 733: 0.00013251056845898005
Position 511: 0.00012705575503861515
Position 15771: 0.00012036439148790756
Position 23975: 0.00011793927784466352
Position 1159: 0.00011661985546934733
Position 5089: 0.00011565576234932043
Position 24212: 0.00011261360742932818
Position 1095: 0.00010822727556225306
Position 23172: 0.00010290424704033574
Position 23169: 9.471481606492874e-05
Position 21719: 9.040427998818819e-05
Position 417: 8.486578601381017e-05
Position 21805: 8.03888955762234e-05
Position 21438: 6.333592043038399e-05
Position 24003: 5.974124715778301e-05
Position 1412: 5.91730077918659e-05
Position 23098: 5.4303271675543246e-05
Position 14212: 5.2657209251508476e-05
Position 22801: 5.1381264330076004e-05
Position 22960: 4.969585245239701e-05
Position 23066: 4.7011072368451314e-05
Position 22628: 4.699343104587772e-05
Position 15488: 4.666012153581257e-05
Position 3461: 4.1010055328161576e-05
Position 23740: 4.031928602423458e-05
Position 17644: 3.830728898434596e-05
Position 24071: 3.665291874929326e-05
Position 24359: 3.5490447217172936e-05
Position 23281: 3.406856638684644e-05
Position 24042: 3.122913459128006e-05
Position 24199: 2.9439707576203986e-05
Position 2097: 2.662625559238298e-05
Position 24243: 2.3887383678768952e-05
Position 22563: 2.3068389030043626e-05
Position 22836: 2.2912958500636195e-05
Position 1365: 2.0863459991223456e-05
Position 1820: 2.0340825035724806e-05
Position 24168: 1.6307558380329555e-05
Position 22367: 1.5923850263486287e-05
Position 5364: 1.4115333008078415e-05
Position 2142: 1.3022313824729283e-05
Position 23806: 1.1658133046360666e-05
Position 2194: 1.076667393931197e-05
Position 4892: 1.066371024543651e-05
Position 22663: 8.680792059499812e-06
Position 24019: 8.543056696934885e-06
Position 23672: 8.443811139634012e-06
Position 6095: 8.358376828384276e-06
Position 22824: 6.7319362015756455e-06
Position 22926: 5.930789944321584e-06
Position 23873: 5.497801062294147e-06
Position 23667: 4.644809303125634e-06
Position 22383: 4.0334363869764e-06
Position 2007: 3.757189522448106e-06
Position 6971: 3.6258905386555553e-06
Position 23105: 3.0042370410430873e-06
Position 24068: 2.644963823434208e-06
Position 784: 2.512802513038991e-06
Position 1113: 2.059359087203232e-06
Position 969: 1.9416217673059636e-06
Position 24119: 1.7094439507818468e-06
Position 5736: 1.4555156613136322e-06
Position 22635: 1.014510451978979e-06
Position 299: 7.03878592923644e-07
Position 1080: 6.600128923773695e-07
Position 905: 5.307371128881683e-07
Position 22460: 5.228764494943701e-07
Position 737: 4.135415285944695e-07
Position 3408: 3.61042059204165e-07
Position 1070: 3.3337533939277687e-07
Position 202: 3.183136679297422e-07
Position 126: 2.5110233195525766e-07
Position 22415: 2.430053673012782e-07
Position 432: 2.087174237546718e-07
Position 117: 1.9407137559698543e-07
Position 2563: 1.8310212457791435e-07
Position 23779: 1.7773996053483202e-07
Position 1205: 1.5668536300217798e-07
Position 2441: 1.358060555792218e-07
Position 3495: 1.189193692554255e-07
Position 344: 1.1379132926875165e-07
Position 660: 1.0966623495301007e-07
Position 123: 1.0597562999515944e-07
Position 428: 9.910293035336368e-08
Position 23758: 9.404761646570926e-08
Position 22515: 9.177647257009717e-08
Position 760: 8.978616494791147e-08
Position 2549: 8.769159405560197e-08
Position 932: 8.586655368941415e-08
Position 178: 7.727098855386963e-08
Position 188: 6.967071403814126e-08
Position 304: 6.538274992555932e-08
Position 246: 5.2436044244385676e-08
Position 1490: 4.792644498408526e-08
Position 223: 4.7811057704874864e-08
Position 1168: 4.4026595623953256e-08
Position 845: 1.0081500534160113e-08
Position 228: 6.836654771753065e-09
Position 208: 4.0364887721028566e-09
Position 196: 3.2584300928986986e-09
Position 271: 2.1033475557137073e-09
Position 22752: 1.3877268135463473e-10
Position 23983: 6.112475487196969e-11
Position 559: 5.7342083341431354e-11
Position 751: 5.4500948635907456e-11
Position 352: 4.771193086837585e-11
Position 173: 4.398854397217722e-11
Position 23997: 1.774232487657914e-11
Position 419: 1.707191702452377e-11
Position 24029: 9.012873892298127e-12
