Gene = hid
Position 5: 8.640367205177063e-06
Position 162: 8.493685242393549e-06
Position 2283: 8.413113553962397e-06
Position 830: 7.838837937132204e-06
Position 15729: 7.218848255858728e-06
Position 898: 6.624904840703189e-06
Position 2292: 5.542531630690303e-06
Position 1384: 5.311388677823762e-06
Position 15713: 4.652017165236765e-06
Position 5745: 4.46810676345294e-06
Position 854: 4.466345371509132e-06
Position 5699: 4.3828192461618014e-06
Position 5737: 3.4882874798682347e-06
Position 798: 3.1363001882227487e-06
Position 1003: 2.0460746398309277e-06
Position 1474: 1.8379487888901477e-06
Position 1212: 1.7291586931017374e-06
Position 566: 1.32038887496205e-06
Position 164: 1.1247456733520908e-06
Position 386: 9.524599754425763e-07
Position 456: 7.626597423982624e-07
Position 1363: 5.100561699813331e-07
Position 561: 4.921964571122814e-07
Position 994: 4.81019328830049e-07
Position 1443: 4.400583290285078e-07
Position 1461: 3.6256305430905617e-07
Position 960: 3.284418955119962e-07
Position 176: 3.282214732395508e-07
Position 389: 2.4443094954161534e-07
Position 37: 1.5378996123480547e-07
Position 701: 1.5021450814352189e-07
Position 1087: 1.402608799055172e-07
Position 571: 1.0815659832335556e-07
Position 776: 1.028335060150519e-07
Position 752: 5.931038018580643e-08
Position 445: 3.910337355324714e-08
Position 635: 1.2414324447649741e-08
Position 525: 9.651421931041379e-09
Position 925: 5.6896097946106715e-09
Position 1408: 3.784215590659857e-09
Position 654: 1.980359167428968e-09
Position 639: 1.4376338537181453e-09
Position 656: 1.8321284170313092e-12
Position 689: 8.858593956818652e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12086: 0.9737222760273235
Position 15549: 0.9682548848990334
Position 13268: 0.9472871137128845
Position 4339: 0.20165818064659508
Position 947: 0.1390598441988988
Position 17096: 0.10682951148087412
Position 13792: 0.041411279068296045
Position 15957: 0.0411469753391827
Position 11895: 0.03424474866931599
Position 11659: 0.03165382408151336
Position 16181: 0.030604389948163873
Position 13713: 0.023125585004032688
Position 3582: 0.02176480968042491
Position 13230: 0.020522303825385342
Position 8825: 0.020320851185954263
Position 3165: 0.019382086727932034
Position 1201: 0.018413085613207158
Position 925: 0.016841681661112214
Position 2784: 0.016558975230951158
Position 2565: 0.0158014610255188
Position 10106: 0.0135320880871759
Position 16617: 0.013454749089993666
Position 15133: 0.01122801720840819
Position 8637: 0.011212363298447619
Position 8495: 0.010706946674163755
Position 5063: 0.010153421736889403
Position 16533: 0.010082163474404778
Position 418: 0.009784316017782551
Position 1329: 0.009310098814093993
Position 3261: 0.008859604056105686
Position 13242: 0.007785787277773789
Position 386: 0.007441878056346619
Position 3112: 0.00628500165952726
Position 14896: 0.005922618796520923
Position 16444: 0.005823513187819146
Position 8533: 0.005221938741361429
Position 1956: 0.0051990048755743
Position 2727: 0.004840106630009988
Position 2975: 0.004397664164295481
Position 1079: 0.004188814082072404
Position 1528: 0.004033303613948423
Position 17551: 0.0040081894962376375
Position 1237: 0.003975676701632662
Position 2370: 0.003927868467963767
Position 912: 0.0038893440365086675
Position 17591: 0.003816199148226425
Position 1560: 0.0037037838986167916
Position 9904: 0.003595634156878565
Position 16681: 0.0035631944095410404
Position 9863: 0.0033733940845484373
Position 1973: 0.003227736698998081
Position 2343: 0.0030657301816452687
Position 10247: 0.002845275089149809
Position 15753: 0.0027867429861406596
Position 1428: 0.0025891324246584795
Position 10462: 0.0025475309444219474
Position 10472: 0.002537326041718802
Position 15941: 0.002493500055846515
Position 15707: 0.0024532298214873685
Position 1990: 0.002368514600147642
Position 15558: 0.002323589947905799
Position 12103: 0.002287673540916572
Position 15795: 0.0021402833619971707
Position 17340: 0.0021206980814569313
Position 176: 0.0018178315880538122
Position 9914: 0.0016234318687250652
Position 3588: 0.0015731644406702342
Position 369: 0.0014340478870528259
Position 12048: 0.0013295709619618435
Position 13775: 0.001293768282584149
Position 17139: 0.0012854555481151184
Position 6060: 0.0012745116906083417
Position 17279: 0.0012335822888131557
Position 17744: 0.001226533838080458
Position 4321: 0.0011226883087697445
Position 6718: 0.0011118011028409455
Position 17102: 0.001074009760730707
Position 16783: 0.0010474035393492542
Position 4409: 0.0010467083870115666
Position 415: 0.0010360791776168254
Position 5542: 0.001034499210294431
Position 100: 0.0009687840484009263
Position 405: 0.0009536634492262365
Position 16748: 0.0009108263834124294
Position 1334: 0.0008683519208862047
Position 1571: 0.000842185851025007
Position 13113: 0.0008273770358618892
Position 6975: 0.0007185190806290481
Position 1014: 0.0006960206679710655
Position 3560: 0.0006816803059157615
Position 16271: 0.0006586443711749814
Position 2679: 0.0006057454680184685
Position 16335: 0.0005996910005844402
Position 17526: 0.0005975870926742918
Position 2979: 0.000576268977285838
Position 4344: 0.000556147624979232
Position 16388: 0.0005230803321118168
Position 3280: 0.0005094519132609665
Position 2941: 0.0004790206921309872
Position 12669: 0.0004569477738963724
Position 157: 0.0004532634504834536
Position 16044: 0.00045203436404960614
Position 1291: 0.0004472051296062288
Position 13475: 0.0004394432099077528
Position 13272: 0.00043634115562070754
Position 1457: 0.00042976612858682526
Position 15023: 0.00040855127197329724
Position 13949: 0.0004044595870765526
Position 1355: 0.00040244062581590556
Position 17614: 0.0003935829179887471
Position 14324: 0.0003868749502728541
Position 15918: 0.0003739100725318639
Position 15491: 0.0003619591274326629
Position 15713: 0.00036188261457733553
Position 14148: 0.0003534456571853923
Position 12934: 0.0003473646950501993
Position 16332: 0.0003473092990557784
Position 14348: 0.0003469569973132549
Position 16268: 0.00034470393031827784
Position 13904: 0.00033036613382210944
Position 15054: 0.00032466102523626925
Position 13210: 0.0003221301283030218
Position 1922: 0.00031425820086900024
Position 14318: 0.00029630799067155547
Position 3971: 0.0002948991171923309
Position 13841: 0.00029142378993358184
Position 6602: 0.00028107742420255483
Position 12924: 0.0002761053791507372
Position 17014: 0.00025401380809632454
Position 14747: 0.00024512015283068884
Position 17854: 0.00022608503783778193
Position 14438: 0.00022031792850483697
Position 1170: 0.00019673680733310316
Position 3026: 0.0001925781855314222
Position 3336: 0.00018769846460307176
Position 12804: 0.00018662050483656277
Position 1219: 0.00018421358092885967
Position 4689: 0.00018114508003694524
Position 15807: 0.00017852945244651935
Position 16727: 0.00014683641230312178
Position 3208: 0.0001460235898253812
Position 14079: 0.0001406569534482745
Position 3300: 0.00014010139892266067
Position 4714: 0.00013259375331429657
Position 12675: 0.00011154052231409132
Position 192: 0.00010921273746947924
Position 16235: 0.00010830118400159813
Position 14840: 0.00010568170559495937
Position 13151: 9.925221709146018e-05
Position 2685: 9.381242078686918e-05
Position 1000: 9.355422207724561e-05
Position 1003: 9.272766127530269e-05
Position 13653: 8.726561447497386e-05
Position 12738: 7.976150367278317e-05
Position 14428: 7.708440243342206e-05
Position 461: 6.505432824386428e-05
Position 12840: 6.376711323135843e-05
Position 2591: 5.307097054002592e-05
Position 13796: 4.977712485156251e-05
Position 12726: 4.753719082565473e-05
Position 1887: 4.571932550190594e-05
Position 1280: 4.558470026469882e-05
Position 1388: 4.116636359755434e-05
Position 15311: 3.584408899171581e-05
Position 12996: 3.413047360460557e-05
Position 1579: 3.3987158624744496e-05
Position 1340: 3.092525064938268e-05
Position 12942: 3.0368484534198786e-05
Position 13744: 2.9560322358496675e-05
Position 3072: 2.5805554993040387e-05
Position 3384: 2.5483525445760232e-05
Position 13816: 2.359405077637714e-05
Position 272: 2.1653760745179644e-05
Position 3142: 2.1362972946396324e-05
Position 1103: 2.0822332804376317e-05
Position 349: 2.0251630543923843e-05
Position 2435: 1.7050609094348232e-05
Position 1106: 1.676824049899427e-05
Position 13672: 1.5944422766431192e-05
Position 625: 1.5701377246807002e-05
Position 77: 1.5462697092264157e-05
Position 960: 1.4807935368239195e-05
Position 1994: 1.3474146631412887e-05
Position 438: 1.295921165067596e-05
Position 210: 1.286577811649917e-05
Position 545: 1.276920275077836e-05
Position 15259: 1.1633203870104792e-05
Position 1474: 1.0599687607558663e-05
Position 885: 9.809729057027897e-06
Position 3042: 7.68968908714084e-06
Position 13959: 7.4856982798192684e-06
Position 3146: 6.949813650966421e-06
Position 1395: 6.879404496234026e-06
Position 14012: 6.0896822717023064e-06
Position 1591: 5.522535194576453e-06
Position 4741: 4.707842513896042e-06
Position 764: 3.5365620957342446e-06
Position 13676: 3.459959269129471e-06
Position 213: 2.803258356972523e-06
Position 4462: 2.6887929222269514e-06
Position 296: 2.6175377502816485e-06
Position 1117: 2.5573088816793234e-06
Position 106: 2.3908404779985814e-06
Position 2132: 1.937105531961114e-06
Position 13901: 1.8773374649180043e-06
Position 1884: 1.7003038795952044e-06
Position 322: 1.5480797693565882e-06
Position 12758: 1.5243147404458407e-06
Position 718: 1.3125531741863236e-06
Position 2015: 1.0834259926936244e-06
Position 1715: 1.0350964195360246e-06
Position 1503: 7.776256614810522e-07
Position 1133: 7.684336981710093e-07
Position 1175: 7.395879561140704e-07
Position 445: 6.518431403088326e-07
Position 435: 5.717436218330964e-07
Position 2117: 4.906954317810394e-07
Position 1481: 4.168077568772912e-07
Position 456: 3.927834876498165e-07
Position 423: 3.037324840590738e-07
Position 1599: 2.891046482532531e-07
Position 1344: 1.9590530314094702e-07
Position 776: 1.6789531662009976e-07
Position 490: 1.5765021127460685e-07
Position 1603: 1.1597326017984834e-07
Position 254: 1.1133705246105769e-07
Position 277: 9.70681217094459e-08
Position 111: 7.410823690120048e-08
Position 798: 6.161093910437454e-08
Position 564: 4.4410982055714665e-08
Position 715: 3.1372468068447444e-08
Position 465: 3.039633544825917e-08
Position 826: 2.1575031370662716e-08
Position 494: 1.1494125198416504e-08
Position 237: 1.1270616322162237e-08
Position 469: 7.335188502126073e-09
Position 498: 6.8896735850315325e-09
Position 571: 3.4519371845807403e-09
Position 59: 1.0543598821776216e-09
Position 473: 5.032033147636229e-10
Position 818: 3.8618872475458093e-10
Position 481: 2.7504670829543524e-10
Position 1637: 6.938743132227204e-11
Position 845: 5.353201154074495e-11
