Gene = Schip1
Position 641: 4.84883094345213e-05
Position 113: 3.967175269202206e-05
Position 31: 3.606222785298557e-05
Position 101: 3.58979134186651e-05
Position 1048: 3.3815601491452736e-05
Position 2210: 3.3782923231190515e-05
Position 816: 2.9423352574689834e-05
Position 862: 2.267119853449231e-05
Position 94: 2.0467488579524822e-05
Position 2409: 1.796078212210893e-05
Position 1559: 1.762880818746616e-05
Position 2315: 1.4842343596887963e-05
Position 1024: 1.2987500577561225e-05
Position 2676: 1.0909461906637744e-05
Position 1020: 1.0702453621126864e-05
Position 2553: 9.795827437070633e-06
Position 353: 9.045014314289295e-06
Position 2023: 7.880468266960346e-06
Position 704: 7.804602506861968e-06
Position 1586: 4.597584767649557e-06
Position 2317: 3.965050789233228e-06
Position 2352: 3.1266223860834983e-06
Position 1136: 3.076439943015217e-06
Position 1100: 2.1856365976318213e-06
Position 964: 1.898369028572653e-06
Position 496: 1.4127810507586539e-06
Position 2428: 1.3778652650647024e-06
Position 2391: 1.2466697799393608e-06
Position 1552: 1.152699434181919e-06
Position 2426: 1.1289740812630321e-06
Position 1665: 1.086160400218442e-06
Position 2047: 9.966614552792578e-07
Position 2225: 9.885754363243325e-07
Position 656: 8.808519403689133e-07
Position 2433: 8.751340550243581e-07
Position 1006: 8.44641345308437e-07
Position 2045: 8.430818164284084e-07
Position 2358: 8.040386848417341e-07
Position 1247: 6.396768466616619e-07
Position 1580: 5.561862845902946e-07
Position 1744: 5.439532945837345e-07
Position 1501: 4.768833557531589e-07
Position 1507: 3.1256857260419914e-07
Position 1680: 1.5032267660822363e-07
Position 1041: 6.36549545632597e-08
Position 2746: 3.451183634454898e-08
Position 1450: 3.42895423712143e-08
Position 959: 3.3772851789331484e-08
Position 947: 3.112633129232154e-08
Position 1719: 8.019092011875964e-10
Position 1425: 5.039066359485077e-10
Position 2372: 3.927351583722892e-16
Position 2680: 1.6188922426511653e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1853: 0.9985189132725625
Position 1705: 0.9961540419120933
Position 1980: 0.9928965571275313
Position 1184: 0.9927124578493327
Position 2375: 0.992162087121009
Position 523: 0.910822102874319
Position 2705: 0.782784096241825
Position 169: 0.12227193133306735
Position 91: 0.1192633823306636
Position 862: 0.08510277075000533
Position 1466: 0.07936627665666625
Position 239: 0.05971323632090427
Position 1450: 0.05344341937752458
Position 101: 0.026101029952705097
Position 1436: 0.022890441096682444
Position 2718: 0.02125798820647892
Position 987: 0.0187094805553328
Position 124: 0.012119671036363616
Position 807: 0.010865266289060335
Position 992: 0.00930686010788963
Position 1489: 0.008027405949711932
Position 926: 0.007100744816304185
Position 804: 0.005766756434445737
Position 922: 0.004910986195995283
Position 550: 0.0033598601152901373
Position 772: 0.0032495223079176748
Position 2327: 0.00288080736819507
Position 2029: 0.0026854311345154377
Position 597: 0.002653610836127792
Position 330: 0.0020385716129815586
Position 276: 0.0020067446120007808
Position 478: 0.0019194471124629343
Position 2141: 0.0017395286753201815
Position 572: 0.001592522145907493
Position 1991: 0.0014568119629043165
Position 1197: 0.001313963878885914
Position 2259: 0.0011509831475908637
Position 496: 0.0009791333887777956
Position 2202: 0.0009271804557652894
Position 1725: 0.0008214331403802781
Position 1988: 0.0007813375726063666
Position 639: 0.0007283331974710228
Position 682: 0.0004288874461521785
Position 2380: 0.00031568261767906677
Position 1381: 0.0003021412168748212
Position 1041: 0.00028683566934770046
Position 305: 0.0002826601567373594
Position 759: 0.00027517697002626864
Position 2531: 0.00020816616987445497
Position 256: 0.00020748027745209292
Position 1994: 0.00013622744597776326
Position 999: 0.00012441708976681167
Position 884: 0.00011215361864324582
Position 1301: 0.00010504856441105752
Position 2510: 0.00010452348959380036
Position 134: 0.0001023053492647742
Position 1671: 0.00010117165329894968
Position 364: 8.195593749346355e-05
Position 712: 7.898833063401254e-05
Position 2157: 7.454051605705791e-05
Position 150: 6.0422738888153596e-05
Position 2164: 5.876731488535647e-05
Position 1747: 5.722633192462243e-05
Position 1325: 4.863492271765007e-05
Position 608: 4.5435867301420475e-05
Position 1280: 4.235897561711231e-05
Position 1258: 4.2163077017532735e-05
Position 2023: 3.900861397606085e-05
Position 2042: 3.332264583000534e-05
Position 2062: 2.9493681051465085e-05
Position 2730: 2.9218428135135858e-05
Position 656: 2.5147276194621303e-05
Position 1607: 2.4152033904021418e-05
Position 749: 2.049946887925943e-05
Position 688: 1.987514895603318e-05
Position 1277: 1.8537966897900387e-05
Position 1586: 1.753618014293414e-05
Position 2261: 1.7369149048800628e-05
Position 1006: 1.6329371696506374e-05
Position 2111: 1.6211063270775457e-05
Position 1226: 1.5170797372448051e-05
Position 1773: 1.3404828648975876e-05
Position 2473: 1.2036848927603786e-05
Position 371: 1.1673729792479569e-05
Position 398: 1.14921089817272e-05
Position 2477: 1.0220582571230977e-05
Position 1617: 8.69134593757527e-06
Position 1520: 8.56276587293068e-06
Position 716: 7.227553449399292e-06
Position 1596: 6.294045008468436e-06
Position 1513: 5.921980301929206e-06
Position 1552: 5.304562327842639e-06
Position 1085: 5.205416090442209e-06
Position 1316: 5.117838905009918e-06
Position 1782: 4.646116039153875e-06
Position 2746: 3.7866882580352587e-06
Position 1641: 3.054569704021541e-06
Position 2496: 2.659623832598878e-06
Position 1088: 2.069811657647325e-06
Position 2567: 1.9529500147051506e-06
Position 2067: 1.8130129652193612e-06
Position 1517: 1.7261627702970963e-06
Position 2750: 1.6459144172217436e-06
Position 2734: 1.5216992639897315e-06
Position 2764: 1.486322064476965e-06
Position 2271: 1.251959701983905e-06
Position 814: 1.1955655026010288e-06
Position 1119: 7.30261150955699e-07
Position 2266: 5.630152643900477e-07
Position 2288: 5.180674972178368e-07
Position 385: 4.5206429054602866e-07
Position 2849: 4.2036924557447846e-07
Position 2078: 3.0500610165053443e-07
Position 2312: 1.7488844789675302e-07
Position 1786: 1.692123448381056e-07
Position 1869: 1.636337353487243e-07
Position 2300: 1.3902786229306042e-07
Position 2277: 7.232610187370988e-08
Position 1905: 5.490439966133026e-08
Position 2604: 5.085699000402838e-08
Position 353: 3.8866058059003836e-08
Position 408: 3.3850568091821116e-08
Position 1885: 3.1859701604612015e-08
Position 1883: 1.728111940432032e-08
Position 402: 1.2193049198083733e-08
Position 667: 5.644580355094192e-09
Position 1794: 4.507240671166102e-09
Position 1788: 4.172842137876204e-09
Position 376: 2.4828803962390597e-09
Position 416: 9.805976164678576e-10
Position 1798: 7.483958298439358e-10
Position 1874: 2.276253843811227e-10
Position 1899: 1.0564087665028665e-10
Position 381: 3.7036646199220773e-13
