Gene = nab
Position 5174: 3.3950452158883436e-07
Position 548: 2.4717996950358625e-07
Position 374: 2.0146604144579895e-07
Position 5019: 1.946740040738608e-07
Position 1787: 1.7019016470567189e-07
Position 1738: 1.0577207377409423e-07
Position 1765: 8.015408190169003e-08
Position 5008: 6.966797552088254e-08
Position 515: 5.17416421180625e-08
Position 513: 2.8927569035401654e-08
Position 371: 2.2998322240262552e-08
Position 365: 9.660663048370317e-09
Position 94: 7.718929119610375e-09
Position 386: 3.3984326699434944e-09
Position 573: 5.292749004982028e-10
Position 379: 1.383397939041863e-10
Position 584: 1.365007123635265e-10
Position 560: 7.235560891464372e-11
Position 507: 1.9658272404566374e-11
Position 468: 1.3929927854852797e-12
Position 293: 1.1700511431980592e-12
