Gene = DIP2
Position 4073: 0.002962804669208199
Position 5595: 0.002544825172098337
Position 1029: 0.002289488476504451
Position 3446: 0.00207138633544317
Position 4829: 0.002056057069662058
Position 5874: 0.0020022266249971905
Position 4248: 0.0019634360100360235
Position 3828: 0.0019324510454174248
Position 3476: 0.00172123211689225
Position 6115: 0.0014611067298947525
Position 625: 0.0014221867180710882
Position 1294: 0.0013813272836747084
Position 1020: 0.0013228375628760271
Position 913: 0.0012687045474376719
Position 3563: 0.001255719000100073
Position 2187: 0.001198797971707932
Position 6131: 0.00116598555647361
Position 1015: 0.001062953718147639
Position 2185: 0.0010625424970776406
Position 40: 0.000978057688885781
Position 5631: 0.000956439710923376
Position 627: 0.0008527779410335873
Position 7262: 0.0007970648234624808
Position 1821: 0.0007672343346682977
Position 140: 0.0007095363884378929
Position 4959: 0.0007000234368488796
Position 3428: 0.000690004864865718
Position 2423: 0.0006738594809249033
Position 1967: 0.0006725526672536953
Position 3510: 0.0006369470493573585
Position 3761: 0.0006148038397653153
Position 1363: 0.0006065241965215444
Position 2358: 0.0006047180683315856
Position 6436: 0.0005981136389828042
Position 6025: 0.0005915643682068363
Position 1165: 0.0005900244831418148
Position 4285: 0.0005713582673451813
Position 3570: 0.0005536008427183609
Position 1868: 0.0005261374522502319
Position 3814: 0.0005196244703746403
Position 3186: 0.0005158126214480643
Position 5799: 0.0004900715728156736
Position 6923: 0.00048120640922456404
Position 4124: 0.000479695959791695
Position 5412: 0.000426669920759641
Position 3833: 0.00042298307737090833
Position 3810: 0.0004168464285897052
Position 7475: 0.0004018898318836934
Position 3075: 0.00039123808369874365
Position 7265: 0.0003693483259103379
Position 596: 0.0003450788703833954
Position 394: 0.00033673081175361694
Position 2937: 0.00028108555761274177
Position 3405: 0.00027917839834141675
Position 6828: 0.0002721071302392883
Position 1898: 0.0002444953801885907
Position 1243: 0.00022830432251810337
Position 1450: 0.00022153273902170782
Position 2351: 0.00020871729559909598
Position 906: 0.00020584701763098453
Position 4549: 0.00019957591643391005
Position 7597: 0.0001950021345432468
Position 2882: 0.0001931662310264654
Position 5430: 0.0001855653856756886
Position 265: 0.0001772206337072749
Position 829: 0.00017258261249045853
Position 1310: 0.00016256016575709508
Position 247: 0.00015845282258589643
Position 23: 0.0001501916487560059
Position 5657: 0.00013535746120364636
Position 5861: 0.00013461042292454644
Position 7487: 0.000134552149185711
Position 241: 0.00012996216719294345
Position 7288: 0.0001285335612678315
Position 6751: 0.00012763332359996558
Position 6466: 0.0001265549273559772
Position 990: 0.00012424315007429778
Position 1210: 0.00011669486771758919
Position 5: 0.00011459245458393098
Position 4007: 0.00010333146817204992
Position 5815: 0.00010057796236521404
Position 5585: 9.133847074574636e-05
Position 7497: 9.034039461487225e-05
Position 2407: 8.874960647985347e-05
Position 148: 8.791821972716464e-05
Position 3139: 8.167466964185449e-05
Position 1319: 8.067304375159765e-05
Position 1805: 7.560868989902078e-05
Position 7232: 7.387221072640784e-05
Position 215: 7.096309402885322e-05
Position 3682: 6.827112694477066e-05
Position 1654: 6.323022810022838e-05
Position 2139: 5.695827269554276e-05
Position 7271: 5.6438593815480814e-05
Position 223: 5.604366655514533e-05
Position 171: 5.402014997389963e-05
Position 7427: 5.205296296147272e-05
Position 504: 4.89485383844881e-05
Position 71: 4.7377835281963195e-05
Position 450: 4.6770508599473146e-05
Position 81: 4.648171428959394e-05
Position 552: 4.55128539695184e-05
Position 996: 4.483692549803101e-05
Position 631: 4.409011880752751e-05
Position 359: 4.313805235682006e-05
Position 872: 4.0428486355262074e-05
Position 2205: 3.7430090649030456e-05
Position 5607: 3.414650524471832e-05
Position 7506: 3.258963119158715e-05
Position 636: 3.109952950531845e-05
Position 5623: 3.0072270085968336e-05
Position 441: 2.997416197488967e-05
Position 2124: 2.8836189974840556e-05
Position 5491: 2.8634597206136158e-05
Position 3670: 2.7517415670100436e-05
Position 1613: 2.7461699419993978e-05
Position 123: 2.6127787547522655e-05
Position 3182: 2.5770570031037135e-05
Position 94: 2.5438881614943283e-05
Position 1173: 2.5406764223759993e-05
Position 753: 2.4678456329421136e-05
Position 58: 2.2397941964815863e-05
Position 7256: 2.1847512638360584e-05
Position 887: 1.7362268554484217e-05
Position 1252: 1.6673591952703273e-05
Position 5826: 1.3973506733867222e-05
Position 3555: 1.3865885636951405e-05
Position 939: 1.3438320976174092e-05
Position 5420: 1.1358585577920416e-05
Position 496: 9.890602615038762e-06
Position 850: 9.327756798657824e-06
Position 5447: 8.179073031269579e-06
Position 890: 7.800397149311982e-06
Position 6837: 4.3147140397924605e-06
Position 998: 4.306838852088886e-06
Position 629: 4.226081665170068e-06
Position 6819: 4.192291706756308e-06
Position 229: 3.986978784793194e-06
Position 444: 3.1636249817646806e-06
Position 129: 3.082787824235011e-06
Position 2733: 3.027802628970316e-06
Position 466: 2.948902595508112e-06
Position 669: 2.7248428139318276e-06
Position 639: 2.6603496821216168e-06
Position 463: 2.6243122336765297e-06
Position 5763: 1.6182522318143117e-06
Position 478: 1.4351931638582897e-06
Position 3044: 1.0872554967927552e-06
Position 160: 8.872218011573225e-07
Position 634: 8.47082781296042e-07
Position 239: 8.359407492322404e-07
Position 6502: 8.039794936573102e-07
Position 245: 7.403373826950788e-07
Position 102: 7.277890087353038e-07
Position 858: 6.627280485375647e-07
Position 557: 6.433996669486364e-07
Position 499: 6.090402216066196e-07
Position 641: 5.139275637161441e-07
Position 2766: 4.3904039055375116e-07
Position 231: 4.3132321805184334e-07
Position 3750: 2.548314297375323e-07
Position 3647: 2.495994259043555e-07
Position 3458: 2.2359809449541172e-07
Position 487: 2.177486574487999e-07
Position 3801: 2.0676050892502406e-07
Position 3992: 7.626174456371546e-08
Position 5533: 5.2107110981364644e-08
Position 1229: 5.019382959979656e-08
Position 2810: 4.537558718972199e-08
Position 2888: 4.014936853700341e-08
Position 7395: 3.402196769221084e-08
Position 722: 1.5973159961898848e-08
Position 2015: 6.4032171594986656e-09
Position 805: 4.2294938444277115e-09
Position 104: 1.4801712110579155e-09
Position 3514: 8.871705752868004e-10
Position 861: 1.1585660087188296e-10
Position 1040: 7.176203885799435e-12
Position 3699: 1.4300691611573115e-12
Position 853: 3.339716206687523e-13
Position 529: 3.6706693179747995e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7340: 0.9927960090724219
Position 3317: 0.990072126948686
Position 5310: 0.922223953270265
Position 2238: 0.8790183588871763
Position 6628: 0.8743318802198158
Position 7134: 0.8665256317410407
Position 752: 0.7554913050443255
Position 3910: 0.6688540935502674
Position 2049: 0.6156773033453309
Position 5903: 0.5775158255746471
Position 897: 0.567718203779417
Position 1360: 0.5256108710470525
Position 5490: 0.5196565300684703
Position 4958: 0.48978285885310857
Position 1821: 0.4422592303945624
Position 5178: 0.3482601228193846
Position 5009: 0.3169061208662658
Position 2842: 0.29686153858304154
Position 6192: 0.21065793323430546
Position 5194: 0.1433876268379917
Position 2927: 0.136930631623467
Position 2862: 0.11713465203815522
Position 2972: 0.1150040038154992
Position 5472: 0.11456376769480946
Position 5645: 0.07233185290243088
Position 2905: 0.06644431013515395
Position 2261: 0.05938846269178136
Position 6205: 0.05922246235469792
Position 2988: 0.05763422223948575
Position 450: 0.05680716457035864
Position 651: 0.052303255470805256
Position 1363: 0.05130378103467123
Position 2916: 0.049202503261208425
Position 7690: 0.043887655169472004
Position 958: 0.04244176614228746
Position 7595: 0.041635128587399234
Position 5779: 0.039439159604132336
Position 1052: 0.035074691056974035
Position 2957: 0.02928699407968625
Position 4983: 0.02665843806853482
Position 5297: 0.025624086423274708
Position 5021: 0.02546235873774599
Position 3007: 0.02454591249109217
Position 6439: 0.023711080324152818
Position 3047: 0.023642923362119185
Position 1085: 0.0201728129157316
Position 1635: 0.018684637410518203
Position 2493: 0.016041975787730568
Position 5915: 0.010193464846120428
Position 5051: 0.010067019038199747
Position 1896: 0.008994765151772475
Position 2059: 0.00893093704074764
Position 2398: 0.008778528896934043
Position 1638: 0.007834306172645855
Position 1163: 0.007817254302739496
Position 2868: 0.007751067241038859
Position 3136: 0.007684985817998951
Position 5699: 0.007549798952383862
Position 1396: 0.006968400945124357
Position 3074: 0.006858185738792281
Position 493: 0.006796105098147634
Position 1839: 0.00609658933706223
Position 1118: 0.00593719409903416
Position 3650: 0.005422072387389535
Position 4338: 0.004862524220134739
Position 2684: 0.004560272411079726
Position 469: 0.004510865934691459
Position 4251: 0.004080143542653288
Position 5623: 0.0036833656775008094
Position 1463: 0.003682527565309977
Position 3710: 0.0033697144761098427
Position 2018: 0.003351109348012804
Position 5718: 0.0033298321119925108
Position 2544: 0.003276947061814831
Position 1978: 0.003198125157661011
Position 6758: 0.0030186405497521977
Position 7163: 0.0029158443057829605
Position 5284: 0.002759570850168062
Position 3118: 0.0027322004529897552
Position 499: 0.0027198268198487968
Position 3107: 0.0026305941134225335
Position 1089: 0.0025922503671750347
Position 2190: 0.002414318782202953
Position 6791: 0.002315747433520419
Position 7545: 0.0023013330033970457
Position 2716: 0.0022074316467633817
Position 1421: 0.0020807464386864653
Position 310: 0.002069954374191018
Position 4167: 0.0020041385140568235
Position 1220: 0.0019401912130660736
Position 1588: 0.001884879980143666
Position 1997: 0.0018101011986624966
Position 7359: 0.0018032919215286247
Position 6493: 0.00171064167404184
Position 4072: 0.0015983239096372822
Position 3059: 0.0015613207487140779
Position 3753: 0.0013874578718674753
Position 596: 0.0013764844092338593
Position 2453: 0.0013290457421494797
Position 2472: 0.0012744682185861435
Position 123: 0.0012270136094570984
Position 1310: 0.0012066309814900622
Position 3062: 0.0012064433085435598
Position 5027: 0.0011984164560057172
Position 3338: 0.0011391918136412695
Position 7669: 0.001135353386394511
Position 3691: 0.0011264471642898042
Position 1927: 0.0009343252392027633
Position 766: 0.0008799719575149531
Position 1542: 0.0008540193734794576
Position 1386: 0.0008056496061737032
Position 1313: 0.0007914853335901806
Position 582: 0.0007878826744098933
Position 1243: 0.0007351965679213389
Position 3848: 0.0006854821125684775
Position 2602: 0.0005690372956157852
Position 5056: 0.0005535193245820552
Position 1229: 0.000538446715936191
Position 5757: 0.0005208662629005679
Position 5259: 0.0005199997481850963
Position 1440: 0.0005008791415467735
Position 3173: 0.0004552302287198093
Position 1268: 0.00045404743716044577
Position 1877: 0.00045347539838282386
Position 2001: 0.00044418096430345996
Position 669: 0.00043894079472366965
Position 4172: 0.0004260141956701747
Position 2616: 0.0004240011809838757
Position 3568: 0.0004239755365194592
Position 7663: 0.0004081557872539659
Position 7108: 0.0003738712019196041
Position 4154: 0.00036016384520314693
Position 1539: 0.0003459616432797705
Position 3163: 0.000333363132772853
Position 5351: 0.00032895678224290927
Position 2185: 0.000323385416778751
Position 3810: 0.00032160962244597637
Position 1683: 0.0003213551623473794
Position 727: 0.00029728051572578735
Position 7702: 0.0002821148807766281
Position 6635: 0.0002694185911289881
Position 1982: 0.00022774560418921364
Position 906: 0.00020364677586115804
Position 2069: 0.00019914665450909908
Position 3236: 0.00019311602728758808
Position 2520: 0.0001808468257324691
Position 1770: 0.00017637299394926618
Position 3728: 0.00016995369208741676
Position 259: 0.00014194827932147614
Position 868: 0.00013716796194545368
Position 623: 0.00012335825363560114
Position 2337: 0.00011820056015909451
Position 1785: 0.00011346394729366787
Position 4346: 0.00010993833991379582
Position 1057: 0.00010491571522126365
Position 5657: 9.961940970282642e-05
Position 3570: 9.898922989503995e-05
Position 1372: 9.36745230430623e-05
Position 1029: 8.703592658972897e-05
Position 1849: 8.375960712091461e-05
Position 3605: 8.1013247751185e-05
Position 4109: 7.127215539712365e-05
Position 2528: 6.887675677420038e-05
Position 802: 6.37381689382445e-05
Position 1003: 6.0960591522796774e-05
Position 1574: 5.5325356232057405e-05
Position 552: 5.453206123877488e-05
Position 786: 5.430312452945993e-05
Position 1247: 5.088815983118305e-05
Position 7597: 4.9546963624816216e-05
Position 6163: 4.9212706491970085e-05
Position 1404: 4.687184616871472e-05
Position 4078: 4.669515028462036e-05
Position 1772: 4.63191245453928e-05
Position 1193: 4.411305355449878e-05
Position 3716: 4.2468676813449964e-05
Position 1015: 4.181269354245649e-05
Position 872: 3.865402615560088e-05
Position 4621: 3.829603466077692e-05
Position 1568: 3.647611650850297e-05
Position 5342: 3.499001534884047e-05
Position 2097: 3.411378679130381e-05
Position 215: 3.3929983530589836e-05
Position 770: 3.2501871992480704e-05
Position 618: 3.2259063063077144e-05
Position 3818: 2.8554711066537175e-05
Position 284: 2.830222549538189e-05
Position 334: 2.2632824598896502e-05
Position 265: 2.1159891575800047e-05
Position 3750: 2.0993242496751473e-05
Position 87: 1.8720156507166768e-05
Position 1007: 1.554223372945046e-05
Position 3519: 1.2121325736727235e-05
Position 913: 9.3643144177169e-06
Position 270: 7.070462432377127e-06
Position 814: 5.618890536545294e-06
Position 1319: 5.096173739465032e-06
Position 817: 4.919134219852736e-06
Position 1210: 4.079788877893628e-06
Position 290: 3.714011607588412e-06
Position 295: 3.2253539911223303e-06
Position 7430: 3.195163971044492e-06
Position 707: 2.521837382709328e-06
Position 226: 1.6862234647672058e-06
Position 179: 1.5925440083750573e-06
Position 7603: 1.4601928857499909e-06
Position 288: 1.3057572228573455e-06
Position 781: 3.758017846051434e-07
Position 370: 3.4984919086333547e-07
Position 140: 2.4386943588750745e-07
Position 701: 1.9559404774366463e-07
Position 793: 1.0642105141405814e-07
Position 389: 8.464710807089169e-08
Position 223: 3.523658806971422e-08
Position 367: 8.593393089081869e-09
Position 391: 6.925184505025204e-13
Position 401: 2.963232314406079e-15
