Gene = fmt
Position 1776: 2.1929217761809288e-06
Position 3594: 2.1009538848281914e-06
Position 3154: 1.951069615514777e-06
Position 929: 1.8377954659550116e-06
Position 2594: 1.7189468940189056e-06
Position 2410: 1.5251657948617974e-06
Position 1613: 1.484094864654771e-06
Position 546: 1.3494489012753613e-06
Position 17: 1.3362647991762715e-06
Position 2731: 1.207402566422844e-06
Position 1209: 1.1583596412199694e-06
Position 446: 9.846038074865156e-07
Position 4581: 9.495982192338793e-07
Position 2680: 9.45291466380359e-07
Position 2007: 8.520657790242521e-07
Position 617: 7.181187059838609e-07
Position 2543: 5.357684042651755e-07
Position 415: 4.807305576748232e-07
Position 2497: 4.265862323474691e-07
Position 3050: 2.755661769833348e-07
Position 4486: 2.2671924368739414e-07
Position 4121: 1.8436011728979445e-07
Position 521: 1.407620744767661e-07
Position 1760: 9.689367906921471e-08
Position 1304: 5.8214699177107994e-08
Position 377: 4.160464027624198e-08
Position 368: 3.340068993848729e-08
Position 2621: 3.016911323365156e-08
Position 1743: 1.1194368260245722e-08
Position 2629: 9.525030279679988e-09
Position 1986: 9.361570895288454e-09
Position 1807: 6.1973414384257634e-09
Position 1852: 4.409126663799905e-09
Position 3233: 3.790921236890256e-09
Position 397: 3.615688009538851e-09
Position 2767: 2.945949376958212e-09
Position 1854: 2.826757327312871e-09
Position 1809: 2.8044866651149446e-09
Position 1077: 2.782602818945043e-09
Position 3240: 1.7080238255383767e-09
Position 417: 1.4966416818781013e-09
Position 1288: 8.68083946622965e-10
Position 553: 8.479571294035765e-10
Position 2553: 4.916418035140165e-10
Position 540: 1.8538990868245905e-10
Position 556: 1.7784970295159256e-10
Position 2885: 8.798335233025526e-11
Position 2601: 2.1522495857584543e-13
Position 1847: 3.070993862047052e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1585: 0.9994008246826803
Position 2587: 0.9993411212745941
Position 1958: 0.9890859174388809
Position 2710: 0.963291011982445
Position 823: 0.9574296999484464
Position 1209: 0.8925348151163073
Position 1779: 0.8901760648598236
Position 569: 0.8866459380540404
Position 3952: 0.6339176828710862
Position 3075: 0.5899475832892236
Position 343: 0.4818470674073548
Position 407: 0.18870297793512497
Position 2125: 0.18693089285933034
Position 8176: 0.1306692329063512
Position 8116: 0.10429367668394174
Position 6293: 0.08275260906865878
Position 3337: 0.07757847405765807
Position 2151: 0.07324337575323071
Position 4233: 0.06560995951944526
Position 6333: 0.058275272671392014
Position 3973: 0.05459307273324844
Position 5350: 0.03981398757404535
Position 3937: 0.03589591154139794
Position 1267: 0.03292965891536068
Position 2446: 0.03037876415149962
Position 1222: 0.030040657149458416
Position 1321: 0.024253691267718328
Position 3976: 0.023468197656962266
Position 7194: 0.02252956925654602
Position 7167: 0.020155341530833308
Position 1792: 0.018011625601129098
Position 7792: 0.01791901407344628
Position 968: 0.014863921054578708
Position 937: 0.013850183932554426
Position 6011: 0.013376599650515963
Position 7592: 0.010224433165451616
Position 6276: 0.009936057832567948
Position 5757: 0.008870548751286574
Position 7467: 0.008761472150364711
Position 8818: 0.008378318306123962
Position 7412: 0.007731747128377818
Position 5071: 0.0068379520957058135
Position 4391: 0.006512481306912294
Position 201: 0.00533354682119266
Position 3431: 0.005101236030525567
Position 2790: 0.004840898433363302
Position 8452: 0.0045646711993266136
Position 4761: 0.00420721407086529
Position 7806: 0.004109728036165614
Position 2205: 0.0036365714589834167
Position 4523: 0.003389622666913537
Position 3349: 0.0033831666410678017
Position 2035: 0.003375205482023736
Position 3381: 0.003323141175230308
Position 3092: 0.0031314515285250665
Position 4510: 0.0030516441710805977
Position 3080: 0.003030347239123066
Position 1100: 0.0027268363615949795
Position 3370: 0.002552359394743432
Position 798: 0.0024821443132225433
Position 808: 0.00214292587970992
Position 3878: 0.0020928599855361205
Position 4641: 0.002041739532747417
Position 1338: 0.0018467278843098491
Position 5880: 0.0018428975170065157
Position 2007: 0.0017526175573003696
Position 4557: 0.001699363523992669
Position 7631: 0.0016129441674462184
Position 3117: 0.0015926281173198199
Position 5102: 0.0015888836327903227
Position 3527: 0.001558082818926632
Position 5105: 0.0015040694935532502
Position 2103: 0.001472788657132881
Position 4896: 0.0013576450365914675
Position 3057: 0.001280492178601497
Position 3524: 0.001229402184789654
Position 1398: 0.0010926382518412093
Position 1037: 0.0010473863932265917
Position 483: 0.0009505098529175183
Position 4734: 0.0008305698871878356
Position 546: 0.0008170995949862115
Position 1347: 0.0007030402892828167
Position 5128: 0.000689190538305115
Position 3250: 0.0006803386073852939
Position 3848: 0.0006669235437510557
Position 2400: 0.0006257896543335629
Position 3150: 0.0005692401896097057
Position 2004: 0.0005677462043097472
Position 2821: 0.000562034440920223
Position 614: 0.0005145562032014515
Position 1461: 0.0004682449501308657
Position 2824: 0.00046399261564421414
Position 5704: 0.00046072759676229114
Position 3411: 0.0004575246839349748
Position 4266: 0.00045160845673263266
Position 1034: 0.00044070787940354524
Position 5960: 0.0004263230526635734
Position 2420: 0.0004130467506126685
Position 292: 0.0003856352794086165
Position 949: 0.00037846539752298537
Position 2906: 0.00036236187199380774
Position 1426: 0.00035653220752945386
Position 584: 0.00033411372416456813
Position 2260: 0.0002773583522974544
Position 366: 0.00026754618362720287
Position 1344: 0.0002197618905967674
Position 3019: 0.00021921220898862454
Position 5314: 0.00021896583166333363
Position 848: 0.0002101103631121966
Position 2723: 0.00020532568173269042
Position 2909: 0.00018301754051974956
Position 5211: 0.00015974773123950662
Position 1830: 0.00015389768537768343
Position 264: 0.00015303910044575005
Position 3233: 0.0001522151491874715
Position 3497: 0.00011687449352640763
Position 635: 0.00011031762957688774
Position 978: 8.523740915724668e-05
Position 1610: 7.726824428547595e-05
Position 602: 7.012107224091823e-05
Position 2885: 6.80254409175361e-05
Position 1509: 6.598471327425236e-05
Position 4019: 6.225356723910518e-05
Position 3263: 6.185011993140423e-05
Position 3560: 5.906068099723717e-05
Position 2395: 5.502315507643005e-05
Position 532: 4.8318554166504556e-05
Position 899: 4.705194878338724e-05
Position 2451: 4.662566093095274e-05
Position 1587: 4.291347214588427e-05
Position 1480: 4.2092758624550694e-05
Position 2487: 4.087883210504484e-05
Position 345: 3.929422366120033e-05
Position 2215: 3.888713028612156e-05
Position 711: 3.505028005076048e-05
Position 387: 3.3546289669638516e-05
Position 1982: 3.222606247464107e-05
Position 2305: 3.149899117505742e-05
Position 2268: 2.7557054676385524e-05
Position 2347: 2.703900377747105e-05
Position 458: 2.5812120382730273e-05
Position 1646: 2.395283138008224e-05
Position 281: 2.341572887536135e-05
Position 382: 2.3071179952421013e-05
Position 2635: 2.2260746629686923e-05
Position 617: 2.204084342526037e-05
Position 257: 2.1085198915726852e-05
Position 94: 1.98159806136409e-05
Position 1625: 1.9695643928120095e-05
Position 82: 1.9425014978248508e-05
Position 1350: 1.6125183826719748e-05
Position 359: 1.4997138240407732e-05
Position 137: 1.4599804137971919e-05
Position 665: 1.368133832996112e-05
Position 500: 1.1010059138079641e-05
Position 428: 1.0406523628469838e-05
Position 415: 1.0006215522626976e-05
Position 485: 8.354580209629379e-06
Position 1109: 7.3514876928861825e-06
Position 2849: 7.02739856625862e-06
Position 2371: 6.972916016069559e-06
Position 1019: 6.717480099482044e-06
Position 4479: 5.838712138727803e-06
Position 623: 5.437809077068896e-06
Position 2359: 5.437189322280703e-06
Position 2301: 5.180665547786537e-06
Position 1175: 4.840052282312053e-06
Position 2223: 4.297299794843647e-06
Position 2915: 4.158979804528062e-06
Position 866: 3.9622099881069084e-06
Position 2680: 3.559900108338521e-06
Position 1843: 3.546665306108821e-06
Position 632: 3.5210829024416024e-06
Position 2843: 3.1864907643384624e-06
Position 2283: 2.674270535523319e-06
Position 1757: 2.5394453241120814e-06
Position 1751: 2.2779555101551923e-06
Position 2073: 2.2243319993290077e-06
Position 2951: 2.179613939313483e-06
Position 2254: 2.00194622827748e-06
Position 108: 1.998676743064438e-06
Position 1592: 1.8944916429155484e-06
Position 2163: 1.8541583184849784e-06
Position 2311: 1.7121590540888728e-06
Position 2493: 1.6777061441760519e-06
Position 1729: 1.5003697304504216e-06
Position 2184: 1.4359556912961058e-06
Position 774: 1.3087530259685972e-06
Position 2455: 1.3071543607130755e-06
Position 497: 1.2981337218167392e-06
Position 875: 1.1059833284061683e-06
Position 271: 9.940069654321857e-07
Position 1464: 9.662558086017074e-07
Position 2314: 9.251058180143284e-07
Position 728: 8.645587701442142e-07
Position 2046: 8.05724038815772e-07
Position 2173: 7.011006867533305e-07
Position 2647: 6.258243786388651e-07
Position 1872: 5.033359563656761e-07
Position 2830: 4.924127238896999e-07
Position 1650: 4.581824261167037e-07
Position 2720: 4.3542451966752173e-07
Position 113: 3.953337212623379e-07
Position 845: 1.9694720786708426e-07
Position 599: 1.94714722562076e-07
Position 503: 1.1689008804204048e-07
Position 2543: 1.1359241773294235e-07
Position 1118: 8.009569972846525e-08
Position 1896: 7.162180063403159e-08
Position 50: 6.096748847593851e-08
Position 125: 4.6472580115541455e-08
Position 701: 4.39376802159978e-08
Position 1691: 3.7170955983375696e-08
Position 1655: 3.127257007150834e-08
Position 1878: 2.107941968009315e-08
Position 1917: 1.3488839866250777e-08
Position 276: 1.3164074950091684e-08
Position 1974: 6.922517046254022e-09
Position 1893: 3.355932989430726e-09
Position 377: 1.962647090347719e-09
Position 214: 1.2200218780706295e-09
Position 2043: 5.736375089225549e-10
Position 98: 8.088675514624436e-12
Position 1924: 1.1788580083331772e-12
Position 259: 1.735249606797672e-13
