Gene = Spindly
Position 64: 4.4976194469003437e-07
Position 246: 2.929094452387505e-07
Position 812: 1.3497650299311913e-07
Position 1590: 3.6519552073148344e-08
Position 627: 3.1483966110426284e-08
Position 1634: 2.545306538211911e-08
Position 1592: 5.90867047944247e-09
Position 483: 5.299140899720202e-09
Position 865: 1.6613418284071093e-09
Position 235: 1.5908817203101237e-09
Position 2439: 1.1571292949824116e-09
Position 1573: 2.0098262848714094e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 845: 0.99373545804531
Position 613: 0.9923911937999994
Position 1560: 0.9920181854083929
Position 1119: 0.7752461409418664
Position 1401: 0.5475415261311237
Position 2092: 0.01610008857915306
Position 1165: 0.01601496174263009
Position 1193: 0.01299304518700098
Position 2802: 0.008325112072860234
Position 1124: 0.008045944318737164
Position 2532: 0.007936128041501863
Position 2317: 0.005702755149316272
Position 463: 0.0036128237104128573
Position 635: 0.0028714870853837927
Position 1760: 0.00200237900216154
Position 2836: 0.0018666278507312379
Position 2032: 0.0015656424496417161
Position 1651: 0.001354090640784118
Position 2035: 0.0013353985931697113
Position 2056: 0.0010376210565060998
Position 1739: 0.0007205777435964668
Position 2198: 0.0006907869555713581
Position 1105: 0.0003705513111338799
Position 874: 0.00036905530268144737
Position 822: 0.000363404647082864
Position 1981: 0.0002974941905975736
Position 1358: 0.0002932674713024749
Position 2904: 0.0002531633361464613
Position 1930: 0.00020153732816624
Position 1453: 0.00019329305541796802
Position 1330: 0.0001823155691826683
Position 1354: 0.00018145797870977684
Position 1846: 0.00017631787281404925
Position 1196: 0.00015595298505938514
Position 1313: 0.0001431765415196812
Position 1710: 0.00014151754253683145
Position 1922: 0.00013580070817799633
Position 1450: 0.00010737879748052743
Position 2215: 0.0001028219526079748
Position 2347: 0.00010022360295368774
Position 1108: 9.787354745780853e-05
Position 1170: 8.871252954468347e-05
Position 2225: 8.486497924511041e-05
Position 2404: 8.055087634870958e-05
Position 853: 7.698033810171703e-05
Position 492: 7.480427376334192e-05
Position 2156: 7.409530286700002e-05
Position 2338: 6.225773827960982e-05
Position 2461: 5.814805839541874e-05
Position 416: 5.812615094126368e-05
Position 2230: 5.7379707876671004e-05
Position 1642: 5.427661996542108e-05
Position 1041: 4.4927903855346395e-05
Position 2439: 3.2750220580527974e-05
Position 658: 2.9973401204526828e-05
Position 1859: 2.2199823939308727e-05
Position 1630: 2.193158559098906e-05
Position 1715: 1.4845798782622592e-05
Position 207: 1.3892868095009868e-05
Position 1672: 1.303090218623663e-05
Position 2251: 1.0813340093789552e-05
Position 405: 9.315908647240704e-06
Position 1423: 9.306942298465378e-06
Position 673: 8.805954334333729e-06
Position 1968: 8.122590184671392e-06
Position 2233: 6.884360085357723e-06
Position 2370: 6.664881778381477e-06
Position 2324: 6.5998111122508365e-06
Position 1429: 6.518348539318158e-06
Position 1437: 5.391261599660068e-06
Position 1178: 5.294262855411816e-06
Position 1954: 5.198847093456322e-06
Position 2072: 4.905098442184566e-06
Position 1417: 4.372369161545656e-06
Position 2843: 4.1957288901446435e-06
Position 1208: 4.033517991194467e-06
Position 62: 3.984695367558544e-06
Position 390: 3.650041583556699e-06
Position 1262: 3.4068500817328627e-06
Position 904: 3.2378807001976804e-06
Position 1095: 2.936175585161426e-06
Position 1950: 2.3230391839621515e-06
Position 1862: 2.0902208045975195e-06
Position 1907: 1.8787519347650324e-06
Position 1362: 1.8309279968407916e-06
Position 888: 1.8218564516702597e-06
Position 1794: 1.8068472098118898e-06
Position 1675: 1.6710988859073722e-06
Position 1092: 1.4694152552345926e-06
Position 694: 1.3467688286961035e-06
Position 960: 1.121379338103239e-06
Position 946: 8.303069768693711e-07
Position 342: 7.383534780129155e-07
Position 943: 6.748207511071048e-07
Position 569: 6.484273109316123e-07
Position 264: 5.618456865043668e-07
Position 111: 5.046253812275312e-07
Position 1268: 4.549768939850482e-07
Position 114: 3.357062865329828e-07
Position 919: 3.0123721417583834e-07
Position 507: 2.6925674070430705e-07
Position 426: 2.65930927718533e-07
Position 901: 2.4822728748411533e-07
Position 90: 2.0865570160255246e-07
Position 975: 1.7874794425065483e-07
Position 688: 1.6523027038551892e-07
Position 227: 9.407907625981397e-08
Position 328: 9.312505628048264e-08
Position 1223: 9.055115147082295e-08
Position 893: 8.029534906800636e-08
Position 312: 6.946758896669535e-08
Position 372: 6.222741661143443e-08
Position 324: 5.716424648518501e-08
Position 1012: 4.6813022494351553e-08
Position 783: 4.4646781566442916e-08
Position 1216: 4.2330351681891584e-08
Position 547: 4.125963213341244e-08
Position 294: 3.7517791308171916e-08
Position 1133: 3.747999894853632e-08
Position 1018: 3.4617845832672734e-08
Position 553: 2.8428784296362713e-08
Position 146: 2.5876529019572337e-08
Position 1486: 2.5263275321404085e-08
Position 985: 2.00075353858814e-08
Position 164: 1.86386901986661e-08
Position 273: 1.717359937662533e-08
Position 927: 1.6644061698788837e-08
Position 718: 1.4815431037284419e-08
Position 367: 1.443293679254493e-08
Position 1798: 1.2336590825527676e-08
Position 709: 1.036847254913321e-08
Position 135: 9.460202968497195e-09
Position 304: 9.176369467337631e-09
Position 1489: 8.983283477548132e-09
Position 788: 8.954996207178654e-09
Position 711: 7.0630341959828936e-09
Position 1898: 5.331744641703642e-09
Position 84: 4.9932936126446374e-09
Position 288: 4.802414925171256e-09
Position 970: 4.776865371192382e-09
Position 745: 4.4959109951800235e-09
Position 1465: 3.90186224787546e-09
Position 1573: 2.227076620722054e-09
Position 306: 1.9593964647323735e-09
Position 721: 1.8304801744852568e-09
Position 126: 1.5978306294572212e-09
Position 480: 1.3696382583395831e-09
Position 253: 1.124923796934983e-09
Position 549: 1.120130791239515e-09
Position 81: 1.0590384526407235e-09
Position 356: 1.0531118469646683e-09
Position 749: 1.0151721497657162e-09
Position 231: 8.423877580651194e-10
Position 1051: 8.409177771369095e-10
Position 1026: 8.131185592936509e-10
Position 348: 7.26168269810568e-10
Position 501: 6.716199468293868e-10
Position 1527: 3.8033983434455815e-10
Position 216: 2.1394336100283597e-10
Position 351: 1.66178544220722e-10
Position 276: 1.0119772932962948e-10
Position 645: 8.8715266975795e-11
Position 156: 2.3105851829263622e-11
Position 121: 2.1428099263559943e-11
Position 128: 2.194439773688664e-12
Position 224: 4.313453552566266e-18
