Gene = Herp
Position 2565: 0.0018198672664453343
Position 1491: 0.0018024159457040736
Position 1562: 0.0016000935815885565
Position 1130: 0.0015171124860442692
Position 2615: 0.001484490315114542
Position 1238: 0.0012124131190471479
Position 1683: 0.0012044364830672727
Position 1470: 0.0010194268560167754
Position 793: 0.0009267128713141671
Position 884: 0.0008796957927564009
Position 463: 0.0007598936775164885
Position 3371: 0.0007489660708399581
Position 1985: 0.0007099225078994043
Position 1272: 0.000684340709939444
Position 3189: 0.0006654406099783107
Position 1449: 0.0006514634527038058
Position 2864: 0.0006103420384762828
Position 1136: 0.00047678860556968637
Position 1075: 0.00045236897482083406
Position 319: 0.00041791782664624296
Position 3386: 0.0003935971259570947
Position 1686: 0.00038792884440465937
Position 582: 0.00038406683597443846
Position 1352: 0.0003770687795893506
Position 3331: 0.00034263447531922086
Position 662: 0.0003352383325500406
Position 2556: 0.00031932302848971687
Position 2103: 0.00031844075608949117
Position 3003: 0.0003059427292648443
Position 805: 0.0002800665690333497
Position 3670: 0.0002738893386747832
Position 1689: 0.00023874370442972514
Position 545: 0.0002112992307904835
Position 628: 0.00020565026646607768
Position 1307: 0.00017376530760776797
Position 3422: 0.00016563448149917165
Position 1293: 0.00016440989741395163
Position 3458: 0.00016083219520364697
Position 2885: 0.0001477460183104318
Position 1027: 0.00013430416667441398
Position 3646: 0.00012691550897880755
Position 2092: 0.00011379423347369428
Position 225: 0.00011250390339330189
Position 1767: 0.00011092696755111569
Position 412: 0.00010653240609921695
Position 614: 0.0001054876632361965
Position 1566: 9.878469062449505e-05
Position 3275: 9.52967837661507e-05
Position 3690: 9.266348519710805e-05
Position 1287: 9.18172688900685e-05
Position 647: 9.12570211094726e-05
Position 659: 8.357096905089693e-05
Position 3425: 8.243183795741053e-05
Position 2527: 7.697091780891905e-05
Position 3479: 7.264313371482681e-05
Position 1222: 7.229428841001219e-05
Position 520: 6.90096864679531e-05
Position 1182: 6.463468111931903e-05
Position 328: 6.145559632786172e-05
Position 2244: 5.117351553910195e-05
Position 67: 5.0986799415884864e-05
Position 3027: 4.8939010178968664e-05
Position 3395: 4.73574512048414e-05
Position 1830: 4.637307292507845e-05
Position 3152: 3.81085695672601e-05
Position 2985: 3.6811112759850994e-05
Position 468: 3.576275983382374e-05
Position 3251: 3.019971986250331e-05
Position 3588: 2.8302338076748675e-05
Position 451: 2.7573037166636297e-05
Position 2444: 2.618395631293073e-05
Position 3544: 2.6177511677684147e-05
Position 3460: 2.586909154129475e-05
Position 2165: 2.2275928865269033e-05
Position 2223: 2.0229847009014673e-05
Position 1164: 1.8783609602744697e-05
Position 916: 1.5650929374478984e-05
Position 3342: 1.4300545440467867e-05
Position 2840: 1.3347227524653218e-05
Position 1150: 1.3026161015293857e-05
Position 194: 1.2240401258719639e-05
Position 3181: 1.0855448238460435e-05
Position 3531: 1.0339867517650856e-05
Position 436: 9.847600444622597e-06
Position 826: 7.387403858111994e-06
Position 906: 7.030297449334121e-06
Position 2500: 6.54784675481255e-06
Position 2696: 6.289798970762258e-06
Position 2464: 4.841100696460304e-06
Position 2024: 3.471194408227053e-06
Position 2040: 3.2994697429219056e-06
Position 2051: 1.0700085856178098e-06
Position 707: 5.489174379934169e-07
Position 2907: 4.038976710095379e-07
Position 414: 3.9073184161304387e-07
Position 419: 3.296337036081406e-07
Position 2870: 2.973021059628579e-07
Position 808: 1.509757653616118e-07
Position 230: 7.163797260937182e-08
Position 247: 6.531901343786428e-08
Position 306: 4.914841670193133e-08
Position 422: 4.842351614589493e-08
Position 75: 3.919005556763999e-08
Position 668: 3.269350237173338e-08
Position 719: 1.5911466822842172e-08
Position 551: 8.765443948709307e-09
Position 407: 1.797766922475787e-10
Position 242: 7.005512949085867e-11
Position 244: 5.570276796378209e-12
Position 409: 1.6387660956265594e-13
Position 426: 3.9387632630486224e-14
