Gene = Sh3beta
Position 1672: 1.436747638554724e-07
Position 533: 7.427572677327101e-08
Position 111: 3.644309396318458e-08
Position 176: 2.5657002193190845e-08
Position 408: 2.4029111776710914e-08
Position 120: 2.2162351615059203e-08
Position 355: 2.0448388934049886e-08
Position 520: 1.836548608923318e-08
Position 632: 5.023166751902515e-09
Position 1565: 4.927217889660523e-09
Position 525: 2.394951883933586e-09
Position 410: 2.0993920026396665e-09
Position 1857: 6.285760735361338e-10
Position 169: 2.7570728790717096e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1275: 0.9825479533839553
Position 3151: 0.24830654699700555
Position 1011: 0.24630031702589664
Position 2743: 0.23903006471419555
Position 2869: 0.10598561441082792
Position 129: 0.0983626482325261
Position 601: 0.0688151907856751
Position 3049: 0.06150259065227437
Position 1869: 0.05978741435407191
Position 976: 0.028585526199315522
Position 2911: 0.02575804704859697
Position 2697: 0.024871128363489824
Position 453: 0.021979820756213207
Position 1943: 0.020048852031711903
Position 2861: 0.017030109267289643
Position 1761: 0.016760119086068132
Position 443: 0.015400187197218779
Position 4204: 0.014028632924016762
Position 2571: 0.012188395386428694
Position 2730: 0.012173445027407897
Position 759: 0.01183550641517252
Position 700: 0.009953087329257907
Position 1804: 0.009205403542061162
Position 3883: 0.00836237528011016
Position 2050: 0.008241888107315026
Position 4326: 0.008095307844394398
Position 2914: 0.00755775221247505
Position 93: 0.006772763495360043
Position 874: 0.00667403288314057
Position 2061: 0.006376849600092934
Position 3928: 0.005048334094856591
Position 3849: 0.0047587255783567775
Position 2447: 0.004054038643033787
Position 2678: 0.0035840190381121453
Position 2075: 0.003547522703196285
Position 1839: 0.003347120878075152
Position 1073: 0.003075002322345934
Position 84: 0.003068929357962648
Position 2597: 0.0028496548301144065
Position 648: 0.0026582419021029813
Position 947: 0.0023569425451585658
Position 2545: 0.002293401072214921
Position 4323: 0.0022251111209797255
Position 2878: 0.002218287877978502
Position 3312: 0.0021471139421001314
Position 1126: 0.002115517202254871
Position 1590: 0.0018239482764939754
Position 4155: 0.0018019708672676867
Position 3062: 0.0017944076892254194
Position 1874: 0.001761290385126557
Position 4124: 0.0016146554399994175
Position 4634: 0.0014695803450991592
Position 3844: 0.0014165380117110563
Position 155: 0.0014050400835156564
Position 3997: 0.001267439335256227
Position 2586: 0.0012287972622531712
Position 3421: 0.0011166444086838307
Position 1452: 0.0010206928704998188
Position 3160: 0.0009329972536622072
Position 1842: 0.0007681899141086929
Position 2507: 0.000723653650755895
Position 2626: 0.0006991267651646265
Position 1974: 0.0006931605386794621
Position 654: 0.0006824865829538977
Position 4209: 0.0006554285716209714
Position 1536: 0.0006415168417589408
Position 4640: 0.0006301368912814821
Position 4298: 0.0005305755145905297
Position 1823: 0.0005099523596015699
Position 1316: 0.0004584948196893217
Position 607: 0.0004524670587471606
Position 1152: 0.00045213667116822994
Position 4609: 0.0004473605652962582
Position 3808: 0.0004452203220990472
Position 1781: 0.0004313966782303211
Position 569: 0.00041748111452303427
Position 3875: 0.0003962430175810566
Position 1281: 0.0003561021927379007
Position 2277: 0.0002863973454256665
Position 632: 0.00023600487088029943
Position 3321: 0.0002156179409588162
Position 2631: 0.00019594092695512867
Position 3122: 0.0001916814978445839
Position 2137: 0.0001856052669071854
Position 467: 0.0001652325523851473
Position 584: 0.00016414491347865656
Position 736: 0.00011293924897525445
Position 1778: 0.00010485113525393535
Position 616: 0.00010251299225815243
Position 1587: 9.670367702472444e-05
Position 1561: 9.566425252364068e-05
Position 261: 8.7081302580651e-05
Position 2750: 8.055083072664444e-05
Position 470: 7.092477612933555e-05
Position 1593: 4.9284428482956775e-05
Position 1546: 4.927683936777125e-05
Position 1284: 4.903926525508735e-05
Position 804: 3.780424809954934e-05
Position 670: 3.452457942285842e-05
Position 176: 3.4483361694627945e-05
Position 194: 2.471332889211927e-05
Position 2399: 2.4279714575318495e-05
Position 1293: 1.773005953810514e-05
Position 202: 1.7381610924108247e-05
Position 2040: 1.699318690606179e-05
Position 1964: 1.319037182363627e-05
Position 2142: 1.3045153222066326e-05
Position 480: 1.2491280630297879e-05
Position 1524: 1.215522889926691e-05
Position 461: 1.0258325080162139e-05
Position 1765: 9.297574874344436e-06
Position 2349: 8.012746470721355e-06
Position 313: 7.902936825406507e-06
Position 2299: 7.864235445222275e-06
Position 547: 7.698227058353151e-06
Position 338: 4.718637931882154e-06
Position 1470: 3.2796632115280062e-06
Position 408: 2.33219073124709e-06
Position 1320: 2.2407437960197016e-06
Position 348: 2.232558065313283e-06
Position 268: 2.2058751864637343e-06
Position 258: 2.0343009348354578e-06
Position 1400: 1.5855386343647145e-06
Position 275: 1.302911407758987e-06
Position 1565: 1.1799080768297198e-06
Position 306: 6.547752384044351e-07
Position 1611: 3.2236348840488946e-07
Position 1614: 3.155078070385272e-07
Position 367: 9.608898365768736e-08
Position 370: 7.621622986615721e-08
Position 1362: 2.9671265741965743e-08
Position 375: 6.64699888859311e-09
Position 664: 4.174040585347309e-09
Position 223: 2.666213639411242e-09
Position 214: 7.011874610137121e-10
Position 228: 3.3936058702281443e-10
Position 217: 3.241491553372022e-10
Position 265: 1.5482109210617507e-10
Position 210: 1.6513239499186748e-11
