Gene = GlcAT-S
Position 1217: 1.3565184608147861e-07
Position 1140: 1.1368412513813967e-07
Position 935: 7.936880729740695e-08
Position 458: 9.604721635775052e-09
Position 1254: 2.724516536714529e-09
Position 156: 9.903980999405735e-10
Position 446: 1.6870336326534981e-12
Position 166: 8.770396662318826e-14
Position 452: 2.1759086315094232e-14
Position 332: 8.198318842695256e-22
