Gene = bark
Position 15053: 0.0015152700449984674
Position 7491: 0.0015064936656956395
Position 6990: 0.0014974025365078899
Position 11112: 0.0013676820212965204
Position 10946: 0.0012940747098349214
Position 7658: 0.0012706970329818361
Position 14331: 0.0012537681752729192
Position 13216: 0.0012469793588725988
Position 5588: 0.0011349650811753583
Position 193: 0.0011146651936408379
Position 1426: 0.0010849670000859064
Position 8557: 0.001061864262439264
Position 4718: 0.0010341955126146358
Position 5786: 0.0010251731787521493
Position 12533: 0.0010219808414538441
Position 6614: 0.0010213851923796939
Position 5695: 0.0009829367082979602
Position 13912: 0.0009775663490010247
Position 10460: 0.0009299609992790376
Position 10516: 0.000847930707993737
Position 12460: 0.0008366999869895626
Position 10223: 0.0007855695909842309
Position 12857: 0.0007027328006228687
Position 2552: 0.0007005613170497127
Position 10849: 0.0006897925777087674
Position 2010: 0.0006761387222767778
Position 525: 0.0006757941405742671
Position 885: 0.0006709057297767444
Position 10434: 0.0006689263457326798
Position 1128: 0.0006650250683077413
Position 1561: 0.0006563304406051328
Position 12128: 0.0006420809046116447
Position 280: 0.0006339634112112846
Position 1389: 0.0006203498971715012
Position 12493: 0.0006063877858796146
Position 5806: 0.0005662956659137581
Position 1871: 0.0005591415252378511
Position 7318: 0.000553954773895184
Position 708: 0.0005352164984672616
Position 150: 0.0005311420307571508
Position 1081: 0.0005202288640406313
Position 8589: 0.0005165478173963155
Position 14882: 0.00047122614929601245
Position 14893: 0.0004684708922628649
Position 267: 0.0004679860331343792
Position 1367: 0.0004142529209254427
Position 13879: 0.0003960575629019127
Position 1905: 0.00038961575355449235
Position 7321: 0.00037404645934268184
Position 1361: 0.00035046444497646945
Position 12677: 0.00034596906638389725
Position 8181: 0.00032954327771364045
Position 1056: 0.0003283333648493251
Position 1330: 0.00032520860899326836
Position 417: 0.00031466945755001465
Position 821: 0.0002777163873462512
Position 5574: 0.000272694410041798
Position 6099: 0.00026265044416548175
Position 12189: 0.00025102555178595486
Position 12249: 0.00024838232849760695
Position 4213: 0.0002442384730085435
Position 9: 0.00023408964744313794
Position 350: 0.00023321268950406157
Position 12252: 0.00022751381194865074
Position 3418: 0.0002246283573213059
Position 10330: 0.00022076409216545667
Position 12092: 0.00021769584568410904
Position 12939: 0.0002091412551934207
Position 14248: 0.00020650440043852057
Position 1470: 0.00019010060269707322
Position 2786: 0.00018578451568497368
Position 13304: 0.00017949729726610502
Position 156: 0.00017877983096954594
Position 12565: 0.00017652850703321662
Position 13713: 0.00017492049263040144
Position 3536: 0.00017044231554798046
Position 140: 0.0001702569854682975
Position 6431: 0.00017023937463774447
Position 4039: 0.0001645409444577867
Position 13203: 0.00016375651552065121
Position 12622: 0.00016363926544676397
Position 13629: 0.00016342404549247804
Position 6702: 0.0001629764857884861
Position 8511: 0.00016072151703708126
Position 15439: 0.0001598871524307503
Position 11070: 0.00015984730346449433
Position 6282: 0.00015918016735381676
Position 10053: 0.00015663595662275648
Position 1152: 0.00015104034463636588
Position 1150: 0.00014560397054311238
Position 7054: 0.00014148287517401912
Position 3764: 0.0001405314740338248
Position 2782: 0.00013831115029376947
Position 101: 0.00013828751915287543
Position 3976: 0.0001370122853326034
Position 14126: 0.0001365058112222395
Position 4526: 0.00013517496118511677
Position 2238: 0.00013441247727140936
Position 2462: 0.00012756015117737168
Position 13037: 0.00012464222323378522
Position 27: 0.00011575702333206189
Position 7309: 0.00010625709549531037
Position 12601: 0.00010590341070081596
Position 9899: 0.0001041966654109918
Position 10283: 0.00010104347940511284
Position 7390: 0.00010024162468664992
Position 1165: 9.9892751813719e-05
Position 13817: 9.84299334260961e-05
Position 598: 8.873867751644566e-05
Position 1446: 8.479001129771354e-05
Position 13400: 8.181180283063053e-05
Position 354: 8.138967315087454e-05
Position 12562: 8.073599681787487e-05
Position 13813: 7.496374523193799e-05
Position 8037: 7.396321916365918e-05
Position 9342: 7.170867207987099e-05
Position 20: 6.98155482579232e-05
Position 14128: 6.976644021613676e-05
Position 12691: 6.652716317784154e-05
Position 412: 6.605454737866639e-05
Position 503: 6.512745830142052e-05
Position 400: 5.722763356730505e-05
Position 1545: 5.69849338096683e-05
Position 656: 5.210150049977069e-05
Position 7926: 4.816660472806815e-05
Position 312: 4.735119347351246e-05
Position 12975: 4.662238350237238e-05
Position 2912: 4.4688695225777544e-05
Position 2920: 4.355664536003232e-05
Position 12133: 4.347985226166934e-05
Position 1937: 4.311540885343784e-05
Position 12386: 3.8150911644262886e-05
Position 7947: 3.542558899095766e-05
Position 894: 3.279299081871422e-05
Position 6960: 3.129900947229644e-05
Position 12356: 3.0019507910354127e-05
Position 13193: 2.4955509755725465e-05
Position 12232: 2.4579342064811727e-05
Position 6102: 2.249635681302127e-05
Position 13588: 1.8410994516445042e-05
Position 7915: 1.4366969612868836e-05
Position 13759: 1.3171626457100124e-05
Position 13040: 1.243991508510364e-05
Position 1503: 9.506927180995065e-06
Position 817: 8.668659991356169e-06
Position 12446: 7.66485050494009e-06
Position 6843: 5.114580120736684e-06
Position 13046: 4.373914851140311e-06
Position 12809: 4.29224923226908e-06
Position 787: 4.156592074234978e-06
Position 6907: 4.151676602455123e-06
Position 723: 3.771332742796265e-06
Position 6063: 3.7688270304448675e-06
Position 13803: 3.34934122868304e-06
Position 14191: 3.0968556745739837e-06
Position 531: 3.037221358388679e-06
Position 9881: 2.785639906511819e-06
Position 7422: 2.7825865607927693e-06
Position 10454: 2.7430189107701076e-06
Position 14462: 2.3821851297824268e-06
Position 569: 2.3288574411499087e-06
Position 12946: 2.154225950115219e-06
Position 13376: 2.032117941889059e-06
Position 1005: 2.0075177167398385e-06
Position 6252: 1.8716131646663527e-06
Position 4: 1.857478537118621e-06
Position 985: 1.4033963673189723e-06
Position 5736: 1.3101715134905526e-06
Position 9888: 1.2548830808988994e-06
Position 13356: 1.2526802042032327e-06
Position 6056: 1.2311127287889025e-06
Position 13586: 1.091846492782295e-06
Position 13313: 1.0039131753544423e-06
Position 13440: 7.670918500675372e-07
Position 505: 7.203146783106274e-07
Position 12960: 6.807092235230846e-07
Position 6037: 6.493788592971918e-07
Position 6201: 6.160849843148848e-07
Position 1044: 6.009564578712595e-07
Position 5543: 5.92973762071046e-07
Position 104: 5.856339109308674e-07
Position 278: 5.800670330887421e-07
Position 965: 5.675035785436982e-07
Position 1588: 5.668951949521792e-07
Position 6589: 5.470908721770664e-07
Position 5884: 5.246993332477952e-07
Position 12109: 4.753902015342822e-07
Position 6717: 4.4485923648576075e-07
Position 977: 4.136431176075068e-07
Position 6069: 3.967526347503443e-07
Position 6319: 3.598716785161621e-07
Position 6034: 3.4060638313852127e-07
Position 5525: 2.0244396757081743e-07
Position 8547: 1.3418514173122196e-07
Position 8522: 1.1581417732987167e-07
Position 856: 1.1195675398315422e-07
Position 293: 6.285241662838113e-08
Position 12555: 5.848985265982162e-08
Position 5976: 3.158420197341946e-08
Position 12412: 2.5065259245142654e-08
Position 13080: 1.3631439454539562e-08
Position 12782: 1.1513070041990505e-08
Position 12589: 6.5796328837298376e-09
Position 13389: 3.369483804885245e-09
Position 5764: 2.1640779133522642e-09
Position 13270: 1.6025987776403016e-09
Position 13266: 5.657078087131196e-10
Position 6356: 5.597800350250511e-10
Position 120: 4.721296696944433e-10
Position 348: 2.2620141458865097e-10
Position 6217: 9.251507168378921e-11
Position 13158: 4.148874840568634e-11
Position 715: 1.894397495889704e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12744: 0.9979368203254749
Position 12330: 0.993755426788984
Position 13283: 0.992720062067165
Position 13122: 0.9827237538824948
Position 5428: 0.9820359861616136
Position 5665: 0.9796436036870848
Position 9781: 0.9736696971639424
Position 12049: 0.9322370229276178
Position 13712: 0.8277654562084683
Position 14040: 0.5056491069093878
Position 8360: 0.36133037244400207
Position 3370: 0.28600278303929216
Position 12522: 0.15974261461410932
Position 12975: 0.15036389995370777
Position 11733: 0.1438505120724662
Position 9570: 0.13840967599933407
Position 15180: 0.11159563067066412
Position 9138: 0.10359016480748091
Position 7536: 0.10317768785074305
Position 9222: 0.08176318734134554
Position 11448: 0.07028177335110934
Position 14683: 0.06079735192872996
Position 13040: 0.05888722157176841
Position 9502: 0.05558749280080347
Position 12076: 0.047697032221782155
Position 15267: 0.04626350506886364
Position 2101: 0.0426155998424649
Position 3548: 0.041610866500815746
Position 12578: 0.041030469595954716
Position 8730: 0.03937677340502128
Position 10923: 0.03747387408833862
Position 13743: 0.03455444653118305
Position 1283: 0.03361024853042732
Position 9559: 0.033463334428605246
Position 8824: 0.029251954533858582
Position 3742: 0.028590012697142633
Position 8934: 0.026368545419310985
Position 11623: 0.02467510044784981
Position 7819: 0.023362427450928428
Position 13427: 0.023153149114351405
Position 8651: 0.022335064606377922
Position 3524: 0.02138773245618276
Position 11004: 0.018980318010626673
Position 12596: 0.018791658782988052
Position 5464: 0.016772238544625707
Position 9680: 0.016496871631450388
Position 12091: 0.01604949427923943
Position 8096: 0.015413787494016456
Position 8639: 0.015131098308545142
Position 10900: 0.014155795501747646
Position 14443: 0.013463075704460528
Position 7376: 0.012752045341557796
Position 14574: 0.012717654435094152
Position 11778: 0.011977102977776904
Position 14051: 0.011654221443200207
Position 14070: 0.011645790710213735
Position 14076: 0.010378018004631714
Position 2820: 0.010323103126671838
Position 4398: 0.010159485899375953
Position 10920: 0.009936645519460087
Position 9232: 0.009935720847125976
Position 11505: 0.008652305616070515
Position 9069: 0.00859001245943233
Position 9163: 0.00786719862813091
Position 942: 0.007651222875478449
Position 4420: 0.007495752976784021
Position 9262: 0.007227455253546853
Position 9107: 0.007029602072236584
Position 8319: 0.0066771090520857425
Position 10586: 0.006610525246501099
Position 9272: 0.005974126596808429
Position 10137: 0.0058340222074125545
Position 9087: 0.005758826575982054
Position 1797: 0.005000769292108411
Position 10744: 0.004913936428201986
Position 10543: 0.004869824698887368
Position 9435: 0.004799728789583382
Position 2394: 0.004458537229549169
Position 3422: 0.0043969890632727365
Position 13507: 0.0043149705236640275
Position 11868: 0.0041296956784270455
Position 2065: 0.003908058034116005
Position 13263: 0.0037987776767356824
Position 4598: 0.00371705295554202
Position 1932: 0.0036916920772663876
Position 15299: 0.003485007898465905
Position 3848: 0.003074194536648997
Position 11566: 0.002806703944867919
Position 15361: 0.0026889759923968896
Position 2748: 0.0025229174979669506
Position 8149: 0.002508377128699725
Position 1005: 0.0023416134256058103
Position 7027: 0.0022496494181614706
Position 6395: 0.0021803988329965754
Position 8431: 0.001940441295026712
Position 11169: 0.0019338210275304665
Position 13568: 0.001741175866406044
Position 3946: 0.001699949634308186
Position 8023: 0.001617039825475887
Position 13064: 0.0015134959088099421
Position 946: 0.001503512139685547
Position 6928: 0.0014476713545913654
Position 11053: 0.001436168402708318
Position 15309: 0.0014194685993379988
Position 6664: 0.0013517884383688434
Position 14402: 0.00133845704884722
Position 13759: 0.0012379812036779575
Position 4440: 0.001233034601900032
Position 521: 0.0012087716244012826
Position 4406: 0.001162134644499471
Position 12651: 0.001146766779522139
Position 14229: 0.001122362790947711
Position 14655: 0.00107808122319129
Position 15527: 0.0010270406943185453
Position 12346: 0.0009995300947428867
Position 7411: 0.0009690604388778477
Position 7208: 0.0009633114778560463
Position 13433: 0.0009258961412017308
Position 14630: 0.0008385011149423835
Position 293: 0.0008129393545559414
Position 13770: 0.0007817193553183865
Position 13856: 0.0007561723223351885
Position 136: 0.0006882453731719037
Position 1564: 0.0006369432314340689
Position 13092: 0.000634701606186396
Position 5445: 0.0006264651187216571
Position 14169: 0.0006263160137896827
Position 4644: 0.0006116373383169618
Position 14704: 0.0005964686162911287
Position 12217: 0.000596021856529471
Position 13450: 0.000583992722994738
Position 12639: 0.0005687442892385732
Position 3320: 0.0005644967581005315
Position 1608: 0.000564092031200185
Position 1779: 0.0005548491401977527
Position 8012: 0.0005482778741342833
Position 2413: 0.000530971458496183
Position 1843: 0.0005280536059104414
Position 13540: 0.0005141368816202922
Position 1536: 0.0004790972399908422
Position 13364: 0.0004597241838491599
Position 7278: 0.0004393480994232644
Position 14215: 0.00041469619677402084
Position 14172: 0.0003780494610614845
Position 14110: 0.00037596110894629666
Position 6025: 0.0003726839968151059
Position 3153: 0.0003641248383014248
Position 14199: 0.0003607680054865069
Position 590: 0.00036071363794395274
Position 13552: 0.0003530499504294007
Position 7450: 0.000346960291176424
Position 8557: 0.00034347183752131053
Position 14989: 0.0003409112317854562
Position 4484: 0.0003301449885257246
Position 14238: 0.0003280215741790892
Position 12355: 0.00030134214871562826
Position 2010: 0.0002983153337696002
Position 6252: 0.0002901399052008203
Position 13653: 0.00028452932523567764
Position 7830: 0.0002628772897799067
Position 14126: 0.00025434586113265114
Position 377: 0.0002524987129235629
Position 7263: 0.0002400257183478214
Position 1640: 0.00022524271470030307
Position 14658: 0.00022108784285472372
Position 2027: 0.00021390318486300678
Position 15224: 0.00021160030688570063
Position 4108: 0.00021127296984663522
Position 10196: 0.00020687984941836186
Position 278: 0.00019230050865598158
Position 12562: 0.00018908893873195362
Position 7690: 0.000188967991768671
Position 4158: 0.00018592549010904957
Position 7353: 0.00017265968132224713
Position 13303: 0.00016818548166575327
Position 4538: 0.00016680257281201467
Position 4152: 0.00016427832767392382
Position 12611: 0.00014638812126629175
Position 148: 0.00014432474228830104
Position 5702: 0.00013996982283791815
Position 4820: 0.00013279976636985057
Position 1155: 0.00012698087358803853
Position 13483: 0.00012144642200011611
Position 7388: 0.00011355144996850256
Position 4248: 0.00010769697694199771
Position 12169: 0.00010056396326310497
Position 4209: 9.111837740162195e-05
Position 301: 8.797480156051727e-05
Position 4224: 8.686287753278248e-05
Position 1877: 8.680037065595047e-05
Position 15241: 8.424980101774915e-05
Position 15219: 8.207930560723228e-05
Position 12103: 8.057130186351278e-05
Position 712: 7.678128394233396e-05
Position 12771: 7.5223075101792e-05
Position 4829: 7.1999205123713e-05
Position 4229: 7.189251917847047e-05
Position 4422: 6.864478996287903e-05
Position 242: 6.635961530033171e-05
Position 5713: 5.974267372380305e-05
Position 1238: 5.691586878293159e-05
Position 12371: 5.02469229861857e-05
Position 5954: 4.7725753215359585e-05
Position 642: 4.753663188255932e-05
Position 965: 4.7362008839211947e-05
Position 5780: 4.732466482681939e-05
Position 587: 4.487860895688197e-05
Position 1508: 4.397168338586327e-05
Position 5402: 4.3876666303685984e-05
Position 12451: 3.539635442804958e-05
Position 6980: 3.5353635832399995e-05
Position 654: 3.423385173035271e-05
Position 5194: 3.405814538440665e-05
Position 13695: 2.715788401366567e-05
Position 13069: 2.3779414701423277e-05
Position 14088: 2.274430187097248e-05
Position 12391: 2.2601951694512313e-05
Position 340: 2.2181882192314984e-05
Position 13621: 2.07905454953576e-05
Position 10280: 1.794267122573778e-05
Position 13147: 1.6155345342446633e-05
Position 1065: 1.4348478764964441e-05
Position 15551: 1.3477553299414235e-05
Position 7542: 1.2872706387682061e-05
Position 13858: 1.2125798131860417e-05
Position 5016: 1.0586191259906579e-05
Position 5604: 9.873108443906756e-06
Position 13910: 9.812139208030579e-06
Position 6450: 9.23090221689357e-06
Position 6784: 8.853874690137728e-06
Position 13861: 8.750271522014773e-06
Position 12385: 8.687662232305704e-06
Position 13310: 8.372268987001164e-06
Position 13046: 7.944183524488016e-06
Position 12660: 7.386155588664938e-06
Position 12299: 6.919872302326539e-06
Position 13209: 6.4529796141660174e-06
Position 12686: 6.237126693576551e-06
Position 13624: 6.185235770127841e-06
Position 12490: 6.007316091379301e-06
Position 12406: 5.552383945762172e-06
Position 207: 4.989824084300875e-06
Position 12466: 4.188074932575114e-06
Position 6868: 4.165430212663232e-06
Position 4841: 3.9708368262165056e-06
Position 13677: 2.726848567201999e-06
Position 13867: 2.5926153197521675e-06
Position 13336: 2.282213761013705e-06
Position 787: 2.1751154344667613e-06
Position 1030: 1.942781349871922e-06
Position 9846: 1.8502870824444395e-06
Position 5699: 1.8199851375204002e-06
Position 13080: 1.8078452326856696e-06
Position 1335: 1.5582983699490408e-06
Position 12826: 1.4772692073194956e-06
Position 569: 1.4124738160022833e-06
Position 1392: 1.3889501783764927e-06
Position 13888: 1.2917527237254776e-06
Position 856: 1.0136354549585501e-06
Position 1860: 9.326054937311196e-07
Position 6153: 6.792796729145326e-07
Position 1122: 5.528612020070961e-07
Position 869: 3.5149410574348195e-07
Position 612: 2.4283409700910486e-07
Position 598: 1.8574580204905183e-07
Position 977: 1.2944700004166614e-07
Position 7453: 1.278046315265017e-07
Position 13140: 8.934620586109052e-08
Position 6126: 6.124886763307383e-08
Position 319: 5.6129861927485135e-08
Position 7173: 4.746248695179337e-08
Position 12802: 3.678071566324812e-08
Position 325: 3.493582760775011e-08
Position 6161: 2.3968227092863732e-08
Position 74: 2.3270307268518214e-08
Position 5777: 1.9161320078874634e-08
Position 6030: 1.8817249063637032e-08
Position 13244: 1.8522939670262505e-08
Position 5751: 4.063798623615408e-09
Position 470: 3.6111983891228483e-09
Position 464: 1.3674821452527612e-09
Position 156: 1.1578355426760846e-09
Position 438: 7.977237629689211e-10
Position 344: 4.4526274193677255e-10
Position 191: 3.248576068981948e-10
Position 248: 2.5433774513138963e-10
Position 312: 2.5427722872602584e-10
Position 13216: 4.278355474205981e-11
