Gene = Fibp
Position 1815: 3.081777061967061e-08
Position 1310: 2.4737764136988988e-08
Position 1677: 1.5063053202654255e-08
Position 1331: 1.244777241263715e-08
Position 671: 1.1555285045520234e-08
Position 1292: 6.350853842746351e-09
Position 668: 6.178408131255995e-09
Position 980: 5.659276046965243e-09
Position 1821: 4.465684624999391e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1435: 0.9998395334604762
Position 963: 0.997037531849978
Position 1685: 0.9925472358471549
Position 1146: 0.9745974209933121
Position 417: 0.9651548080707388
Position 799: 0.8860836549796679
Position 271: 0.8253684026035206
Position 833: 0.07821382422061017
Position 1305: 0.031210044892780647
Position 1848: 0.01729096502109747
Position 581: 0.012204877571546216
Position 421: 0.004287608426408147
Position 617: 0.0028721035924211455
Position 837: 0.0019245947256809615
Position 449: 0.0018600242454036517
Position 317: 0.0014890061111867113
Position 446: 0.0010174312244060285
Position 1857: 0.00048422569098945686
Position 1725: 0.0003297414939071038
Position 1186: 0.0003151288930209412
Position 1292: 0.0002794151256343605
Position 1693: 0.0002538815156141662
Position 1188: 0.00024887481417604527
Position 967: 0.0001944409891169126
Position 761: 0.0001653611913978357
Position 1287: 0.00015647033151883373
Position 252: 0.00010450566489163763
Position 686: 0.00010441897661620993
Position 1765: 9.835576186035662e-05
Position 1342: 6.78542408821026e-05
Position 1021: 6.774960797455062e-05
Position 665: 6.769143348553361e-05
Position 903: 6.428779175630778e-05
Position 294: 5.948484718269604e-05
Position 1096: 5.919276613119911e-05
Position 566: 5.252032908878017e-05
Position 478: 4.666012996179655e-05
Position 81: 4.4594241676308184e-05
Position 662: 4.1466185873736005e-05
Position 1209: 3.868790650467658e-05
Position 1161: 3.6939080430355864e-05
Position 328: 3.2469594752820944e-05
Position 875: 2.9444131665803827e-05
Position 182: 1.9645872565344068e-05
Position 1863: 1.4839431397759715e-05
Position 1639: 1.3841983024600164e-05
Position 139: 1.2061114603375226e-05
Position 341: 1.112297746066329e-05
Position 1230: 7.821474963333363e-06
Position 765: 6.999333819594262e-06
Position 587: 5.711641793316825e-06
Position 207: 5.265008984983912e-06
Position 1781: 4.961790676030689e-06
Position 942: 4.082228308246799e-06
Position 1597: 3.6807666220972947e-06
Position 1107: 3.2446246414018707e-06
Position 1041: 2.7827206650051376e-06
Position 1245: 2.659200948892408e-06
Position 1700: 2.6390759057069295e-06
Position 87: 2.409713340668377e-06
Position 186: 1.90906481267822e-06
Position 105: 1.7914040824042961e-06
Position 1797: 1.7742192601510464e-06
Position 1236: 1.7570372165402988e-06
Position 772: 1.644141542573642e-06
Position 1523: 1.2783569051110794e-06
Position 1621: 1.208079574430028e-06
Position 770: 8.906665102023454e-07
Position 614: 7.153512498643919e-07
Position 355: 4.911934187606839e-07
Position 1544: 3.1234706108641906e-07
Position 1490: 2.8263085933855354e-07
Position 425: 2.7168793440107777e-07
Position 1566: 2.1958484039469265e-07
Position 1239: 1.4942440315296172e-07
Position 1248: 1.1188167869705952e-07
Position 908: 9.26975132483504e-08
Position 1649: 8.445437849649821e-08
Position 1520: 3.489740566445276e-08
Position 191: 2.1090668571032357e-08
Position 710: 1.4094144478240369e-08
Position 1276: 1.2594732322819425e-08
Position 722: 5.843172378381642e-09
Position 102: 3.909007410562133e-09
Position 1379: 3.6111015570445862e-09
Position 732: 1.672474902003255e-09
Position 698: 2.402828927363753e-10
