Gene = Oseg1
Position 1885: 0.0001254886407552766
Position 4570: 0.00012548862754201032
Position 142: 0.00012304545588654082
Position 3537: 0.00012177093026325729
Position 1233: 0.0001208959245255012
Position 4449: 0.00010266108324270582
Position 4599: 0.00010098819286136557
Position 4759: 9.860009776791467e-05
Position 756: 9.163155097937351e-05
Position 5296: 9.046930174847807e-05
Position 4982: 8.646740634111311e-05
Position 3993: 8.347652055587375e-05
Position 2060: 8.117792744855987e-05
Position 3213: 7.844376076856871e-05
Position 632: 7.70240598762656e-05
Position 268: 7.536390049877669e-05
Position 4422: 7.455433995630165e-05
Position 2614: 7.055192228369894e-05
Position 5471: 6.373127578084302e-05
Position 4405: 5.7522256181854494e-05
Position 2196: 4.7544076318356315e-05
Position 2243: 4.675034601228873e-05
Position 2887: 4.406671223652158e-05
Position 319: 4.312176843301023e-05
Position 1715: 4.121015492193227e-05
Position 4901: 4.0588880393339365e-05
Position 909: 3.84757007378659e-05
Position 5244: 3.2766933842849245e-05
Position 1926: 3.266239871096569e-05
Position 1639: 2.6714104978668603e-05
Position 3197: 2.393052190107947e-05
Position 4094: 2.355963434398167e-05
Position 2084: 2.272331380954576e-05
Position 2053: 2.1883738987931565e-05
Position 1414: 2.0521475743591547e-05
Position 2452: 1.999675537720956e-05
Position 1667: 1.9769383553657205e-05
Position 4887: 1.8801216970764284e-05
Position 2785: 1.8186740836485255e-05
Position 37: 1.7825826636562704e-05
Position 5149: 1.4189907205638026e-05
Position 4535: 1.4036832697981937e-05
Position 4053: 1.4032414912319087e-05
Position 1367: 1.3806367140531006e-05
Position 850: 1.3612480007006134e-05
Position 199: 1.1022254247570943e-05
Position 4801: 9.186757656028243e-06
Position 3616: 8.474175663648941e-06
Position 292: 7.926864402998193e-06
Position 173: 7.208791078105927e-06
Position 2956: 7.04885904827102e-06
Position 3121: 6.982799685815835e-06
Position 5402: 6.749390890874073e-06
Position 170: 5.929026623407689e-06
Position 1787: 5.92337133398004e-06
Position 5502: 5.8326011599084246e-06
Position 2396: 5.78993899201583e-06
Position 3404: 5.013068740018084e-06
Position 2075: 4.887890378987769e-06
Position 2696: 4.5136874310054264e-06
Position 93: 4.415285967445149e-06
Position 409: 4.141663672341965e-06
Position 3972: 4.026302449476337e-06
Position 558: 3.856517165072017e-06
Position 5185: 3.795102022375874e-06
Position 1910: 3.5543379778087894e-06
Position 4118: 3.458838997161392e-06
Position 3598: 3.3466599726017637e-06
Position 382: 3.0918537746624867e-06
Position 5473: 2.5406637272573145e-06
Position 1673: 1.8920157177026846e-06
Position 4385: 1.8843841746111301e-06
Position 25: 1.8570344691478248e-06
Position 396: 1.6782742682250966e-06
Position 2044: 1.6155189986042205e-06
Position 217: 1.5594424591959886e-06
Position 4737: 1.5404774916310818e-06
Position 2509: 1.185722609066908e-06
Position 113: 1.0740613162877535e-06
Position 4925: 9.721320208137482e-07
Position 6: 8.774614457283403e-07
Position 4685: 7.885251451516422e-07
Position 1604: 7.550552529941493e-07
Position 3124: 7.544693284906137e-07
Position 2659: 7.452055682233766e-07
Position 2929: 6.559224801560505e-07
Position 2086: 5.91562425259386e-07
Position 2391: 5.278166141115678e-07
Position 2051: 5.259969435776757e-07
Position 4638: 4.908811951157475e-07
Position 367: 4.875639963767127e-07
Position 4633: 4.7647400815446235e-07
Position 1743: 4.7287164703195995e-07
Position 4844: 4.4592428237836055e-07
Position 2187: 4.247598304538017e-07
Position 2317: 3.860521496736555e-07
Position 1540: 3.3641107287221556e-07
Position 980: 3.334546456231213e-07
Position 624: 2.99957376923085e-07
Position 1675: 2.9260077155065014e-07
Position 3865: 2.3558483799451067e-07
Position 607: 2.2708331089187234e-07
Position 3975: 2.110778750867836e-07
Position 584: 1.8974232184044494e-07
Position 988: 1.8063812044117424e-07
Position 4235: 1.6550125713147632e-07
Position 2736: 1.4991947130669935e-07
Position 1678: 1.3536579025163986e-07
Position 2214: 1.315462094358148e-07
Position 1000: 1.1836924945153284e-07
Position 427: 4.9513212060885294e-08
Position 705: 3.426087210950637e-08
Position 4131: 2.6859903074708705e-08
Position 4424: 2.2639776603846123e-08
Position 4153: 2.1642491452190667e-08
Position 3894: 1.2243155474739377e-08
Position 1339: 1.0591550502035037e-08
Position 1141: 1.04579553509788e-08
Position 1431: 1.040035653902002e-08
Position 1611: 9.060492505627883e-09
Position 4336: 3.990486179321178e-09
Position 4018: 3.860552005714701e-09
Position 4136: 1.9865781669359786e-09
Position 1523: 8.382772372343e-10
Position 4880: 3.6109373599267255e-10
Position 4363: 1.1998115334784656e-10
Position 2063: 1.0522699043535192e-10
Position 4203: 7.039353065828564e-11
Position 1520: 4.4605852565563694e-13
Position 1490: 3.115787942200701e-13
Position 4550: 1.6278311240598905e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3838: 0.9984742113111378
Position 4371: 0.9961518417634474
Position 3297: 0.99279182218196
Position 4166: 0.9819725234440323
Position 5358: 0.9757475329313627
Position 1781: 0.9483870878468265
Position 1479: 0.823534388706397
Position 4812: 0.7255342556023763
Position 4633: 0.7120545378495374
Position 5040: 0.5037575549231545
Position 957: 0.42530684173544053
Position 5025: 0.41317563316302214
Position 1141: 0.26938325756762793
Position 3061: 0.25131476335709757
Position 4829: 0.1442158465076696
Position 1305: 0.09063618605989088
Position 2991: 0.07848372750324864
Position 3608: 0.07589891524387325
Position 742: 0.06079922244221255
Position 4496: 0.05477953843652498
Position 4833: 0.02901978448443907
Position 3587: 0.02478421387361679
Position 2196: 0.023756258594072488
Position 4559: 0.02311463145315244
Position 909: 0.022552134614573057
Position 1284: 0.02187070257870685
Position 5058: 0.017638389273306552
Position 1512: 0.01463277815852484
Position 5055: 0.014372019182612574
Position 3497: 0.012084611982764133
Position 2730: 0.01145894144396631
Position 1215: 0.011086280400022892
Position 745: 0.010631985496101115
Position 2396: 0.010138972185452417
Position 4177: 0.00973728044642398
Position 1800: 0.00901378112397597
Position 1147: 0.007985541236271688
Position 4181: 0.006696295799425607
Position 2614: 0.00622078128270165
Position 1985: 0.005845270453888407
Position 1311: 0.005537056087449439
Position 2550: 0.005188682731322908
Position 1047: 0.0051842016928708165
Position 2918: 0.004640495208854888
Position 4676: 0.004323420801550411
Position 2688: 0.004166227909437707
Position 871: 0.0038558486290968634
Position 5546: 0.0035127432204782685
Position 1085: 0.0035014224809410896
Position 1175: 0.003341542274182407
Position 2362: 0.0029846594079896756
Position 1155: 0.002897241523440488
Position 2484: 0.002869386809596636
Position 3613: 0.002372625046433903
Position 4658: 0.0021169410733222313
Position 3725: 0.001928087258313231
Position 882: 0.0017669744186332174
Position 4801: 0.0016568039895680006
Position 4990: 0.0016014884492645926
Position 4213: 0.001474770671398155
Position 3302: 0.0013083510912093434
Position 1166: 0.0013044448820786882
Position 1588: 0.001262580474926167
Position 2648: 0.0012548262883955445
Position 2261: 0.0012258222158074996
Position 1378: 0.0012068204742981276
Position 2759: 0.0011357639656329357
Position 4500: 0.0010651020358038437
Position 4617: 0.0009948852018292573
Position 396: 0.000969099263715452
Position 5276: 0.0009572396921245756
Position 4995: 0.000927747477812422
Position 229: 0.0008580841217324112
Position 3559: 0.0007705689184491844
Position 635: 0.0007551541033241524
Position 5078: 0.0007248503584079414
Position 2884: 0.0007229921988037859
Position 4844: 0.0007067519197525944
Position 3691: 0.0006954351783516233
Position 3008: 0.0006615544361588393
Position 4582: 0.0006515064211285567
Position 463: 0.0006106094115824474
Position 3310: 0.0005972178003203021
Position 3640: 0.0005702117695177644
Position 4901: 0.00046296230823913417
Position 3625: 0.0004164571336906605
Position 4706: 0.0003945170482486687
Position 4602: 0.0003517202987407872
Position 4449: 0.0003251921941832165
Position 2463: 0.00030969535658505865
Position 3463: 0.0002846768066715076
Position 4887: 0.0002841232970700752
Position 4432: 0.0002792201094193236
Position 2694: 0.0002458999114085911
Position 1093: 0.00023755637150945996
Position 658: 0.00023576678287102375
Position 1220: 0.0002121739781481413
Position 345: 0.00020714383667406902
Position 3481: 0.00020375274092604404
Position 5373: 0.00017976744617081305
Position 5511: 0.00017658644415115168
Position 667: 0.000175916550183824
Position 4863: 0.00015267162781802053
Position 142: 0.0001458101245176306
Position 3520: 0.00012796083286902149
Position 3761: 0.0001278295894730579
Position 4535: 0.00010547316220083639
Position 1160: 0.0001001823643779375
Position 106: 9.972769203820716e-05
Position 2817: 9.851716539055925e-05
Position 616: 9.354941110515608e-05
Position 159: 9.309179008442663e-05
Position 4916: 8.396513074167581e-05
Position 4599: 8.258713785206188e-05
Position 1349: 7.76180752085519e-05
Position 2265: 7.642122361042041e-05
Position 5345: 7.392134496566415e-05
Position 4472: 7.374875383992891e-05
Position 5308: 5.8672842479507317e-05
Position 258: 5.643518581237013e-05
Position 3336: 5.6026930770164476e-05
Position 4373: 5.515896396355121e-05
Position 5108: 4.9173869657091015e-05
Position 1365: 4.752531398737153e-05
Position 712: 3.9680599330863834e-05
Position 4667: 3.967820599208086e-05
Position 1597: 3.765187050576977e-05
Position 4941: 3.42044768513217e-05
Position 2691: 3.18421337206519e-05
Position 688: 3.1096741503232535e-05
Position 2072: 3.102665887174797e-05
Position 4515: 3.054783193944001e-05
Position 584: 2.5128643100768745e-05
Position 4662: 2.2869628703581648e-05
Position 1051: 2.1044297559160915e-05
Position 1383: 1.9028620059392287e-05
Position 3278: 1.7269324255618246e-05
Position 4708: 1.6996176292942658e-05
Position 5084: 1.6136660674144498e-05
Position 5436: 1.408981697291471e-05
Position 558: 1.408388117947082e-05
Position 5401: 1.3326196570905679e-05
Position 541: 1.310940746983578e-05
Position 5193: 1.292578247373056e-05
Position 4577: 1.2850141642286435e-05
Position 183: 1.2097930922657221e-05
Position 2039: 1.1802333628979559e-05
Position 4566: 1.151002537698787e-05
Position 2051: 1.0761640061476913e-05
Position 303: 1.0507977511829578e-05
Position 4064: 1.0362221866226881e-05
Position 1636: 9.586280381367767e-06
Position 680: 7.596371931428214e-06
Position 783: 5.614772724436937e-06
Position 1402: 5.175034061931996e-06
Position 1878: 4.99451980051618e-06
Position 4715: 4.930804447482852e-06
Position 3921: 4.249279261326945e-06
Position 1881: 3.4741911242346257e-06
Position 4685: 3.4131004308052057e-06
Position 405: 2.8601739018803284e-06
Position 4547: 2.1136047246385207e-06
Position 770: 2.085944561571134e-06
Position 2084: 1.9680265455413346e-06
Position 525: 1.8656993343650031e-06
Position 5466: 1.7444738041353955e-06
Position 543: 1.6488074352067033e-06
Position 4731: 1.5933846522854767e-06
Position 4724: 1.4373462262292194e-06
Position 4192: 1.428528531140427e-06
Position 484: 1.2203503114407234e-06
Position 234: 1.1196051991183385e-06
Position 2317: 1.0587758775917472e-06
Position 504: 1.0323241447246754e-06
Position 240: 8.859192554322852e-07
Position 292: 8.248504703777179e-07
Position 1944: 7.194558649821375e-07
Position 5469: 6.777806123115697e-07
Position 4584: 5.173539200890503e-07
Position 376: 4.76935405971669e-07
Position 4153: 4.66435743143177e-07
Position 313: 4.4739184988320683e-07
Position 63: 4.3701643197286647e-07
Position 3902: 3.7849238013714305e-07
Position 3953: 3.451400609188093e-07
Position 4101: 1.626734621034029e-07
Position 810: 1.4956753774123172e-07
Position 518: 1.3488787147575045e-07
Position 4196: 5.237095159663522e-08
Position 263: 4.856532885297629e-08
Position 3484: 3.547003186021831e-08
Position 1743: 2.632386039669305e-08
Position 4295: 2.3836923677017208e-08
Position 1893: 2.3643247577945854e-08
Position 492: 2.108721371716479e-08
Position 4240: 1.9313380578548405e-08
Position 4312: 1.424961024709451e-08
Position 69: 1.2029384247152054e-08
Position 747: 9.542505852621528e-09
Position 4285: 6.363712432199516e-09
Position 4405: 5.0529261294935775e-09
Position 4336: 8.002363786910865e-10
Position 4221: 3.445347480697951e-10
Position 4540: 5.687771574239663e-11
Position 279: 3.665146945764186e-12
Position 282: 1.5788698886107178e-12
Position 196: 5.051699515749218e-13
Position 60: 6.940178482534906e-14
Position 78: 4.439984021449844e-15
