Gene = Cyp6a16
Position 971: 5.6001707707430315e-06
Position 215: 5.186459935378706e-06
Position 862: 4.661023602960348e-06
Position 395: 3.1191541168858115e-06
Position 641: 3.0775825366445406e-06
Position 238: 2.860510930609648e-06
Position 8: 2.7214553641355003e-06
Position 822: 2.504584929214369e-06
Position 143: 2.3922161984693404e-06
Position 806: 2.0901664598311086e-06
Position 259: 9.259557245679409e-07
Position 381: 6.810393489178112e-07
Position 1553: 6.263542918672086e-07
Position 1872: 5.657376303879677e-07
Position 1870: 4.454188819139638e-07
Position 1021: 1.1503542320441223e-07
Position 1843: 7.176410575687335e-08
Position 16: 5.121327836378293e-08
Position 262: 1.2541170750964284e-08
Position 570: 9.652202409666819e-11
Position 405: 3.747927365742185e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1717: 0.9848945188627869
Position 563: 0.6807013321097126
Position 1207: 0.12089963465709226
Position 1191: 0.10161854906584197
Position 2687: 0.07780528409216653
Position 822: 0.04081482571627768
Position 2624: 0.04053402258773103
Position 737: 0.02146171575303476
Position 2360: 0.02112456190151781
Position 2594: 0.014270399131684172
Position 751: 0.010066193734147305
Position 2274: 0.008219604594179817
Position 2307: 0.007654209561175461
Position 2924: 0.00710079066358626
Position 2073: 0.0066885055864575015
Position 2711: 0.005662712086665689
Position 2328: 0.0046878581234269965
Position 1060: 0.0046838449574655204
Position 806: 0.0032730676713912553
Position 2369: 0.0027519652969240547
Position 1193: 0.002200061524333434
Position 1029: 0.0021870698240117918
Position 898: 0.00207329324731295
Position 1198: 0.0020547299679050555
Position 2210: 0.001720678870026654
Position 2872: 0.0014394902597875034
Position 2713: 0.0014056970917690737
Position 2111: 0.0013122844133091666
Position 2048: 0.0012217983623294378
Position 646: 0.0011181898292078067
Position 2253: 0.0009726775335660991
Position 1032: 0.0009354341590973285
Position 372: 0.0008440078502156953
Position 1018: 0.0007944149002191347
Position 971: 0.0006419690948219445
Position 1669: 0.0005733651300105384
Position 1026: 0.0004931101370318992
Position 1495: 0.000455236816014847
Position 1164: 0.00044980974282123385
Position 977: 0.00044036443229293496
Position 2498: 0.0004217709357623543
Position 1332: 0.00041939055217777736
Position 649: 0.00038133769097392867
Position 622: 0.00036038093519394885
Position 2319: 0.000345012888582723
Position 578: 0.0003390726064916598
Position 706: 0.0003384000507026646
Position 924: 0.0003023148958819201
Position 1745: 0.0002732369264035456
Position 2809: 0.0002171834852012955
Position 1470: 0.00020522107557205353
Position 1439: 0.00019224967991199833
Position 1315: 0.00018088254682683955
Position 2938: 0.0001744979306844824
Position 3129: 0.00015001117072013372
Position 422: 8.968176256210006e-05
Position 155: 8.008438231908644e-05
Position 665: 7.966650872087866e-05
Position 2495: 6.939288265146861e-05
Position 1065: 6.291014344292065e-05
Position 764: 5.4431062264713724e-05
Position 712: 5.375923054163567e-05
Position 2772: 5.336985200024846e-05
Position 1509: 4.4922718064673587e-05
Position 921: 3.975019952820901e-05
Position 907: 3.255965933237603e-05
Position 2140: 2.458501483511389e-05
Position 2079: 2.3599931580935272e-05
Position 839: 2.3444725432800423e-05
Position 680: 1.980369327166878e-05
Position 1617: 1.9216490027986278e-05
Position 3050: 1.8070144953485245e-05
Position 209: 1.6854745477145358e-05
Position 215: 1.4662157222678383e-05
Position 854: 1.2808694470550785e-05
Position 1251: 1.2312801910337668e-05
Position 1248: 8.448767491896077e-06
Position 715: 7.0366395998326316e-06
Position 507: 5.6798539664417985e-06
Position 471: 3.852641676889778e-06
Position 1126: 3.787929640523585e-06
Position 936: 3.2547582970385336e-06
Position 844: 2.9162359537205858e-06
Position 655: 2.45355743980269e-06
Position 2282: 2.375416091143055e-06
Position 1870: 2.294395143663404e-06
Position 59: 1.9151624709124335e-06
Position 1002: 1.8385026609793536e-06
Position 120: 1.778474616931285e-06
Position 1160: 1.5828248152416488e-06
Position 1116: 1.3305230290042686e-06
Position 435: 1.2857596001404154e-06
Position 222: 1.23275719625843e-06
Position 285: 1.0234130871724406e-06
Position 329: 8.211810918981631e-07
Position 1821: 6.061506603656541e-07
Position 402: 4.388139325954836e-07
Position 1779: 4.269058764118047e-07
Position 641: 1.7135326686034243e-07
Position 1731: 1.6766837757176305e-07
Position 468: 1.441178606322185e-07
Position 378: 1.1085242433777553e-07
Position 176: 6.54217965176118e-08
Position 671: 6.525588532818296e-08
Position 189: 2.0371965919135443e-08
Position 192: 1.733362792530732e-08
Position 162: 7.989340673154033e-09
Position 381: 6.733141200732873e-09
Position 1289: 5.775163331032641e-09
Position 1168: 3.0198366381201825e-09
Position 1175: 2.6403413998977766e-09
Position 513: 1.7474983100302561e-09
Position 1276: 1.5971284425859284e-09
Position 180: 4.5757486795228643e-11
