Gene = hay
Position 169: 1.3759514969798147e-06
Position 2810: 1.3580117788828003e-06
Position 48: 9.036809694241195e-07
Position 220: 8.404864046298763e-07
Position 2726: 7.186576155853914e-07
Position 225: 7.05588688894089e-07
Position 236: 6.751666139058921e-07
Position 227: 6.678386893112601e-07
Position 272: 6.182715131889784e-07
Position 668: 4.855322301566781e-07
Position 2638: 3.5398421915233e-07
Position 827: 2.1950758507344912e-07
Position 2755: 1.7321243534407084e-07
Position 298: 1.3306980176854826e-07
Position 482: 1.3240988619587077e-07
Position 498: 1.297724470915156e-07
Position 880: 1.0125693593740125e-07
Position 6: 9.8455779731424e-08
Position 692: 8.474218204600767e-08
Position 8: 6.863301566938852e-08
Position 301: 5.143722120136888e-08
Position 260: 4.979117670104504e-08
Position 1238: 3.718641514749711e-08
Position 210: 4.932271985520973e-09
Position 316: 4.3795228600540895e-09
Position 2334: 3.809026550159567e-09
Position 1954: 2.4785754765820774e-09
Position 318: 1.8725985575524103e-09
Position 797: 8.803394924177454e-10
Position 1966: 7.563827272843561e-13
Position 1791: 3.832316630943926e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2296: 0.9905756145070258
Position 182: 0.8327313373203854
Position 2123: 0.4014267285010021
Position 440: 0.3518539252055217
Position 1954: 0.09493949604595946
Position 1687: 0.08639309777916056
Position 1396: 0.03006413754646692
Position 783: 0.014962170859380446
Position 512: 0.012757877933836627
Position 2064: 0.0111875369654366
Position 2614: 0.008001770130745215
Position 2194: 0.006937584955834805
Position 1023: 0.006811939661394692
Position 1690: 0.006411314965747643
Position 2056: 0.006108783113912184
Position 2368: 0.005531937503909299
Position 1825: 0.004192116424834955
Position 2488: 0.003148479194146257
Position 1349: 0.0029612054321822533
Position 841: 0.0028391211618616382
Position 2158: 0.0023509094772264515
Position 1469: 0.002177159822681186
Position 1536: 0.0020245488302094265
Position 157: 0.001266921810063435
Position 448: 0.0012262100759293391
Position 913: 0.0012154558124731487
Position 2321: 0.0011666199001379722
Position 428: 0.0010812817038530892
Position 1729: 0.001042036213836504
Position 1628: 0.0009565179288037179
Position 1555: 0.000941017565619746
Position 236: 0.0007643628846559646
Position 869: 0.0007170970430794979
Position 610: 0.0006460614459296684
Position 2218: 0.0004482138521606252
Position 1706: 0.0004182586030453088
Position 1045: 0.00035898627939087073
Position 1493: 0.0003476252875550384
Position 2327: 0.00020714279072894522
Position 536: 0.00019902110462450298
Position 1402: 0.00018390014300679052
Position 979: 0.0001698901795899721
Position 1586: 0.00016325288277136408
Position 2398: 0.00014403146680578142
Position 1399: 0.00012383971726025574
Position 498: 0.00011837234868813483
Position 1097: 0.00011428096067565714
Position 1622: 0.0001128073479631724
Position 2617: 9.979957964348384e-05
Position 1732: 9.546273494749991e-05
Position 1608: 9.00304745444635e-05
Position 1003: 8.526960862333738e-05
Position 1523: 6.407033578906232e-05
Position 1160: 6.223798429725104e-05
Position 1856: 5.430289907139198e-05
Position 2542: 5.083400706913624e-05
Position 940: 5.005252424459725e-05
Position 1121: 4.643296769185556e-05
Position 2575: 4.5858711609602286e-05
Position 700: 3.7569080734736366e-05
Position 1063: 3.5824455127195325e-05
Position 919: 3.576904929649025e-05
Position 1133: 3.211874125736425e-05
Position 2835: 2.7013718069868022e-05
Position 109: 2.4942865595553062e-05
Position 1192: 2.3848833342410766e-05
Position 988: 1.9599939988579165e-05
Position 1481: 1.9076912125291406e-05
Position 193: 1.4840389343403395e-05
Position 2620: 1.4307679387990155e-05
Position 952: 1.1393198490548737e-05
Position 1130: 8.897112832498788e-06
Position 2334: 8.126168744219173e-06
Position 2871: 6.496686822513489e-06
Position 136: 6.474042173684157e-06
Position 2623: 5.707762995363857e-06
Position 763: 5.541387188012928e-06
Position 853: 4.712254951469017e-06
Position 858: 4.203695812384252e-06
Position 2524: 3.565934304303287e-06
Position 733: 3.486075540246308e-06
Position 2518: 3.4048522800142237e-06
Position 2437: 2.777123625743026e-06
Position 2500: 2.3689520923076923e-06
Position 124: 2.2971952550986735e-06
Position 2709: 2.269532028970252e-06
Position 2638: 1.510827263317733e-06
Position 2434: 1.415354503581977e-06
Position 2550: 1.2247314735974024e-06
Position 95: 1.1285237516842181e-06
Position 363: 7.49248188939504e-07
Position 2842: 6.898163499888903e-07
Position 2671: 5.909204456404665e-07
Position 2677: 4.883850566107922e-07
Position 351: 3.382459818171422e-07
Position 286: 3.2897133435810614e-07
Position 355: 2.8928450745819416e-07
Position 2797: 2.888713764228855e-07
Position 2837: 1.7369226726997773e-07
Position 121: 8.911424175047164e-08
Position 583: 6.153854378515955e-08
Position 142: 4.959212939816572e-08
Position 466: 2.7797243014140006e-08
Position 595: 1.297923147533586e-08
Position 376: 1.2574640557280189e-08
Position 521: 1.1656235601852995e-08
Position 544: 1.8979500967967217e-09
Position 385: 1.0084309019042974e-11
Position 411: 4.584475420212816e-20
