Gene = AIMP2
Position 1226: 5.623992654072832e-06
Position 1511: 5.5803076168233985e-06
Position 684: 5.46201034228557e-06
Position 457: 4.453990466501286e-06
Position 1517: 4.344700307170998e-06
Position 288: 4.339247892590244e-06
Position 1298: 3.5262600848456714e-06
Position 1514: 3.3439156980049406e-06
Position 1679: 3.079632406544998e-06
Position 664: 2.814648242975601e-06
Position 696: 2.3791802394162494e-06
Position 445: 2.224755325227998e-06
Position 299: 1.9519864955509445e-06
Position 265: 1.796752530970732e-06
Position 1601: 1.5743966493348069e-06
Position 197: 1.0745946695020062e-06
Position 823: 7.831922035537125e-07
Position 1182: 7.554149914389735e-07
Position 954: 7.36177375472294e-07
Position 248: 7.236887743967099e-07
Position 765: 7.084842463389138e-07
Position 783: 4.788676099520871e-07
Position 854: 2.870511892240714e-07
Position 1636: 2.681946652440161e-07
Position 756: 2.45932937306491e-07
Position 1620: 1.6941382321237266e-07
Position 844: 1.5877497430821155e-07
Position 693: 8.538847830597256e-08
Position 272: 8.520469963640588e-08
Position 463: 5.0868270657414725e-08
Position 681: 4.148251915932749e-08
Position 702: 3.6070263612183844e-08
Position 798: 1.4992832931524514e-08
Position 829: 4.49095293209565e-11
Position 801: 5.850824419463767e-12
Position 269: 4.109421146055212e-12
Position 717: 1.6379986447824871e-12
