Gene = Lon
Position 2760: 0.0001353804189129193
Position 2089: 0.00013262861144899046
Position 795: 0.000131280337338689
Position 2715: 0.0001289006525280128
Position 1467: 0.00012232036458930133
Position 1204: 0.0001117375933902137
Position 1059: 0.00010779576009469772
Position 2544: 0.00010433568696459646
Position 1796: 0.0001032081063936598
Position 1168: 0.00010245873284389974
Position 4319: 0.00010133106348960539
Position 245: 9.943481848186267e-05
Position 517: 8.890028037687784e-05
Position 174: 8.160537805171193e-05
Position 4095: 7.588292407734992e-05
Position 2739: 7.538616471425e-05
Position 712: 6.310535087446226e-05
Position 1082: 6.154701280836458e-05
Position 1191: 5.223950087366944e-05
Position 774: 5.206941151645067e-05
Position 2614: 5.2060343640122766e-05
Position 1347: 5.1091192148334884e-05
Position 2303: 4.759399803361298e-05
Position 910: 4.569291680853777e-05
Position 2584: 3.9976016217852715e-05
Position 3705: 3.491173576270503e-05
Position 3328: 3.299326949979428e-05
Position 1456: 3.298742256920917e-05
Position 2533: 3.176639724421919e-05
Position 2368: 3.1132049037554764e-05
Position 2841: 3.063522924335298e-05
Position 2086: 2.5874040830872083e-05
Position 3840: 2.4284551244351872e-05
Position 4190: 2.2638927419900437e-05
Position 4132: 2.0363609608408584e-05
Position 1977: 1.9934465067329014e-05
Position 2272: 1.9752889601528903e-05
Position 2176: 1.871358803635894e-05
Position 1901: 1.515227882851273e-05
Position 3318: 1.4292657851280057e-05
Position 1852: 1.347498281839457e-05
Position 903: 1.3438845935999495e-05
Position 2890: 1.1957064591158616e-05
Position 2503: 1.1559821863111608e-05
Position 1293: 1.0878412702001274e-05
Position 2854: 1.0710934393072647e-05
Position 4041: 1.0284498717820942e-05
Position 3710: 9.531014366144104e-06
Position 1814: 9.425316214304162e-06
Position 1237: 9.312314321633695e-06
Position 446: 8.818484701201345e-06
Position 2380: 8.445105641199604e-06
Position 2893: 7.71118983303657e-06
Position 2850: 7.340805533574191e-06
Position 2230: 6.865757162847318e-06
Position 1701: 6.775901977933105e-06
Position 1120: 6.519951705132512e-06
Position 3127: 5.429159487080724e-06
Position 1912: 5.292506543072947e-06
Position 714: 5.140731733327909e-06
Position 1327: 4.879174217886225e-06
Position 275: 4.873726644966744e-06
Position 88: 4.70647177980666e-06
Position 1359: 4.335525710751787e-06
Position 2194: 3.800034560113319e-06
Position 3377: 3.6440654873328092e-06
Position 138: 3.3777695029003166e-06
Position 2515: 2.9362224603630926e-06
Position 2140: 2.6466820870943298e-06
Position 1458: 2.5673518955468905e-06
Position 3138: 2.5009578580085623e-06
Position 2510: 2.4898992582346905e-06
Position 1302: 2.4454851857349295e-06
Position 1687: 2.262740615336132e-06
Position 1935: 2.2451340487360523e-06
Position 717: 1.7322264917532763e-06
Position 3973: 1.5744905015726486e-06
Position 4017: 1.570376270474153e-06
Position 1213: 1.5568927955144254e-06
Position 2240: 1.5314574101260927e-06
Position 2320: 1.4193800725709951e-06
Position 879: 1.1487086234120722e-06
Position 2650: 9.284543442552509e-07
Position 2596: 8.810405321397741e-07
Position 1146: 8.66432483473514e-07
Position 2377: 8.646735395220961e-07
Position 1840: 7.919037261183279e-07
Position 2128: 7.089399550231969e-07
Position 2778: 7.001989495166832e-07
Position 286: 6.875562721987748e-07
Position 2314: 6.734263625962294e-07
Position 3217: 6.600545790593031e-07
Position 2137: 6.376484975325029e-07
Position 1927: 4.5877988887545715e-07
Position 202: 4.338439976993684e-07
Position 2235: 4.155774221985581e-07
Position 99: 4.056642267827673e-07
Position 3659: 3.460788610403577e-07
Position 3663: 3.2679373641360214e-07
Position 3411: 2.5267922572354714e-07
Position 1877: 2.526239473968398e-07
Position 1730: 2.477251442026428e-07
Position 2425: 2.440543275876108e-07
Position 1784: 2.2848226317867125e-07
Position 450: 2.221511544329511e-07
Position 2541: 2.0747095953199548e-07
Position 1822: 1.9401493277585113e-07
Position 870: 1.8400022403285646e-07
Position 3713: 1.7159526304119724e-07
Position 3452: 1.4843367321716418e-07
Position 3623: 1.1521344917236272e-07
Position 1864: 9.155918219866331e-08
Position 3458: 8.493222322523825e-08
Position 2416: 8.342532055702446e-08
Position 1727: 8.295948239804291e-08
Position 528: 7.571205201054068e-08
Position 1948: 6.683569998683698e-08
Position 1546: 6.543241942208112e-08
Position 3390: 4.7526048690537456e-08
Position 850: 3.3401965107928166e-08
Position 419: 2.36577101661064e-08
Position 3429: 1.058532397134799e-08
Position 3422: 8.188407181277673e-09
Position 460: 2.358876528536811e-09
Position 3590: 2.1557665242452163e-09
Position 3773: 1.934496420677877e-09
Position 293: 1.125890930221687e-09
Position 258: 4.017268961208844e-10
Position 2456: 9.884008127809616e-11
Position 455: 1.7423908686991624e-18
