Gene = thoc6
Position 589: 3.369234638185823e-05
Position 568: 3.159590474769313e-05
Position 1792: 2.385061711678722e-05
Position 849: 2.289859378562276e-05
Position 1835: 2.2352908694593542e-05
Position 557: 2.1272766390169492e-05
Position 959: 1.9007055754083275e-05
Position 318: 1.4176769124811982e-05
Position 2238: 1.2864280017939067e-05
Position 301: 1.2369717870548995e-05
Position 773: 1.1055753525490943e-05
Position 818: 1.0615274137789789e-05
Position 583: 8.698328626082112e-06
Position 661: 7.346410222913139e-06
Position 1465: 6.426194732500535e-06
Position 727: 5.3673980184091955e-06
Position 461: 5.3267362011712435e-06
Position 694: 4.1979619661390165e-06
Position 280: 1.5874456645176111e-06
Position 409: 1.2425318839756213e-06
Position 1145: 9.004611263195741e-07
Position 691: 6.369852754072252e-07
Position 476: 6.256286763173258e-07
Position 197: 6.076058116013284e-07
Position 1183: 3.997467790697616e-07
Position 697: 3.99207519622379e-07
Position 406: 4.807085686675139e-08
Position 442: 4.0454464617327864e-08
Position 545: 3.393703681146128e-10
Position 412: 6.786997801689378e-11
Position 283: 7.93986748703431e-12
Position 202: 1.3226151244822172e-13
