Gene = yuri
Position 5128: 0.00016190781580213665
Position 1483: 0.00015158783522600485
Position 3585: 0.00014768502502065438
Position 3878: 0.00012572464123726608
Position 1301: 0.0001094930020316297
Position 754: 0.00010437868573284789
Position 4682: 9.621833622284382e-05
Position 1660: 8.794952028702013e-05
Position 2615: 8.568679151468368e-05
Position 3292: 8.52961146515089e-05
Position 4101: 8.0233457651672e-05
Position 1145: 7.72303388538062e-05
Position 6898: 7.533294335549058e-05
Position 2453: 6.892202595335336e-05
Position 2263: 6.791060316662611e-05
Position 612: 6.6530001934852e-05
Position 117: 6.397470174882013e-05
Position 1512: 6.347397262138376e-05
Position 3985: 6.324286294155989e-05
Position 1960: 6.137603277509995e-05
Position 6429: 5.9450956308454146e-05
Position 6472: 5.5322967635616324e-05
Position 1063: 5.111964913870516e-05
Position 483: 4.819999416422995e-05
Position 1319: 4.8077930361705726e-05
Position 7368: 4.5904097796683356e-05
Position 219: 4.4193817314148274e-05
Position 1927: 3.9820720792650475e-05
Position 1775: 3.491796901010282e-05
Position 1949: 3.198260399080163e-05
Position 1426: 3.129565478807681e-05
Position 2932: 3.1005096705376385e-05
Position 702: 3.053950226748437e-05
Position 419: 3.0522038240580506e-05
Position 450: 2.8170727445858843e-05
Position 1768: 2.5610713878180413e-05
Position 115: 2.3543875925347094e-05
Position 798: 2.2865402749737788e-05
Position 1698: 1.9573292453819273e-05
Position 2431: 1.8586051838308224e-05
Position 286: 1.8405506741711978e-05
Position 4525: 1.8120722215865907e-05
Position 6801: 1.7080288954366232e-05
Position 3036: 1.637765270337901e-05
Position 61: 1.5819551278646788e-05
Position 316: 1.535127647992426e-05
Position 1085: 1.4995522026048258e-05
Position 7276: 1.4834468749097852e-05
Position 673: 1.2452596592447831e-05
Position 284: 1.1192066912393189e-05
Position 6829: 9.586591236647478e-06
Position 1805: 8.907358409171036e-06
Position 1163: 7.937467667673109e-06
Position 666: 7.906075707399229e-06
Position 165: 7.456261915054843e-06
Position 3213: 6.33992827933576e-06
Position 1094: 5.849474238731681e-06
Position 675: 5.732552048716666e-06
Position 3324: 4.740139656410828e-06
Position 3343: 4.3954014073111135e-06
Position 1456: 4.332102781618951e-06
Position 1992: 3.948428639448163e-06
Position 1111: 3.7776627742308107e-06
Position 328: 3.322841932231654e-06
Position 325: 2.947047823199802e-06
Position 4304: 2.267643440172179e-06
Position 2745: 2.0393214652737665e-06
Position 4577: 1.821671248028124e-06
Position 289: 1.741197167189325e-06
Position 8: 1.5808852075280844e-06
Position 3641: 1.5413571348332453e-06
Position 1109: 1.2011296117183307e-06
Position 585: 1.0254913657673507e-06
Position 318: 7.989194103639369e-07
Position 3280: 6.60250133303885e-07
Position 349: 4.73250238105189e-07
Position 356: 4.466944754114993e-07
Position 3777: 3.8757411328928755e-07
Position 1777: 2.9711280167095215e-07
Position 778: 2.3985969949227315e-07
Position 3236: 1.649472065841475e-07
Position 3: 1.2908054132929842e-07
Position 2545: 3.129520760861955e-08
Position 1039: 2.5950887026888428e-08
Position 2853: 2.179351581211916e-08
Position 2679: 2.0210323433915448e-08
Position 604: 1.730423780983919e-08
Position 13: 1.5459254980183937e-08
Position 622: 1.2764889779658765e-08
Position 2838: 7.534946338572003e-09
Position 1067: 5.4664408055122165e-09
Position 337: 4.455105803695779e-09
Position 372: 1.4813122671418791e-09
Position 377: 5.252693523864445e-10
Position 6859: 4.897310316278224e-10
Position 6841: 2.9437535899637037e-10
Position 1851: 2.760661376629832e-10
Position 7206: 2.4916958361460347e-10
Position 1841: 9.686878970284913e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2851: 0.9954620011811354
Position 5982: 0.9901797908379013
Position 1563: 0.9531467387272426
Position 7105: 0.9311319083001972
Position 6586: 0.8921815180265962
Position 2691: 0.8169968205667995
Position 1027: 0.7099794350960033
Position 5753: 0.5892250942216187
Position 2387: 0.5622765066886738
Position 3523: 0.48392076114421073
Position 5400: 0.4344409889934231
Position 4128: 0.4327831460825557
Position 377: 0.39662767344448363
Position 2065: 0.3486598357298961
Position 2453: 0.3098148924265078
Position 2031: 0.2840282915627468
Position 1060: 0.26680807020041764
Position 6250: 0.1476880654944755
Position 1992: 0.1347745895888476
Position 596: 0.12748012360714805
Position 2679: 0.11320958312507716
Position 3054: 0.09838055119439251
Position 573: 0.09105486630461747
Position 349: 0.06563443595781629
Position 6593: 0.03700396813061992
Position 6988: 0.02873428569367269
Position 6391: 0.026605902968237567
Position 2499: 0.026448426179064937
Position 2457: 0.019878758779501186
Position 300: 0.018466493329866215
Position 3086: 0.014724689649816724
Position 1960: 0.013480532274859456
Position 3324: 0.013011561282072048
Position 1289: 0.012787520018803464
Position 4979: 0.011178748866962417
Position 2693: 0.010733459699615143
Position 1845: 0.010557127845923544
Position 521: 0.01017762385986937
Position 7202: 0.00887376293123169
Position 1882: 0.008490237049130192
Position 2097: 0.008318076536751338
Position 5780: 0.00772347136312987
Position 1871: 0.00746938554204032
Position 416: 0.007017334738249015
Position 4732: 0.00613109425233073
Position 3017: 0.006097123044797717
Position 1789: 0.006023000930849585
Position 722: 0.005768039292178865
Position 1039: 0.0049394686473032395
Position 5241: 0.004933063343513061
Position 5310: 0.004876910488708473
Position 765: 0.004713107899157948
Position 316: 0.0045134710507642815
Position 5007: 0.003899543032502556
Position 461: 0.0037642742345689773
Position 419: 0.0036539028843438548
Position 383: 0.00339998429952037
Position 4888: 0.0032873311116475602
Position 3698: 0.003248893468999914
Position 5101: 0.003105520794994817
Position 169: 0.002993317234775184
Position 811: 0.0029862051535651836
Position 5208: 0.002890378992174097
Position 4233: 0.002867627423268471
Position 1232: 0.0025051818970591245
Position 2722: 0.0023570527171155654
Position 4685: 0.0022625584057086533
Position 5407: 0.0021923070377285196
Position 6611: 0.002164037249068875
Position 3850: 0.0021533876380208723
Position 3585: 0.0020192176207716665
Position 5439: 0.001998958755325207
Position 2423: 0.0019881050626966985
Position 4101: 0.0019411967171609566
Position 2194: 0.0019152907585483316
Position 2352: 0.0018417733042409672
Position 808: 0.0018392987923066433
Position 2009: 0.0016087788491477282
Position 2434: 0.0014207126564670098
Position 1092: 0.0014062521695203825
Position 4165: 0.001398495961447278
Position 874: 0.0013953165742461478
Position 528: 0.001393484611244599
Position 3530: 0.0013801842042320742
Position 7123: 0.0013729580920675355
Position 5442: 0.0013586719586492167
Position 172: 0.0012401331868295907
Position 6647: 0.0012053342131851557
Position 6295: 0.0011876038344607962
Position 688: 0.0011528197818384295
Position 666: 0.0011301638427191612
Position 6292: 0.0011034874940157888
Position 3218: 0.0010814527692111367
Position 5789: 0.0010657076903004365
Position 120: 0.0010043565849145461
Position 2099: 0.00098543981985088
Position 6033: 0.0009528428064160806
Position 7159: 0.0009461054622046501
Position 7113: 0.0009138469251777379
Position 5860: 0.0008858612108857897
Position 497: 0.0008563333939211591
Position 7041: 0.000835289677983741
Position 4923: 0.0008074115052377993
Position 1588: 0.0007968156926015222
Position 972: 0.0006111454943126076
Position 3452: 0.0006043745904991068
Position 7165: 0.0005974256199075946
Position 1722: 0.0005789553037027072
Position 737: 0.0005727758515660837
Position 3927: 0.000552843385784929
Position 7144: 0.0004500253385496
Position 2528: 0.00044498842872290505
Position 2260: 0.00040772708806334875
Position 3401: 0.0004035306174460941
Position 2104: 0.0003915565529743608
Position 7267: 0.0003819207268737915
Position 3090: 0.00034182727581669
Position 3976: 0.00033724313006000073
Position 3854: 0.0003231332395952861
Position 2740: 0.0003209731800948641
Position 6403: 0.0003099712090917079
Position 6535: 0.0002987538056015692
Position 7180: 0.0002979627663300093
Position 2809: 0.0002978147121047972
Position 604: 0.0002900602204692093
Position 6656: 0.0002801605024399908
Position 1925: 0.00022078374088033435
Position 2699: 0.0002051294061838823
Position 3464: 0.00019641250957220038
Position 581: 0.00019060770572844815
Position 1572: 0.0001798966097692745
Position 2566: 0.00016634822527126925
Position 444: 0.00016432731535085939
Position 6692: 0.00015989567817559152
Position 988: 0.00015989224919254664
Position 2860: 0.0001582548169965655
Position 1243: 0.000137166727733018
Position 7134: 0.00011694048416223608
Position 2548: 0.0001165811918766512
Position 2734: 0.00011028279139375589
Position 2157: 0.00010161843306684514
Position 3302: 9.807586847924426e-05
Position 532: 9.547687632628325e-05
Position 7416: 9.506258679977706e-05
Position 6608: 8.644437809487205e-05
Position 1063: 8.177157127875004e-05
Position 2074: 7.692752777105687e-05
Position 6286: 7.491535752032442e-05
Position 3260: 6.762583572249516e-05
Position 861: 6.446201765625079e-05
Position 3285: 6.201979430255302e-05
Position 7206: 6.178991125317376e-05
Position 6225: 5.9012096093349895e-05
Position 2116: 5.556473218625361e-05
Position 1638: 5.3974282027567304e-05
Position 3297: 5.382629992566175e-05
Position 2719: 4.807693973642176e-05
Position 6614: 4.3755296581091056e-05
Position 3168: 4.297784594340396e-05
Position 535: 4.221890218945402e-05
Position 6776: 3.8847329090063796e-05
Position 472: 3.748022432989408e-05
Position 2900: 3.527826712258152e-05
Position 198: 2.922558288478792e-05
Position 1381: 2.4584656965927613e-05
Position 683: 2.3666877606940678e-05
Position 6620: 1.9120248485997634e-05
Position 2269: 1.8194935252078814e-05
Position 627: 1.244484483542925e-05
Position 1600: 1.0650454208706426e-05
Position 1327: 9.458502750718377e-06
Position 132: 8.955825796812133e-06
Position 2170: 8.5177545412859e-06
Position 1632: 8.096757926230676e-06
Position 1159: 7.818796149691094e-06
Position 1755: 7.308484140724564e-06
Position 1423: 6.787488000907924e-06
Position 1411: 6.421849085970052e-06
Position 1180: 6.326175167777584e-06
Position 186: 5.967155162213579e-06
Position 1203: 5.292706971983447e-06
Position 2752: 4.9690433102513655e-06
Position 388: 4.362378888330625e-06
Position 899: 4.127158923689007e-06
Position 1129: 3.615878981733456e-06
Position 7273: 3.0742389531477805e-06
Position 3309: 3.0112613280388803e-06
Position 1126: 2.49341335179165e-06
Position 1435: 1.8485232658165378e-06
Position 1698: 1.4983628428792151e-06
Position 391: 1.3598965714859894e-06
Position 1673: 1.3587970682398285e-06
Position 1291: 1.264859677148659e-06
Position 2863: 9.818872065955728e-07
Position 1710: 5.507018164188284e-07
Position 702: 4.881032231951071e-07
Position 2402: 4.2635516149917683e-07
Position 1692: 3.9094744200924185e-07
Position 1705: 2.8418998029881526e-07
Position 910: 2.611333510717109e-07
Position 2953: 1.8806855330787986e-07
Position 230: 1.734546851417472e-07
Position 2817: 9.482312437233443e-08
Position 3433: 9.464745378680091e-08
Position 3288: 3.8752495862639117e-08
Position 2950: 7.433822019531471e-09
Position 428: 6.21656193454513e-09
Position 207: 5.500979608175213e-09
Position 68: 3.475837608865154e-09
Position 241: 8.653355786956009e-12
Position 1123: 5.2024348410729405e-12
