Gene = bur
Position 4813: 0.0005498732953192068
Position 3336: 0.0005379436789703233
Position 3417: 0.00046373379125352703
Position 1343: 0.0004591179164492449
Position 3225: 0.0004413258436470318
Position 3009: 0.0004261607513825499
Position 1517: 0.0003887739443127554
Position 2423: 0.0003803344764742716
Position 2951: 0.0003704262657847321
Position 1538: 0.0003300770159993765
Position 3458: 0.00032201149055578597
Position 2789: 0.00030140978188508704
Position 2524: 0.00029891563279186775
Position 1959: 0.00026373207724791274
Position 4359: 0.00024561666566215494
Position 1456: 0.0002399876167211223
Position 3892: 0.0002140131102951586
Position 1930: 0.0002113802484914552
Position 409: 0.00020952556742358502
Position 4197: 0.00020382784108126953
Position 1237: 0.0002008081156514966
Position 4927: 0.0001983126236249501
Position 2610: 0.00019407992025790362
Position 1942: 0.00018692959789537325
Position 4314: 0.00018498549047641304
Position 2395: 0.00016475090621066762
Position 4281: 0.0001575955794714707
Position 3328: 0.0001483083332934822
Position 617: 0.0001474292961136284
Position 3872: 0.00014638400909157225
Position 3159: 0.0001460506830010428
Position 266: 0.00014455601229319058
Position 1469: 0.0001414713151800729
Position 871: 0.00013437971896599452
Position 1137: 0.00013348919411858886
Position 3534: 0.0001244099048068984
Position 3444: 0.0001237500815679748
Position 2812: 0.00011499452404714318
Position 5013: 0.00011247501817476831
Position 1219: 0.0001120942236806637
Position 1880: 0.00010983868821852325
Position 2796: 0.00010951494577929071
Position 5213: 0.00010613729301658522
Position 4319: 0.00010004092686118645
Position 1620: 8.972391938986176e-05
Position 4566: 8.912019298520091e-05
Position 765: 8.718295835121102e-05
Position 3808: 8.592771765214038e-05
Position 1325: 7.938944924280356e-05
Position 4408: 7.742686989825112e-05
Position 1328: 7.33208720783418e-05
Position 3441: 7.044360141068384e-05
Position 4161: 6.939508683598259e-05
Position 1221: 6.820048571069999e-05
Position 1082: 6.755424830932426e-05
Position 4200: 6.574538174268842e-05
Position 442: 6.325601343283165e-05
Position 3017: 6.198833845079497e-05
Position 596: 6.118151494703427e-05
Position 1885: 5.941972045342597e-05
Position 11: 5.8603223119897945e-05
Position 5160: 5.8089037820415235e-05
Position 3434: 5.760922567681259e-05
Position 1581: 5.246502228823125e-05
Position 4759: 5.1975369099587926e-05
Position 30: 5.146075647338799e-05
Position 2297: 5.0252287135965564e-05
Position 1720: 4.7372603601978295e-05
Position 2758: 4.544059420137482e-05
Position 4326: 4.2072566930218096e-05
Position 3850: 4.156008034187925e-05
Position 3130: 3.895563066464323e-05
Position 4292: 3.7786054929317104e-05
Position 5112: 2.8747222113798783e-05
Position 1144: 2.8308264952995644e-05
Position 894: 2.6288653315335644e-05
Position 1633: 2.230543704738149e-05
Position 486: 2.193465611662935e-05
Position 2131: 2.1179811220426006e-05
Position 317: 2.0804653602559116e-05
Position 2542: 2.0513020099592016e-05
Position 2335: 2.032085038747947e-05
Position 22: 1.9864496735035495e-05
Position 2730: 1.785997354412881e-05
Position 1751: 1.7407849686802388e-05
Position 663: 1.7062474197409848e-05
Position 615: 1.647989503322308e-05
Position 4111: 1.6248123390556478e-05
Position 1039: 1.4375891487155691e-05
Position 819: 1.4295131464833826e-05
Position 3084: 1.3115507934388679e-05
Position 1012: 1.295263403433535e-05
Position 1272: 1.2481522368812205e-05
Position 3564: 1.2363865312086136e-05
Position 3513: 1.1700302672636264e-05
Position 4610: 1.1063487593279015e-05
Position 2174: 9.549209817900955e-06
Position 1176: 9.411537233862442e-06
Position 2408: 9.228003719848442e-06
Position 2856: 8.9261664056573e-06
Position 3733: 8.327712850824888e-06
Position 1316: 8.245846100634386e-06
Position 2464: 7.5050503844182995e-06
Position 651: 7.43096427369973e-06
Position 253: 7.190840926962537e-06
Position 2630: 6.697126292408759e-06
Position 4570: 6.6246326091776585e-06
Position 5249: 6.506681130790963e-06
Position 82: 5.527028260072341e-06
Position 558: 5.183677309472773e-06
Position 2080: 4.956993969156748e-06
Position 4184: 4.937114629022387e-06
Position 696: 4.711418351013062e-06
Position 2967: 4.49473635645584e-06
Position 4723: 4.137830172537291e-06
Position 5198: 3.833851045383696e-06
Position 3112: 3.3896223519266494e-06
Position 879: 3.107232743555536e-06
Position 112: 3.105601857695798e-06
Position 897: 2.811077623156764e-06
Position 654: 2.521142296274382e-06
Position 3775: 2.3756111560079617e-06
Position 675: 2.3141505548967388e-06
Position 946: 1.955139357434818e-06
Position 2954: 1.8852444213751952e-06
Position 4362: 1.6771671828081679e-06
Position 5110: 1.1663183700724295e-06
Position 526: 1.0807515384113608e-06
Position 4681: 9.306427823296345e-07
Position 4504: 8.594763986873573e-07
Position 360: 6.692557937425158e-07
Position 555: 5.675644989696929e-07
Position 499: 4.2204815385227065e-07
Position 3605: 4.00090795124763e-07
Position 602: 3.2933839405015945e-07
Position 4002: 2.622702336029353e-07
Position 4436: 2.1202789467777423e-07
Position 3307: 1.4535233889919106e-07
Position 670: 1.281627336076895e-07
Position 3096: 1.244130943538242e-07
Position 3343: 1.1597720975295894e-07
Position 144: 1.0643309242884816e-07
Position 657: 9.430456819550504e-08
Position 590: 7.928048300540592e-08
Position 4167: 7.406028568669844e-08
Position 3106: 5.053532495552111e-08
Position 3758: 4.676928630355548e-08
Position 3270: 4.493888684265808e-08
Position 1347: 2.623342889435479e-08
Position 142: 1.7076295206363353e-08
Position 4580: 1.047564296892111e-08
Position 3395: 8.520849692694034e-09
Position 4659: 7.435697087244014e-09
Position 574: 6.869177291037988e-09
Position 3770: 5.6394687997228786e-09
Position 5177: 5.2405897125833985e-09
Position 5172: 5.206620663950846e-09
Position 4633: 3.6057024338170567e-09
Position 3772: 3.2358467993066166e-09
Position 940: 2.226122562586008e-09
Position 699: 1.8102954348558235e-09
Position 923: 1.5236739612993254e-09
Position 907: 1.5172316968088715e-09
Position 280: 1.308011068995519e-09
Position 4612: 4.2128171336206374e-10
Position 1077: 3.0985511006816277e-10
Position 1190: 2.459745981796822e-10
Position 544: 1.7936198350562005e-10
Position 4584: 2.6325491851037887e-11
Position 4557: 2.0175569476587415e-11
Position 4573: 6.0129875109451185e-12
Position 4507: 4.78723106195237e-13
Position 4708: 3.9769464242538167e-13
Position 3569: 4.658007116319427e-15
Position 3375: 4.0112327145236114e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4458: 0.9991415549656097
Position 3077: 0.9985839276126721
Position 4707: 0.988176050751953
Position 2173: 0.9852981282547102
Position 2711: 0.961762786137595
Position 3749: 0.9534829818211575
Position 3306: 0.9412042275145656
Position 1723: 0.4785505086950541
Position 4001: 0.46089372814766366
Position 2004: 0.4335682330454182
Position 1577: 0.4332568768323907
Position 4023: 0.35254533941827004
Position 2818: 0.15916407646073125
Position 1858: 0.13085289625422178
Position 935: 0.13005337853159135
Position 1883: 0.07536615588063392
Position 2895: 0.028446093725701883
Position 1895: 0.01830545408555387
Position 3594: 0.015871109323975036
Position 3554: 0.01454705065415802
Position 260: 0.01310091164336534
Position 1012: 0.012737460427495798
Position 1343: 0.01238450518925765
Position 3578: 0.010455878890540142
Position 3801: 0.009875148302481514
Position 2237: 0.009487905721283961
Position 5193: 0.008638485377439211
Position 266: 0.007471290175829155
Position 2856: 0.006891725262686665
Position 5249: 0.00685047477682355
Position 4043: 0.006180080893683837
Position 1268: 0.005852663301096349
Position 4904: 0.005394822953831996
Position 4740: 0.005275367245591442
Position 1862: 0.004345205283840064
Position 2833: 0.003777595621011064
Position 5327: 0.0035482120264911966
Position 3766: 0.0034143519644864225
Position 1869: 0.003326774308542116
Position 4373: 0.003228506861340424
Position 2050: 0.0031208680310489028
Position 3405: 0.0027740446360119053
Position 3387: 0.0027125126126614015
Position 1500: 0.0026145711159165164
Position 2730: 0.002586590631782107
Position 3384: 0.002382595759806517
Position 4130: 0.0022301631965827955
Position 4319: 0.0021167933413110845
Position 3323: 0.0020072273734689913
Position 1523: 0.0019210625819306355
Position 4046: 0.0017385051018299039
Position 2552: 0.0016894187608685561
Position 5449: 0.0016582460337203264
Position 2188: 0.0016026000691549604
Position 1600: 0.0015251758329089713
Position 3616: 0.001415574795176229
Position 2720: 0.0014114535922415742
Position 4235: 0.001315333518612192
Position 4884: 0.0013026558744486515
Position 5303: 0.0012322895591989232
Position 3518: 0.0011670508604058952
Position 1920: 0.0010716226508029278
Position 3564: 0.0010645430623152801
Position 4362: 0.000961140650235721
Position 1617: 0.000897112491805462
Position 1144: 0.0008640841584458106
Position 4288: 0.0008450838229399726
Position 4835: 0.00080778893313032
Position 2341: 0.0007952039869785488
Position 3467: 0.0007725903234284197
Position 1275: 0.0007609331086775599
Position 2053: 0.000756280525301945
Position 565: 0.0006410053763215833
Position 1294: 0.0006342270080717696
Position 3416: 0.0005876821873009504
Position 748: 0.0005633222234796988
Position 651: 0.00044934389994815067
Position 1690: 0.0004328690031740443
Position 2756: 0.00039510543984295126
Position 2209: 0.0003912792190858617
Position 3320: 0.00035505619201236713
Position 2380: 0.00034360862673925286
Position 2954: 0.00034011218556647484
Position 1172: 0.0003216341827925158
Position 3715: 0.00028708640915997
Position 3561: 0.0002726497283282333
Position 4987: 0.00026304322401810324
Position 765: 0.00021765009555283456
Position 2752: 0.00020028821187922994
Position 1511: 0.00018782262845848412
Position 5474: 0.0001846601500300352
Position 4471: 0.00016829953774140618
Position 4326: 0.00016540075080665189
Position 1761: 0.000162514107973613
Position 4497: 0.00016239256605554507
Position 1907: 0.00015874658382683123
Position 2478: 0.0001550939671272725
Position 5083: 0.00015073078612841233
Position 459: 0.00012552036169489794
Position 333: 0.00012287139108934343
Position 4031: 0.00011614861099437642
Position 4777: 0.00010738018799213418
Position 5487: 0.00010299127150873465
Position 5130: 9.910955254002364e-05
Position 4488: 8.929262808007537e-05
Position 4220: 8.569564169421016e-05
Position 3844: 8.368633261263895e-05
Position 4852: 8.330707715020474e-05
Position 836: 8.218419270203697e-05
Position 1278: 7.942734617581529e-05
Position 1737: 7.062322502865498e-05
Position 1926: 6.901953653818316e-05
Position 4562: 6.297362917887714e-05
Position 5394: 5.7633263380592715e-05
Position 1772: 5.64496816107931e-05
Position 1418: 5.3670381050427634e-05
Position 1285: 5.073115959305295e-05
Position 3335: 4.582478897868231e-05
Position 1042: 4.1780729819793964e-05
Position 5370: 4.100839387724228e-05
Position 5004: 4.053060819015856e-05
Position 4757: 3.980133211261007e-05
Position 4161: 3.794852556521883e-05
Position 860: 3.553523583947974e-05
Position 3751: 3.515858946360408e-05
Position 65: 3.4694709656027156e-05
Position 2531: 3.148805141003189e-05
Position 5353: 2.9016395004950747e-05
Position 1517: 2.7816818567107014e-05
Position 2297: 2.5613184759898997e-05
Position 1917: 2.5585251378910112e-05
Position 3537: 2.1937187232191513e-05
Position 3722: 2.1691156338131256e-05
Position 1938: 1.9956913578238948e-05
Position 5119: 1.8837276016985573e-05
Position 337: 1.7863718769112932e-05
Position 2020: 1.7378428275854764e-05
Position 5336: 1.6444569502884586e-05
Position 2572: 1.5115600895148772e-05
Position 2408: 1.4781377405127337e-05
Position 725: 1.2485942309394942e-05
Position 2585: 9.377708830552636e-06
Position 3043: 9.067483886534748e-06
Position 2595: 8.579443606368341e-06
Position 393: 8.025264921683e-06
Position 4192: 7.3614801452350136e-06
Position 4931: 6.778032403839234e-06
Position 3117: 6.117176151118944e-06
Position 3434: 5.974205228908131e-06
Position 2961: 5.866592647755386e-06
Position 3088: 5.523501953979803e-06
Position 2393: 4.281467644311028e-06
Position 139: 4.10315674689222e-06
Position 77: 3.988793834294996e-06
Position 4565: 3.81225125461034e-06
Position 713: 3.4906451200131484e-06
Position 1039: 3.4184751798626025e-06
Position 3328: 2.798263480918712e-06
Position 3149: 2.781050318465141e-06
Position 2267: 2.457068239695179e-06
Position 3636: 2.2891374615199233e-06
Position 109: 1.691169570115892e-06
Position 124: 1.5900040886857613e-06
Position 2590: 1.5086602937236771e-06
Position 2600: 1.3634514008819392e-06
Position 3168: 1.0623131839572496e-06
Position 4422: 1.0416353712105677e-06
Position 2605: 9.500711294536376e-07
Position 2610: 7.938716015234758e-07
Position 379: 6.746682551315449e-07
Position 353: 5.709070019225706e-07
Position 82: 2.937799239984371e-07
Position 92: 2.7993236610994646e-07
Position 152: 2.6899072810330093e-07
Position 2513: 2.058104716760208e-07
Position 2510: 1.7753333992957603e-07
Position 857: 6.57938301430309e-08
Position 5045: 4.258621197086195e-08
Position 728: 1.1561674633616422e-08
Position 211: 4.621425896437653e-09
Position 596: 4.608085611458897e-09
Position 4935: 4.477991490602052e-09
Position 174: 2.632138645995804e-09
Position 793: 1.1980705995206362e-09
Position 149: 9.838211493047065e-10
Position 215: 9.108545659016716e-10
Position 838: 8.315611771528003e-10
Position 171: 4.976959432408202e-10
Position 180: 2.452248908572227e-10
Position 183: 2.0595056719163257e-10
Position 358: 1.704954647476367e-10
Position 350: 2.9372214566941194e-12
Position 348: 8.188771307448957e-14
Position 199: 3.34069408484848e-14
Position 360: 2.20415444287841e-14
Position 189: 6.24123461459409e-15
