Gene = ScpX
Position 717: 3.8823398610930106e-07
Position 85: 3.6631725478554593e-07
Position 128: 2.857373818669833e-07
Position 479: 2.794719130800734e-07
Position 334: 2.395298564458305e-07
Position 767: 1.5367649872083611e-07
Position 523: 1.415166672668439e-07
Position 1745: 1.1843610860120057e-07
Position 1510: 1.135588574645929e-07
Position 481: 2.0437111884989243e-08
Position 905: 9.422537216913439e-09
Position 1177: 3.9361747983402644e-10
Position 1190: 3.372811496971691e-10
Position 1392: 3.1151042944354924e-10
Position 1199: 1.3731321358125648e-10
Position 1216: 1.2867926692518204e-10
Position 1141: 1.0869507987787923e-10
Position 1665: 2.5705818997477607e-11
Position 1758: 6.180304207097519e-12
Position 876: 5.356762437173411e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 876: 0.9984851428022177
Position 2075: 0.933102672602374
Position 1131: 0.9246327120049926
Position 493: 0.530704714838783
Position 2377: 0.11921649385956454
Position 1141: 0.06541352668043453
Position 379: 0.015364081887371666
Position 250: 0.01168114775842844
Position 2103: 0.01069923776889371
Position 1772: 0.009035872482566393
Position 543: 0.004246481866808336
Position 2132: 0.00409994422810733
Position 210: 0.00377980692972916
Position 499: 0.0035415446861816542
Position 1930: 0.003081677151451862
Position 2164: 0.002866265474335372
Position 717: 0.002431518424853372
Position 385: 0.002129067625785583
Position 568: 0.001916883716794812
Position 230: 0.0018183386610082187
Position 273: 0.0016320981946079205
Position 1168: 0.0013846993154063723
Position 739: 0.0013042834487326607
Position 216: 0.000978676555082145
Position 1405: 0.0008904978697866404
Position 1714: 0.0007456822575890933
Position 1782: 0.0007164749415943885
Position 903: 0.0006118724813538271
Position 1870: 0.0005822114646748578
Position 502: 0.0005060286027431143
Position 105: 0.0004953722918689457
Position 736: 0.00034315217786796504
Position 414: 0.0003046024491064673
Position 1840: 0.0002786680028562813
Position 1954: 0.00027059609131814495
Position 1906: 0.0002473890635353232
Position 1186: 0.00024069061046137194
Position 1984: 0.0001766415772300355
Position 560: 0.00015744039093193373
Position 225: 0.0001332616428526031
Position 1813: 0.00013020773012243508
Position 1587: 9.942069842924266e-05
Position 2039: 9.755360034585344e-05
Position 2221: 9.72162808952566e-05
Position 1420: 9.376781506283619e-05
Position 1357: 8.013026895426617e-05
Position 643: 6.977651854685165e-05
Position 1660: 6.735824556234364e-05
Position 2152: 5.859984555823855e-05
Position 1981: 5.463789600732613e-05
Position 1447: 5.2382112700024003e-05
Position 1498: 4.85487965040263e-05
Position 1867: 4.488229282495726e-05
Position 177: 4.222245895728498e-05
Position 2149: 4.202288461422708e-05
Position 1369: 4.072977920852934e-05
Position 1313: 3.48720080036664e-05
Position 1681: 3.1460862147574415e-05
Position 1432: 2.414551295919098e-05
Position 1606: 2.4014115272979985e-05
Position 790: 1.890029136175837e-05
Position 2170: 1.829889159632621e-05
Position 402: 1.3053879583834989e-05
Position 2137: 1.2574288077475162e-05
Position 1879: 1.2421282005023364e-05
Position 598: 1.1824601521852416e-05
Position 1687: 1.1656379511084274e-05
Position 1244: 1.0093666978739257e-05
Position 984: 8.792497766711018e-06
Position 515: 8.755780789854676e-06
Position 963: 7.932581541527617e-06
Position 601: 7.852437057681796e-06
Position 2176: 7.600758970399537e-06
Position 761: 6.856328878685161e-06
Position 2289: 6.605961704149875e-06
Position 583: 4.719086156479288e-06
Position 452: 4.547076840298467e-06
Position 1570: 3.920977700868197e-06
Position 227: 2.4874321280140334e-06
Position 943: 1.7904633721737616e-06
Position 547: 1.547857408293967e-06
Position 2339: 1.3993727700623757e-06
Position 263: 1.2086028153688832e-06
Position 589: 1.10791860932629e-06
Position 987: 1.0074213897124062e-06
Position 626: 8.606858887050246e-07
Position 1050: 6.410230474450335e-07
Position 157: 6.262606535114169e-07
Position 918: 2.977296351368544e-07
Position 121: 1.6340810087500856e-07
Position 1165: 7.211710003292342e-08
Position 1072: 5.403534476740832e-08
Position 593: 3.289528754321176e-08
Position 1041: 2.6897891335820878e-08
Position 1011: 2.5553533736730565e-08
Position 817: 1.8114713292361176e-08
Position 1297: 1.6208773680724146e-08
Position 999: 9.4256077881957e-09
Position 1029: 6.977272174301965e-09
Position 1216: 6.969933315426134e-09
Position 1438: 6.701162467286469e-09
Position 927: 3.049643806866057e-09
Position 996: 2.9437951859247078e-09
Position 1483: 2.9419240488314405e-09
Position 1321: 2.1175298576338867e-09
Position 1177: 7.516757240076818e-10
Position 188: 2.4704987873091683e-10
Position 1210: 1.9620040647190454e-10
Position 1329: 1.423256366850761e-11
Position 186: 5.900875395361961e-12
Position 1294: 3.034182032233283e-12
Position 1264: 2.3914639566980474e-16
