Gene = Tdrd3
Position 728: 4.112536485560804e-05
Position 1044: 3.738058524298869e-05
Position 2745: 3.301917329306094e-05
Position 972: 3.2265671666715116e-05
Position 374: 2.5507660585263453e-05
Position 2573: 1.7588929513098854e-05
Position 1032: 1.3229150535249759e-05
Position 1587: 1.1171068130913993e-05
Position 1660: 1.0000164366776865e-05
Position 2771: 9.73711025974805e-06
Position 1089: 9.573073711895437e-06
Position 264: 9.302309346160955e-06
Position 603: 8.23711151178008e-06
Position 829: 6.373560944941752e-06
Position 506: 4.057436231871584e-06
Position 2570: 3.3221882527888823e-06
Position 1363: 1.8657409895764029e-06
Position 2392: 1.8601135898153309e-06
Position 1455: 1.4821723914209922e-06
Position 2354: 1.237637907303664e-06
Position 2151: 9.685489172367868e-07
Position 324: 9.071936480302742e-07
Position 1836: 5.987051354993356e-07
Position 198: 5.70924530386637e-07
Position 143: 5.065574244155082e-07
Position 2205: 4.7063852880268663e-07
Position 2368: 3.066575425002699e-07
Position 1576: 2.7401146466340485e-07
Position 2176: 2.668436449153276e-07
Position 2106: 2.528062000325287e-07
Position 1394: 2.2890146332537477e-07
Position 1884: 2.1665288560391502e-07
Position 1755: 2.1455793663434685e-07
Position 1860: 1.9352704445720605e-07
Position 1419: 1.8420450670335703e-07
Position 1929: 1.4255814726555124e-07
Position 627: 1.3946230323077545e-07
Position 2554: 1.3737701489976165e-07
Position 21: 1.0756266814344395e-07
Position 860: 9.990850008942927e-08
Position 1071: 9.15988216795419e-08
Position 1068: 9.04882899681818e-08
Position 42: 7.241772174213156e-08
Position 28: 4.203644780406865e-08
Position 1374: 3.9137020653407365e-08
Position 1422: 3.8099052728566515e-08
Position 1464: 3.738035509160433e-08
Position 629: 3.4744875617021906e-08
Position 110: 6.9501651702544395e-09
Position 183: 6.086198571501296e-09
Position 171: 1.9512226320468677e-09
Position 11: 9.907465323939202e-10
Position 1449: 1.0356128539910139e-10
Position 262: 4.891205346680367e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2527: 0.9966441178718308
Position 142: 0.9850747571185456
Position 301: 0.9630712303843334
Position 2868: 0.8531933804679057
Position 1297: 0.08358229171165298
Position 2095: 0.026593967331939382
Position 1684: 0.012786163800413664
Position 2197: 0.010206301460111453
Position 2233: 0.008120829886605231
Position 2649: 0.005260376907895056
Position 1343: 0.005002381925733459
Position 2139: 0.00461156732287472
Position 781: 0.0040084972906201
Position 2158: 0.0038019363102955186
Position 2312: 0.002448027522556657
Position 180: 0.0023811612272038947
Position 2082: 0.0022104107763966097
Position 1929: 0.002039134394868022
Position 1688: 0.001965873822607415
Position 1711: 0.001807382285887128
Position 415: 0.0010157248953568876
Position 2542: 0.0010083261457441656
Position 848: 0.000962090754505913
Position 1380: 0.0008814708351562729
Position 2326: 0.0008240059137141581
Position 1678: 0.0007963601727250505
Position 2143: 0.0007548537402337618
Position 1921: 0.0007241993292616606
Position 153: 0.0007146003626864268
Position 2236: 0.0006846493117787682
Position 382: 0.0005074250303219618
Position 2671: 0.00048112726248585307
Position 1737: 0.0004770894520820404
Position 2698: 0.0004749161630469307
Position 1320: 0.00043106038826250796
Position 1404: 0.00041345999138390674
Position 454: 0.00040023673022047225
Position 2068: 0.00038306644232622306
Position 2203: 0.0003585382037714074
Position 753: 0.0003560560445802026
Position 613: 0.00028848094363418737
Position 2041: 0.00025782913001117717
Position 487: 0.00025377766463512586
Position 2106: 0.00024254791151375022
Position 2038: 0.0002263310208909328
Position 1910: 0.00020217372989051396
Position 1032: 0.00015627064648157982
Position 1964: 0.00014335800935159093
Position 1961: 0.00013093810984762564
Position 1201: 0.00012849643306318237
Position 1026: 0.00011811412112205107
Position 2674: 0.00011483752880848828
Position 2677: 9.33946521003506e-05
Position 1592: 8.339763040444702e-05
Position 603: 7.73144457116123e-05
Position 2692: 7.505803457635152e-05
Position 1860: 7.44290028140133e-05
Position 2713: 7.039097858915218e-05
Position 1844: 6.574377593081759e-05
Position 2536: 6.366938047750946e-05
Position 598: 6.0100155805690544e-05
Position 1226: 5.717189148323083e-05
Position 687: 5.5416874561031084e-05
Position 1997: 5.4096877366152134e-05
Position 713: 5.1244690328872305e-05
Position 2666: 5.1034703072044465e-05
Position 571: 4.554657245449007e-05
Position 2164: 4.501994068513403e-05
Position 2719: 4.2334155576272525e-05
Position 556: 3.936723633482962e-05
Position 580: 3.927716357317486e-05
Position 1894: 3.310230105828374e-05
Position 931: 3.2974195432005383e-05
Position 1775: 3.163551789817933e-05
Position 2614: 3.0183829256152734e-05
Position 540: 2.767381385972054e-05
Position 475: 2.504474560163375e-05
Position 433: 2.3251951875678388e-05
Position 663: 2.1196023169417365e-05
Position 934: 2.0655880425282404e-05
Position 388: 2.046274407795493e-05
Position 1387: 2.028379465127284e-05
Position 1308: 1.7284622378254933e-05
Position 2716: 1.6931501208257095e-05
Position 2468: 1.6716761588611668e-05
Position 350: 1.643980838034396e-05
Position 1970: 1.5037026064906264e-05
Position 190: 1.3685416082078279e-05
Position 954: 1.1370623303574322e-05
Position 1037: 9.768838297953993e-06
Position 2465: 8.74673432790362e-06
Position 1218: 8.1662407523559e-06
Position 544: 7.36436135650756e-06
Position 305: 6.956529844237941e-06
Position 1330: 2.971610669362822e-06
Position 765: 2.4698869960145127e-06
Position 1085: 1.926520902634896e-06
Position 941: 1.6715956582715667e-06
Position 424: 1.2099860898032065e-06
Position 907: 1.1542774438754995e-06
Position 871: 7.615828145515572e-07
Position 155: 6.899500888307454e-07
Position 2741: 5.91020601141615e-07
Position 210: 3.198147831189423e-07
Position 1098: 2.668125410964697e-07
Position 2560: 1.9379472591514856e-07
Position 2602: 1.748395332969795e-07
Position 2475: 1.0509435991994981e-07
Position 158: 7.955507497633134e-08
Position 2749: 5.583359340576762e-08
Position 2813: 3.025248583851852e-08
Position 2761: 3.0235547446954284e-08
Position 194: 5.484895905240513e-09
Position 65: 8.51578492204787e-10
Position 506: 5.575952870758019e-10
Position 465: 3.6331359045058206e-10
Position 238: 2.391491321358902e-10
Position 83: 2.1122085038310344e-10
Position 496: 1.753782039895455e-10
Position 255: 4.303369603532805e-11
Position 70: 1.0200181175171273e-11
Position 232: 2.5242898679305153e-12
Position 95: 2.444090354805288e-12
Position 80: 4.161186333338484e-13
