Gene = defl
Position 516: 3.0505130465268475e-05
Position 480: 2.7259945719496114e-05
Position 509: 2.4173582570805013e-05
Position 378: 2.128729442295477e-05
Position 581: 2.024979183605566e-05
Position 1544: 1.4124829584447443e-05
Position 2299: 1.1965663615209357e-05
Position 558: 1.137105234505156e-05
Position 341: 8.288348853999466e-06
Position 316: 5.137552214783263e-06
Position 2498: 4.510008529131339e-06
Position 2778: 4.347816203864058e-06
Position 449: 3.5843806898036946e-06
Position 1141: 2.9235279296052597e-06
Position 1925: 2.8074434032563134e-06
Position 1489: 2.7025146224663487e-06
Position 313: 2.624450694418242e-06
Position 1224: 2.4010544530121067e-06
Position 380: 2.1005133452501704e-06
Position 955: 1.8243562579579692e-06
Position 869: 1.3361965630688262e-06
Position 847: 8.702166540881593e-07
Position 1204: 8.54185665332438e-07
Position 1208: 7.075288677832282e-07
Position 724: 5.677215401474575e-07
Position 1984: 4.823932106068093e-07
Position 1799: 3.04217569310777e-07
Position 39: 1.960315789772621e-07
Position 45: 7.788966907131699e-08
Position 47: 6.350656533391439e-08
Position 722: 1.2869064868600292e-08
Position 121: 4.009764827383191e-09
Position 50: 1.1178768294575246e-09
Position 887: 5.167329426726996e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1645: 0.8604071808477315
Position 2695: 0.17036472619423448
Position 1422: 0.16891101173509357
Position 1105: 0.11669947968845101
Position 1661: 0.07248491433358599
Position 2988: 0.03956096196324289
Position 2513: 0.038789499068705165
Position 907: 0.03564061891141936
Position 1237: 0.035639451531895405
Position 2878: 0.030070186026223748
Position 688: 0.027417638934136686
Position 2104: 0.025179620657128185
Position 1344: 0.019351053550855542
Position 391: 0.01826740478790153
Position 1851: 0.016520889422535313
Position 1042: 0.014131278523277854
Position 1708: 0.011599935806074218
Position 1451: 0.01019137752584478
Position 3025: 0.009945184490861727
Position 2161: 0.009000376423572863
Position 3247: 0.008620942660654931
Position 1912: 0.008436844262315297
Position 1504: 0.008182237110413576
Position 3242: 0.007337874835857458
Position 1102: 0.007084516091409156
Position 2704: 0.006269013292026586
Position 538: 0.005532902346606209
Position 429: 0.005099508196731345
Position 1150: 0.004777905333141865
Position 1687: 0.004581213312266415
Position 1532: 0.004069081883658842
Position 2953: 0.0038187747157085753
Position 345: 0.0035481543869087012
Position 532: 0.003020201958901721
Position 1075: 0.002467246569375162
Position 1978: 0.002289381962640985
Position 388: 0.002014449604546782
Position 2770: 0.0018819733143649537
Position 648: 0.0018342560574774924
Position 803: 0.0017784749277601033
Position 2794: 0.0016861945399484918
Position 612: 0.0016531889912936167
Position 1535: 0.0016264220566307359
Position 570: 0.0015989161302789538
Position 1969: 0.0015803019793681032
Position 2644: 0.0015601577459777814
Position 1045: 0.0015514006256494176
Position 2041: 0.0015503829785465995
Position 325: 0.0013083809183605008
Position 1921: 0.0012700492788813552
Position 3262: 0.0011865776313010753
Position 2197: 0.0010194337254724308
Position 1217: 0.0008171220959335806
Position 2713: 0.0007330409790877735
Position 2299: 0.0006856328646788111
Position 1869: 0.0006648400704705412
Position 2320: 0.0005781347753560272
Position 934: 0.0005624998553475336
Position 2233: 0.0004585833555653381
Position 101: 0.0004364457335534882
Position 2074: 0.0004333915659797665
Position 1726: 0.00037480900184255354
Position 2587: 0.00037459985939042534
Position 1242: 0.0003672467592203789
Position 1048: 0.00035771507479560107
Position 2224: 0.0003507402493099848
Position 2108: 0.0002719084386277947
Position 1932: 0.00025833069642139394
Position 1435: 0.00024584345194562533
Position 830: 0.0002287255706314822
Position 1189: 0.000222561970915412
Position 1711: 0.0001919878719837637
Position 1214: 0.00015133946791941823
Position 1127: 0.0001460052684327604
Position 1080: 0.00013018382023498204
Position 160: 0.00011406871037392473
Position 808: 0.00011065286688211358
Position 2143: 0.00010721704764488761
Position 771: 0.00010700831372338926
Position 628: 0.00010184063200629016
Position 609: 0.00010066685687481614
Position 105: 7.747520308924948e-05
Position 1827: 6.393511653505486e-05
Position 768: 5.518784138434067e-05
Position 1158: 5.294051615257287e-05
Position 755: 5.2653731127377226e-05
Position 2258: 4.739107340371724e-05
Position 1365: 4.59047725220251e-05
Position 1315: 3.899149163700855e-05
Position 1252: 3.880826252092497e-05
Position 2437: 1.2695556932046262e-05
Position 661: 1.9308074008925482e-06
Position 286: 1.2591287076144163e-06
Position 633: 1.0814313305815079e-06
Position 217: 9.099139145304265e-07
Position 247: 4.5170022680801244e-07
Position 412: 3.7473237127951255e-07
Position 238: 3.3308698982602617e-07
Position 529: 2.39351516110306e-07
Position 586: 1.828399085580208e-07
Position 283: 5.5698078374070335e-08
Position 706: 4.885723671479622e-08
Position 592: 2.204743226738989e-08
Position 397: 6.250389328813933e-09
Position 235: 3.1387558424836757e-09
Position 181: 1.9041635258237814e-09
Position 147: 4.4836371030199804e-11
Position 228: 3.6809482857910073e-11
Position 253: 3.257540908483466e-11
