Gene = nvd
Position 9849: 1.1605777716316497e-05
Position 1819: 1.1386224335271816e-05
Position 9611: 1.1138389534031119e-05
Position 4712: 1.1023698115956422e-05
Position 1898: 9.970504196280302e-06
Position 10850: 9.289394550807719e-06
Position 1402: 9.154389286251315e-06
Position 4064: 8.91748587036223e-06
Position 10817: 8.897642469400864e-06
Position 826: 8.792248082202958e-06
Position 9340: 8.591158949902287e-06
Position 325: 6.9990701991331905e-06
Position 4245: 6.74607643142351e-06
Position 4047: 6.528590455132732e-06
Position 9672: 6.098626611374876e-06
Position 7582: 5.518844585053702e-06
Position 10342: 5.499568774857647e-06
Position 7287: 5.295604393067979e-06
Position 12168: 4.654937347321365e-06
Position 8847: 3.151057481886475e-06
Position 1478: 2.2930079176853074e-06
Position 7377: 2.2722308743456326e-06
Position 381: 1.7808854632182716e-06
Position 7145: 1.7648421830150084e-06
Position 8232: 9.28490422552659e-07
Position 7237: 7.895222431993925e-07
Position 9623: 7.853235133464468e-07
Position 1025: 7.085844705939512e-07
Position 7258: 6.623760462871115e-07
Position 146: 5.934103230349831e-07
Position 595: 5.533235202015497e-07
Position 1043: 5.50790497109053e-07
Position 7449: 4.908422051862423e-07
Position 6681: 4.712826723999743e-07
Position 500: 4.294361393426975e-07
Position 7515: 4.2770391862923036e-07
Position 6802: 4.0999126549632204e-07
Position 7819: 4.037887396605085e-07
Position 6122: 3.4653080593559276e-07
Position 6774: 3.182834361513812e-07
Position 796: 2.810745091180809e-07
Position 7540: 1.1565705985060591e-07
Position 1631: 9.78205398756232e-08
Position 1502: 8.498145266827437e-08
Position 7781: 6.722172068406263e-08
Position 944: 6.140342634717206e-08
Position 7023: 5.2391777678098746e-08
Position 6777: 4.758433447876753e-08
Position 589: 3.887824236496592e-08
Position 893: 2.7781634545327034e-08
Position 6482: 2.66313550053445e-08
Position 370: 2.6255957980575847e-08
Position 787: 2.309930608595938e-08
Position 7767: 2.1833570995969507e-08
Position 6702: 1.5551815496909073e-08
Position 6355: 1.3087268148400293e-08
Position 6097: 9.697908220294288e-09
Position 6215: 7.718954261332549e-09
Position 6127: 3.826506978066086e-09
Position 197: 1.0888371014023655e-09
Position 630: 6.563141284115844e-10
Position 6022: 6.070286117490313e-10
Position 336: 5.164749677637075e-10
Position 2891: 2.0949290493447523e-10
Position 378: 7.45995121966211e-12
Position 1360: 1.9435257186630882e-13
Position 1725: 1.8620469837276851e-13
Position 1794: 1.82912519131083e-13
Position 1278: 1.240522330675608e-13
Position 367: 4.437949750494033e-14
