Gene = l(2)05287
Position 3584: 0.00030983301329633465
Position 1410: 0.00030048876600917846
Position 5274: 0.0002932451769997989
Position 1899: 0.0002798313302644532
Position 2125: 0.0002668213879337005
Position 863: 0.00025412348052684713
Position 639: 0.00024010907680687438
Position 26: 0.0002362764445067489
Position 1219: 0.0002241536234900394
Position 2348: 0.00021879138368890335
Position 2041: 0.00021366833036255928
Position 1960: 0.00020833359809820684
Position 3843: 0.00019442001926557072
Position 2173: 0.00018173073433190064
Position 3218: 0.0001631716070733745
Position 3614: 0.00015930139542592433
Position 2577: 0.0001532823525195579
Position 1860: 0.00014913431898229488
Position 1648: 0.0001436492163836983
Position 72: 0.00013894079513579227
Position 461: 0.00012691005205909986
Position 1902: 0.00011884621477762343
Position 711: 0.0001079284383481364
Position 586: 0.00010265380092115056
Position 900: 8.699268746627398e-05
Position 1135: 8.672477574356944e-05
Position 1469: 8.261153885506715e-05
Position 507: 8.204831842005936e-05
Position 225: 8.04006182595121e-05
Position 1491: 7.442070449255748e-05
Position 3067: 6.760847058100382e-05
Position 928: 5.9478076380204545e-05
Position 1023: 4.987124208205045e-05
Position 1096: 4.965970660305243e-05
Position 1462: 4.807163204440529e-05
Position 1678: 4.576067881162273e-05
Position 1155: 4.248737719306836e-05
Position 654: 3.951165379053459e-05
Position 203: 3.929787721816568e-05
Position 2963: 3.9178662638805504e-05
Position 2895: 3.769489267476894e-05
Position 631: 3.65836506886208e-05
Position 487: 3.296867429602014e-05
Position 75: 3.181664838298906e-05
Position 1160: 3.143359418581749e-05
Position 1999: 2.9777961366287403e-05
Position 1480: 2.946317755381519e-05
Position 3587: 2.909939290989986e-05
Position 4184: 2.9088531643245923e-05
Position 2210: 2.842230703222371e-05
Position 469: 2.5987133229944157e-05
Position 843: 2.2034742028794715e-05
Position 961: 2.193281954061259e-05
Position 2030: 2.133494945325092e-05
Position 3098: 2.1022677622191404e-05
Position 2899: 2.0802821600925614e-05
Position 963: 1.92568273437711e-05
Position 1297: 1.914553294095451e-05
Position 2207: 1.8627200736029717e-05
Position 2957: 1.7776674908939764e-05
Position 1205: 1.5921326336432156e-05
Position 1825: 1.5538535168503743e-05
Position 370: 1.4231096613117302e-05
Position 524: 1.3733483311819852e-05
Position 538: 1.0215181044406581e-05
Position 4264: 1.0053855576895311e-05
Position 522: 9.912993257362505e-06
Position 1650: 9.510029809332224e-06
Position 351: 9.335138352640572e-06
Position 651: 8.197437518243909e-06
Position 1978: 7.909451033779107e-06
Position 286: 7.557335744386522e-06
Position 1663: 7.457211257250485e-06
Position 5561: 6.697842843141029e-06
Position 197: 6.260322767915991e-06
Position 1138: 5.510037629489955e-06
Position 1439: 4.974932855343351e-06
Position 297: 4.763070240570985e-06
Position 4692: 3.972430661937446e-06
Position 357: 3.583506125735563e-06
Position 421: 3.528753128867235e-06
Position 2572: 3.102470788248024e-06
Position 3609: 3.0927565218107905e-06
Position 3575: 3.040408778183366e-06
Position 3538: 2.9455196062771515e-06
Position 1549: 2.4084426186880926e-06
Position 1025: 2.3698316851268015e-06
Position 857: 2.2403788022874196e-06
Position 2284: 2.0205589706144303e-06
Position 2841: 2.0068891213675475e-06
Position 724: 1.637772548354045e-06
Position 2127: 1.6043590861421549e-06
Position 684: 1.4184105176780636e-06
Position 190: 1.3432758672896145e-06
Position 90: 1.233323065347327e-06
Position 1384: 1.1445636628064674e-06
Position 3745: 1.03955951765854e-06
Position 837: 1.0228258335432151e-06
Position 3854: 1.0148076422442383e-06
Position 3360: 1.00406023987774e-06
Position 973: 8.909904144634191e-07
Position 2903: 8.746868402967403e-07
Position 1167: 8.446716740138152e-07
Position 3328: 8.28958570355375e-07
Position 3857: 8.126477381197018e-07
Position 1291: 7.868255248780006e-07
Position 3965: 7.763552316297491e-07
Position 3244: 7.691682892087311e-07
Position 3946: 7.124760741537849e-07
Position 1147: 6.960843069993451e-07
Position 329: 5.022907906196228e-07
Position 4175: 5.01338260948409e-07
Position 3425: 4.377287570559639e-07
Position 1546: 4.3685231536322994e-07
Position 2006: 3.6759363410643003e-07
Position 4166: 3.3292136531305715e-07
Position 3986: 3.002653792037019e-07
Position 3433: 2.8526864462736434e-07
Position 1561: 2.788546035852695e-07
Position 1320: 2.613689134836744e-07
Position 4380: 2.3809211741358915e-07
Position 1601: 2.31738852915445e-07
Position 2475: 2.2304732426109654e-07
Position 3397: 2.203691818354131e-07
Position 3379: 2.18997913895755e-07
Position 2622: 2.085296665627667e-07
Position 1367: 1.9625031469744304e-07
Position 2640: 1.7555187886143628e-07
Position 3428: 1.442982075203112e-07
Position 3384: 1.1193364351977669e-07
Position 4854: 7.822320645623749e-08
Position 3563: 7.497566514285107e-08
Position 338: 7.09423315133556e-08
Position 2864: 6.205758975861388e-08
Position 150: 5.834284776105464e-08
Position 117: 4.384883644295989e-08
Position 390: 3.747868648761759e-08
Position 2107: 3.087637902437767e-08
Position 1783: 1.7870710604636538e-08
Position 2008: 1.4684830852457628e-08
Position 3671: 1.2799880410239495e-08
Position 1853: 1.2433028962186837e-08
Position 828: 1.2294296560470864e-08
Position 3656: 5.134830984065755e-09
Position 870: 3.0235856401340197e-09
Position 2986: 7.441097149264623e-10
Position 3303: 5.927986724443489e-10
Position 2633: 2.9609622799536377e-10
Position 1504: 2.5720270261064977e-10
Position 333: 1.524588334015712e-10
Position 2311: 1.4731715328764913e-10
Position 2516: 8.170331607568042e-11
Position 340: 5.038528021814588e-11
Position 3461: 2.909773360773816e-11
Position 609: 2.372823300719794e-11
Position 3810: 1.6881878878314248e-11
Position 314: 1.5475469554128247e-11
Position 2419: 1.2398089363130618e-12
Position 3686: 1.2184666888473335e-12
Position 2412: 1.156172929539195e-12
Position 796: 4.8165021925582606e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1539: 0.9977259641225543
Position 3021: 0.9945554183579978
Position 820: 0.9945171878322397
Position 322: 0.9943372519080641
Position 1783: 0.9897669366128988
Position 7016: 0.7510208358768331
Position 2762: 0.35878793576864143
Position 1325: 0.24842591450898277
Position 113: 0.21047774240180392
Position 6914: 0.05556875619885877
Position 3661: 0.05099702372345464
Position 5711: 0.050299943313806626
Position 2746: 0.04412599922718778
Position 2018: 0.043275803686432045
Position 5449: 0.04289433223245742
Position 117: 0.039724372649224425
Position 5358: 0.024026441459145176
Position 2876: 0.021646515761874863
Position 6228: 0.019263560738319863
Position 5902: 0.018772004526676885
Position 6485: 0.013160042169439284
Position 2104: 0.013043412868349763
Position 5031: 0.011256847107548474
Position 3506: 0.010823178626870034
Position 7436: 0.00936591067473287
Position 2727: 0.008289817012143954
Position 6613: 0.007665565423954644
Position 4568: 0.006697837424950652
Position 4765: 0.006146700711981981
Position 6337: 0.005411884755388929
Position 3480: 0.005102603666197684
Position 1853: 0.004863104682870755
Position 7440: 0.004854221159598171
Position 6096: 0.004743480306109553
Position 6373: 0.004661588623561215
Position 5406: 0.004544485817972825
Position 6557: 0.004496872370342904
Position 6173: 0.004471528168999819
Position 5855: 0.004175590482176664
Position 585: 0.00409826561262235
Position 840: 0.003937577881469761
Position 3035: 0.0032749502565234925
Position 4635: 0.0031606263276816285
Position 6215: 0.003022605149114645
Position 3267: 0.003005612974391083
Position 1832: 0.0029391632542895836
Position 4037: 0.002900969455741731
Position 1266: 0.0026039722051834756
Position 4978: 0.002518429786577188
Position 5170: 0.00232282030936798
Position 356: 0.002185049580050454
Position 1428: 0.002125441035895377
Position 3603: 0.0020683568119776448
Position 6977: 0.001989871637261757
Position 6712: 0.001970445321870048
Position 4456: 0.0016334562533952077
Position 3905: 0.0015689269405620993
Position 3722: 0.0015192390056817662
Position 2446: 0.001336610782459839
Position 2336: 0.0012532760872226477
Position 3062: 0.0011444606505544256
Position 3281: 0.0010999180316110593
Position 3618: 0.0010374791187141449
Position 2465: 0.0010013255083948663
Position 5400: 0.0009722690360789368
Position 6737: 0.0007638448228550245
Position 2774: 0.0007575219591329013
Position 4134: 0.0006149530874539745
Position 1346: 0.0006000691806400712
Position 1283: 0.000531239982988757
Position 6133: 0.0004777650876304116
Position 1160: 0.00047756219821269984
Position 4239: 0.0004749757925126441
Position 2456: 0.0004670567725387931
Position 3182: 0.00046565143134842484
Position 5556: 0.00044608885989702834
Position 4219: 0.0004204416173832959
Position 3146: 0.00040028081383449755
Position 1615: 0.000389650269657473
Position 4957: 0.00038152201337289955
Position 597: 0.0003575280554770826
Position 5965: 0.00034132693579076457
Position 4078: 0.00032484182722344407
Position 2333: 0.00030956356758070076
Position 350: 0.0003072784242091335
Position 286: 0.000297687324167341
Position 2264: 0.00028173626426746044
Position 6045: 0.0002376255177012246
Position 3587: 0.00022804377831175924
Position 2638: 0.00021671370439004065
Position 2903: 0.00021634561808544405
Position 2261: 0.00021524400696674761
Position 4194: 0.00021130028345698338
Position 5011: 0.00021002422346313117
Position 370: 0.00019889441513262337
Position 2594: 0.00019771806607807115
Position 6367: 0.0001933122622201017
Position 130: 0.00019040001410501722
Position 2179: 0.00018791687071935843
Position 2796: 0.00018771879794222642
Position 3067: 0.000184281240586049
Position 968: 0.00018410333009939231
Position 1132: 0.00015407700816922565
Position 2839: 0.00015280241455473592
Position 6943: 0.0001523907058154408
Position 1234: 0.00015208612894912775
Position 4671: 0.00014842542645455365
Position 1291: 0.0001451658631406278
Position 4123: 0.00013801342253779252
Position 2710: 0.000132028837793765
Position 2319: 0.00012878428447319455
Position 1439: 0.00012379380913527766
Position 2139: 0.00012337744623425382
Position 164: 0.00012289834121908367
Position 4394: 0.00012273302164866694
Position 2487: 0.00012243480968392046
Position 3254: 0.0001164625194097523
Position 620: 0.0001117199121486291
Position 3734: 9.23369647334847e-05
Position 2121: 8.752472577227412e-05
Position 1297: 8.093721893246333e-05
Position 4302: 8.019637265118307e-05
Position 4811: 8.005415822566215e-05
Position 4804: 7.92694226203533e-05
Position 1973: 7.911151630593343e-05
Position 2303: 7.679238753218785e-05
Position 638: 7.107845404032941e-05
Position 4322: 7.03836457965512e-05
Position 3538: 6.500794658986515e-05
Position 125: 6.482807302974535e-05
Position 3569: 6.437936833812288e-05
Position 4696: 6.336306186723595e-05
Position 4846: 6.132343684829488e-05
Position 3311: 6.071640635868769e-05
Position 518: 6.038868079416725e-05
Position 3551: 5.877278158953939e-05
Position 203: 5.3276858164230964e-05
Position 1210: 4.58545254303817e-05
Position 95: 4.442184094803795e-05
Position 911: 4.4026213048639184e-05
Position 4354: 4.3462838589525496e-05
Position 3748: 4.0272199147908494e-05
Position 881: 3.93684006708577e-05
Position 4226: 3.2960365550661846e-05
Position 935: 3.246848471301797e-05
Position 2195: 2.838718612074069e-05
Position 4339: 2.4000451641061485e-05
Position 1460: 2.3427236778118465e-05
Position 90: 2.1835355377058778e-05
Position 1363: 1.9947009452169445e-05
Position 1268: 1.8670076465292115e-05
Position 1352: 1.2945290119142325e-05
Position 2298: 1.0783182033213476e-05
Position 1190: 9.809698231008063e-06
Position 4734: 9.443687200877357e-06
Position 84: 7.204473234338673e-06
Position 2348: 6.80286023228113e-06
Position 1663: 6.782444629765403e-06
Position 1612: 6.611160099451845e-06
Position 4383: 6.398264978571377e-06
Position 443: 6.29815380744006e-06
Position 4411: 5.984754701621482e-06
Position 701: 5.720070683528953e-06
Position 1340: 5.678221004216353e-06
Position 993: 5.498080363778911e-06
Position 1367: 3.822422780590774e-06
Position 1016: 3.5945864207552355e-06
Position 1396: 3.1020694755457635e-06
Position 1462: 3.0431312151266915e-06
Position 546: 2.9182382557675353e-06
Position 1101: 2.8416179464705905e-06
Position 3320: 2.738514433130785e-06
Position 2283: 2.6162835658387835e-06
Position 293: 2.212970690696566e-06
Position 421: 1.6937979346159756e-06
Position 1572: 1.3876244745136028e-06
Position 132: 1.2849668096976229e-06
Position 72: 1.1986926622938153e-06
Position 1088: 1.1399825860492296e-06
Position 440: 1.1388994855750512e-06
Position 1096: 1.0734475174469031e-06
Position 857: 1.0550027287548262e-06
Position 185: 1.042477121699814e-06
Position 1047: 1.0183386939705034e-06
Position 627: 1.0008648302055397e-06
Position 1709: 9.782497860723658e-07
Position 3317: 8.911211718835597e-07
Position 86: 7.375215797068923e-07
Position 459: 6.909655376147669e-07
Position 2495: 6.87038450101487e-07
Position 863: 6.629953560949395e-07
Position 852: 5.375969812731744e-07
Position 664: 4.860359746190614e-07
Position 1504: 3.3051974782147336e-07
Position 3152: 2.887299261094666e-07
Position 3106: 2.0062184438141343e-07
Position 150: 1.703007435936091e-07
Position 259: 1.4979320294889537e-07
Position 141: 1.2647143704667304e-07
Position 1491: 1.206262649339215e-07
Position 3563: 1.0438318628898252e-07
Position 1716: 1.0025767003176702e-07
Position 1746: 8.02539108109869e-08
Position 1575: 6.935010025480277e-08
Position 1860: 5.36334905810322e-08
Position 1929: 5.220913162043402e-08
Position 1763: 5.1292321768496774e-08
Position 469: 5.0772948462479795e-08
Position 4252: 4.838977008610073e-08
Position 677: 3.5634011968838634e-08
Position 3244: 2.320306537019101e-08
Position 1678: 1.7743469533762215e-08
Position 2239: 1.6500043025247428e-08
Position 3185: 1.171266028852467e-08
Position 390: 1.0298263279432169e-08
Position 3782: 7.557035953960445e-09
Position 2200: 5.555691751927138e-09
Position 1960: 5.325195740697199e-09
Position 197: 3.138880127929741e-09
Position 3428: 3.916383055004647e-10
Position 973: 1.8620686994162906e-10
Position 1010: 4.759180056806182e-11
Position 937: 3.2189343749826906e-12
Position 143: 3.0744974870343236e-12
