Gene = spz4
Position 29: 6.539385456719604e-06
Position 2682: 6.19440147802617e-06
Position 5903: 3.926137957369408e-06
Position 1384: 2.4728981335896205e-06
Position 5969: 1.8017585838056118e-06
Position 6037: 1.7659149355483136e-06
Position 2355: 1.4905579981530145e-06
Position 5870: 7.292393775819701e-07
Position 5754: 4.372014923917354e-07
Position 4790: 2.311779055949811e-07
Position 1559: 2.138843918125014e-07
Position 4395: 1.6150625423899306e-07
Position 5: 1.508937978086796e-07
Position 4945: 1.2152433945299336e-07
Position 5392: 1.1733706251866546e-07
Position 482: 9.585288354946064e-08
Position 5846: 9.11498753603793e-08
Position 500: 3.871493719945627e-08
Position 1507: 3.355396036871989e-08
Position 334: 2.9503656685762824e-08
Position 5332: 1.14142516013618e-08
Position 1415: 7.060975600044936e-09
Position 384: 5.3714811768710185e-09
Position 774: 1.6846498933581588e-09
Position 806: 1.5245329022000798e-09
Position 992: 1.3461113996454343e-09
Position 900: 5.919323593134644e-10
Position 743: 3.631705592243431e-10
Position 1023: 3.4109101951209015e-10
Position 485: 1.6731949022019292e-10
Position 1066: 5.361574418345645e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5728: 0.9924437425118182
Position 4380: 0.9783093056908548
Position 302: 0.6692495795494023
Position 2524: 0.25229822051804085
Position 3057: 0.16162632302793054
Position 5285: 0.12899258226160193
Position 526: 0.0966732029558167
Position 6280: 0.03996694043691377
Position 6422: 0.03525003602282682
Position 5230: 0.023087211824475647
Position 5200: 0.02208233478468423
Position 5175: 0.02016378295292384
Position 4976: 0.01759917650658862
Position 5038: 0.016453739235514128
Position 5140: 0.016141772967998114
Position 6798: 0.014428593906994197
Position 2848: 0.011403290898560743
Position 3305: 0.009352742136204994
Position 5462: 0.009347401135476862
Position 5368: 0.007049101418781365
Position 3975: 0.006395838178701656
Position 3794: 0.006393128614209166
Position 2892: 0.005652534949340242
Position 1726: 0.0053679780576363625
Position 6825: 0.005070461439581309
Position 86: 0.004803970273565822
Position 5432: 0.0045061729258025615
Position 1932: 0.004336675662348662
Position 2953: 0.004199334365272843
Position 3529: 0.0040330178059275424
Position 6338: 0.0037587533392700505
Position 6879: 0.0036567223869154895
Position 6259: 0.003460685492123903
Position 6926: 0.003419613521975687
Position 5890: 0.003371413497085266
Position 2606: 0.0028520580548190145
Position 4772: 0.0027855019002196624
Position 684: 0.0027812542319121496
Position 334: 0.002566749173804299
Position 2487: 0.002559440016165074
Position 6457: 0.0022868921248945513
Position 2008: 0.0022864441882776104
Position 5747: 0.0019509619790103831
Position 5986: 0.0017798397380274576
Position 4564: 0.0017773264717502047
Position 6858: 0.0015177343100078633
Position 2575: 0.00138585650210892
Position 5828: 0.0012159364724626674
Position 3754: 0.0011288694592739704
Position 2280: 0.0010483144242715925
Position 6555: 0.0010153803782617383
Position 4996: 0.000779939937135175
Position 3409: 0.0007528729757542289
Position 6696: 0.0007465553525999984
Position 4386: 0.0006975286663562973
Position 5195: 0.0006430389479046772
Position 703: 0.0006351078453001893
Position 3292: 0.0005523677280907151
Position 4646: 0.0005390709197068922
Position 1694: 0.0005198383045594423
Position 3349: 0.000514208569678428
Position 155: 0.0004729680997948168
Position 2228: 0.00046141000801167784
Position 2637: 0.00043375787851994576
Position 2275: 0.00042456588539527035
Position 3491: 0.0004078871973364263
Position 3798: 0.0003980346713977253
Position 4912: 0.0003798316626595226
Position 3255: 0.0003492133865780515
Position 2879: 0.00023386698480882658
Position 6040: 0.00017876815496441738
Position 541: 0.00016395566902132648
Position 5917: 0.00014309446336546223
Position 1796: 0.00010980767064506879
Position 710: 0.0001059991537923954
Position 532: 0.00010123732348821497
Position 1106: 9.746512043230808e-05
Position 4472: 9.689702125545561e-05
Position 5903: 9.247217960531028e-05
Position 1610: 7.760836134884304e-05
Position 6676: 7.09470430334975e-05
Position 158: 7.084646452348828e-05
Position 5900: 6.544442071880865e-05
Position 4138: 6.496888100855741e-05
Position 6220: 5.929138895188769e-05
Position 1472: 5.3545916057698125e-05
Position 6397: 5.1310297997878125e-05
Position 926: 3.4015911510333946e-05
Position 957: 1.0613509227544653e-05
Position 816: 8.714609008280658e-06
Position 597: 7.0690522383591246e-06
Position 1905: 6.073163068928128e-06
Position 448: 5.6292362588879026e-06
Position 245: 4.18016435209061e-06
Position 1062: 4.167464951003994e-06
Position 1884: 3.838901079433255e-06
Position 1802: 3.7495817327910863e-06
Position 2252: 1.94298052555018e-06
Position 6298: 1.226841175422266e-06
Position 2263: 1.1821633056943136e-06
Position 109: 1.167850347683575e-06
Position 2958: 1.0979607478027815e-06
Position 187: 1.0909093930887567e-06
Position 546: 6.788414277195089e-07
Position 95: 5.66943020338698e-07
Position 565: 5.227122097457321e-07
Position 384: 2.0624949754001663e-07
Position 430: 1.1795478409546882e-07
Position 171: 7.400403288209379e-08
Position 463: 5.73440056473535e-08
Position 395: 5.340360777750342e-08
Position 616: 2.5698548557159e-08
Position 263: 1.6045480170953943e-08
Position 607: 1.208773459872845e-08
Position 1330: 9.474516641839459e-09
Position 1133: 7.135623358553773e-09
Position 401: 3.60924419998819e-09
Position 478: 3.14081163771808e-09
Position 496: 6.539989024606857e-10
Position 552: 5.871990856608937e-10
Position 500: 2.634480392523503e-10
Position 1021: 7.067365976608381e-11
Position 1949: 4.900435111457317e-11
Position 1738: 2.4076183617427703e-11
Position 2034: 2.1767717716417522e-11
Position 255: 4.163941975227079e-13
