Gene = Daxx
Position 4808: 3.1006581440777153e-06
Position 4420: 2.3377777772726502e-06
Position 292: 1.8605971560930875e-06
Position 416: 1.8159226832841474e-06
Position 1433: 1.7066355899723222e-06
Position 490: 1.4949855536924855e-06
Position 139: 1.3583825017336097e-06
Position 109: 1.32883573487256e-06
Position 523: 1.0646473173672525e-06
Position 142: 1.0529051688851893e-06
Position 565: 9.210382382745605e-07
Position 506: 8.840309442969181e-07
Position 430: 2.8611756454216485e-07
Position 103: 2.0555379458750008e-07
Position 256: 6.438017958446238e-08
Position 4774: 3.255827742320877e-08
Position 1025: 1.3090520763050896e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5561: 0.8122978359051326
Position 5242: 0.7738191251504113
Position 1053: 0.7502338541276518
Position 5081: 0.35963757421164344
Position 4606: 0.20190434109324404
Position 4311: 0.16840796597159288
Position 6416: 0.08065031413036274
Position 1321: 0.048962875060550436
Position 3629: 0.029885056398118684
Position 3390: 0.02820275605368217
Position 4980: 0.02400579357376255
Position 4425: 0.019567932827634804
Position 4648: 0.013888443069402099
Position 3681: 0.011884102123315827
Position 3788: 0.011093976647447079
Position 1711: 0.010783009173551386
Position 3632: 0.010689243253031264
Position 3926: 0.0106697169419098
Position 476: 0.00898970530388338
Position 5498: 0.008823818920862706
Position 3363: 0.007915170690403126
Position 4276: 0.0076645704181858365
Position 473: 0.005332109012256592
Position 857: 0.004642063905555565
Position 506: 0.004560703831141559
Position 1803: 0.004310218954478412
Position 4451: 0.004199240107219958
Position 4692: 0.004186273000149387
Position 4069: 0.003954737642100432
Position 1806: 0.003821465839310852
Position 5527: 0.003656771941801576
Position 1749: 0.0032918545726021036
Position 4237: 0.0032192158403926766
Position 5263: 0.0031254290481155934
Position 1349: 0.002891607079317793
Position 4652: 0.002553306015110305
Position 6230: 0.0021781833158331957
Position 1034: 0.001650744804135686
Position 1764: 0.001610784234064406
Position 1752: 0.001494908310620321
Position 428: 0.0013875338887965286
Position 6068: 0.0013403779687506281
Position 1377: 0.0011988970470473916
Position 1250: 0.001190702079089193
Position 1112: 0.001035595801139658
Position 6626: 0.001022343633202357
Position 6096: 0.000965566892843524
Position 6539: 0.0009453763194837266
Position 1578: 0.0009156483142801959
Position 4228: 0.0007629090711093427
Position 3162: 0.0007429882760168682
Position 1192: 0.0007027701925217958
Position 3123: 0.0006964124341659276
Position 1698: 0.0006854915529935007
Position 3129: 0.0006521308823630267
Position 5976: 0.0005462708972234327
Position 1149: 0.0005374020520826153
Position 392: 0.0005039864812402445
Position 523: 0.0005021363108133899
Position 736: 0.00042909157756976826
Position 1739: 0.00041721969234917786
Position 1374: 0.00041193948396376305
Position 983: 0.0003750808588789751
Position 565: 0.0003450748253006601
Position 1398: 0.0002888292064132678
Position 5900: 0.0002737002672296971
Position 2985: 0.00025606090965373603
Position 1551: 0.00023758146768850725
Position 490: 0.00021325778216669088
Position 1878: 0.00021195042331932808
Position 1219: 0.00019268289072747361
Position 6347: 0.0001524946192033493
Position 1812: 0.00014213496235194434
Position 683: 0.0001298044913558341
Position 1275: 0.00012611694372382368
Position 600: 0.00012292265011392222
Position 1174: 0.00011856693971557817
Position 6367: 0.00010280695140970058
Position 1848: 9.814449157681985e-05
Position 341: 9.39405162049114e-05
Position 5503: 9.18902820333587e-05
Position 246: 8.461757721224037e-05
Position 6599: 8.327795025240837e-05
Position 1278: 7.992260011088889e-05
Position 3096: 7.903764422056647e-05
Position 3087: 7.391416640828411e-05
Position 1767: 7.297844634234932e-05
Position 2925: 6.753003639164816e-05
Position 1773: 6.0193049063818605e-05
Position 2259: 5.2395548175183464e-05
Position 373: 5.050217760082073e-05
Position 1867: 4.742984672919191e-05
Position 5578: 4.61137423314406e-05
Position 759: 4.105071995336159e-05
Position 378: 4.0249565782254747e-05
Position 1842: 3.8782289743004006e-05
Position 2601: 3.120686003899589e-05
Position 1648: 3.076956738870526e-05
Position 1470: 2.9994756350811806e-05
Position 96: 2.824923866007683e-05
Position 1590: 2.501951749680604e-05
Position 3201: 2.4112771836337362e-05
Position 3711: 2.335800734317636e-05
Position 165: 2.1444017825804848e-05
Position 109: 2.0685164187913763e-05
Position 3345: 1.7794237121633187e-05
Position 2922: 1.6064175156362868e-05
Position 538: 1.5196101151368265e-05
Position 3022: 1.510967475605855e-05
Position 532: 1.4773433864676767e-05
Position 1635: 1.3222106705525824e-05
Position 467: 1.2909188218693057e-05
Position 3427: 1.2498929955289361e-05
Position 2169: 1.212900068660635e-05
Position 1463: 1.1090754634667576e-05
Position 5784: 9.480803074018876e-06
Position 3279: 8.63067127684476e-06
Position 162: 7.275416168706014e-06
Position 116: 6.971182310280619e-06
Position 3093: 6.648125353695721e-06
Position 3610: 6.385788926330964e-06
Position 3592: 6.300657769992883e-06
Position 3291: 3.5473956626305168e-06
Position 3394: 3.458383018114943e-06
Position 868: 3.118005370787411e-06
Position 2064: 3.033403691558795e-06
Position 2049: 2.9369433802582697e-06
Position 228: 2.599173732016577e-06
Position 914: 2.438977628984391e-06
Position 961: 2.0426510590093084e-06
Position 845: 1.8648215900459292e-06
Position 2208: 1.8644134274890372e-06
Position 103: 1.399114946345937e-06
Position 2589: 1.364665030250276e-06
Position 2617: 1.313696050522067e-06
Position 2652: 1.2226811833352342e-06
Position 2190: 6.646777672885957e-07
Position 1584: 6.294181207659261e-07
Position 989: 5.708384912044781e-07
Position 406: 2.936469514312076e-07
Position 547: 2.386901660199756e-07
Position 1118: 2.1418399500824098e-07
Position 1269: 2.1282315548789734e-07
Position 994: 1.5814212721115284e-07
Position 185: 1.272901191509281e-07
Position 1421: 1.198395047454249e-07
Position 198: 9.000113892538709e-08
Position 203: 8.073134114015301e-08
Position 692: 2.8288466573467857e-09
Position 1851: 1.4471325243386814e-09
Position 1611: 5.615487418075285e-10
Position 353: 2.4693042215202136e-10
Position 207: 2.1172917368430616e-10
Position 617: 1.624665185795921e-10
Position 318: 2.55544392137436e-11
Position 302: 3.747692337284665e-12
Position 223: 5.540172224847321e-13
Position 309: 1.276849067902912e-13
Position 321: 3.718005911454644e-15
