Gene = Idh
Position 2081: 0.0005911172238997621
Position 1431: 0.0005472511056526534
Position 980: 0.00048645182873472206
Position 4266: 0.0004821635480226817
Position 1539: 0.0004271739206341305
Position 1732: 0.00034528983746915965
Position 3843: 0.00033963323163551675
Position 3243: 0.00033530449684217274
Position 577: 0.00032784721382303527
Position 811: 0.00031537942449782444
Position 1560: 0.00029716968788398823
Position 2785: 0.00029110130454972164
Position 903: 0.0002899676392695875
Position 741: 0.00028527198859520865
Position 298: 0.0002850627377769685
Position 1495: 0.00027628790259373473
Position 1292: 0.00027259203944861706
Position 2602: 0.0002564600730279565
Position 263: 0.0002530709440598141
Position 1907: 0.00024782856017795135
Position 3345: 0.0002336000917455913
Position 3375: 0.00023138142434423178
Position 779: 0.0002235988478382633
Position 1042: 0.00022064368225283796
Position 1365: 0.00019867419931154993
Position 4372: 0.00017759722913685347
Position 2529: 0.00016337474785599562
Position 679: 0.00015864877697232229
Position 3186: 0.0001470192498501494
Position 3804: 0.0001322220486760617
Position 3666: 0.00013056965895674865
Position 3645: 0.00011835249661093348
Position 3165: 0.00011301300170760259
Position 134: 0.00010711524924631726
Position 3012: 9.169991425624755e-05
Position 1073: 8.669084068944166e-05
Position 3009: 7.672521272316193e-05
Position 986: 7.058742826572424e-05
Position 2978: 7.028582922962471e-05
Position 2024: 6.477460766456767e-05
Position 2949: 5.696166246410476e-05
Position 1079: 5.0924784763916064e-05
Position 2871: 4.960360908597436e-05
Position 814: 4.942617263775318e-05
Position 1312: 4.5773756296838385e-05
Position 1462: 4.385309997043941e-05
Position 1525: 4.1353829759847036e-05
Position 459: 3.9636988945351105e-05
Position 1053: 3.847553012618289e-05
Position 1339: 3.846911765457325e-05
Position 1410: 3.441578274286692e-05
Position 2007: 3.1004227375655125e-05
Position 1746: 3.0716819674928296e-05
Position 683: 2.9073084585444942e-05
Position 1205: 2.7677384775494154e-05
Position 1575: 2.308268225480413e-05
Position 1335: 2.2361288134144038e-05
Position 1923: 2.1486491189412038e-05
Position 1318: 1.8888223751862852e-05
Position 878: 1.750233190710784e-05
Position 1170: 1.673433183763319e-05
Position 1697: 1.3569318190316253e-05
Position 873: 1.282965149702978e-05
Position 995: 1.1439399739332693e-05
Position 1508: 1.0542081716645893e-05
Position 1454: 9.066302919189304e-06
Position 1068: 5.666849937438373e-06
Position 317: 5.103135567984907e-06
Position 1687: 2.9425888856511763e-06
Position 1247: 2.8487853696881985e-06
Position 1597: 2.4446229348111546e-06
Position 2343: 1.2204710091644823e-06
Position 1444: 7.712607016941094e-07
Position 759: 6.787872495420796e-07
Position 479: 1.980675500233142e-07
Position 118: 1.778238662504377e-07
Position 238: 1.155214692562169e-08
Position 488: 7.813591634908349e-09
Position 590: 2.02454052241992e-09
Position 463: 1.6393270128587268e-09
Position 495: 1.3808483510516813e-09
Position 486: 3.978186298276359e-10
Position 503: 9.003614006961892e-11
Position 461: 7.259157889821976e-11
Position 668: 3.3695434412869035e-11
Position 67: 2.790153282889716e-11
Position 123: 4.184182623901957e-12
Position 529: 8.69309636632464e-13
Position 527: 2.0759861267789167e-13
