Gene = dac
Position 14566: 8.71593600049884e-05
Position 13498: 8.338155828150624e-05
Position 18306: 8.023277001625608e-05
Position 17596: 7.806479169429059e-05
Position 16894: 7.761355008375032e-05
Position 18540: 7.69458066122187e-05
Position 11659: 7.527570663896825e-05
Position 17549: 7.510192603210336e-05
Position 1018: 7.084618555705971e-05
Position 3995: 6.589034975695142e-05
Position 17986: 5.867265174778384e-05
Position 18467: 5.8526037272670093e-05
Position 1007: 5.827406934094779e-05
Position 970: 5.643787742242277e-05
Position 15764: 5.6419525405089996e-05
Position 2946: 5.626505143607457e-05
Position 13013: 5.6178329971328266e-05
Position 13985: 5.4929892285556215e-05
Position 15204: 5.206420978116815e-05
Position 15474: 5.165347471267591e-05
Position 1254: 4.978497775068689e-05
Position 18641: 4.647060566185153e-05
Position 14726: 4.472228900673468e-05
Position 2084: 4.358644342457261e-05
Position 17643: 4.302554654941433e-05
Position 18798: 3.758771430558769e-05
Position 4885: 3.6218072371086376e-05
Position 14757: 3.387440238157509e-05
Position 337: 3.187261541186379e-05
Position 13306: 3.12373997611644e-05
Position 951: 2.857676244590537e-05
Position 13875: 2.800945306656624e-05
Position 13262: 2.595666399687993e-05
Position 14638: 2.498687758608513e-05
Position 18633: 2.4791394578670166e-05
Position 18931: 2.4627040357830403e-05
Position 14121: 2.4625193143476912e-05
Position 18454: 2.41909203320755e-05
Position 1223: 2.2513838306368105e-05
Position 18989: 2.2369371844084087e-05
Position 10728: 2.1889299728822918e-05
Position 15245: 2.0657933389057796e-05
Position 5481: 2.0366318543096395e-05
Position 4486: 1.8851322099166925e-05
Position 14342: 1.6821353108147635e-05
Position 4730: 1.4150662991657913e-05
Position 18313: 1.3837800647646143e-05
Position 17618: 1.3369475501182152e-05
Position 107: 1.2327080989948782e-05
Position 13631: 1.1453477565012091e-05
Position 18014: 1.113568970660593e-05
Position 11822: 1.1043152454277298e-05
Position 13495: 1.083595636825357e-05
Position 13120: 1.0276593070265877e-05
Position 17510: 1.0043598549491226e-05
Position 5602: 8.62017124799756e-06
Position 17533: 8.387533550570363e-06
Position 65: 8.379796839607289e-06
Position 2994: 7.898682788580491e-06
Position 16823: 7.377535286131054e-06
Position 13195: 6.294895799749836e-06
Position 2027: 6.064587989613082e-06
Position 18071: 6.032836579232073e-06
Position 16988: 5.983455855554666e-06
Position 13277: 5.440794682984406e-06
Position 16818: 5.429250385570321e-06
Position 13625: 3.612411398463396e-06
Position 312: 3.5280046623776514e-06
Position 13966: 3.363347342809784e-06
Position 18146: 2.8018248555577518e-06
Position 17562: 2.637505339805986e-06
Position 13103: 2.4377609214036406e-06
Position 17976: 2.3185760934486616e-06
Position 18001: 2.182654457320041e-06
Position 18477: 1.9843475130776065e-06
Position 13911: 1.9751158477267318e-06
Position 13973: 1.8445988245060243e-06
Position 381: 1.6253845800144293e-06
Position 13664: 1.4542254661883874e-06
Position 13096: 1.3300248602359075e-06
Position 17354: 1.2593733621847333e-06
Position 17630: 1.2359502545726428e-06
Position 17551: 1.1765873823252457e-06
Position 301: 1.1141388027106759e-06
Position 13141: 1.0690850219603412e-06
Position 13233: 1.0686062224151801e-06
Position 2772: 9.571973109519807e-07
Position 17361: 9.222899947388444e-07
Position 13628: 8.648493997484976e-07
Position 17564: 7.210319613070646e-07
Position 109: 7.183245125291594e-07
Position 137: 5.443945706179426e-07
Position 18058: 4.2486007738995483e-07
Position 13001: 4.23592365497537e-07
Position 14308: 4.1354325244621195e-07
Position 13661: 3.942939900145023e-07
Position 17887: 3.919565935624581e-07
Position 1112: 3.872605260747454e-07
Position 526: 3.6826033745722843e-07
Position 14247: 3.216024072943062e-07
Position 531: 1.8280520858762372e-07
Position 510: 1.5265049836958606e-07
Position 17322: 1.4999921532589585e-07
Position 18320: 1.4535616511559502e-07
Position 13036: 1.382708439938926e-07
Position 18009: 1.272466415339014e-07
Position 17441: 1.1895409004855799e-07
Position 13765: 1.1217850455316472e-07
Position 521: 1.1173608509606188e-07
Position 17584: 1.1166620981291732e-07
Position 18421: 1.0898259022197132e-07
Position 17628: 1.0883580115810421e-07
Position 18557: 1.0109793562430628e-07
Position 18497: 9.677574185916558e-08
Position 18475: 8.86925126338098e-08
Position 182: 8.536029775739382e-08
Position 17327: 8.504016308073015e-08
Position 14094: 8.006052676810007e-08
Position 508: 7.86053463060689e-08
Position 295: 6.202695589703575e-08
Position 822: 5.803758322641546e-08
Position 572: 5.5829750522857574e-08
Position 2476: 4.067704071741747e-08
Position 14281: 4.031350287127499e-08
Position 224: 3.9623324812365736e-08
Position 14293: 3.4286706513808816e-08
Position 687: 3.185370973907752e-08
Position 194: 2.455653764916177e-08
Position 18523: 2.3768934552040222e-08
Position 14105: 1.7908622139108714e-08
Position 18503: 9.566885271374841e-09
Position 87: 9.490858346409956e-09
Position 14252: 7.972870053051407e-09
Position 11: 7.860348321896365e-09
Position 14218: 5.542932237805367e-09
Position 1281: 5.309943682082339e-09
Position 166: 5.088054554391011e-09
Position 2410: 4.827735443281551e-09
Position 260: 4.251290870778578e-09
Position 18514: 3.382597663258221e-09
Position 169: 3.1155925199900255e-09
Position 13108: 2.1396805971082287e-09
Position 759: 1.842978707514523e-09
Position 219: 6.87203741370574e-10
Position 13373: 6.414928734701851e-10
Position 18283: 3.95047834028361e-10
Position 18354: 3.2373285035412885e-10
Position 515: 1.1073741188422748e-12
Position 12966: 1.1615722547427915e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 12925: 0.9991854445279105
Position 17751: 0.9986452501758993
Position 18243: 0.9977066145140208
Position 16742: 0.9946607030807877
Position 13354: 0.9901457319448359
Position 17267: 0.9670180870501395
Position 14058: 0.8086227697674901
Position 10586: 0.73934089446299
Position 12402: 0.5400936273487795
Position 4446: 0.2506285801468643
Position 14236: 0.2393955871744657
Position 11556: 0.23310795447807225
Position 16962: 0.23202840069853115
Position 14017: 0.1762754019992854
Position 12101: 0.16490907311593564
Position 19261: 0.15329351559346505
Position 10565: 0.13541978878317146
Position 12470: 0.11332247007188054
Position 14247: 0.10259755291660248
Position 7842: 0.05344214039454532
Position 10373: 0.03398903350197347
Position 13594: 0.03225046509811376
Position 868: 0.02895732110253594
Position 19273: 0.028737128178585702
Position 14206: 0.02671537936014002
Position 3512: 0.026528380597201886
Position 18708: 0.02625898757031954
Position 18888: 0.021522988487925946
Position 19094: 0.01925008857663315
Position 11420: 0.017519207118556975
Position 14212: 0.017340701515278906
Position 17124: 0.01491265431718759
Position 7722: 0.013662676994414081
Position 14383: 0.013594303596467868
Position 2083: 0.013350697918934123
Position 19350: 0.012187859307428371
Position 19049: 0.01189136958865627
Position 1190: 0.011040946332016601
Position 11132: 0.009291185829441205
Position 8721: 0.00893509245647225
Position 13985: 0.008824324272409874
Position 18603: 0.008785562879190892
Position 16968: 0.008617235044660297
Position 1329: 0.008566722442929726
Position 18969: 0.008442749263393837
Position 15657: 0.008213675267294543
Position 10794: 0.007793011048535107
Position 17156: 0.007206511465918011
Position 630: 0.0070073217068619825
Position 18934: 0.006946126289754778
Position 18851: 0.0069382026835962006
Position 4315: 0.0065760949760385315
Position 9798: 0.006528082587828269
Position 3525: 0.006065570716803483
Position 10997: 0.005743499606204322
Position 11064: 0.0057210493511646214
Position 1387: 0.005620393726744747
Position 18489: 0.0052761605927746525
Position 18786: 0.005158021413859281
Position 969: 0.0051367295357579775
Position 166: 0.004909853812940733
Position 14701: 0.004877454050589584
Position 1789: 0.004802865764369233
Position 1004: 0.004789070472828041
Position 549: 0.004750414345484045
Position 18547: 0.004662153869580134
Position 13396: 0.004442648524545677
Position 12107: 0.0042028139104031215
Position 481: 0.004127929651800902
Position 19301: 0.0040384603503852345
Position 1390: 0.003944430921655651
Position 16157: 0.003936638786580851
Position 15228: 0.003908765649407693
Position 1981: 0.0037843298402940764
Position 465: 0.003602187657381482
Position 2044: 0.0034695145664665372
Position 14325: 0.0031803992891328253
Position 13683: 0.0029285081869768644
Position 396: 0.0029256646844136452
Position 10778: 0.002716331987135125
Position 18760: 0.002702712326898241
Position 4362: 0.002510397923654411
Position 14291: 0.002456760175786452
Position 10859: 0.0024337212336279683
Position 17595: 0.0023667504899180514
Position 13361: 0.0023228468954512604
Position 16971: 0.002278105841839039
Position 18553: 0.002177107803226867
Position 18898: 0.0021619095339077414
Position 852: 0.0020245025247232844
Position 4383: 0.0019718676986765003
Position 16065: 0.001904516268403853
Position 18462: 0.0018738478936093145
Position 19146: 0.0018348706612022123
Position 16756: 0.0018103162839348131
Position 3478: 0.00178909502603851
Position 11918: 0.0017137210634080924
Position 8977: 0.001700790404240524
Position 10898: 0.001689874756568666
Position 11177: 0.001666816195062409
Position 13274: 0.00151871579919013
Position 3952: 0.0014867383146825767
Position 18843: 0.0014700438042837076
Position 18648: 0.0014427990159085382
Position 1237: 0.0014238171153908522
Position 13540: 0.0013993262135430407
Position 18651: 0.001385909535770614
Position 18212: 0.0013608723715112932
Position 3960: 0.0012486372473383186
Position 15827: 0.0012061485378949265
Position 3302: 0.0012040756730307344
Position 19009: 0.0011908979585737165
Position 19033: 0.001186106960464293
Position 17152: 0.0011157249514566394
Position 16753: 0.0011146099362188595
Position 12080: 0.001096881612686375
Position 2540: 0.0010880600684701426
Position 3046: 0.0010156993852666657
Position 1223: 0.0009747751343325379
Position 11510: 0.0009444235769531571
Position 18510: 0.0009371624464908247
Position 1851: 0.0009314650106354236
Position 11709: 0.0009307671747728052
Position 15265: 0.0009283286159988903
Position 917: 0.0009185384857504209
Position 17664: 0.0009058675426699726
Position 18692: 0.000889529983023254
Position 18747: 0.0008629109584479412
Position 18814: 0.0008261113543343352
Position 19396: 0.0007611234484665584
Position 682: 0.0007298684633064484
Position 13771: 0.0006647249529053348
Position 13928: 0.0006184525871571848
Position 11814: 0.0006137145848312421
Position 1007: 0.0005995206655768773
Position 19279: 0.000581552897244318
Position 13600: 0.0005705764479812837
Position 16290: 0.0005563792524925664
Position 17760: 0.0005547938850341571
Position 561: 0.00055478946069917
Position 608: 0.0005303099528993787
Position 1893: 0.0005255408476646044
Position 18257: 0.0005083420972461152
Position 16798: 0.0004987810180261208
Position 18950: 0.00048764690926699595
Position 903: 0.0004857080138895402
Position 8943: 0.0004727636442844656
Position 13796: 0.0004489795875891281
Position 1615: 0.00043810183575467
Position 131: 0.0004296946441485344
Position 194: 0.0004239366390669331
Position 11423: 0.000380305805517506
Position 10816: 0.00037455038528899805
Position 18974: 0.0003657510704009639
Position 12962: 0.0003618940691035427
Position 8688: 0.0003525786750975752
Position 15846: 0.000331384906390486
Position 1341: 0.0003164048326503742
Position 13999: 0.00030769772474151073
Position 15150: 0.0003068150990847334
Position 2172: 0.0002898046375396674
Position 18833: 0.00027624807571179327
Position 13470: 0.00027500152737002827
Position 14351: 0.0002677462582191987
Position 18633: 0.0002657043735103451
Position 15066: 0.00026133668991837496
Position 19168: 0.0002498380158647202
Position 16039: 0.0002484738043348213
Position 598: 0.0002462509761958354
Position 78: 0.00023196978828670918
Position 13277: 0.00021978153030569476
Position 790: 0.0002141086885059495
Position 1279: 0.00021348924119012264
Position 19399: 0.00020259806073321816
Position 16795: 0.00019975223265198425
Position 5328: 0.00018580637143921871
Position 3930: 0.00017978128092900419
Position 13621: 0.0001635073821336903
Position 141: 0.00015664278944854898
Position 14083: 0.000150705882124802
Position 18977: 0.00014528447806216093
Position 634: 0.00014514653219605849
Position 18712: 0.00014006818449047514
Position 13042: 0.00012760074513598385
Position 19361: 0.00012616724131911774
Position 13973: 0.00012253199048803076
Position 1393: 0.0001180045640276506
Position 16543: 0.00011652207242189314
Position 18020: 0.00010164247054349184
Position 14069: 9.89162736241705e-05
Position 687: 9.870217200724209e-05
Position 5251: 9.784407479221853e-05
Position 13408: 9.685732090641997e-05
Position 18367: 9.454056119435989e-05
Position 17283: 7.872494568985341e-05
Position 18001: 7.024971387196902e-05
Position 14729: 6.950451933320582e-05
Position 14389: 6.449942452955712e-05
Position 16974: 6.395304534405455e-05
Position 2258: 6.383845002637274e-05
Position 18048: 6.154778754045467e-05
Position 12942: 6.0102719170988415e-05
Position 18573: 5.992085658487693e-05
Position 18497: 5.940776870528735e-05
Position 5664: 5.8297714960921976e-05
Position 12869: 5.464480850183547e-05
Position 13512: 4.7148258947698946e-05
Position 18467: 4.632435689596824e-05
Position 16599: 4.6160353694462104e-05
Position 431: 4.6095748324939577e-05
Position 16562: 4.378136079022939e-05
Position 13818: 4.074178880179034e-05
Position 17047: 4.012641423499008e-05
Position 18663: 3.912773634295227e-05
Position 18860: 3.8961483775852516e-05
Position 18157: 3.880401163031287e-05
Position 467: 3.819856369442752e-05
Position 13271: 3.46664806867729e-05
Position 13557: 3.4381013026166776e-05
Position 13775: 3.437000590816567e-05
Position 1618: 2.7553278255645835e-05
Position 17299: 2.590585876462439e-05
Position 13806: 2.5493599414269483e-05
Position 1301: 2.4355466199643305e-05
Position 13070: 2.2808617645957385e-05
Position 16801: 2.27696157649947e-05
Position 17787: 2.2217748551749154e-05
Position 12847: 1.916173652659678e-05
Position 12894: 1.8537402738932897e-05
Position 18612: 1.621477288093281e-05
Position 12982: 1.5559171076785663e-05
Position 17798: 1.489311106104357e-05
Position 18130: 1.412881399688427e-05
Position 18560: 1.3982719036246247e-05
Position 16399: 1.3457130304146854e-05
Position 13565: 1.3012375066877726e-05
Position 4876: 1.295467937180472e-05
Position 18503: 1.2552483895226365e-05
Position 13838: 1.2512481023538197e-05
Position 4569: 1.228935174557135e-05
Position 702: 1.1633861279481627e-05
Position 17434: 1.0470575977809972e-05
Position 13546: 1.0320787401304396e-05
Position 646: 9.917625346545908e-06
Position 17813: 9.713952360196433e-06
Position 716: 8.773352709767862e-06
Position 738: 8.22569948052632e-06
Position 375: 7.5831740289308036e-06
Position 17810: 7.431215416932763e-06
Position 19429: 7.189776025480434e-06
Position 14117: 6.307104778767703e-06
Position 18058: 4.997565086099617e-06
Position 13437: 4.835258658242247e-06
Position 18071: 4.426650337889249e-06
Position 13446: 4.324409370557058e-06
Position 17465: 3.890123074059132e-06
Position 13723: 3.878038709330428e-06
Position 18092: 3.1236958822099434e-06
Position 14085: 2.7563245398948377e-06
Position 2800: 2.7505645334917644e-06
Position 17688: 2.389874283818172e-06
Position 17673: 2.1086497654366853e-06
Position 18026: 1.783022743202012e-06
Position 13417: 1.5866421742558784e-06
Position 17982: 1.1730709875537435e-06
Position 17837: 1.1728445165114477e-06
Position 18014: 1.0070668100666178e-06
Position 14063: 9.539190656898492e-07
Position 18260: 9.085568147739205e-07
Position 17795: 8.580936663533507e-07
Position 14726: 8.281024481761527e-07
Position 14094: 7.356432209802985e-07
Position 14619: 7.204938165764888e-07
Position 16506: 7.163909817812319e-07
Position 741: 7.035557214741996e-07
Position 14801: 6.747967992242345e-07
Position 18068: 5.170117906264673e-07
Position 13842: 3.4672475269348504e-07
Position 696: 3.4117044920889994e-07
Position 531: 2.180940213367575e-07
Position 14100: 2.0735681069127467e-07
Position 14418: 1.912416040902723e-07
Position 500: 1.785883642189436e-07
Position 307: 1.6233938351764676e-07
Position 13423: 1.5407854870627983e-07
Position 13894: 1.3763292874024536e-07
Position 14904: 1.3237591527623206e-07
Position 14334: 1.1110427654505254e-07
Position 18389: 1.0622386861378581e-07
Position 14395: 1.0046774991695425e-07
Position 495: 9.935468655381004e-08
Position 13869: 9.641072576097482e-08
Position 767: 7.275384411941377e-08
Position 17834: 6.999775365521259e-08
Position 4613: 5.1612530975065315e-08
Position 18272: 5.103071706814579e-08
Position 18567: 3.590351318625766e-08
Position 521: 2.8330828940120232e-08
Position 14181: 2.1878000820681305e-08
Position 242: 1.7340277417944027e-08
Position 16011: 1.5506000742631944e-08
Position 14579: 1.512642287626442e-08
Position 508: 1.395408454020335e-08
Position 337: 9.805001864700848e-09
Position 275: 9.141302091471177e-09
Position 14659: 6.461629738196356e-09
Position 18278: 6.018916979074139e-09
Position 3759: 5.684051163582867e-09
Position 18311: 5.559326803497047e-09
Position 18299: 4.806186913438641e-09
Position 2708: 3.843218286816127e-09
Position 278: 3.5092127081147776e-09
Position 18419: 7.922579049168193e-10
Position 2295: 7.533596410223815e-10
Position 272: 6.997178699444901e-10
Position 244: 3.432850131679337e-10
Position 284: 1.54167207872546e-10
Position 315: 1.353771346881227e-10
Position 266: 1.2026828453155573e-10
Position 251: 6.384357842794535e-11
Position 312: 5.870781593582345e-11
Position 65: 4.6476970074371266e-11
Position 260: 2.230673885829082e-11
Position 253: 1.7445438064973744e-12
Position 280: 5.708161571244916e-13
